independent_unit_id,method,epsilon,tau,grid_role,arm,witness,score,claim_status,normalized_excess_aurc,relative_improvement_over_random,fixed_qc_nex_aurc,fixed_qc_gain,relative_fixed_qc_gain,negative_control_pass,leakage_control_pass,confound_direction_pass,confound_significance_pass,biological_pairs,technology
spatialLIBD_manual::Br5292,uot,0.1,2.0,epsilon_scan,R,label_error_shared_closed_set,matched_fd_I_EXPR,post-review sensitivity analysis; manual cortical-layer extension,1.1439776046059364,-0.14397760460593662,1.016368745258068,-0.12760885934786842,-0.1309496361708188,0.0,1.0,0.0,0.75,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5292,uot,0.1,2.0,epsilon_scan,R,label_error_shared_closed_set,matched_fd_I_SPATIAL,post-review sensitivity analysis; manual cortical-layer extension,0.9620615170957763,0.03793848290422369,1.016368745258068,0.05430722816229189,0.04667397775362188,0.25,1.0,1.0,0.5,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5292,uot,0.1,2.0,epsilon_scan,R,label_error_shared_closed_set,matched_fd_combined,post-review sensitivity analysis; manual cortical-layer extension,0.9556552462603566,0.04434475373964342,1.016368745258068,0.06071349899771161,0.052912211717381544,0.25,1.0,1.0,0.5,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5292,uot,0.1,2.0,epsilon_scan,R,label_error_shared_closed_set,source_boundary_proximity,post-review sensitivity analysis; manual cortical-layer extension,1.016368745258068,-0.016368745258068196,1.016368745258068,0.0,0.0,0.25,1.0,0.5,0.25,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5292,uot,0.1,2.0,epsilon_scan,R,source_only_open_set,exact_I_EXPR,post-review sensitivity analysis; manual cortical-layer extension,,,,,,0.0,0.0,0.0,0.0,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5292,uot,0.1,2.0,epsilon_scan,R,source_only_open_set,exact_I_SPATIAL,post-review sensitivity analysis; manual cortical-layer extension,,,,,,0.0,0.0,0.0,0.0,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5292,uot,0.1,2.0,epsilon_scan,R,source_only_open_set,exact_combined,post-review sensitivity analysis; manual cortical-layer extension,,,,,,0.0,0.0,0.0,0.0,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5292,uot,0.1,2.0,epsilon_scan,R,source_only_open_set,matched_fd_I_EXPR,post-review sensitivity analysis; manual cortical-layer extension,,,,,,0.0,0.0,0.0,0.0,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5292,uot,0.1,2.0,epsilon_scan,R,source_only_open_set,matched_fd_I_SPATIAL,post-review sensitivity analysis; manual cortical-layer extension,,,,,,0.0,0.0,0.0,0.0,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5292,uot,0.1,2.0,epsilon_scan,R,source_only_open_set,matched_fd_combined,post-review sensitivity analysis; manual cortical-layer extension,,,,,,0.0,0.0,0.0,0.0,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5292,uot,0.1,2.0,epsilon_scan,R,source_only_open_set,source_boundary_proximity,post-review sensitivity analysis; manual cortical-layer extension,,,,,,0.0,0.0,0.0,0.0,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5292,uot,0.1,5.0,interaction_corner,N,heldout_loss,exact_I_EXPR,post-review sensitivity analysis; manual cortical-layer extension,0.7683692045039731,0.23163079549602694,0.8503143382700249,0.08194513376605195,0.041161597463924296,1.0,1.0,1.0,0.75,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5292,uot,0.1,5.0,interaction_corner,N,heldout_loss,exact_I_SPATIAL,post-review sensitivity analysis; manual cortical-layer extension,0.9654671407391593,0.03453285926084074,0.8503143382700249,-0.11515280246913426,-0.1625141865036702,0.5,1.0,0.75,0.5,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5292,uot,0.1,5.0,interaction_corner,N,heldout_loss,exact_combined,post-review sensitivity analysis; manual cortical-layer extension,0.9654671407391593,0.03453285926084074,0.8503143382700249,-0.11515280246913426,-0.1625141865036702,0.5,1.0,0.75,0.5,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5292,uot,0.1,5.0,interaction_corner,N,heldout_loss,matched_fd_I_EXPR,post-review sensitivity analysis; manual cortical-layer extension,0.9782064272634293,0.02179357273657065,0.8503143382700249,-0.12789208899340435,-0.22290115357209328,0.25,1.0,1.0,0.75,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5292,uot,0.1,5.0,interaction_corner,N,heldout_loss,matched_fd_I_SPATIAL,post-review sensitivity analysis; manual cortical-layer extension,0.9819903601567405,0.018009639843259567,0.8503143382700249,-0.13167602188671543,-0.22765862416386295,0.25,1.0,1.0,0.75,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5292,uot,0.1,5.0,interaction_corner,N,heldout_loss,matched_fd_combined,post-review sensitivity analysis; manual cortical-layer extension,0.9819903601567405,0.018009639843259567,0.8503143382700249,-0.13167602188671543,-0.22765862416386295,0.25,1.0,1.0,0.75,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5292,uot,0.1,5.0,interaction_corner,N,heldout_loss,source_boundary_proximity,post-review sensitivity analysis; manual cortical-layer extension,0.8503143382700249,0.149685661729975,0.8503143382700249,0.0,0.0,0.5,1.0,0.75,0.0,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5292,uot,0.1,5.0,interaction_corner,N,label_error_shared_closed_set,exact_I_EXPR,post-review sensitivity analysis; manual cortical-layer extension,0.9322852414743823,0.06771475852561762,1.020645788455214,0.08836054698083182,0.08022945989421236,0.75,1.0,1.0,0.25,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5292,uot,0.1,5.0,interaction_corner,N,label_error_shared_closed_set,exact_I_SPATIAL,post-review sensitivity analysis; manual cortical-layer extension,0.9709933191796677,0.02900668082033231,1.020645788455214,0.04965246927554651,0.05109313852086446,0.5,1.0,1.0,0.5,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5292,uot,0.1,5.0,interaction_corner,N,label_error_shared_closed_set,exact_combined,post-review sensitivity analysis; manual cortical-layer extension,0.9709933191796677,0.02900668082033231,1.020645788455214,0.04965246927554651,0.05109313852086446,0.5,1.0,1.0,0.5,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5292,uot,0.1,5.0,interaction_corner,N,label_error_shared_closed_set,matched_fd_I_EXPR,post-review sensitivity analysis; manual cortical-layer extension,0.9093000847011281,0.09069991529887184,1.020645788455214,0.11134570375408603,0.10196617013416612,0.75,1.0,1.0,0.5,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5292,uot,0.1,5.0,interaction_corner,N,label_error_shared_closed_set,matched_fd_I_SPATIAL,post-review sensitivity analysis; manual cortical-layer extension,0.9099489809814434,0.09005101901855664,1.020645788455214,0.11069680747377084,0.10130589629366925,0.75,1.0,1.0,0.5,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5292,uot,0.1,5.0,interaction_corner,N,label_error_shared_closed_set,matched_fd_combined,post-review sensitivity analysis; manual cortical-layer extension,0.9099489809814434,0.09005101901855664,1.020645788455214,0.11069680747377084,0.10130589629366925,0.75,1.0,1.0,0.5,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5292,uot,0.1,5.0,interaction_corner,N,label_error_shared_closed_set,source_boundary_proximity,post-review sensitivity analysis; manual cortical-layer extension,1.020645788455214,-0.020645788455214198,1.020645788455214,0.0,0.0,0.0,1.0,0.5,0.25,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5292,uot,0.1,5.0,interaction_corner,N,source_only_open_set,exact_I_EXPR,post-review sensitivity analysis; manual cortical-layer extension,,,,,,0.0,0.0,0.0,0.0,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5292,uot,0.1,5.0,interaction_corner,N,source_only_open_set,exact_I_SPATIAL,post-review sensitivity analysis; manual cortical-layer extension,,,,,,0.0,0.0,0.0,0.0,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5292,uot,0.1,5.0,interaction_corner,N,source_only_open_set,exact_combined,post-review sensitivity analysis; manual cortical-layer extension,,,,,,0.0,0.0,0.0,0.0,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5292,uot,0.1,5.0,interaction_corner,N,source_only_open_set,matched_fd_I_EXPR,post-review sensitivity analysis; manual cortical-layer extension,,,,,,0.0,0.0,0.0,0.0,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5292,uot,0.1,5.0,interaction_corner,N,source_only_open_set,matched_fd_I_SPATIAL,post-review sensitivity analysis; manual cortical-layer extension,,,,,,0.0,0.0,0.0,0.0,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5292,uot,0.1,5.0,interaction_corner,N,source_only_open_set,matched_fd_combined,post-review sensitivity analysis; manual cortical-layer extension,,,,,,0.0,0.0,0.0,0.0,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5292,uot,0.1,5.0,interaction_corner,N,source_only_open_set,source_boundary_proximity,post-review sensitivity analysis; manual cortical-layer extension,,,,,,0.0,0.0,0.0,0.0,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5292,uot,0.1,5.0,interaction_corner,R,heldout_loss,exact_I_EXPR,post-review sensitivity analysis; manual cortical-layer extension,0.4491794836543851,0.5508205163456148,0.8503143382700249,0.4011348546156399,0.44723218657598446,1.0,1.0,1.0,0.75,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5292,uot,0.1,5.0,interaction_corner,R,heldout_loss,exact_I_SPATIAL,post-review sensitivity analysis; manual cortical-layer extension,0.9322966079560728,0.06770339204392714,0.8503143382700249,-0.08198226968604785,-0.11584137100874652,0.5,1.0,0.75,0.5,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5292,uot,0.1,5.0,interaction_corner,R,heldout_loss,exact_combined,post-review sensitivity analysis; manual cortical-layer extension,0.9322966079560728,0.06770339204392714,0.8503143382700249,-0.08198226968604785,-0.11584137100874652,0.75,1.0,0.75,0.5,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5292,uot,0.1,5.0,interaction_corner,R,heldout_loss,matched_fd_I_EXPR,post-review sensitivity analysis; manual cortical-layer extension,0.35459249924447,0.64540750075553,0.8503143382700249,0.495721839025555,0.5645153485885003,1.0,1.0,1.0,0.75,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5292,uot,0.1,5.0,interaction_corner,R,heldout_loss,matched_fd_I_SPATIAL,post-review sensitivity analysis; manual cortical-layer extension,1.1510548651845052,-0.15105486518450534,0.8503143382700249,-0.30074052691448033,-0.45055760940625583,0.0,1.0,0.75,0.25,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5292,uot,0.1,5.0,interaction_corner,R,heldout_loss,matched_fd_combined,post-review sensitivity analysis; manual cortical-layer extension,1.1240360143019332,-0.12403601430193337,0.8503143382700249,-0.27372167603190833,-0.4217818302995896,0.0,1.0,0.75,0.25,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5292,uot,0.1,5.0,interaction_corner,R,heldout_loss,source_boundary_proximity,post-review sensitivity analysis; manual cortical-layer extension,0.8503143382700249,0.149685661729975,0.8503143382700249,0.0,0.0,0.75,1.0,0.75,0.0,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5292,uot,0.1,5.0,interaction_corner,R,label_error_shared_closed_set,exact_I_EXPR,post-review sensitivity analysis; manual cortical-layer extension,1.1416512846724585,-0.14165128467245852,1.020645788455214,-0.12100549621724432,-0.12420656433385159,0.0,1.0,0.0,1.0,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5292,uot,0.1,5.0,interaction_corner,R,label_error_shared_closed_set,exact_I_SPATIAL,post-review sensitivity analysis; manual cortical-layer extension,1.0164520158728378,-0.016452015872837816,1.020645788455214,0.004193772582376382,0.0076123003894716275,0.5,1.0,0.5,0.25,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5292,uot,0.1,5.0,interaction_corner,R,label_error_shared_closed_set,exact_combined,post-review sensitivity analysis; manual cortical-layer extension,1.0164520158728378,-0.016452015872837816,1.020645788455214,0.004193772582376382,0.0076123003894716275,0.25,1.0,0.5,0.25,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5292,uot,0.1,5.0,interaction_corner,R,label_error_shared_closed_set,matched_fd_I_EXPR,post-review sensitivity analysis; manual cortical-layer extension,1.1480535454049088,-0.14805354540490895,1.020645788455214,-0.12740775694969475,-0.13047680127034353,0.0,1.0,0.0,1.0,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5292,uot,0.1,5.0,interaction_corner,R,label_error_shared_closed_set,matched_fd_I_SPATIAL,post-review sensitivity analysis; manual cortical-layer extension,0.9663499105002034,0.0336500894997967,1.020645788455214,0.054295877955010896,0.04548062656589177,0.25,1.0,1.0,0.5,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5292,uot,0.1,5.0,interaction_corner,R,label_error_shared_closed_set,matched_fd_combined,post-review sensitivity analysis; manual cortical-layer extension,0.9609966693434061,0.03900333065659389,1.020645788455214,0.05964911911180809,0.05065782822654201,0.25,1.0,1.0,0.5,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5292,uot,0.1,5.0,interaction_corner,R,label_error_shared_closed_set,source_boundary_proximity,post-review sensitivity analysis; manual cortical-layer extension,1.020645788455214,-0.020645788455214198,1.020645788455214,0.0,0.0,0.25,1.0,0.5,0.25,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5292,uot,0.1,5.0,interaction_corner,R,source_only_open_set,exact_I_EXPR,post-review sensitivity analysis; manual cortical-layer extension,,,,,,0.0,0.0,0.0,0.0,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5292,uot,0.1,5.0,interaction_corner,R,source_only_open_set,exact_I_SPATIAL,post-review sensitivity analysis; manual cortical-layer extension,,,,,,0.0,0.0,0.0,0.0,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5292,uot,0.1,5.0,interaction_corner,R,source_only_open_set,exact_combined,post-review sensitivity analysis; manual cortical-layer extension,,,,,,0.0,0.0,0.0,0.0,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5292,uot,0.1,5.0,interaction_corner,R,source_only_open_set,matched_fd_I_EXPR,post-review sensitivity analysis; manual cortical-layer extension,,,,,,0.0,0.0,0.0,0.0,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5292,uot,0.1,5.0,interaction_corner,R,source_only_open_set,matched_fd_I_SPATIAL,post-review sensitivity analysis; manual cortical-layer extension,,,,,,0.0,0.0,0.0,0.0,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5292,uot,0.1,5.0,interaction_corner,R,source_only_open_set,matched_fd_combined,post-review sensitivity analysis; manual cortical-layer extension,,,,,,0.0,0.0,0.0,0.0,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5292,uot,0.1,5.0,interaction_corner,R,source_only_open_set,source_boundary_proximity,post-review sensitivity analysis; manual cortical-layer extension,,,,,,0.0,0.0,0.0,0.0,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5292,uot,0.25,1.0,tau_scan,N,heldout_loss,exact_I_EXPR,post-review sensitivity analysis; manual cortical-layer extension,0.30490417892404165,0.6950958210759584,0.8435091579476097,0.5386049790235681,0.6198050172114291,1.0,1.0,1.0,0.75,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5292,uot,0.25,1.0,tau_scan,N,heldout_loss,exact_I_SPATIAL,post-review sensitivity analysis; manual cortical-layer extension,0.8123080058133383,0.1876919941866617,0.8435091579476097,0.03120115213427138,0.022896937986399597,0.75,1.0,0.75,0.25,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5292,uot,0.25,1.0,tau_scan,N,heldout_loss,exact_combined,post-review sensitivity analysis; manual cortical-layer extension,0.8123080058133383,0.1876919941866617,0.8435091579476097,0.03120115213427138,0.022896937986399597,0.75,1.0,0.75,0.25,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5292,uot,0.25,1.0,tau_scan,N,heldout_loss,matched_fd_I_EXPR,post-review sensitivity analysis; manual cortical-layer extension,0.45814942249371227,0.5418505775062877,0.8435091579476097,0.38535973545389746,0.42593685591159014,1.0,1.0,1.0,0.75,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5292,uot,0.25,1.0,tau_scan,N,heldout_loss,matched_fd_I_SPATIAL,post-review sensitivity analysis; manual cortical-layer extension,0.46601482180311216,0.5339851781968878,0.8435091579476097,0.37749433614449757,0.41657035107160345,1.0,1.0,1.0,0.75,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5292,uot,0.25,1.0,tau_scan,N,heldout_loss,matched_fd_combined,post-review sensitivity analysis; manual cortical-layer extension,0.46601482180311216,0.5339851781968878,0.8435091579476097,0.37749433614449757,0.41657035107160345,1.0,1.0,1.0,0.75,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5292,uot,0.25,1.0,tau_scan,N,heldout_loss,source_boundary_proximity,post-review sensitivity analysis; manual cortical-layer extension,0.8435091579476097,0.1564908420523903,0.8435091579476097,0.0,0.0,0.75,1.0,1.0,0.5,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5292,uot,0.25,1.0,tau_scan,N,label_error_shared_closed_set,exact_I_EXPR,post-review sensitivity analysis; manual cortical-layer extension,1.058033302969112,-0.05803330296911208,1.0499324402851258,-0.00810086268398641,-0.014578056263765002,0.0,1.0,0.5,0.0,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5292,uot,0.25,1.0,tau_scan,N,label_error_shared_closed_set,exact_I_SPATIAL,post-review sensitivity analysis; manual cortical-layer extension,1.0748713190997563,-0.07487131909975628,1.0499324402851258,-0.02493887881463061,-0.01926165501151413,0.0,1.0,0.5,0.5,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5292,uot,0.25,1.0,tau_scan,N,label_error_shared_closed_set,exact_combined,post-review sensitivity analysis; manual cortical-layer extension,1.0748713190997563,-0.07487131909975628,1.0499324402851258,-0.02493887881463061,-0.01926165501151413,0.0,1.0,0.5,0.5,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5292,uot,0.25,1.0,tau_scan,N,label_error_shared_closed_set,matched_fd_I_EXPR,post-review sensitivity analysis; manual cortical-layer extension,1.0239296378779454,-0.023929637877945276,1.0499324402851258,0.026002802407180392,0.020903666761553665,0.25,1.0,0.5,0.0,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5292,uot,0.25,1.0,tau_scan,N,label_error_shared_closed_set,matched_fd_I_SPATIAL,post-review sensitivity analysis; manual cortical-layer extension,1.023802908352934,-0.023802908352934055,1.0499324402851258,0.026129531932191613,0.02112555268083029,0.25,1.0,0.5,0.0,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5292,uot,0.25,1.0,tau_scan,N,label_error_shared_closed_set,matched_fd_combined,post-review sensitivity analysis; manual cortical-layer extension,1.023802908352934,-0.023802908352934055,1.0499324402851258,0.026129531932191613,0.02112555268083029,0.25,1.0,0.5,0.0,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5292,uot,0.25,1.0,tau_scan,N,label_error_shared_closed_set,source_boundary_proximity,post-review sensitivity analysis; manual cortical-layer extension,1.0499324402851258,-0.04993244028512567,1.0499324402851258,0.0,0.0,0.25,1.0,0.5,0.25,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5292,uot,0.25,1.0,tau_scan,N,source_only_open_set,exact_I_EXPR,post-review sensitivity analysis; manual cortical-layer extension,,,,,,0.0,0.0,0.0,0.0,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5292,uot,0.25,1.0,tau_scan,N,source_only_open_set,exact_I_SPATIAL,post-review sensitivity analysis; manual cortical-layer extension,,,,,,0.0,0.0,0.0,0.0,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5292,uot,0.25,1.0,tau_scan,N,source_only_open_set,exact_combined,post-review sensitivity analysis; manual cortical-layer extension,,,,,,0.0,0.0,0.0,0.0,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5292,uot,0.25,1.0,tau_scan,N,source_only_open_set,matched_fd_I_EXPR,post-review sensitivity analysis; manual cortical-layer extension,,,,,,0.0,0.0,0.0,0.0,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5292,uot,0.25,1.0,tau_scan,N,source_only_open_set,matched_fd_I_SPATIAL,post-review sensitivity analysis; manual cortical-layer extension,,,,,,0.0,0.0,0.0,0.0,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5292,uot,0.25,1.0,tau_scan,N,source_only_open_set,matched_fd_combined,post-review sensitivity analysis; manual cortical-layer extension,,,,,,0.0,0.0,0.0,0.0,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5292,uot,0.25,1.0,tau_scan,N,source_only_open_set,source_boundary_proximity,post-review sensitivity analysis; manual cortical-layer extension,,,,,,0.0,0.0,0.0,0.0,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5292,uot,0.25,1.0,tau_scan,R,heldout_loss,exact_I_EXPR,post-review sensitivity analysis; manual cortical-layer extension,0.10168990711850223,0.8983100928814978,0.8435091579476097,0.7418192508291075,0.8750847579990839,1.0,1.0,1.0,0.75,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5292,uot,0.25,1.0,tau_scan,R,heldout_loss,exact_I_SPATIAL,post-review sensitivity analysis; manual cortical-layer extension,0.893280735733158,0.10671926426684195,0.8435091579476097,-0.04977157778554836,-0.0750205248021412,0.75,1.0,0.25,0.0,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5292,uot,0.25,1.0,tau_scan,R,heldout_loss,exact_combined,post-review sensitivity analysis; manual cortical-layer extension,0.893280735733158,0.10671926426684195,0.8435091579476097,-0.04977157778554836,-0.0750205248021412,0.75,1.0,0.25,0.0,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5292,uot,0.25,1.0,tau_scan,R,heldout_loss,matched_fd_I_EXPR,post-review sensitivity analysis; manual cortical-layer extension,0.09747203191853719,0.9025279680814629,0.8435091579476097,0.7460371260290726,0.8804419937671047,1.0,1.0,1.0,0.25,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5292,uot,0.25,1.0,tau_scan,R,heldout_loss,matched_fd_I_SPATIAL,post-review sensitivity analysis; manual cortical-layer extension,0.9381082356824526,0.06189176431754734,0.8435091579476097,-0.09459907773484297,-0.14664197771777118,0.5,1.0,0.75,0.0,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5292,uot,0.25,1.0,tau_scan,R,heldout_loss,matched_fd_combined,post-review sensitivity analysis; manual cortical-layer extension,0.9209382856877236,0.07906171431227635,0.8435091579476097,-0.07742912774011396,-0.12725861282197168,0.75,1.0,1.0,0.25,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5292,uot,0.25,1.0,tau_scan,R,heldout_loss,source_boundary_proximity,post-review sensitivity analysis; manual cortical-layer extension,0.8435091579476097,0.1564908420523903,0.8435091579476097,0.0,0.0,0.75,1.0,1.0,0.5,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5292,uot,0.25,1.0,tau_scan,R,label_error_shared_closed_set,exact_I_EXPR,post-review sensitivity analysis; manual cortical-layer extension,1.1511710101628254,-0.1511710101628253,1.0499324402851258,-0.10123856987769964,-0.1051279665507051,0.0,1.0,0.0,0.25,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5292,uot,0.25,1.0,tau_scan,R,label_error_shared_closed_set,exact_I_SPATIAL,post-review sensitivity analysis; manual cortical-layer extension,1.0651788772655524,-0.06517887726555233,1.0499324402851258,-0.015246436980426659,-0.00989695525032351,0.0,1.0,0.5,0.5,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5292,uot,0.25,1.0,tau_scan,R,label_error_shared_closed_set,exact_combined,post-review sensitivity analysis; manual cortical-layer extension,1.0651788772655524,-0.06517887726555233,1.0499324402851258,-0.015246436980426659,-0.00989695525032351,0.0,1.0,0.5,0.5,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5292,uot,0.25,1.0,tau_scan,R,label_error_shared_closed_set,matched_fd_I_EXPR,post-review sensitivity analysis; manual cortical-layer extension,1.1500541907178778,-0.15005419071787796,1.0499324402851258,-0.10012175043275229,-0.10409831867291894,0.0,1.0,0.0,0.5,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5292,uot,0.25,1.0,tau_scan,R,label_error_shared_closed_set,matched_fd_I_SPATIAL,post-review sensitivity analysis; manual cortical-layer extension,1.0817287831966635,-0.08172878319666346,1.0499324402851258,-0.031796342911537795,-0.03302209036452765,0.0,1.0,0.25,0.25,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5292,uot,0.25,1.0,tau_scan,R,label_error_shared_closed_set,matched_fd_combined,post-review sensitivity analysis; manual cortical-layer extension,1.0796533356268885,-0.07965333562688845,1.0499324402851258,-0.029720895341762782,-0.0309823197950083,0.0,1.0,0.25,0.25,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5292,uot,0.25,1.0,tau_scan,R,label_error_shared_closed_set,source_boundary_proximity,post-review sensitivity analysis; manual cortical-layer extension,1.0499324402851258,-0.04993244028512567,1.0499324402851258,0.0,0.0,0.25,1.0,0.5,0.25,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5292,uot,0.25,1.0,tau_scan,R,source_only_open_set,exact_I_EXPR,post-review sensitivity analysis; manual cortical-layer extension,,,,,,0.0,0.0,0.0,0.0,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5292,uot,0.25,1.0,tau_scan,R,source_only_open_set,exact_I_SPATIAL,post-review sensitivity analysis; manual cortical-layer extension,,,,,,0.0,0.0,0.0,0.0,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5292,uot,0.25,1.0,tau_scan,R,source_only_open_set,exact_combined,post-review sensitivity analysis; manual cortical-layer extension,,,,,,0.0,0.0,0.0,0.0,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5292,uot,0.25,1.0,tau_scan,R,source_only_open_set,matched_fd_I_EXPR,post-review sensitivity analysis; manual cortical-layer extension,,,,,,0.0,0.0,0.0,0.0,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5292,uot,0.25,1.0,tau_scan,R,source_only_open_set,matched_fd_I_SPATIAL,post-review sensitivity analysis; manual cortical-layer extension,,,,,,0.0,0.0,0.0,0.0,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5292,uot,0.25,1.0,tau_scan,R,source_only_open_set,matched_fd_combined,post-review sensitivity analysis; manual cortical-layer extension,,,,,,0.0,0.0,0.0,0.0,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5292,uot,0.25,1.0,tau_scan,R,source_only_open_set,source_boundary_proximity,post-review sensitivity analysis; manual cortical-layer extension,,,,,,0.0,0.0,0.0,0.0,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5292,uot,0.25,2.0,baseline,N,heldout_loss,exact_I_EXPR,post-review sensitivity analysis; manual cortical-layer extension,0.6780424790990831,0.3219575209009169,0.8437214036048628,0.16567892450577973,0.15861155282847111,1.0,1.0,1.0,0.5,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5292,uot,0.25,2.0,baseline,N,heldout_loss,exact_I_SPATIAL,post-review sensitivity analysis; manual cortical-layer extension,0.858730544669709,0.14126945533029098,0.8437214036048628,-0.01500914106484616,-0.034152065543299845,0.75,1.0,0.75,0.25,2,spatialLIBD_manual_layers
spatialLIBD_manual::Br5292,uot,0.25,2.0,baseline,N,heldout_loss,exact_combined,post-review sensitivity analysis; manual cortical-layer extension,0.858730544669709,0.14126945533029098,0.8437214036048628,-0.01500914106484616,-0.034152065543299845,0.75,1.0,0.75,0.25,2,spatialLIBD_manual_layers
