method,epsilon,tau,grid_role,arm,intervention,score,claim_status,gate_family,independent_units,median_spearman,median_top_decile_overlap,median_nmae,unit_gate_pass_fraction,spearman_gate_pass,overlap_gate_pass,nmae_gate_pass,gate_pass,witness,median_nex_aurc,median_relative_fixed_qc_gain,positive_unit_fraction,positive_technology_count,leave_one_unit_out_fixed_qc_low,negative_control_pass_fraction,leakage_control_pass_fraction,confound_direction_pass_fraction,sensitivity_external_gate,sensitivity_external_gate_with_controls,registered_gate_status,confirmatory
balanced_ot,0.25,,baseline,R,,exact_I_EXPR,post-review sensitivity analysis; manual cortical-layer extension,external_utility,3,,,,,,,,,label_error_shared_closed_set,1.2600982671116576,-0.12682157783666878,0.0,0.0,-0.19406167709658273,0.0,1.0,0.0,False,False,immutable; see registered v1.2 frozen sheet,False
balanced_ot,0.25,,baseline,R,,exact_I_SPATIAL,post-review sensitivity analysis; manual cortical-layer extension,external_utility,3,,,,,,,,,label_error_shared_closed_set,1.1077512501020814,0.028419457255011087,0.6666666666666666,1.0,0.013817236201502756,0.0,1.0,0.75,False,False,immutable; see registered v1.2 frozen sheet,False
balanced_ot,0.25,,baseline,R,,exact_combined,post-review sensitivity analysis; manual cortical-layer extension,external_utility,3,,,,,,,,,label_error_shared_closed_set,1.1077512501020814,0.028419457255011087,0.6666666666666666,1.0,0.013817236201502756,0.0,1.0,0.75,False,False,immutable; see registered v1.2 frozen sheet,False
balanced_ot,0.25,,baseline,R,,matched_fd_I_EXPR,post-review sensitivity analysis; manual cortical-layer extension,external_utility,3,,,,,,,,,label_error_shared_closed_set,1.272892146533861,-0.12851495933017576,0.0,0.0,-0.19728833952261077,0.0,1.0,0.0,False,False,immutable; see registered v1.2 frozen sheet,False
balanced_ot,0.25,,baseline,R,,matched_fd_I_SPATIAL,post-review sensitivity analysis; manual cortical-layer extension,external_utility,3,,,,,,,,,label_error_shared_closed_set,1.0482236494625894,0.08449772253561186,0.6666666666666666,1.0,0.04016950700369665,0.0,1.0,0.75,False,False,immutable; see registered v1.2 frozen sheet,False
balanced_ot,0.25,,baseline,R,,matched_fd_combined,post-review sensitivity analysis; manual cortical-layer extension,external_utility,3,,,,,,,,,label_error_shared_closed_set,1.0484777438251442,0.08427054950075222,0.6666666666666666,1.0,0.04004245982241915,0.0,1.0,0.75,False,False,immutable; see registered v1.2 frozen sheet,False
balanced_ot,0.25,,baseline,R,,source_boundary_proximity,post-review sensitivity analysis; manual cortical-layer extension,external_utility,3,,,,,,,,,label_error_shared_closed_set,1.1449114195138443,0.0,0.0,0.0,0.0,0.0,1.0,0.08333333333333333,False,False,immutable; see registered v1.2 frozen sheet,False
balanced_ot,0.25,,baseline,R,,exact_I_EXPR,post-review sensitivity analysis; manual cortical-layer extension,external_utility,3,,,,,,,,,source_only_open_set,,,0.0,0.0,,0.0,0.0,0.0,False,False,immutable; see registered v1.2 frozen sheet,False
balanced_ot,0.25,,baseline,R,,exact_I_SPATIAL,post-review sensitivity analysis; manual cortical-layer extension,external_utility,3,,,,,,,,,source_only_open_set,,,0.0,0.0,,0.0,0.0,0.0,False,False,immutable; see registered v1.2 frozen sheet,False
balanced_ot,0.25,,baseline,R,,exact_combined,post-review sensitivity analysis; manual cortical-layer extension,external_utility,3,,,,,,,,,source_only_open_set,,,0.0,0.0,,0.0,0.0,0.0,False,False,immutable; see registered v1.2 frozen sheet,False
balanced_ot,0.25,,baseline,R,,matched_fd_I_EXPR,post-review sensitivity analysis; manual cortical-layer extension,external_utility,3,,,,,,,,,source_only_open_set,,,0.0,0.0,,0.0,0.0,0.0,False,False,immutable; see registered v1.2 frozen sheet,False
balanced_ot,0.25,,baseline,R,,matched_fd_I_SPATIAL,post-review sensitivity analysis; manual cortical-layer extension,external_utility,3,,,,,,,,,source_only_open_set,,,0.0,0.0,,0.0,0.0,0.0,False,False,immutable; see registered v1.2 frozen sheet,False
balanced_ot,0.25,,baseline,R,,matched_fd_combined,post-review sensitivity analysis; manual cortical-layer extension,external_utility,3,,,,,,,,,source_only_open_set,,,0.0,0.0,,0.0,0.0,0.0,False,False,immutable; see registered v1.2 frozen sheet,False
balanced_ot,0.25,,baseline,R,,source_boundary_proximity,post-review sensitivity analysis; manual cortical-layer extension,external_utility,3,,,,,,,,,source_only_open_set,,,0.0,0.0,,0.0,0.0,0.0,False,False,immutable; see registered v1.2 frozen sheet,False
balanced_ot,0.5,,epsilon_scan,N,,exact_I_EXPR,post-review sensitivity analysis; manual cortical-layer extension,external_utility,3,,,,,,,,,heldout_loss,0.9947006657861505,-0.21601620140634972,0.0,0.0,-0.23865561327026047,0.3333333333333333,1.0,0.4166666666666667,False,False,immutable; see registered v1.2 frozen sheet,False
balanced_ot,0.5,,epsilon_scan,N,,exact_I_SPATIAL,post-review sensitivity analysis; manual cortical-layer extension,external_utility,3,,,,,,,,,heldout_loss,0.8784818186476318,-0.07703214632298946,0.3333333333333333,0.0,-0.13187431876339434,0.6666666666666666,1.0,0.5833333333333334,False,False,immutable; see registered v1.2 frozen sheet,False
balanced_ot,0.5,,epsilon_scan,N,,exact_combined,post-review sensitivity analysis; manual cortical-layer extension,external_utility,3,,,,,,,,,heldout_loss,0.8784818186476322,-0.07703214632298913,0.3333333333333333,0.0,-0.13187431876339425,0.6666666666666666,1.0,0.5833333333333334,False,False,immutable; see registered v1.2 frozen sheet,False
balanced_ot,0.5,,epsilon_scan,N,,matched_fd_I_EXPR,post-review sensitivity analysis; manual cortical-layer extension,external_utility,3,,,,,,,,,heldout_loss,0.9763514972074179,-0.14766297047981997,0.3333333333333333,0.0,-0.21390978969836247,0.5,1.0,0.5,False,False,immutable; see registered v1.2 frozen sheet,False
balanced_ot,0.5,,epsilon_scan,N,,matched_fd_I_SPATIAL,post-review sensitivity analysis; manual cortical-layer extension,external_utility,3,,,,,,,,,heldout_loss,0.975090849060548,-0.14563595090264814,0.3333333333333333,0.0,-0.21242052823256496,0.5,1.0,0.5,False,False,immutable; see registered v1.2 frozen sheet,False
balanced_ot,0.5,,epsilon_scan,N,,matched_fd_combined,post-review sensitivity analysis; manual cortical-layer extension,external_utility,3,,,,,,,,,heldout_loss,0.9750908490605483,-0.14563595090264814,0.3333333333333333,0.0,-0.21242052823256496,0.5833333333333334,1.0,0.5,False,False,immutable; see registered v1.2 frozen sheet,False
balanced_ot,0.5,,epsilon_scan,N,,source_boundary_proximity,post-review sensitivity analysis; manual cortical-layer extension,external_utility,3,,,,,,,,,heldout_loss,0.839373163778692,0.0,0.0,0.0,0.0,0.75,1.0,0.9166666666666666,False,False,immutable; see registered v1.2 frozen sheet,False
balanced_ot,0.5,,epsilon_scan,N,,exact_I_EXPR,post-review sensitivity analysis; manual cortical-layer extension,external_utility,3,,,,,,,,,label_error_shared_closed_set,1.092330482139531,0.03551892696273081,1.0,1.0,0.041147796374879975,0.0,1.0,0.8333333333333334,False,False,immutable; see registered v1.2 frozen sheet,False
balanced_ot,0.5,,epsilon_scan,N,,exact_I_SPATIAL,post-review sensitivity analysis; manual cortical-layer extension,external_utility,3,,,,,,,,,label_error_shared_closed_set,1.1916900591418917,0.01718789583125565,0.6666666666666666,1.0,0.010543559279897058,0.0,1.0,0.5833333333333334,False,False,immutable; see registered v1.2 frozen sheet,False
balanced_ot,0.5,,epsilon_scan,N,,exact_combined,post-review sensitivity analysis; manual cortical-layer extension,external_utility,3,,,,,,,,,label_error_shared_closed_set,1.1916900591418917,0.01718789583125565,0.6666666666666666,1.0,0.010543559279897058,0.0,1.0,0.5833333333333334,False,False,immutable; see registered v1.2 frozen sheet,False
balanced_ot,0.5,,epsilon_scan,N,,matched_fd_I_EXPR,post-review sensitivity analysis; manual cortical-layer extension,external_utility,3,,,,,,,,,label_error_shared_closed_set,1.1295522424735327,0.04174463088238539,1.0,1.0,0.029415809405506754,0.0,1.0,0.6666666666666666,False,False,immutable; see registered v1.2 frozen sheet,False
balanced_ot,0.5,,epsilon_scan,N,,matched_fd_I_SPATIAL,post-review sensitivity analysis; manual cortical-layer extension,external_utility,3,,,,,,,,,label_error_shared_closed_set,1.1327459199000405,0.04176302325887441,1.0,1.0,0.029243456704028337,0.0,1.0,0.6666666666666666,False,False,immutable; see registered v1.2 frozen sheet,False
balanced_ot,0.5,,epsilon_scan,N,,matched_fd_combined,post-review sensitivity analysis; manual cortical-layer extension,external_utility,3,,,,,,,,,label_error_shared_closed_set,1.1327459199000405,0.04176302325887441,1.0,1.0,0.029243456704028337,0.0,1.0,0.6666666666666666,False,False,immutable; see registered v1.2 frozen sheet,False
balanced_ot,0.5,,epsilon_scan,N,,source_boundary_proximity,post-review sensitivity analysis; manual cortical-layer extension,external_utility,3,,,,,,,,,label_error_shared_closed_set,1.1897204422121157,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,False,immutable; see registered v1.2 frozen sheet,False
balanced_ot,0.5,,epsilon_scan,N,,exact_I_EXPR,post-review sensitivity analysis; manual cortical-layer extension,external_utility,3,,,,,,,,,source_only_open_set,,,0.0,0.0,,0.0,0.0,0.0,False,False,immutable; see registered v1.2 frozen sheet,False
balanced_ot,0.5,,epsilon_scan,N,,exact_I_SPATIAL,post-review sensitivity analysis; manual cortical-layer extension,external_utility,3,,,,,,,,,source_only_open_set,,,0.0,0.0,,0.0,0.0,0.0,False,False,immutable; see registered v1.2 frozen sheet,False
balanced_ot,0.5,,epsilon_scan,N,,exact_combined,post-review sensitivity analysis; manual cortical-layer extension,external_utility,3,,,,,,,,,source_only_open_set,,,0.0,0.0,,0.0,0.0,0.0,False,False,immutable; see registered v1.2 frozen sheet,False
balanced_ot,0.5,,epsilon_scan,N,,matched_fd_I_EXPR,post-review sensitivity analysis; manual cortical-layer extension,external_utility,3,,,,,,,,,source_only_open_set,,,0.0,0.0,,0.0,0.0,0.0,False,False,immutable; see registered v1.2 frozen sheet,False
balanced_ot,0.5,,epsilon_scan,N,,matched_fd_I_SPATIAL,post-review sensitivity analysis; manual cortical-layer extension,external_utility,3,,,,,,,,,source_only_open_set,,,0.0,0.0,,0.0,0.0,0.0,False,False,immutable; see registered v1.2 frozen sheet,False
balanced_ot,0.5,,epsilon_scan,N,,matched_fd_combined,post-review sensitivity analysis; manual cortical-layer extension,external_utility,3,,,,,,,,,source_only_open_set,,,0.0,0.0,,0.0,0.0,0.0,False,False,immutable; see registered v1.2 frozen sheet,False
balanced_ot,0.5,,epsilon_scan,N,,source_boundary_proximity,post-review sensitivity analysis; manual cortical-layer extension,external_utility,3,,,,,,,,,source_only_open_set,,,0.0,0.0,,0.0,0.0,0.0,False,False,immutable; see registered v1.2 frozen sheet,False
balanced_ot,0.5,,epsilon_scan,R,,exact_I_EXPR,post-review sensitivity analysis; manual cortical-layer extension,external_utility,3,,,,,,,,,heldout_loss,0.5218120820599954,0.3574420108537073,1.0,1.0,0.28965292628277556,1.0,1.0,1.0,False,False,immutable; see registered v1.2 frozen sheet,False
balanced_ot,0.5,,epsilon_scan,R,,exact_I_SPATIAL,post-review sensitivity analysis; manual cortical-layer extension,external_utility,3,,,,,,,,,heldout_loss,0.8421005646745905,-0.07288693018319592,0.3333333333333333,0.0,-0.07172384956428118,0.9166666666666666,1.0,0.5,False,False,immutable; see registered v1.2 frozen sheet,False
balanced_ot,0.5,,epsilon_scan,R,,exact_combined,post-review sensitivity analysis; manual cortical-layer extension,external_utility,3,,,,,,,,,heldout_loss,0.8421005646745905,-0.07288693018319592,0.3333333333333333,0.0,-0.07172384956428118,0.9166666666666666,1.0,0.5,False,False,immutable; see registered v1.2 frozen sheet,False
balanced_ot,0.5,,epsilon_scan,R,,matched_fd_I_EXPR,post-review sensitivity analysis; manual cortical-layer extension,external_utility,3,,,,,,,,,heldout_loss,0.516458861024381,0.39247949161547074,1.0,1.0,0.2982863716096694,1.0,1.0,1.0,False,False,immutable; see registered v1.2 frozen sheet,False
balanced_ot,0.5,,epsilon_scan,R,,matched_fd_I_SPATIAL,post-review sensitivity analysis; manual cortical-layer extension,external_utility,3,,,,,,,,,heldout_loss,0.9053562824322233,-0.09834989381591606,0.3333333333333333,0.0,-0.15538361472525514,0.5833333333333334,1.0,0.4166666666666667,False,False,immutable; see registered v1.2 frozen sheet,False
balanced_ot,0.5,,epsilon_scan,R,,matched_fd_combined,post-review sensitivity analysis; manual cortical-layer extension,external_utility,3,,,,,,,,,heldout_loss,0.9053562824322233,-0.09834989381591606,0.3333333333333333,0.0,-0.15538361472525514,0.5833333333333334,1.0,0.4166666666666667,False,False,immutable; see registered v1.2 frozen sheet,False
balanced_ot,0.5,,epsilon_scan,R,,source_boundary_proximity,post-review sensitivity analysis; manual cortical-layer extension,external_utility,3,,,,,,,,,heldout_loss,0.839373163778692,0.0,0.0,0.0,0.0,0.75,1.0,0.9166666666666666,False,False,immutable; see registered v1.2 frozen sheet,False
balanced_ot,0.5,,epsilon_scan,R,,exact_I_EXPR,post-review sensitivity analysis; manual cortical-layer extension,external_utility,3,,,,,,,,,label_error_shared_closed_set,1.3131299260615337,-0.10708592268373542,0.0,0.0,-0.17929714181474932,0.0,1.0,0.0,False,False,immutable; see registered v1.2 frozen sheet,False
balanced_ot,0.5,,epsilon_scan,R,,exact_I_SPATIAL,post-review sensitivity analysis; manual cortical-layer extension,external_utility,3,,,,,,,,,label_error_shared_closed_set,1.1910623570980285,0.000464585401285085,0.0,0.0,-0.05810799666767377,0.0,1.0,0.25,False,False,immutable; see registered v1.2 frozen sheet,False
balanced_ot,0.5,,epsilon_scan,R,,exact_combined,post-review sensitivity analysis; manual cortical-layer extension,external_utility,3,,,,,,,,,label_error_shared_closed_set,1.1910623570980285,0.000464585401285085,0.0,0.0,-0.05810799666767377,0.0,1.0,0.25,False,False,immutable; see registered v1.2 frozen sheet,False
balanced_ot,0.5,,epsilon_scan,R,,matched_fd_I_EXPR,post-review sensitivity analysis; manual cortical-layer extension,external_utility,3,,,,,,,,,label_error_shared_closed_set,1.313676420064079,-0.10749963928236758,0.0,0.0,-0.19023170215347193,0.0,1.0,0.0,False,False,immutable; see registered v1.2 frozen sheet,False
balanced_ot,0.5,,epsilon_scan,R,,matched_fd_I_SPATIAL,post-review sensitivity analysis; manual cortical-layer extension,external_utility,3,,,,,,,,,label_error_shared_closed_set,1.1984368769197187,0.0417408429584005,0.6666666666666666,1.0,0.01935142075173424,0.0,1.0,0.6666666666666666,False,False,immutable; see registered v1.2 frozen sheet,False
balanced_ot,0.5,,epsilon_scan,R,,matched_fd_combined,post-review sensitivity analysis; manual cortical-layer extension,external_utility,3,,,,,,,,,label_error_shared_closed_set,1.1984368769197187,0.0417408429584005,0.6666666666666666,1.0,0.01935142075173424,0.0,1.0,0.6666666666666666,False,False,immutable; see registered v1.2 frozen sheet,False
balanced_ot,0.5,,epsilon_scan,R,,source_boundary_proximity,post-review sensitivity analysis; manual cortical-layer extension,external_utility,3,,,,,,,,,label_error_shared_closed_set,1.1897204422121157,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,False,immutable; see registered v1.2 frozen sheet,False
balanced_ot,0.5,,epsilon_scan,R,,exact_I_EXPR,post-review sensitivity analysis; manual cortical-layer extension,external_utility,3,,,,,,,,,source_only_open_set,,,0.0,0.0,,0.0,0.0,0.0,False,False,immutable; see registered v1.2 frozen sheet,False
balanced_ot,0.5,,epsilon_scan,R,,exact_I_SPATIAL,post-review sensitivity analysis; manual cortical-layer extension,external_utility,3,,,,,,,,,source_only_open_set,,,0.0,0.0,,0.0,0.0,0.0,False,False,immutable; see registered v1.2 frozen sheet,False
balanced_ot,0.5,,epsilon_scan,R,,exact_combined,post-review sensitivity analysis; manual cortical-layer extension,external_utility,3,,,,,,,,,source_only_open_set,,,0.0,0.0,,0.0,0.0,0.0,False,False,immutable; see registered v1.2 frozen sheet,False
balanced_ot,0.5,,epsilon_scan,R,,matched_fd_I_EXPR,post-review sensitivity analysis; manual cortical-layer extension,external_utility,3,,,,,,,,,source_only_open_set,,,0.0,0.0,,0.0,0.0,0.0,False,False,immutable; see registered v1.2 frozen sheet,False
balanced_ot,0.5,,epsilon_scan,R,,matched_fd_I_SPATIAL,post-review sensitivity analysis; manual cortical-layer extension,external_utility,3,,,,,,,,,source_only_open_set,,,0.0,0.0,,0.0,0.0,0.0,False,False,immutable; see registered v1.2 frozen sheet,False
balanced_ot,0.5,,epsilon_scan,R,,matched_fd_combined,post-review sensitivity analysis; manual cortical-layer extension,external_utility,3,,,,,,,,,source_only_open_set,,,0.0,0.0,,0.0,0.0,0.0,False,False,immutable; see registered v1.2 frozen sheet,False
balanced_ot,0.5,,epsilon_scan,R,,source_boundary_proximity,post-review sensitivity analysis; manual cortical-layer extension,external_utility,3,,,,,,,,,source_only_open_set,,,0.0,0.0,,0.0,0.0,0.0,False,False,immutable; see registered v1.2 frozen sheet,False
row_softmax,0.1,,epsilon_scan,N,,exact_I_EXPR,post-review sensitivity analysis; manual cortical-layer extension,external_utility,3,,,,,,,,,heldout_loss,0.6869166556893442,0.28773440305860787,1.0,1.0,0.13170551764131405,0.25,1.0,0.3333333333333333,False,False,immutable; see registered v1.2 frozen sheet,False
row_softmax,0.1,,epsilon_scan,N,,exact_I_SPATIAL,post-review sensitivity analysis; manual cortical-layer extension,external_utility,3,,,,,,,,,heldout_loss,0.6396853588134019,0.04068734901668808,0.6666666666666666,1.0,-0.02273246969378319,0.5833333333333334,1.0,0.3333333333333333,False,False,immutable; see registered v1.2 frozen sheet,False
row_softmax,0.1,,epsilon_scan,N,,exact_combined,post-review sensitivity analysis; manual cortical-layer extension,external_utility,3,,,,,,,,,heldout_loss,0.6396853588134019,0.04434386716985253,0.6666666666666666,1.0,-0.021548395030559456,0.5833333333333334,1.0,0.3333333333333333,False,False,immutable; see registered v1.2 frozen sheet,False
row_softmax,0.1,,epsilon_scan,N,,matched_fd_I_EXPR,post-review sensitivity analysis; manual cortical-layer extension,external_utility,3,,,,,,,,,heldout_loss,0.6256277110438088,0.30414575533479815,1.0,1.0,0.193671058381506,0.5,1.0,0.4166666666666667,False,False,immutable; see registered v1.2 frozen sheet,False
row_softmax,0.1,,epsilon_scan,N,,matched_fd_I_SPATIAL,post-review sensitivity analysis; manual cortical-layer extension,external_utility,3,,,,,,,,,heldout_loss,0.625632192975053,0.30144314850252746,1.0,1.0,0.19305879044713933,0.5,1.0,0.4166666666666667,False,False,immutable; see registered v1.2 frozen sheet,False
row_softmax,0.1,,epsilon_scan,N,,matched_fd_combined,post-review sensitivity analysis; manual cortical-layer extension,external_utility,3,,,,,,,,,heldout_loss,0.6256076176691581,0.3018380104752446,1.0,1.0,0.1931754491142269,0.5,1.0,0.4166666666666667,False,False,immutable; see registered v1.2 frozen sheet,False
row_softmax,0.1,,epsilon_scan,N,,source_boundary_proximity,post-review sensitivity analysis; manual cortical-layer extension,external_utility,3,,,,,,,,,heldout_loss,0.8513839713821321,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.8333333333333334,False,False,immutable; see registered v1.2 frozen sheet,False
row_softmax,0.1,,epsilon_scan,N,,exact_I_EXPR,post-review sensitivity analysis; manual cortical-layer extension,external_utility,3,,,,,,,,,label_error_shared_closed_set,0.8089989995747799,0.12692140260758483,0.6666666666666666,1.0,0.007831242209324768,0.5833333333333334,1.0,0.8333333333333334,False,False,immutable; see registered v1.2 frozen sheet,False
row_softmax,0.1,,epsilon_scan,N,,exact_I_SPATIAL,post-review sensitivity analysis; manual cortical-layer extension,external_utility,3,,,,,,,,,label_error_shared_closed_set,1.0134996998278392,0.006305335537061887,0.6666666666666666,1.0,-0.13993839450135348,0.3333333333333333,1.0,0.8333333333333334,False,False,immutable; see registered v1.2 frozen sheet,False
row_softmax,0.1,,epsilon_scan,N,,exact_combined,post-review sensitivity analysis; manual cortical-layer extension,external_utility,3,,,,,,,,,label_error_shared_closed_set,1.0134996998278392,0.006305335537061887,0.6666666666666666,1.0,-0.13866747428607,0.3333333333333333,1.0,0.8333333333333334,False,False,immutable; see registered v1.2 frozen sheet,False
row_softmax,0.1,,epsilon_scan,N,,matched_fd_I_EXPR,post-review sensitivity analysis; manual cortical-layer extension,external_utility,3,,,,,,,,,label_error_shared_closed_set,0.8103142062998264,0.12570343401547474,0.6666666666666666,1.0,-0.03965962862894354,0.5833333333333334,1.0,0.9166666666666666,False,False,immutable; see registered v1.2 frozen sheet,False
row_softmax,0.1,,epsilon_scan,N,,matched_fd_I_SPATIAL,post-review sensitivity analysis; manual cortical-layer extension,external_utility,3,,,,,,,,,label_error_shared_closed_set,0.8108280284473374,0.12515730574907244,0.6666666666666666,1.0,-0.04141018588295861,0.5833333333333334,1.0,0.9166666666666666,False,False,immutable; see registered v1.2 frozen sheet,False
row_softmax,0.1,,epsilon_scan,N,,matched_fd_combined,post-review sensitivity analysis; manual cortical-layer extension,external_utility,3,,,,,,,,,label_error_shared_closed_set,0.8108587144093549,0.1251211651672452,0.6666666666666666,1.0,-0.041261898225677426,0.5833333333333334,1.0,0.9166666666666666,False,False,immutable; see registered v1.2 frozen sheet,False
row_softmax,0.1,,epsilon_scan,N,,source_boundary_proximity,post-review sensitivity analysis; manual cortical-layer extension,external_utility,3,,,,,,,,,label_error_shared_closed_set,1.0267733862911932,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,False,False,immutable; see registered v1.2 frozen sheet,False
row_softmax,0.1,,epsilon_scan,N,,exact_I_EXPR,post-review sensitivity analysis; manual cortical-layer extension,external_utility,3,,,,,,,,,source_only_open_set,,,0.0,0.0,,0.0,0.0,0.0,False,False,immutable; see registered v1.2 frozen sheet,False
row_softmax,0.1,,epsilon_scan,N,,exact_I_SPATIAL,post-review sensitivity analysis; manual cortical-layer extension,external_utility,3,,,,,,,,,source_only_open_set,,,0.0,0.0,,0.0,0.0,0.0,False,False,immutable; see registered v1.2 frozen sheet,False
row_softmax,0.1,,epsilon_scan,N,,exact_combined,post-review sensitivity analysis; manual cortical-layer extension,external_utility,3,,,,,,,,,source_only_open_set,,,0.0,0.0,,0.0,0.0,0.0,False,False,immutable; see registered v1.2 frozen sheet,False
row_softmax,0.1,,epsilon_scan,N,,matched_fd_I_EXPR,post-review sensitivity analysis; manual cortical-layer extension,external_utility,3,,,,,,,,,source_only_open_set,,,0.0,0.0,,0.0,0.0,0.0,False,False,immutable; see registered v1.2 frozen sheet,False
row_softmax,0.1,,epsilon_scan,N,,matched_fd_I_SPATIAL,post-review sensitivity analysis; manual cortical-layer extension,external_utility,3,,,,,,,,,source_only_open_set,,,0.0,0.0,,0.0,0.0,0.0,False,False,immutable; see registered v1.2 frozen sheet,False
row_softmax,0.1,,epsilon_scan,N,,matched_fd_combined,post-review sensitivity analysis; manual cortical-layer extension,external_utility,3,,,,,,,,,source_only_open_set,,,0.0,0.0,,0.0,0.0,0.0,False,False,immutable; see registered v1.2 frozen sheet,False
row_softmax,0.1,,epsilon_scan,N,,source_boundary_proximity,post-review sensitivity analysis; manual cortical-layer extension,external_utility,3,,,,,,,,,source_only_open_set,,,0.0,0.0,,0.0,0.0,0.0,False,False,immutable; see registered v1.2 frozen sheet,False
row_softmax,0.1,,epsilon_scan,R,,exact_I_EXPR,post-review sensitivity analysis; manual cortical-layer extension,external_utility,3,,,,,,,,,heldout_loss,0.9849067964095304,-0.09531573219461908,0.0,0.0,-0.26075210828000667,0.0,1.0,0.16666666666666666,False,False,immutable; see registered v1.2 frozen sheet,False
row_softmax,0.1,,epsilon_scan,R,,exact_I_SPATIAL,post-review sensitivity analysis; manual cortical-layer extension,external_utility,3,,,,,,,,,heldout_loss,0.6221039173108113,0.056127332577084646,0.6666666666666666,1.0,-0.019676919485186087,0.75,1.0,0.08333333333333333,False,False,immutable; see registered v1.2 frozen sheet,False
row_softmax,0.1,,epsilon_scan,R,,exact_combined,post-review sensitivity analysis; manual cortical-layer extension,external_utility,3,,,,,,,,,heldout_loss,0.6221039173108113,0.056127332577084646,0.6666666666666666,1.0,-0.019676919485186087,0.75,1.0,0.08333333333333333,False,False,immutable; see registered v1.2 frozen sheet,False
row_softmax,0.1,,epsilon_scan,R,,matched_fd_I_EXPR,post-review sensitivity analysis; manual cortical-layer extension,external_utility,3,,,,,,,,,heldout_loss,0.9028821099190004,-0.08163452839644772,0.3333333333333333,0.0,-0.17359609508852458,0.0,1.0,0.16666666666666666,False,False,immutable; see registered v1.2 frozen sheet,False
row_softmax,0.1,,epsilon_scan,R,,matched_fd_I_SPATIAL,post-review sensitivity analysis; manual cortical-layer extension,external_utility,3,,,,,,,,,heldout_loss,0.568293977147021,0.3985248767782817,1.0,1.0,0.20246692245272707,0.8333333333333334,1.0,0.4166666666666667,False,False,immutable; see registered v1.2 frozen sheet,False
row_softmax,0.1,,epsilon_scan,R,,matched_fd_combined,post-review sensitivity analysis; manual cortical-layer extension,external_utility,3,,,,,,,,,heldout_loss,0.5705271334118955,0.3984825982923519,1.0,1.0,0.19715565289275053,0.75,1.0,0.4166666666666667,False,False,immutable; see registered v1.2 frozen sheet,False
row_softmax,0.1,,epsilon_scan,R,,source_boundary_proximity,post-review sensitivity analysis; manual cortical-layer extension,external_utility,3,,,,,,,,,heldout_loss,0.8513839713821321,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.8333333333333334,False,False,immutable; see registered v1.2 frozen sheet,False
row_softmax,0.1,,epsilon_scan,R,,exact_I_EXPR,post-review sensitivity analysis; manual cortical-layer extension,external_utility,3,,,,,,,,,label_error_shared_closed_set,0.894850488218683,0.03326944899405436,0.6666666666666666,1.0,-0.0272925687177058,0.08333333333333333,1.0,0.75,False,False,immutable; see registered v1.2 frozen sheet,False
row_softmax,0.1,,epsilon_scan,R,,exact_I_SPATIAL,post-review sensitivity analysis; manual cortical-layer extension,external_utility,3,,,,,,,,,label_error_shared_closed_set,1.063738753377673,-0.0328360403323714,0.3333333333333333,0.0,-0.12863901297835478,0.3333333333333333,1.0,0.75,False,False,immutable; see registered v1.2 frozen sheet,False
row_softmax,0.1,,epsilon_scan,R,,exact_combined,post-review sensitivity analysis; manual cortical-layer extension,external_utility,3,,,,,,,,,label_error_shared_closed_set,1.063738753377673,-0.0328360403323714,0.3333333333333333,0.0,-0.12863901297835478,0.3333333333333333,1.0,0.75,False,False,immutable; see registered v1.2 frozen sheet,False
row_softmax,0.1,,epsilon_scan,R,,matched_fd_I_EXPR,post-review sensitivity analysis; manual cortical-layer extension,external_utility,3,,,,,,,,,label_error_shared_closed_set,0.9047950431556906,0.02256550124357349,0.6666666666666666,1.0,-0.10091744729518505,0.25,1.0,0.75,False,False,immutable; see registered v1.2 frozen sheet,False
row_softmax,0.1,,epsilon_scan,R,,matched_fd_I_SPATIAL,post-review sensitivity analysis; manual cortical-layer extension,external_utility,3,,,,,,,,,label_error_shared_closed_set,0.812889096875293,0.12598846027581914,0.6666666666666666,1.0,-0.04533777450820227,0.4166666666666667,1.0,0.75,False,False,immutable; see registered v1.2 frozen sheet,False
row_softmax,0.1,,epsilon_scan,R,,matched_fd_combined,post-review sensitivity analysis; manual cortical-layer extension,external_utility,3,,,,,,,,,label_error_shared_closed_set,0.810696041727665,0.1286224395466473,0.6666666666666666,1.0,-0.04425592825434965,0.4166666666666667,1.0,0.75,False,False,immutable; see registered v1.2 frozen sheet,False
row_softmax,0.1,,epsilon_scan,R,,source_boundary_proximity,post-review sensitivity analysis; manual cortical-layer extension,external_utility,3,,,,,,,,,label_error_shared_closed_set,1.0267733862911932,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,False,False,immutable; see registered v1.2 frozen sheet,False
row_softmax,0.1,,epsilon_scan,R,,exact_I_EXPR,post-review sensitivity analysis; manual cortical-layer extension,external_utility,3,,,,,,,,,source_only_open_set,,,0.0,0.0,,0.0,0.0,0.0,False,False,immutable; see registered v1.2 frozen sheet,False
