dataset,pair_type,biological_pair_id,direction,pair_id,independent_unit_id,method,epsilon,tau,grid_role,parameter_index,pair_file_id,arm,intervention,score,spearman,top_decile_overlap,raw_mae,reference_mad,nmae,reference_response_median,reference_response_iqr,estimable,spearman_gate_pass,overlap_gate_pass,nmae_gate_pass,gate_pass,claim_status
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,forward,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,balanced_ot,0.5,,epsilon_scan,2,DLPFCML_151507_151508,N,I_EXPR,registered_finite_difference_fixed_score,-0.01257529447790866,0.08666666666666667,0.14962083647313446,0.016605024404018662,9.01057612639967,0.17626699885499914,0.033185423153397314,True,False,False,False,False,post-review sensitivity analysis; manual cortical-layer extension
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,forward,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,balanced_ot,0.5,,epsilon_scan,2,DLPFCML_151507_151508,N,I_SPATIAL,matched_finite_difference,0.9588065061362251,0.74,0.07135540586468932,0.07052833562558344,1.011726779481889,0.30806765865424957,0.1408896430084418,True,True,True,False,False,post-review sensitivity analysis; manual cortical-layer extension
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,forward,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,balanced_ot,0.5,,epsilon_scan,2,DLPFCML_151507_151508,N,I_SPATIAL,registered_finite_difference_fixed_score,0.965380258391226,0.6933333333333334,0.06799606264922954,0.07052833562558344,0.964095665183465,0.30806765865424957,0.1408896430084418,True,True,True,False,False,post-review sensitivity analysis; manual cortical-layer extension
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,forward,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,uot,0.1,2.0,epsilon_scan,0,DLPFCML_151507_151508,R,I_EXPR,matched_finite_difference,0.9803254525890901,0.9133333333333333,0.006995064771214485,0.022660554626180475,0.30868903637216627,0.11616145374084937,0.05249174429460593,True,True,True,True,True,post-review sensitivity analysis; manual cortical-layer extension
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,forward,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,uot,0.1,2.0,epsilon_scan,0,DLPFCML_151507_151508,R,I_EXPR,registered_finite_difference_fixed_score,0.9803254525890901,0.9133333333333333,0.006995064771214485,0.022660554626180475,0.30868903637216627,0.11616145374084937,0.05249174429460593,True,True,True,True,True,post-review sensitivity analysis; manual cortical-layer extension
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,forward,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,uot,0.1,2.0,epsilon_scan,0,DLPFCML_151507_151508,R,I_SPATIAL,matched_finite_difference,-0.5045064926695524,0.02,0.3393081808656693,0.0673290617733388,5.039550112965181,0.6447286294090123,0.13623110053786858,True,False,False,False,False,post-review sensitivity analysis; manual cortical-layer extension
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,forward,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,uot,0.1,2.0,epsilon_scan,0,DLPFCML_151507_151508,R,I_SPATIAL,registered_finite_difference_fixed_score,-0.5045064926695524,0.02,0.3393081808656693,0.0673290617733388,5.039550112965181,0.6447286294090123,0.13623110053786858,True,False,False,False,False,post-review sensitivity analysis; manual cortical-layer extension
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,forward,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,uot,0.1,2.0,epsilon_scan,0,DLPFCML_151507_151508,N,I_EXPR,matched_finite_difference,0.8454238566328253,0.5466666666666666,0.07762018629516439,0.013906607604599802,5.5815327865791255,0.24013850554710792,0.02804365875895437,True,True,False,False,False,post-review sensitivity analysis; manual cortical-layer extension
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,forward,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,uot,0.1,2.0,epsilon_scan,0,DLPFCML_151507_151508,N,I_EXPR,registered_finite_difference_fixed_score,0.2345757309225471,0.4066666666666667,0.11524676008506662,0.013906607604599802,8.287194358381635,0.24013850554710792,0.02804365875895437,True,False,False,False,False,post-review sensitivity analysis; manual cortical-layer extension
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,forward,DLPFCML_151507_151508,spatialLIBD_manual::Br5292,uot,0.1,2.0,epsilon_scan,0,DLPFCML_151507_151508,N,I_SPATIAL,matched_finite_difference,-0.1964296517465119,0.13333333333333333,0.3118841195065536,0.06731265682434467,4.633365168164865,0.630323905561593,0.13436734021695995,True,False,False,False,False,post-review sensitivity analysis; manual cortical-layer extension
