dataset,pair_type,biological_pair_id,direction,pair_id,independent_unit_id,method,epsilon,tau,grid_role,parameter_index,pair_file_id,arm,stage,intervention,expression_weight,spatial_weight,ce_positive_median,cs_positive_median,mixed_cost_positive_median,cost_over_epsilon_q05,cost_over_epsilon_median,cost_over_epsilon_q95,plan_entropy,transported_mass,solver_iterations,converged,runtime_seconds,peak_memory_mb,memory_measurement,solver_last_error,row_mass_l1,col_mass_l1
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,reverse,DLPFCML_151507_151508__reverse,spatialLIBD_manual::Br5292,uot,0.5,5.0,interaction_corner,8,DLPFCML_151507_151508__reverse,N,matched_fd,I_SPATIAL,0.505,0.495,1.0,1.0,1.0171058514682074,0.8646494191659776,2.034211702936415,4.570173406044881,14.33902380079987,1.831308786372517,100,True,5.4109960999994655,404.71875,process_rss_after_solve,7.4030959140714e-09,0.8313087863725172,0.831308786372517
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,reverse,DLPFCML_151507_151508__reverse,spatialLIBD_manual::Br5292,row_softmax,0.1,,epsilon_scan,0,DLPFCML_151507_151508__reverse,shared,base,NONE,0.5,0.5,1.0,1.0,1.016640870679555,4.296172596361306,10.16640870679555,22.9585380853412,13.132669870734981,0.9999999999999997,1,True,0.049685599999065744,283.53125,process_rss_after_solve,,,
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,reverse,DLPFCML_151507_151508__reverse,spatialLIBD_manual::Br5292,row_softmax,0.1,,epsilon_scan,0,DLPFCML_151507_151508__reverse,R,full_endpoint,I_EXPR,0.0,0.5,1.0,1.0,0.5,0.34576462970610894,5.0,17.148663996871583,13.363866110419062,1.0000000000000002,1,True,0.04848929999934626,352.2109375,process_rss_after_solve,,,
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,reverse,DLPFCML_151507_151508__reverse,spatialLIBD_manual::Br5292,row_softmax,0.1,,epsilon_scan,0,DLPFCML_151507_151508__reverse,R,matched_fd,I_EXPR,0.495,0.5,1.0,1.0,1.0113907827151736,4.2608502708717,10.113907827151735,22.898250789721427,13.135838188904469,0.9999999999999997,1,True,0.057817199998680735,352.21484375,process_rss_after_solve,,,
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,reverse,DLPFCML_151507_151508__reverse,spatialLIBD_manual::Br5292,row_softmax,0.1,,epsilon_scan,0,DLPFCML_151507_151508__reverse,R,full_endpoint,I_SPATIAL,0.5,0.0,1.0,1.0,0.5,2.801084495426634,5.0,7.7612361755708035,14.365758821802448,0.9999999999999998,1,True,0.04640640000070562,369.38671875,process_rss_after_solve,,,
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,reverse,DLPFCML_151507_151508__reverse,spatialLIBD_manual::Br5292,row_softmax,0.1,,epsilon_scan,0,DLPFCML_151507_151508__reverse,R,matched_fd,I_SPATIAL,0.5,0.495,1.0,1.0,1.0117803649150217,4.288290413225178,10.117803649150215,22.789345106358336,13.140194995056893,1.0000000000000002,1,True,0.04965209999863873,369.38671875,process_rss_after_solve,,,
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,reverse,DLPFCML_151507_151508__reverse,spatialLIBD_manual::Br5292,row_softmax,0.1,,epsilon_scan,0,DLPFCML_151507_151508__reverse,N,full_endpoint,I_EXPR,0.0,1.0,1.0,1.0,1.0,0.6915292594122179,10.0,34.29732799374317,12.80088615618264,0.9999999999999999,1,True,0.0450823000028322,386.5546875,process_rss_after_solve,,,
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,reverse,DLPFCML_151507_151508__reverse,spatialLIBD_manual::Br5292,row_softmax,0.1,,epsilon_scan,0,DLPFCML_151507_151508__reverse,N,matched_fd,I_EXPR,0.495,0.505,1.0,1.0,1.0162614441637685,4.268908321571044,10.162614441637682,23.067015338618386,13.128374014257666,0.9999999999999994,1,True,0.04686329999822192,386.5546875,process_rss_after_solve,,,
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,reverse,DLPFCML_151507_151508__reverse,spatialLIBD_manual::Br5292,row_softmax,0.1,,epsilon_scan,0,DLPFCML_151507_151508__reverse,N,full_endpoint,I_SPATIAL,1.0,0.0,1.0,1.0,1.0,5.602168990853268,10.0,15.522472351141607,13.994608141913396,0.9999999999999999,1,True,0.052503799997793976,403.72265625,process_rss_after_solve,,,
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,reverse,DLPFCML_151507_151508__reverse,spatialLIBD_manual::Br5292,row_softmax,0.1,,epsilon_scan,0,DLPFCML_151507_151508__reverse,N,matched_fd,I_SPATIAL,0.505,0.495,1.0,1.0,1.0171058514682074,4.323247095829888,10.171058514682073,22.850867030224403,13.137016697829488,1.0,1,True,0.04776789999959874,403.72265625,process_rss_after_solve,,,
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,reverse,DLPFCML_151507_151508__reverse,spatialLIBD_manual::Br5292,row_softmax,0.25,,baseline,1,DLPFCML_151507_151508__reverse,shared,base,NONE,0.5,0.5,1.0,1.0,1.016640870679555,1.7184690385445225,4.06656348271822,9.18341523413648,13.936216669154133,0.9999999999999994,1,True,0.048504400001547765,283.57421875,process_rss_after_solve,,,
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,reverse,DLPFCML_151507_151508__reverse,spatialLIBD_manual::Br5292,row_softmax,0.25,,baseline,1,DLPFCML_151507_151508__reverse,R,full_endpoint,I_EXPR,0.0,0.5,1.0,1.0,0.5,0.13830585188244357,2.0,6.859465598748634,14.00227642816155,1.0,1,True,0.04526289999921573,352.26171875,process_rss_after_solve,,,
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,reverse,DLPFCML_151507_151508__reverse,spatialLIBD_manual::Br5292,row_softmax,0.25,,baseline,1,DLPFCML_151507_151508__reverse,R,matched_fd,I_EXPR,0.495,0.5,1.0,1.0,1.0113907827151736,1.7043401083486798,4.045563130860694,9.15930031588857,13.937208345442013,1.0000000000000004,1,True,0.04282070000044769,352.26171875,process_rss_after_solve,,,
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,reverse,DLPFCML_151507_151508__reverse,spatialLIBD_manual::Br5292,row_softmax,0.25,,baseline,1,DLPFCML_151507_151508__reverse,R,full_endpoint,I_SPATIAL,0.5,0.0,1.0,1.0,0.5,1.1204337981706536,2.0,3.1044944702283215,14.563474999836982,0.9999999999999996,1,True,0.046851999999489635,369.4296875,process_rss_after_solve,,,
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,reverse,DLPFCML_151507_151508__reverse,spatialLIBD_manual::Br5292,row_softmax,0.25,,baseline,1,DLPFCML_151507_151508__reverse,R,matched_fd,I_SPATIAL,0.5,0.495,1.0,1.0,1.0117803649150217,1.715316165290071,4.047121459660087,9.115738042543335,13.942215822120616,1.0,1,True,0.045927600000140956,369.4296875,process_rss_after_solve,,,
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,reverse,DLPFCML_151507_151508__reverse,spatialLIBD_manual::Br5292,row_softmax,0.25,,baseline,1,DLPFCML_151507_151508__reverse,N,full_endpoint,I_EXPR,0.0,1.0,1.0,1.0,1.0,0.27661170376488714,4.0,13.718931197497268,13.53242593144864,0.9999999999999994,1,True,0.0595528000012564,386.59765625,process_rss_after_solve,,,
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,reverse,DLPFCML_151507_151508__reverse,spatialLIBD_manual::Br5292,row_softmax,0.25,,baseline,1,DLPFCML_151507_151508__reverse,N,matched_fd,I_EXPR,0.495,0.505,1.0,1.0,1.0162614441637685,1.707563328628418,4.065045776655074,9.226806135447356,13.931242235332542,0.9999999999999987,1,True,0.04966679999779444,386.59765625,process_rss_after_solve,,,
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,reverse,DLPFCML_151507_151508__reverse,spatialLIBD_manual::Br5292,row_softmax,0.25,,baseline,1,DLPFCML_151507_151508__reverse,N,full_endpoint,I_SPATIAL,1.0,0.0,1.0,1.0,1.0,2.240867596341307,4.0,6.208988940456643,14.437078782696862,0.9999999999999997,1,True,0.03994509999756701,403.765625,process_rss_after_solve,,,
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,reverse,DLPFCML_151507_151508__reverse,spatialLIBD_manual::Br5292,row_softmax,0.25,,baseline,1,DLPFCML_151507_151508__reverse,N,matched_fd,I_SPATIAL,0.505,0.495,1.0,1.0,1.0171058514682074,1.7292988383319552,4.06842340587283,9.140346812089762,13.941218676903182,0.9999999999999999,1,True,0.05833379999967292,403.765625,process_rss_after_solve,,,
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,reverse,DLPFCML_151507_151508__reverse,spatialLIBD_manual::Br5292,row_softmax,0.125,,scale_equivalence,1,DLPFCML_151507_151508__reverse,S,full_endpoint,I_EXPR,0.0,0.5,1.0,1.0,0.5,0.27661170376488714,4.0,13.718931197497268,13.53242593144864,0.9999999999999994,1,True,0.05011690000173985,447.09765625,process_rss_after_solve,,,
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,reverse,DLPFCML_151507_151508__reverse,spatialLIBD_manual::Br5292,row_softmax,0.125,,scale_equivalence,1,DLPFCML_151507_151508__reverse,S,full_endpoint,I_SPATIAL,0.5,0.0,1.0,1.0,0.5,2.240867596341307,4.0,6.208988940456643,14.437078782696862,0.9999999999999997,1,True,0.04262609999932465,447.109375,process_rss_after_solve,,,
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,reverse,DLPFCML_151507_151508__reverse,spatialLIBD_manual::Br5292,row_softmax,0.5,,epsilon_scan,2,DLPFCML_151507_151508__reverse,shared,base,NONE,0.5,0.5,1.0,1.0,1.016640870679555,0.8592345192722612,2.03328174135911,4.59170761706824,14.324151176358965,0.9999999999999998,1,True,0.05762460000187275,283.8515625,process_rss_after_solve,,,
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,reverse,DLPFCML_151507_151508__reverse,spatialLIBD_manual::Br5292,row_softmax,0.5,,epsilon_scan,2,DLPFCML_151507_151508__reverse,R,full_endpoint,I_EXPR,0.0,0.5,1.0,1.0,0.5,0.06915292594122179,1.0,3.429732799374317,14.348581009185153,0.9999999999999991,1,True,0.03760780000084196,352.53125,process_rss_after_solve,,,
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,reverse,DLPFCML_151507_151508__reverse,spatialLIBD_manual::Br5292,row_softmax,0.5,,epsilon_scan,2,DLPFCML_151507_151508__reverse,R,matched_fd,I_EXPR,0.495,0.5,1.0,1.0,1.0113907827151736,0.8521700541743399,2.022781565430347,4.579650157944285,14.324522051226104,0.9999999999999997,1,True,0.03938380000181496,352.53125,process_rss_after_solve,,,
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,reverse,DLPFCML_151507_151508__reverse,spatialLIBD_manual::Br5292,row_softmax,0.5,,epsilon_scan,2,DLPFCML_151507_151508__reverse,R,full_endpoint,I_SPATIAL,0.5,0.0,1.0,1.0,0.5,0.5602168990853268,1.0,1.5522472351141607,14.607961385398381,1.0,1,True,0.04847820000213687,369.69921875,process_rss_after_solve,,,
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,reverse,DLPFCML_151507_151508__reverse,spatialLIBD_manual::Br5292,row_softmax,0.5,,epsilon_scan,2,DLPFCML_151507_151508__reverse,R,matched_fd,I_SPATIAL,0.5,0.495,1.0,1.0,1.0117803649150217,0.8576580826450355,2.0235607298300433,4.557869021271667,14.327956857005175,0.9999999999999997,1,True,0.04719670000122278,369.69921875,process_rss_after_solve,,,
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,reverse,DLPFCML_151507_151508__reverse,spatialLIBD_manual::Br5292,row_softmax,0.5,,epsilon_scan,2,DLPFCML_151507_151508__reverse,N,full_endpoint,I_EXPR,0.0,1.0,1.0,1.0,1.0,0.13830585188244357,2.0,6.859465598748634,14.00227642816155,1.0,1,True,0.04904940000051283,386.8671875,process_rss_after_solve,,,
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,reverse,DLPFCML_151507_151508__reverse,spatialLIBD_manual::Br5292,row_softmax,0.5,,epsilon_scan,2,DLPFCML_151507_151508__reverse,N,matched_fd,I_EXPR,0.495,0.505,1.0,1.0,1.0162614441637685,0.853781664314209,2.032522888327537,4.613403067723678,14.320718404368094,0.9999999999999999,1,True,0.046090100000583334,386.8671875,process_rss_after_solve,,,
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,reverse,DLPFCML_151507_151508__reverse,spatialLIBD_manual::Br5292,row_softmax,0.5,,epsilon_scan,2,DLPFCML_151507_151508__reverse,N,full_endpoint,I_SPATIAL,1.0,0.0,1.0,1.0,1.0,1.1204337981706536,2.0,3.1044944702283215,14.563474999836982,0.9999999999999996,1,True,0.05433009999978822,404.03515625,process_rss_after_solve,,,
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151507_151508,reverse,DLPFCML_151507_151508__reverse,spatialLIBD_manual::Br5292,row_softmax,0.5,,epsilon_scan,2,DLPFCML_151507_151508__reverse,N,matched_fd,I_SPATIAL,0.505,0.495,1.0,1.0,1.0171058514682074,0.8646494191659776,2.034211702936415,4.570173406044881,14.32758368501083,1.0,1,True,0.04297539999970468,404.03515625,process_rss_after_solve,,,
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,forward,DLPFCML_151509_151510,spatialLIBD_manual::Br5292,balanced_ot,0.1,,epsilon_scan,0,DLPFCML_151509_151510,shared,base,NONE,0.5,0.5,1.0,1.0,1.0185032116310904,4.34441777334691,10.185032116310902,22.03813320012835,13.232714517832779,1.0,200,True,10.998172799998429,300.7109375,process_rss_after_solve,1.7763568394002505e-15,4.954803928258755e-16,1.273612292018722e-15
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,forward,DLPFCML_151509_151510,spatialLIBD_manual::Br5292,balanced_ot,0.1,,epsilon_scan,0,DLPFCML_151509_151510,R,full_endpoint,I_EXPR,0.0,0.5,1.0,1.0,0.5,0.3422923755487191,5.0,16.578759669836685,13.347782429515318,1.0000000000000007,200,True,10.829877200001647,403.73046875,process_rss_after_solve,1.7763568394002505e-15,9.284023202993374e-16,1.434724734850068e-15
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,forward,DLPFCML_151509_151510,spatialLIBD_manual::Br5292,balanced_ot,0.1,,epsilon_scan,0,DLPFCML_151509_151510,R,matched_fd,I_EXPR,0.495,0.5,1.0,1.0,1.0132266984677876,4.308832558120108,10.132266984677873,21.97957544175283,13.234260733408622,0.9999999999999996,200,True,10.656626200001483,403.73046875,process_rss_after_solve,1.7763568394002505e-15,6.604959634781693e-16,1.3747683547116196e-15
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,forward,DLPFCML_151509_151510,spatialLIBD_manual::Br5292,balanced_ot,0.1,,epsilon_scan,0,DLPFCML_151509_151510,R,full_endpoint,I_SPATIAL,0.5,0.0,1.0,1.0,0.5,2.7281087277783445,5.0,7.742559165120904,14.56457783397324,1.0,200,True,11.757549000001745,489.54296875,process_rss_after_solve,0.0,7.156818540576815e-16,1.3127519904454488e-15
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,forward,DLPFCML_151509_151510,spatialLIBD_manual::Br5292,balanced_ot,0.1,,epsilon_scan,0,DLPFCML_151509_151510,R,matched_fd,I_SPATIAL,0.5,0.495,1.0,1.0,1.0136438440013777,4.3364104245143285,10.136438440013777,21.875287754384974,13.240211995149961,0.9999999999999993,200,True,11.411936399999831,489.54296875,process_rss_after_solve,1.7763568394002505e-15,6.388119200284592e-16,1.3543853538688921e-15
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,forward,DLPFCML_151509_151510,spatialLIBD_manual::Br5292,balanced_ot,0.1,,epsilon_scan,0,DLPFCML_151509_151510,N,full_endpoint,I_EXPR,0.0,1.0,1.0,1.0,1.0,0.6845847510974382,10.0,33.15751933967337,12.79760216482484,0.9999999999999994,200,True,11.201074699998571,575.3828125,process_rss_after_solve,8.881784197001252e-14,4.6004758162687676e-14,1.35080748669969e-15
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,forward,DLPFCML_151509_151510,spatialLIBD_manual::Br5292,balanced_ot,0.1,,epsilon_scan,0,DLPFCML_151509_151510,N,matched_fd,I_EXPR,0.495,0.505,1.0,1.0,1.0180374141822042,4.3168298662237925,10.18037414182204,22.142233030489166,13.22682624084874,1.0000000000000004,200,True,11.201785799999925,575.3828125,process_rss_after_solve,1.7763568394002505e-15,5.49148400363908e-16,1.3800809453567986e-15
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,forward,DLPFCML_151509_151510,spatialLIBD_manual::Br5292,balanced_ot,0.1,,epsilon_scan,0,DLPFCML_151509_151510,N,full_endpoint,I_SPATIAL,1.0,0.0,1.0,1.0,1.0,5.456217455556689,10.0,15.485118330241807,14.389356297246394,1.0000000000000009,200,True,11.288469600000099,661.41796875,process_rss_after_solve,8.881784197001252e-16,4.3509033181843293e-16,1.280876446574375e-15
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,forward,DLPFCML_151509_151510,spatialLIBD_manual::Br5292,balanced_ot,0.1,,epsilon_scan,0,DLPFCML_151509_151510,N,matched_fd,I_SPATIAL,0.505,0.495,1.0,1.0,1.0189517101792105,4.371700957937659,10.189517101792104,21.93384178110197,13.238656829428024,0.9999999999999999,200,True,11.225011800001084,661.41796875,process_rss_after_solve,1.7763568394002505e-15,6.247172917861477e-16,1.3126435702282002e-15
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,forward,DLPFCML_151509_151510,spatialLIBD_manual::Br5292,balanced_ot,0.25,,baseline,1,DLPFCML_151509_151510,shared,base,NONE,0.5,0.5,1.0,1.0,1.0185032116310904,1.737767109338764,4.0740128465243615,8.81525328005134,13.952228364577067,0.9999999999999998,200,True,11.082532500000525,301.25390625,process_rss_after_solve,1.7763568394002505e-15,5.917575457425883e-16,1.2207032260014294e-15
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,forward,DLPFCML_151509_151510,spatialLIBD_manual::Br5292,balanced_ot,0.25,,baseline,1,DLPFCML_151509_151510,R,full_endpoint,I_EXPR,0.0,0.5,1.0,1.0,0.5,0.13691695021948766,2.0,6.631503867934675,13.982964378940586,1.0000000000000002,200,True,11.67694499999925,404.24609375,process_rss_after_solve,3.552713678800501e-15,5.975038172567615e-16,1.278708042229404e-15
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,forward,DLPFCML_151509_151510,spatialLIBD_manual::Br5292,balanced_ot,0.25,,baseline,1,DLPFCML_151509_151510,R,matched_fd,I_EXPR,0.495,0.5,1.0,1.0,1.0132266984677876,1.723533023248043,4.05290679387115,8.791830176701133,13.952630766429014,1.0000000000000007,200,True,11.263747299999523,404.24609375,process_rss_after_solve,1.7763568394002505e-15,1.0062480362837967e-15,1.410113345534647e-15
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,forward,DLPFCML_151509_151510,spatialLIBD_manual::Br5292,balanced_ot,0.25,,baseline,1,DLPFCML_151509_151510,R,full_endpoint,I_SPATIAL,0.5,0.0,1.0,1.0,0.5,1.0912434911113378,2.0,3.0970236660483614,14.616726705898014,0.9999999999999993,200,True,11.120692099997541,490.0859375,process_rss_after_solve,1.7763568394002505e-15,6.702537830305388e-16,1.2867311383057967e-15
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,forward,DLPFCML_151509_151510,spatialLIBD_manual::Br5292,balanced_ot,0.25,,baseline,1,DLPFCML_151509_151510,R,matched_fd,I_SPATIAL,0.5,0.495,1.0,1.0,1.0136438440013777,1.7345641698057315,4.054575376005511,8.75011510175399,13.958557232580048,0.9999999999999999,200,True,11.193138999999064,490.0859375,process_rss_after_solve,1.7763568394002505e-15,6.126826476715586e-16,1.2769733187534271e-15
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,forward,DLPFCML_151509_151510,spatialLIBD_manual::Br5292,balanced_ot,0.25,,baseline,1,DLPFCML_151509_151510,N,full_endpoint,I_EXPR,0.0,1.0,1.0,1.0,1.0,0.2738339004389753,4.0,13.26300773586935,13.513253191010074,0.9999999999999994,200,True,11.21018919999915,575.92578125,process_rss_after_solve,1.7763568394002505e-15,9.615789067773939e-16,1.4269184792081724e-15
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,forward,DLPFCML_151509_151510,spatialLIBD_manual::Br5292,balanced_ot,0.25,,baseline,1,DLPFCML_151509_151510,N,matched_fd,I_EXPR,0.495,0.505,1.0,1.0,1.0180374141822042,1.7267319464895172,4.072149656728817,8.856893212195667,13.9463460040876,1.0,200,True,10.94268170000214,575.92578125,process_rss_after_solve,3.552713678800501e-15,6.195131213582172e-16,1.266890238549312e-15
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,forward,DLPFCML_151509_151510,spatialLIBD_manual::Br5292,balanced_ot,0.25,,baseline,1,DLPFCML_151509_151510,N,full_endpoint,I_SPATIAL,1.0,0.0,1.0,1.0,1.0,2.1824869822226756,4.0,6.194047332096723,14.586927056619771,0.9999999999999998,200,True,10.278504500001873,661.765625,process_rss_after_solve,3.552713678800501e-15,5.933838490013166e-16,1.3080899211037611e-15
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,forward,DLPFCML_151509_151510,spatialLIBD_manual::Br5292,balanced_ot,0.25,,baseline,1,DLPFCML_151509_151510,N,matched_fd,I_SPATIAL,0.505,0.495,1.0,1.0,1.0189517101792105,1.7486803831750635,4.075806840716842,8.773536712440789,13.958153812199598,0.9999999999999991,200,True,10.926371600002312,661.765625,process_rss_after_solve,1.7763568394002505e-15,9.57675778956446e-16,1.3516748484376784e-15
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,forward,DLPFCML_151509_151510,spatialLIBD_manual::Br5292,balanced_ot,0.125,,scale_equivalence,1,DLPFCML_151509_151510,S,full_endpoint,I_EXPR,0.0,0.5,1.0,1.0,0.5,0.2738339004389753,4.0,13.26300773586935,13.513253191010074,0.9999999999999994,200,True,10.85145139999804,463.61328125,process_rss_after_solve,1.7763568394002505e-15,9.615789067773939e-16,1.4269184792081724e-15
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,forward,DLPFCML_151509_151510,spatialLIBD_manual::Br5292,balanced_ot,0.125,,scale_equivalence,1,DLPFCML_151509_151510,S,full_endpoint,I_SPATIAL,0.5,0.0,1.0,1.0,0.5,2.1824869822226756,4.0,6.194047332096723,14.586927056619771,0.9999999999999998,200,True,10.856387399999221,497.94921875,process_rss_after_solve,3.552713678800501e-15,5.933838490013166e-16,1.3080899211037611e-15
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,forward,DLPFCML_151509_151510,spatialLIBD_manual::Br5292,balanced_ot,0.5,,epsilon_scan,2,DLPFCML_151509_151510,shared,base,NONE,0.5,0.5,1.0,1.0,1.0185032116310904,0.868883554669382,2.0370064232621807,4.40762664002567,14.337546893076382,1.0000000000000007,200,True,10.696594000000914,301.30859375,process_rss_after_solve,0.0,9.983333604246525e-16,1.3808398868775384e-15
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,forward,DLPFCML_151509_151510,spatialLIBD_manual::Br5292,balanced_ot,0.5,,epsilon_scan,2,DLPFCML_151509_151510,R,full_endpoint,I_EXPR,0.0,0.5,1.0,1.0,0.5,0.06845847510974383,1.0,3.3157519339673374,14.346295190893839,1.0000000000000007,200,True,10.563339700001961,404.3203125,process_rss_after_solve,1.7763568394002505e-15,6.301383026485752e-16,1.2578913605176822e-15
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,forward,DLPFCML_151509_151510,spatialLIBD_manual::Br5292,balanced_ot,0.5,,epsilon_scan,2,DLPFCML_151509_151510,R,matched_fd,I_EXPR,0.495,0.5,1.0,1.0,1.0132266984677876,0.8617665116240215,2.026453396935575,4.395915088350566,14.337660169838028,0.9999999999999997,200,True,10.820298200000252,404.3203125,process_rss_after_solve,3.552713678800501e-15,9.840218917478438e-16,1.3839840731777464e-15
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,forward,DLPFCML_151509_151510,spatialLIBD_manual::Br5292,balanced_ot,0.5,,epsilon_scan,2,DLPFCML_151509_151510,R,full_endpoint,I_SPATIAL,0.5,0.0,1.0,1.0,0.5,0.5456217455556689,1.0,1.5485118330241807,14.624047672746656,1.0000000000000007,200,True,10.800708300001133,490.16015625,process_rss_after_solve,3.552713678800501e-15,1.0079827597597735e-15,1.4220395694319876e-15
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,forward,DLPFCML_151509_151510,spatialLIBD_manual::Br5292,balanced_ot,0.5,,epsilon_scan,2,DLPFCML_151509_151510,R,matched_fd,I_SPATIAL,0.5,0.495,1.0,1.0,1.0136438440013777,0.8672820849028657,2.0272876880027555,4.375057550876995,14.341650492475074,0.9999999999999993,200,True,10.79582759999903,490.16015625,process_rss_after_solve,0.0,9.481347998385736e-16,1.380948307094787e-15
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,forward,DLPFCML_151509_151510,spatialLIBD_manual::Br5292,balanced_ot,0.5,,epsilon_scan,2,DLPFCML_151509_151510,N,full_endpoint,I_EXPR,0.0,1.0,1.0,1.0,1.0,0.13691695021948766,2.0,6.631503867934675,13.982964378940586,1.0000000000000002,200,True,10.800592100000358,576.0,process_rss_after_solve,3.552713678800501e-15,5.975038172567615e-16,1.278708042229404e-15
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,forward,DLPFCML_151509_151510,spatialLIBD_manual::Br5292,balanced_ot,0.5,,epsilon_scan,2,DLPFCML_151509_151510,N,matched_fd,I_EXPR,0.495,0.505,1.0,1.0,1.0180374141822042,0.8633659732447586,2.0360748283644083,4.428446606097833,14.33355853257192,1.0000000000000009,200,True,10.636705199998687,576.0,process_rss_after_solve,0.0,6.590865006539381e-16,1.287598500043785e-15
spatialLIBD_manual_layers,within_donor_adjacent_replicates,DLPFCML_151509_151510,forward,DLPFCML_151509_151510,spatialLIBD_manual::Br5292,balanced_ot,0.5,,epsilon_scan,2,DLPFCML_151509_151510,N,full_endpoint,I_SPATIAL,1.0,0.0,1.0,1.0,1.0,1.0912434911113378,2.0,3.0970236660483614,14.616726705898014,0.9999999999999993,200,True,10.828822700001183,661.84765625,process_rss_after_solve,1.7763568394002505e-15,6.702537830305388e-16,1.2867311383057967e-15
