independent_unit_id	pair_id	direction	fold	repeat	model	pair_purity	n_train_available	n_train_selected	n_test	top1	top5	top10	mean_reciprocal_rank	median_true_rank	region_label_accuracy	true_pair_cosine
HER2ST::A	HER2ST_A1_CONTROLLED__reverse	reverse	0	0	mlp128_64_32	0.5	169	136	104	0.0	0.0	0.019230769230769232	0.011521507950271976	179.0	0.8653846153846154	-0.07559966295957565
HER2ST::A	HER2ST_A1_CONTROLLED__reverse	reverse	0	0	linear32	1.0	169	136	104	0.009615384615384616	0.028846153846153848	0.04807692307692308	0.029695422713656574	163.5	0.7403846153846154	0.027216540649533272
HER2ST::A	HER2ST_A1_CONTROLLED__reverse	reverse	0	0	mlp64_32	1.0	169	136	104	0.0	0.0	0.009615384615384616	0.010992307996668548	170.0	0.6923076923076923	-0.002472768072038889
HER2ST::A	HER2ST_A1_CONTROLLED__reverse	reverse	0	0	mlp128_64_32	1.0	169	136	104	0.0	0.019230769230769232	0.019230769230769232	0.016538724238426124	141.5	0.7980769230769231	-0.02839209884405136
HER2ST::A	HER2ST_A1_CONTROLLED__reverse	reverse	0	1	linear32	0.0	169	136	104	0.0	0.019230769230769232	0.04807692307692308	0.02302629190761852	151.5	0.7692307692307693	0.016208456829190254
HER2ST::A	HER2ST_A1_CONTROLLED__reverse	reverse	0	1	mlp64_32	0.0	169	136	104	0.009615384615384616	0.019230769230769232	0.04807692307692308	0.028719173749734452	182.0	0.7788461538461539	-0.11737709492444992
HER2ST::A	HER2ST_A1_CONTROLLED__reverse	reverse	0	1	mlp128_64_32	0.0	169	136	104	0.0	0.038461538461538464	0.04807692307692308	0.025025214207676075	153.5	0.7596153846153846	-0.054134514182806015
HER2ST::A	HER2ST_A1_CONTROLLED__reverse	reverse	0	1	linear32	0.5	169	136	104	0.009615384615384616	0.019230769230769232	0.038461538461538464	0.0253292719162628	146.0	0.7403846153846154	0.02584434300661087
HER2ST::A	HER2ST_A1_CONTROLLED__reverse	reverse	0	1	mlp64_32	0.5	169	136	104	0.0	0.009615384615384616	0.009615384615384616	0.013446054011610144	164.0	0.7692307692307693	-0.003354328218847513
HER2ST::A	HER2ST_A1_CONTROLLED__reverse	reverse	0	1	mlp128_64_32	0.5	169	136	104	0.0	0.0	0.0	0.009782963522329071	208.0	0.7211538461538461	-0.1307254135608673
HER2ST::A	HER2ST_A1_CONTROLLED__reverse	reverse	0	1	linear32	1.0	169	136	104	0.009615384615384616	0.009615384615384616	0.028846153846153848	0.023570912539435593	178.5	0.8076923076923077	0.012544448487460613
HER2ST::A	HER2ST_A1_CONTROLLED__reverse	reverse	0	1	mlp64_32	1.0	169	136	104	0.0	0.009615384615384616	0.009615384615384616	0.015262514855805919	177.0	0.7980769230769231	-0.047254547476768494
HER2ST::A	HER2ST_A1_CONTROLLED__reverse	reverse	0	1	mlp128_64_32	1.0	169	136	104	0.0	0.009615384615384616	0.028846153846153848	0.018062969445464927	146.0	0.8461538461538461	0.0027844859287142754
HER2ST::A	HER2ST_A1_CONTROLLED__reverse	reverse	1	0	linear32	0.0	194	156	79	0.0	0.0	0.012658227848101266	0.0116400197188687	167.0	0.5189873417721519	-0.006400026846677065
HER2ST::A	HER2ST_A1_CONTROLLED__reverse	reverse	1	0	mlp64_32	0.0	194	156	79	0.0	0.0379746835443038	0.0759493670886076	0.027711576077184753	161.0	0.45569620253164556	-0.015287764370441437
HER2ST::A	HER2ST_A1_CONTROLLED__reverse	reverse	1	0	mlp128_64_32	0.0	194	156	79	0.0	0.012658227848101266	0.012658227848101266	0.015921197941044674	165.0	0.4936708860759494	-0.10898356884717941
HER2ST::A	HER2ST_A1_CONTROLLED__reverse	reverse	1	0	linear32	0.5	194	156	79	0.0	0.02531645569620253	0.02531645569620253	0.023614075820214495	174.0	0.569620253164557	0.015139279887080193
HER2ST::A	HER2ST_A1_CONTROLLED__reverse	reverse	1	0	mlp64_32	0.5	194	156	79	0.0	0.02531645569620253	0.0379746835443038	0.016452419755412492	199.0	0.5189873417721519	-0.07668378949165344
HER2ST::A	HER2ST_A1_CONTROLLED__reverse	reverse	1	0	mlp128_64_32	0.5	194	156	79	0.0	0.012658227848101266	0.02531645569620253	0.01781068614125946	185.0	0.5443037974683544	-0.08917848020792007
HER2ST::A	HER2ST_A1_CONTROLLED__reverse	reverse	1	0	linear32	1.0	194	156	79	0.0	0.0	0.02531645569620253	0.014805277492824068	154.0	0.5443037974683544	0.019306926056742668
HER2ST::A	HER2ST_A1_CONTROLLED__reverse	reverse	1	0	mlp64_32	1.0	194	156	79	0.012658227848101266	0.012658227848101266	0.02531645569620253	0.023733228151835057	173.0	0.620253164556962	-0.0395316444337368
HER2ST::A	HER2ST_A1_CONTROLLED__reverse	reverse	1	0	mlp128_64_32	1.0	194	156	79	0.012658227848101266	0.012658227848101266	0.012658227848101266	0.023036645776471677	152.0	0.5949367088607594	-0.016846969723701477
HER2ST::A	HER2ST_A1_CONTROLLED__reverse	reverse	1	1	linear32	0.0	194	156	79	0.0	0.06329113924050633	0.0759493670886076	0.025925599073191617	173.0	0.5949367088607594	0.017872072756290436
HER2ST::A	HER2ST_A1_CONTROLLED__reverse	reverse	1	1	mlp64_32	0.0	194	156	79	0.0	0.0379746835443038	0.05063291139240506	0.02518998643839419	128.0	0.5189873417721519	-0.018965812399983406
HER2ST::A	HER2ST_A1_CONTROLLED__reverse	reverse	1	1	mlp128_64_32	0.0	194	156	79	0.0	0.0379746835443038	0.06329113924050633	0.023426833491251315	166.0	0.4936708860759494	-0.07505074888467789
HER2ST::A	HER2ST_A1_CONTROLLED__reverse	reverse	1	1	linear32	0.5	194	156	79	0.012658227848101266	0.012658227848101266	0.0379746835443038	0.030072218303084063	182.0	0.6075949367088608	0.005611367989331484
HER2ST::A	HER2ST_A1_CONTROLLED__reverse	reverse	1	1	mlp64_32	0.5	194	156	79	0.012658227848101266	0.0379746835443038	0.0379746835443038	0.03003177806068711	151.0	0.5443037974683544	0.02376340702176094
HER2ST::A	HER2ST_A1_CONTROLLED__reverse	reverse	1	1	mlp128_64_32	0.5	194	156	79	0.0	0.012658227848101266	0.02531645569620253	0.01337166404812203	161.0	0.6329113924050633	-0.07080429047346115
