dataset	pair_id	pair_type	independent_unit_id	cohort_role	direction	pair_file_id	method	epsilon	tau	variant	arm	intervention	score	spatial_cost_pearson_vs_baseline	spatial_cost_scale_ratio	local_fidelity_n_estimable	local_fidelity_spearman	local_fidelity_top_overlap	local_fidelity_raw_mae	local_fidelity_rmae	local_fidelity_intercept	local_fidelity_slope	local_fidelity_r2	endpoint_transfer_n_estimable	endpoint_transfer_spearman	endpoint_transfer_top_overlap	endpoint_transfer_raw_mae	endpoint_transfer_rmae	endpoint_transfer_intercept	endpoint_transfer_slope	endpoint_transfer_r2	heldout_aurc	heldout_oracle_aurc	heldout_random_aurc	heldout_normalized_excess_aurc	heldout_retained_loss_at_80pct_coverage	heldout_retained_loss_at_90pct_coverage
spatialDLPFC	SDLPFC_Br6522_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6522	primary_expansion	reverse	SDLPFC_Br6522_ANT_MID__reverse	row_softmax	0.25		baseline	N	I_SPATIAL	local_reference	1.0	1.0	1500	0.9999041564018475	0.9933333333333333	0.0008384461397096623	0.00253037528656845	-0.0005177712914348801	0.9990593337162306	0.999885591195928	1500	0.599807406136625	0.16666666666666666	0.1552160989940592	0.319001481053426	0.1437259548411616	1.0346764990935122	0.33030141164608695	0.16596127230940824	0.1133581254412429	0.15809306046207305	1.17588517438712	0.15974186574077573	0.15458259653655843
spatialDLPFC	SDLPFC_Br6522_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6522	primary_expansion	reverse	SDLPFC_Br6522_ANT_MID__reverse	row_softmax	0.25		baseline	N	I_SPATIAL	endpoint_response	1.0	1.0	1500	0.9999041564018475	0.9933333333333333	0.0008384461397096623	0.00253037528656845	-0.0005177712914348801	0.9990593337162306	0.999885591195928	1500	0.599807406136625	0.16666666666666666	0.1552160989940592	0.319001481053426	0.1437259548411616	1.0346764990935122	0.33030141164608695	0.16325147694220818	0.1133581254412429	0.15809306046207305	1.115310695717635	0.16006169326709932	0.15844774079193147
spatialDLPFC	SDLPFC_Br6522_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6522	primary_expansion	reverse	SDLPFC_Br6522_ANT_MID__reverse	row_softmax	0.25		label_free_rigid	R	I_SPATIAL	finite_response_h001	0.4636536595820316	0.994221759155101	1500	0.9999669190964086	1.0	0.0012136370413711307	0.004199636510946953	0.0014678375564094461	0.9907599034968864	0.99994947868674	1500	0.8741902836401262	0.36666666666666664	0.17813020375164948	0.38134006483798255	-0.12973916650790174	2.065342770424619	0.7203900948816779	0.16402344704742292	0.11327048256012076	0.15810085117429729	1.132111246376251	0.1654305795381793	0.1634651061197392
spatialDLPFC	SDLPFC_Br6522_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6522	primary_expansion	reverse	SDLPFC_Br6522_ANT_MID__reverse	row_softmax	0.25		label_free_rigid	R	I_SPATIAL	local_reference	0.4636536595820316	0.994221759155101	1500	0.9999669190964086	1.0	0.0012136370413711307	0.004199636510946953	0.0014678375564094461	0.9907599034968864	0.99994947868674	1500	0.8741902836401262	0.36666666666666664	0.17813020375164948	0.38134006483798255	-0.12973916650790174	2.065342770424619	0.7203900948816779	0.16403029410690956	0.11327048256012076	0.15810085117429729	1.1322639789925177	0.16516181680750683	0.1634651061197392
spatialDLPFC	SDLPFC_Br6522_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6522	primary_expansion	reverse	SDLPFC_Br6522_ANT_MID__reverse	row_softmax	0.25		label_free_rigid	R	I_SPATIAL	endpoint_response	0.4636536595820316	0.994221759155101	1500	0.9999669190964086	1.0	0.0012136370413711307	0.004199636510946953	0.0014678375564094461	0.9907599034968864	0.99994947868674	1500	0.8741902836401262	0.36666666666666664	0.17813020375164948	0.38134006483798255	-0.12973916650790174	2.065342770424619	0.7203900948816779	0.1617690427380007	0.11327048256012076	0.15810085117429729	1.0818238099997113	0.1629077357856887	0.1614689712440966
spatialDLPFC	SDLPFC_Br6522_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6522	primary_expansion	reverse	SDLPFC_Br6522_ANT_MID__reverse	row_softmax	0.25		label_free_rigid	N	I_SPATIAL	finite_response_h001	0.4636536595820316	0.994221759155101	1500	0.9998878577279368	0.9933333333333333	0.000849225461297042	0.0025223989357098034	-0.0006479385047031002	0.9994830744353971	0.9998642587971645	1500	0.6428878341723707	0.14	0.15209127097388656	0.31117463462584066	0.1044947716297529	1.14137277408733	0.4122134827974968	0.17140089396098157	0.11327048256012076	0.15810085117429729	1.296674847828007	0.16740048980187788	0.1633524386960035
spatialDLPFC	SDLPFC_Br6522_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6522	primary_expansion	reverse	SDLPFC_Br6522_ANT_MID__reverse	row_softmax	0.25		label_free_rigid	N	I_SPATIAL	local_reference	0.4636536595820316	0.994221759155101	1500	0.9998878577279368	0.9933333333333333	0.000849225461297042	0.0025223989357098034	-0.0006479385047031002	0.9994830744353971	0.9998642587971645	1500	0.6428878341723707	0.14	0.15209127097388656	0.31117463462584066	0.1044947716297529	1.14137277408733	0.4122134827974968	0.17139993297054684	0.11327048256012076	0.15810085117429729	1.2966534116796007	0.1674301470918226	0.16333516597605066
spatialDLPFC	SDLPFC_Br6522_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6522	primary_expansion	reverse	SDLPFC_Br6522_ANT_MID__reverse	row_softmax	0.25		label_free_rigid	N	I_SPATIAL	endpoint_response	0.4636536595820316	0.994221759155101	1500	0.9998878577279368	0.9933333333333333	0.000849225461297042	0.0025223989357098034	-0.0006479385047031002	0.9994830744353971	0.9998642587971645	1500	0.6428878341723707	0.14	0.15209127097388656	0.31117463462584066	0.1044947716297529	1.14137277408733	0.4122134827974968	0.16328256631131768	0.11327048256012076	0.15810085117429729	1.1155849326516982	0.16438828162912503	0.16404198750006568
spatialDLPFC	SDLPFC_Br8325_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8325	primary_expansion	forward	SDLPFC_Br8325_ANT_MID	balanced_ot	0.25		baseline	R	I_SPATIAL	finite_response_h001	1.0	1.0	1500	0.9999262897450177	0.9933333333333333	0.0011725202788757812	0.004154407759473323	0.0008829550433151448	0.9927472864310032	0.999871900478637	1500	0.2900486622438499	0.2866666666666667	0.1833296709772758	0.39590731887198416	0.1438096487531178	1.1311572582640168	0.08640941403633584	0.3038659290068368	0.25106025176132446	0.30414548827406807	0.9947337661919587	0.302359128902262	0.3050473827783049
spatialDLPFC	SDLPFC_Br8325_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8325	primary_expansion	forward	SDLPFC_Br8325_ANT_MID	balanced_ot	0.25		baseline	R	I_SPATIAL	local_reference	1.0	1.0	1500	0.9999262897450177	0.9933333333333333	0.0011725202788757812	0.004154407759473323	0.0008829550433151448	0.9927472864310032	0.999871900478637	1500	0.2900486622438499	0.2866666666666667	0.1833296709772758	0.39590731887198416	0.1438096487531178	1.1311572582640168	0.08640941403633584	0.30376055728954626	0.25106025176132446	0.30414548827406807	0.9927488128562939	0.30212685863916566	0.3047809734076636
spatialDLPFC	SDLPFC_Br8325_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8325	primary_expansion	forward	SDLPFC_Br8325_ANT_MID	balanced_ot	0.25		baseline	R	I_SPATIAL	endpoint_response	1.0	1.0	1500	0.9999262897450177	0.9933333333333333	0.0011725202788757812	0.004154407759473323	0.0008829550433151448	0.9927472864310032	0.999871900478637	1500	0.2900486622438499	0.2866666666666667	0.1833296709772758	0.39590731887198416	0.1438096487531178	1.1311572582640168	0.08640941403633584	0.30201499413292865	0.25106025176132446	0.30414548827406807	0.9598665414134875	0.29622535601128147	0.2981960550780954
spatialDLPFC	SDLPFC_Br8325_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8325	primary_expansion	forward	SDLPFC_Br8325_ANT_MID	balanced_ot	0.25		baseline	N	I_SPATIAL	finite_response_h001	1.0	1.0	1500	0.9999329101924046	0.9933333333333333	0.0011646988978418476	0.004067124881062669	0.0005160499305104544	0.9941546043418934	0.9998922412105924	1500	0.22893553286023685	0.26	0.18102469126643275	0.3889618626960702	0.2551499500405793	0.7342090342528635	0.04779618137084296	0.2968807913413698	0.25106025176132446	0.30414548827406807	0.863150333125966	0.3000511640646173	0.3037422565381568
spatialDLPFC	SDLPFC_Br8325_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8325	primary_expansion	forward	SDLPFC_Br8325_ANT_MID	balanced_ot	0.25		baseline	N	I_SPATIAL	local_reference	1.0	1.0	1500	0.9999329101924046	0.9933333333333333	0.0011646988978418476	0.004067124881062669	0.0005160499305104544	0.9941546043418934	0.9998922412105924	1500	0.22893553286023685	0.26	0.18102469126643275	0.3889618626960702	0.2551499500405793	0.7342090342528635	0.04779618137084296	0.2966707271886443	0.25106025176132446	0.30414548827406807	0.8591932225143353	0.2998218448160109	0.30371617826030384
spatialDLPFC	SDLPFC_Br8325_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8325	primary_expansion	forward	SDLPFC_Br8325_ANT_MID	balanced_ot	0.25		baseline	N	I_SPATIAL	endpoint_response	1.0	1.0	1500	0.9999329101924046	0.9933333333333333	0.0011646988978418476	0.004067124881062669	0.0005160499305104544	0.9941546043418934	0.9998922412105924	1500	0.22893553286023685	0.26	0.18102469126643275	0.3889618626960702	0.2551499500405793	0.7342090342528635	0.04779618137084296	0.30235580386069966	0.25106025176132446	0.30414548827406807	0.9662865886838654	0.2962126057150292	0.29885042603947815
spatialDLPFC	SDLPFC_Br6522_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6522	primary_expansion	reverse	SDLPFC_Br6522_ANT_MID__reverse	balanced_ot	0.25		label_free_rigid	R	I_SPATIAL	finite_response_h001	0.4636536595820316	0.994221759155101	1500	0.9998112781383458	1.0	0.0012586990658842352	0.004378263855299219	0.0020168450497377146	0.9886560012922827	0.9997220150104593	1500	0.5846451771756344	0.52	0.18495046797973744	0.39400217159205925	-0.347055151114295	2.840012490808936	0.30884340930084864	0.15007729014086224	0.11734761045662401	0.15951681119781283	0.7761512930993135	0.1496914025000481	0.15303779869936562
spatialDLPFC	SDLPFC_Br6522_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6522	primary_expansion	reverse	SDLPFC_Br6522_ANT_MID__reverse	balanced_ot	0.25		label_free_rigid	R	I_SPATIAL	local_reference	0.4636536595820316	0.994221759155101	1500	0.9998112781383458	1.0	0.0012586990658842352	0.004378263855299219	0.0020168450497377146	0.9886560012922827	0.9997220150104593	1500	0.5846451771756344	0.52	0.18495046797973744	0.39400217159205925	-0.347055151114295	2.840012490808936	0.30884340930084864	0.14994936271476	0.11734761045662401	0.15951681119781283	0.7731176234102106	0.1495215199924303	0.15303779869936562
spatialDLPFC	SDLPFC_Br6522_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6522	primary_expansion	reverse	SDLPFC_Br6522_ANT_MID__reverse	balanced_ot	0.25		label_free_rigid	R	I_SPATIAL	endpoint_response	0.4636536595820316	0.994221759155101	1500	0.9998112781383458	1.0	0.0012586990658842352	0.004378263855299219	0.0020168450497377146	0.9886560012922827	0.9997220150104593	1500	0.5846451771756344	0.52	0.18495046797973744	0.39400217159205925	-0.347055151114295	2.840012490808936	0.30884340930084864	0.15905426329652683	0.11734761045662401	0.15951681119781283	0.989031143745767	0.15844972233222407	0.1577337401275138
spatialDLPFC	SDLPFC_Br6522_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6522	primary_expansion	reverse	SDLPFC_Br6522_ANT_MID__reverse	balanced_ot	0.25		label_free_rigid	N	I_SPATIAL	finite_response_h001	0.4636536595820316	0.994221759155101	1500	0.999825340366818	0.9866666666666667	0.0012724046708645618	0.004205105758496761	0.0008127690714154959	0.9931444814614104	0.9997811314291878	1500	0.42723546810465257	0.4066666666666667	0.1832244883150094	0.3795062551917615	0.006567740354802391	1.5738660220308935	0.19126581598468584	0.13930355276973494	0.11734761045662401	0.15951681119781283	0.5206629940146207	0.1395469491393121	0.14444218130811431
spatialDLPFC	SDLPFC_Br6522_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6522	primary_expansion	reverse	SDLPFC_Br6522_ANT_MID__reverse	balanced_ot	0.25		label_free_rigid	N	I_SPATIAL	local_reference	0.4636536595820316	0.994221759155101	1500	0.999825340366818	0.9866666666666667	0.0012724046708645618	0.004205105758496761	0.0008127690714154959	0.9931444814614104	0.9997811314291878	1500	0.42723546810465257	0.4066666666666667	0.1832244883150094	0.3795062551917615	0.006567740354802391	1.5738660220308935	0.19126581598468584	0.1391445488506762	0.11734761045662401	0.15951681119781283	0.5168923766857646	0.13922570734166365	0.1442949027650189
spatialDLPFC	SDLPFC_Br6522_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6522	primary_expansion	reverse	SDLPFC_Br6522_ANT_MID__reverse	balanced_ot	0.25		label_free_rigid	N	I_SPATIAL	endpoint_response	0.4636536595820316	0.994221759155101	1500	0.999825340366818	0.9866666666666667	0.0012724046708645618	0.004205105758496761	0.0008127690714154959	0.9931444814614104	0.9997811314291878	1500	0.42723546810465257	0.4066666666666667	0.1832244883150094	0.3795062551917615	0.006567740354802391	1.5738660220308935	0.19126581598468584	0.15497485321663096	0.11734761045662401	0.15951681119781283	0.8922920543583955	0.1543306535178134	0.15398887043220374
spatialDLPFC	SDLPFC_Br8325_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8325	primary_expansion	forward	SDLPFC_Br8325_ANT_MID	uot	0.25	2.0	baseline	R	I_SPATIAL	finite_response_h001	1.0	1.0	1500	0.9999261226338323	1.0	0.0012086691162682744	0.00437126109331357	0.001010550787339906	0.9920089217444994	0.9998860652417867	1500	0.3512231392102841	0.3333333333333333	0.20053519433028844	0.42139771569571904	0.06082377855145757	1.5010921926569336	0.13074391684092368	0.30458808945540217	0.25120744511210585	0.3044222417415702	1.003116571411271	0.30348324575819463	0.3059961854492978
spatialDLPFC	SDLPFC_Br8325_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8325	primary_expansion	forward	SDLPFC_Br8325_ANT_MID	uot	0.25	2.0	baseline	R	I_SPATIAL	local_reference	1.0	1.0	1500	0.9999261226338323	1.0	0.0012086691162682744	0.00437126109331357	0.001010550787339906	0.9920089217444994	0.9998860652417867	1500	0.3512231392102841	0.3333333333333333	0.20053519433028844	0.42139771569571904	0.06082377855145757	1.5010921926569336	0.13074391684092368	0.30443674292378975	0.25120744511210585	0.3044222417415702	1.000272502821359	0.3034832457581946	0.3059961854492978
spatialDLPFC	SDLPFC_Br8325_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8325	primary_expansion	forward	SDLPFC_Br8325_ANT_MID	uot	0.25	2.0	baseline	R	I_SPATIAL	endpoint_response	1.0	1.0	1500	0.9999261226338323	1.0	0.0012086691162682744	0.00437126109331357	0.001010550787339906	0.9920089217444994	0.9998860652417867	1500	0.3512231392102841	0.3333333333333333	0.20053519433028844	0.42139771569571904	0.06082377855145757	1.5010921926569336	0.13074391684092368	0.30244506066126337	0.25120744511210585	0.3044222417415702	0.9628452760221191	0.29667197718769317	0.2986326294017603
spatialDLPFC	SDLPFC_Br8325_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8325	primary_expansion	forward	SDLPFC_Br8325_ANT_MID	uot	0.25	2.0	baseline	N	I_SPATIAL	finite_response_h001	1.0	1.0	1500	0.9999327750812335	1.0	0.001002150071167947	0.0033561253186189374	0.0004839079861157869	0.9950399497316413	0.9998803691157776	1500	0.3425250482333548	0.26666666666666666	0.16487513252242011	0.35816828507737425	0.11079824029788292	1.1705511771841859	0.12090858410900318	0.28891719386793946	0.25120744511210585	0.3044222417415702	0.7086327702876951	0.29354106769390315	0.2998481763853156
spatialDLPFC	SDLPFC_Br8325_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8325	primary_expansion	forward	SDLPFC_Br8325_ANT_MID	uot	0.25	2.0	baseline	N	I_SPATIAL	local_reference	1.0	1.0	1500	0.9999327750812335	1.0	0.001002150071167947	0.0033561253186189374	0.0004839079861157869	0.9950399497316413	0.9998803691157776	1500	0.3425250482333548	0.26666666666666666	0.16487513252242011	0.35816828507737425	0.11079824029788292	1.1705511771841859	0.12090858410900318	0.2885140169721161	0.25120744511210585	0.3044222417415702	0.701056364450223	0.2933399661727111	0.29984817638531563
spatialDLPFC	SDLPFC_Br8325_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8325	primary_expansion	forward	SDLPFC_Br8325_ANT_MID	uot	0.25	2.0	baseline	N	I_SPATIAL	endpoint_response	1.0	1.0	1500	0.9999327750812335	1.0	0.001002150071167947	0.0033561253186189374	0.0004839079861157869	0.9950399497316413	0.9998803691157776	1500	0.3425250482333548	0.26666666666666666	0.16487513252242011	0.35816828507737425	0.11079824029788292	1.1705511771841859	0.12090858410900318	0.306131559889469	0.25120744511210585	0.3044222417415702	1.03212110646219	0.3023269686512183	0.30212280486228416
spatialDLPFC	SDLPFC_Br8325_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8325	primary_expansion	forward	SDLPFC_Br8325_ANT_MID	uot	0.25	2.0	label_free_rigid	R	I_SPATIAL	finite_response_h001	-0.05478048297931091	0.998315001665102	1500	0.9999248319665921	0.9866666666666667	0.0012024423885289644	0.004347511829587696	0.000982825194844704	0.9921332180943185	0.9998860550724312	1500	0.4031504191779641	0.32	0.20149067531089038	0.4226244146508129	0.022328637875703067	1.6430295618858177	0.1536091618835449	0.3024742838635435	0.25160120304700295	0.3051270972024201	0.9504386917633941	0.3030762266209575	0.30523844879317197
spatialDLPFC	SDLPFC_Br8325_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8325	primary_expansion	forward	SDLPFC_Br8325_ANT_MID	uot	0.25	2.0	label_free_rigid	R	I_SPATIAL	local_reference	-0.05478048297931091	0.998315001665102	1500	0.9999248319665921	0.9866666666666667	0.0012024423885289644	0.004347511829587696	0.000982825194844704	0.9921332180943185	0.9998860550724312	1500	0.4031504191779641	0.32	0.20149067531089038	0.4226244146508129	0.022328637875703067	1.6430295618858177	0.1536091618835449	0.30239021176782765	0.25160120304700295	0.3051270972024201	0.9488680109360592	0.3030762266209576	0.3051935595335354
spatialDLPFC	SDLPFC_Br8325_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8325	primary_expansion	forward	SDLPFC_Br8325_ANT_MID	uot	0.25	2.0	label_free_rigid	R	I_SPATIAL	endpoint_response	-0.05478048297931091	0.998315001665102	1500	0.9999248319665921	0.9866666666666667	0.0012024423885289644	0.004347511829587696	0.000982825194844704	0.9921332180943185	0.9998860550724312	1500	0.4031504191779641	0.32	0.20149067531089038	0.4226244146508129	0.022328637875703067	1.6430295618858177	0.1536091618835449	0.30216562034864297	0.25160120304700295	0.3051270972024201	0.9446720713309671	0.295998395793239	0.29797145414729065
spatialDLPFC	SDLPFC_Br8325_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8325	primary_expansion	forward	SDLPFC_Br8325_ANT_MID	uot	0.25	2.0	label_free_rigid	N	I_SPATIAL	finite_response_h001	-0.05478048297931091	0.998315001665102	1500	0.9999248461888207	0.98	0.0009906628124046039	0.003312134596668513	0.0003353506452237794	0.995581305429723	0.999881248546539	1500	0.4058750319444587	0.2866666666666667	0.16618404017339566	0.36033786233167925	0.06814129080673295	1.3140985715405566	0.15026290486937277	0.28520035902405066	0.25160120304700295	0.3051270972024201	0.6277177898138349	0.29200965766700243	0.2984536669215388
spatialDLPFC	SDLPFC_Br8325_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8325	primary_expansion	forward	SDLPFC_Br8325_ANT_MID	uot	0.25	2.0	label_free_rigid	N	I_SPATIAL	local_reference	-0.05478048297931091	0.998315001665102	1500	0.9999248461888207	0.98	0.0009906628124046039	0.003312134596668513	0.0003353506452237794	0.995581305429723	0.999881248546539	1500	0.4058750319444587	0.2866666666666667	0.16618404017339566	0.36033786233167925	0.06814129080673295	1.3140985715405566	0.15026290486937277	0.28477422350214665	0.25160120304700295	0.3051270972024201	0.6197564931624107	0.29185493762566517	0.29805143787463173
spatialDLPFC	SDLPFC_Br8325_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8325	primary_expansion	forward	SDLPFC_Br8325_ANT_MID	uot	0.25	2.0	label_free_rigid	N	I_SPATIAL	endpoint_response	-0.05478048297931091	0.998315001665102	1500	0.9999248461888207	0.98	0.0009906628124046039	0.003312134596668513	0.0003353506452237794	0.995581305429723	0.999881248546539	1500	0.4058750319444587	0.2866666666666667	0.16618404017339566	0.36033786233167925	0.06814129080673295	1.3140985715405566	0.15026290486937277	0.30489246764485955	0.25160120304700295	0.3051270972024201	0.9956165224091489	0.30083575869529494	0.30039102236219817
spatialDLPFC	SDLPFC_Br8325_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8325	primary_expansion	forward	SDLPFC_Br8325_ANT_MID	row_softmax	0.25		baseline	R	I_SPATIAL	finite_response_h001	1.0	1.0	1500	0.9999849173266301	1.0	0.001110909574278977	0.0038967775992127885	0.0010673057327549597	0.9923890537347828	0.9999842386662614	1500	0.8686689407417515	0.30666666666666664	0.16955418553435583	0.37294299227992866	-0.1844335240554657	2.241695462046539	0.7351109608404494	0.308279147061053	0.2526496008677611	0.30674880533099813	1.0282876937884518	0.3057681371095295	0.3088396481347928
spatialDLPFC	SDLPFC_Br8325_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8325	primary_expansion	forward	SDLPFC_Br8325_ANT_MID	row_softmax	0.25		baseline	R	I_SPATIAL	local_reference	1.0	1.0	1500	0.9999849173266301	1.0	0.001110909574278977	0.0038967775992127885	0.0010673057327549597	0.9923890537347828	0.9999842386662614	1500	0.8686689407417515	0.30666666666666664	0.16955418553435583	0.37294299227992866	-0.1844335240554657	2.241695462046539	0.7351109608404494	0.30828579370827286	0.2526496008677611	0.30674880533099813	1.0284105541389095	0.30576813710952955	0.30883964813479287
spatialDLPFC	SDLPFC_Br8325_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8325	primary_expansion	forward	SDLPFC_Br8325_ANT_MID	row_softmax	0.25		baseline	R	I_SPATIAL	endpoint_response	1.0	1.0	1500	0.9999849173266301	1.0	0.001110909574278977	0.0038967775992127885	0.0010673057327549597	0.9923890537347828	0.9999842386662614	1500	0.8686689407417515	0.30666666666666664	0.16955418553435583	0.37294299227992866	-0.1844335240554657	2.241695462046539	0.7351109608404494	0.30535719151528345	0.2526496008677611	0.30674880533099813	0.9742766306913008	0.30146321025942435	0.2997610109841142
spatialDLPFC	SDLPFC_Br8325_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8325	primary_expansion	forward	SDLPFC_Br8325_ANT_MID	row_softmax	0.25		baseline	N	I_SPATIAL	finite_response_h001	1.0	1.0	1500	0.9999846328820592	1.0	0.0010211474416331673	0.0033397672452940667	0.0008114100229971601	0.9940263836964746	0.9999803727172119	1500	0.8660193040085796	0.4533333333333333	0.15366771914317587	0.3344806916418641	-0.13755944041858253	1.952488239003778	0.7500362963205802	0.31226985525382683	0.2526496008677611	0.30674880533099813	1.102054179495015	0.31194227860004436	0.3100202985249757
spatialDLPFC	SDLPFC_Br8325_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8325	primary_expansion	forward	SDLPFC_Br8325_ANT_MID	row_softmax	0.25		baseline	N	I_SPATIAL	local_reference	1.0	1.0	1500	0.9999846328820592	1.0	0.0010211474416331673	0.0033397672452940667	0.0008114100229971601	0.9940263836964746	0.9999803727172119	1500	0.8660193040085796	0.4533333333333333	0.15366771914317587	0.3344806916418641	-0.13755944041858253	1.952488239003778	0.7500362963205802	0.3122871030631672	0.2526496008677611	0.30674880533099813	1.1023729976645518	0.3119422786000443	0.31002029852497565
spatialDLPFC	SDLPFC_Br8325_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8325	primary_expansion	forward	SDLPFC_Br8325_ANT_MID	row_softmax	0.25		baseline	N	I_SPATIAL	endpoint_response	1.0	1.0	1500	0.9999846328820592	1.0	0.0010211474416331673	0.0033397672452940667	0.0008114100229971601	0.9940263836964746	0.9999803727172119	1500	0.8660193040085796	0.4533333333333333	0.15366771914317587	0.3344806916418641	-0.13755944041858253	1.952488239003778	0.7500362963205802	0.30704893263009436	0.2526496008677611	0.30674880533099813	1.0055477211185273	0.3035496177305473	0.3000952527204734
spatialDLPFC	SDLPFC_Br8325_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8325	primary_expansion	forward	SDLPFC_Br8325_ANT_MID	row_softmax	0.25		label_free_rigid	R	I_SPATIAL	finite_response_h001	-0.05478048297931091	0.998315001665102	1500	0.9999882702170091	0.9933333333333333	0.0011165375221595148	0.003932008809443748	0.0011509344155241595	0.9920461246728651	0.999985031225751	1500	0.9008053639134952	0.4666666666666667	0.1720341789538855	0.377271847434389	-0.22243284448211625	2.3891586985679663	0.7845619672162527	0.30533085961756906	0.25301390461996537	0.30737867601301155	0.9623319229904013	0.30283918504034	0.30381027554308854
spatialDLPFC	SDLPFC_Br8325_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8325	primary_expansion	forward	SDLPFC_Br8325_ANT_MID	row_softmax	0.25		label_free_rigid	R	I_SPATIAL	local_reference	-0.05478048297931091	0.998315001665102	1500	0.9999882702170091	0.9933333333333333	0.0011165375221595148	0.003932008809443748	0.0011509344155241595	0.9920461246728651	0.999985031225751	1500	0.9008053639134952	0.4666666666666667	0.1720341789538855	0.377271847434389	-0.22243284448211625	2.3891586985679663	0.7845619672162527	0.30532044738919567	0.25301390461996537	0.30737867601301155	0.9621403977046954	0.3028391850403399	0.3040767160775995
spatialDLPFC	SDLPFC_Br8325_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8325	primary_expansion	forward	SDLPFC_Br8325_ANT_MID	row_softmax	0.25		label_free_rigid	R	I_SPATIAL	endpoint_response	-0.05478048297931091	0.998315001665102	1500	0.9999882702170091	0.9933333333333333	0.0011165375221595148	0.003932008809443748	0.0011509344155241595	0.9920461246728651	0.999985031225751	1500	0.9008053639134952	0.4666666666666667	0.1720341789538855	0.377271847434389	-0.22243284448211625	2.3891586985679663	0.7845619672162527	0.3050860977972611	0.25301390461996537	0.30737867601301155	0.9578297092583065	0.30029272915913213	0.3001458411620445
spatialDLPFC	SDLPFC_Br8325_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8325	primary_expansion	forward	SDLPFC_Br8325_ANT_MID	row_softmax	0.25		label_free_rigid	N	I_SPATIAL	finite_response_h001	-0.05478048297931091	0.998315001665102	1500	0.9999821084364927	0.9933333333333333	0.0010167037028763705	0.003374384493449334	0.0006377057694999708	0.994527570696208	0.999978345452877	1500	0.8952037863127941	0.5133333333333333	0.15851329195626182	0.3447336683197042	-0.14141443333623216	1.995443866801368	0.7725949100702552	0.3104467982247802	0.25301390461996537	0.30737867601301155	1.056435852357159	0.308911607074354	0.3077885994667797
spatialDLPFC	SDLPFC_Br8325_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8325	primary_expansion	forward	SDLPFC_Br8325_ANT_MID	row_softmax	0.25		label_free_rigid	N	I_SPATIAL	local_reference	-0.05478048297931091	0.998315001665102	1500	0.9999821084364927	0.9933333333333333	0.0010167037028763705	0.003374384493449334	0.0006377057694999708	0.994527570696208	0.999978345452877	1500	0.8952037863127941	0.5133333333333333	0.15851329195626182	0.3447336683197042	-0.14141443333623216	1.995443866801368	0.7725949100702552	0.31046882351432775	0.25301390461996537	0.30737867601301155	1.056840991365071	0.308911607074354	0.3077491704921008
