cohort_role,method,epsilon,tau,grid_role,arm,intervention,score,claim_status,independent_units,median_spearman,median_top_decile_overlap,median_nmae,unit_gate_pass_fraction,estimable_units
legacy_replication,row_softmax,0.1,,epsilon_scan,N,I_SPATIAL,registered_finite_difference_fixed_score,post-review sensitivity analysis; amended sample expansion,3,0.2682905903513735,0.37,5.437792720475059,0.0,3
legacy_replication,row_softmax,0.1,,epsilon_scan,R,I_EXPR,matched_finite_difference,post-review sensitivity analysis; amended sample expansion,3,0.8986295087242262,0.6333333333333333,1.0927082861455193,0.3333333333333333,3
legacy_replication,row_softmax,0.1,,epsilon_scan,R,I_EXPR,registered_finite_difference_fixed_score,post-review sensitivity analysis; amended sample expansion,3,0.8986295087242262,0.6333333333333333,1.0927082861455193,0.3333333333333333,3
legacy_replication,row_softmax,0.1,,epsilon_scan,R,I_SPATIAL,matched_finite_difference,post-review sensitivity analysis; amended sample expansion,3,0.018092886263505,0.3533333333333334,6.2748730278746,0.0,3
legacy_replication,row_softmax,0.1,,epsilon_scan,R,I_SPATIAL,registered_finite_difference_fixed_score,post-review sensitivity analysis; amended sample expansion,3,0.018092886263505,0.3533333333333334,6.2748730278746,0.0,3
legacy_replication,row_softmax,0.25,,baseline,N,I_EXPR,matched_finite_difference,post-review sensitivity analysis; amended sample expansion,3,0.8522979894657732,0.7366666666666667,3.595224792682426,0.0,3
legacy_replication,row_softmax,0.25,,baseline,N,I_EXPR,registered_finite_difference_fixed_score,post-review sensitivity analysis; amended sample expansion,3,0.2641392053952024,0.3066666666666666,5.506893789650409,0.0,3
legacy_replication,row_softmax,0.25,,baseline,N,I_SPATIAL,matched_finite_difference,post-review sensitivity analysis; amended sample expansion,3,0.595548716243874,0.4333333333333333,2.757015953964207,0.0,3
legacy_replication,row_softmax,0.25,,baseline,N,I_SPATIAL,registered_finite_difference_fixed_score,post-review sensitivity analysis; amended sample expansion,3,0.7770774440344196,0.5266666666666666,2.950869758316577,0.0,3
legacy_replication,row_softmax,0.25,,baseline,R,I_EXPR,matched_finite_difference,post-review sensitivity analysis; amended sample expansion,3,0.9807231185436084,0.8533333333333333,0.5894493559812988,0.6666666666666666,3
legacy_replication,row_softmax,0.25,,baseline,R,I_EXPR,registered_finite_difference_fixed_score,post-review sensitivity analysis; amended sample expansion,3,0.9807231185436084,0.8533333333333333,0.5894493559812988,0.6666666666666666,3
legacy_replication,row_softmax,0.25,,baseline,R,I_SPATIAL,matched_finite_difference,post-review sensitivity analysis; amended sample expansion,3,0.784088359150382,0.48,2.756211254342151,0.0,3
legacy_replication,row_softmax,0.25,,baseline,R,I_SPATIAL,registered_finite_difference_fixed_score,post-review sensitivity analysis; amended sample expansion,3,0.784088359150382,0.48,2.756211254342151,0.0,3
legacy_replication,row_softmax,0.5,,epsilon_scan,N,I_EXPR,matched_finite_difference,post-review sensitivity analysis; amended sample expansion,3,0.953936596416265,0.7366666666666666,2.627412207315261,0.0,3
legacy_replication,row_softmax,0.5,,epsilon_scan,N,I_EXPR,registered_finite_difference_fixed_score,post-review sensitivity analysis; amended sample expansion,3,0.1082962436872194,0.1666666666666666,5.979882879034615,0.0,3
legacy_replication,row_softmax,0.5,,epsilon_scan,N,I_SPATIAL,matched_finite_difference,post-review sensitivity analysis; amended sample expansion,3,0.9273363445939312,0.64,1.3691524632016612,0.0,3
legacy_replication,row_softmax,0.5,,epsilon_scan,N,I_SPATIAL,registered_finite_difference_fixed_score,post-review sensitivity analysis; amended sample expansion,3,0.9364244286330796,0.5733333333333333,1.3841371278300558,0.0,3
legacy_replication,row_softmax,0.5,,epsilon_scan,R,I_EXPR,matched_finite_difference,post-review sensitivity analysis; amended sample expansion,3,0.9959042755130114,0.9466666666666668,0.3221709743692351,0.6666666666666666,3
legacy_replication,row_softmax,0.5,,epsilon_scan,R,I_EXPR,registered_finite_difference_fixed_score,post-review sensitivity analysis; amended sample expansion,3,0.9959042755130114,0.9466666666666668,0.3221709743692351,0.6666666666666666,3
legacy_replication,row_softmax,0.5,,epsilon_scan,R,I_SPATIAL,matched_finite_difference,post-review sensitivity analysis; amended sample expansion,3,0.9652432343303264,0.64,1.3120067438513807,0.0,3
legacy_replication,row_softmax,0.5,,epsilon_scan,R,I_SPATIAL,registered_finite_difference_fixed_score,post-review sensitivity analysis; amended sample expansion,3,0.9652432343303264,0.64,1.3120067438513807,0.0,3
legacy_replication,uot,0.1,1.0,interaction_corner,N,I_EXPR,matched_finite_difference,post-review sensitivity analysis; amended sample expansion,3,0.8810284164570741,0.7166666666666667,2.657772624406364,0.0,3
legacy_replication,uot,0.1,1.0,interaction_corner,N,I_EXPR,registered_finite_difference_fixed_score,post-review sensitivity analysis; amended sample expansion,3,0.6472256903225291,0.6733333333333333,3.458587637958596,0.0,3
legacy_replication,uot,0.1,1.0,interaction_corner,N,I_SPATIAL,matched_finite_difference,post-review sensitivity analysis; amended sample expansion,3,0.1115369046830687,0.25,3.782370632877115,0.0,3
legacy_replication,uot,0.1,1.0,interaction_corner,N,I_SPATIAL,registered_finite_difference_fixed_score,post-review sensitivity analysis; amended sample expansion,3,-0.0856101749378555,0.11,4.341218060777142,0.0,3
legacy_replication,uot,0.1,1.0,interaction_corner,R,I_EXPR,matched_finite_difference,post-review sensitivity analysis; amended sample expansion,3,0.9723185352526824,0.8300000000000001,0.3659516559420053,1.0,3
legacy_replication,uot,0.1,1.0,interaction_corner,R,I_EXPR,registered_finite_difference_fixed_score,post-review sensitivity analysis; amended sample expansion,3,0.9723185352526824,0.8300000000000001,0.3659516559420053,1.0,3
legacy_replication,uot,0.1,1.0,interaction_corner,R,I_SPATIAL,matched_finite_difference,post-review sensitivity analysis; amended sample expansion,3,-0.1930024520010897,0.1166666666666666,4.581444071959663,0.0,3
legacy_replication,uot,0.1,1.0,interaction_corner,R,I_SPATIAL,registered_finite_difference_fixed_score,post-review sensitivity analysis; amended sample expansion,3,-0.1930024520010897,0.1166666666666666,4.581444071959663,0.0,3
