dataset,pair_type,biological_pair_id,direction,pair_id,independent_unit_id,method,epsilon,tau,grid_role,parameter_index,pair_file_id,intervention,max_absolute_plan_difference,mean_absolute_plan_difference,normalized_l1_plan_difference,equivalence_tolerance,equivalence_pass,row_response_spearman,row_response_nmae,transported_mass_difference,objective_n,objective_s,objective_ratio_s_over_n,gate_n,gate_s_reference,gate_conclusion_consistent,claim_status
HER2ST_manual_controlled,within_section_controlled_combined,HER2ST_H1_CONTROLLED,reverse,HER2ST_H1_CONTROLLED__reverse,HER2ST::H,balanced_ot,0.25,,baseline,1,HER2ST_H1_CONTROLLED__reverse,I_EXPR,0.0,0.0,0.0,1e-07,True,0.9999999999999999,0.0,0.0,-2.7514941764869256,-1.3757470882434628,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion
HER2ST_manual_controlled,within_section_controlled_combined,HER2ST_H1_CONTROLLED,reverse,HER2ST_H1_CONTROLLED__reverse,HER2ST::H,balanced_ot,0.25,,baseline,1,HER2ST_H1_CONTROLLED__reverse,I_SPATIAL,0.0,0.0,0.0,1e-07,True,0.9999999999999999,0.0,0.0,-2.3333453919910236,-1.1666726959955118,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion
HER2ST_manual_controlled,within_section_controlled_combined,HER2ST_H1_CONTROLLED,reverse,HER2ST_H1_CONTROLLED__reverse,HER2ST::H,uot,0.25,2.0,baseline,1,HER2ST_H1_CONTROLLED__reverse,I_EXPR,0.0,0.0,0.0,1e-07,True,0.9999999999999999,0.0,0.0,-3.725913790055875,-1.8629568950279376,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion
HER2ST_manual_controlled,within_section_controlled_combined,HER2ST_H1_CONTROLLED,reverse,HER2ST_H1_CONTROLLED__reverse,HER2ST::H,uot,0.25,2.0,baseline,1,HER2ST_H1_CONTROLLED__reverse,I_SPATIAL,0.0,0.0,0.0,1e-07,True,0.9999999999999999,0.0,0.0,-2.9402772622065063,-1.4701386311032532,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion
HER2ST_manual_controlled,within_section_controlled_combined,HER2ST_H1_CONTROLLED,reverse,HER2ST_H1_CONTROLLED__reverse,HER2ST::H,row_softmax,0.25,,baseline,1,HER2ST_H1_CONTROLLED__reverse,I_EXPR,0.0,0.0,0.0,1e-07,True,0.9999999999999999,0.0,0.0,,,,False,False,True,post-review sensitivity analysis; amended sample expansion
HER2ST_manual_controlled,within_section_controlled_combined,HER2ST_H1_CONTROLLED,reverse,HER2ST_H1_CONTROLLED__reverse,HER2ST::H,row_softmax,0.25,,baseline,1,HER2ST_H1_CONTROLLED__reverse,I_SPATIAL,0.0,0.0,0.0,1e-07,True,0.9999999999999999,0.0,0.0,,,,False,False,True,post-review sensitivity analysis; amended sample expansion
Stereo-seq,cross_stage,ST_DEV_E11_5_E12_5,forward,ST_DEV_E11_5_E12_5,Stereo-seq::shared_developmental_series,balanced_ot,0.25,,baseline,1,ST_DEV_E11_5_E12_5,I_EXPR,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-3.4218645570809265,-1.7109322785404633,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion
Stereo-seq,cross_stage,ST_DEV_E11_5_E12_5,forward,ST_DEV_E11_5_E12_5,Stereo-seq::shared_developmental_series,balanced_ot,0.25,,baseline,1,ST_DEV_E11_5_E12_5,I_SPATIAL,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-2.866989132537988,-1.433494566268994,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion
Stereo-seq,cross_stage,ST_DEV_E11_5_E12_5,forward,ST_DEV_E11_5_E12_5,Stereo-seq::shared_developmental_series,uot,0.25,2.0,baseline,1,ST_DEV_E11_5_E12_5,I_EXPR,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-4.969978666853243,-2.4849893334266215,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion
Stereo-seq,cross_stage,ST_DEV_E11_5_E12_5,forward,ST_DEV_E11_5_E12_5,Stereo-seq::shared_developmental_series,uot,0.25,2.0,baseline,1,ST_DEV_E11_5_E12_5,I_SPATIAL,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-3.9035371774732543,-1.9517685887366272,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion
Stereo-seq,cross_stage,ST_DEV_E11_5_E12_5,forward,ST_DEV_E11_5_E12_5,Stereo-seq::shared_developmental_series,row_softmax,0.25,,baseline,1,ST_DEV_E11_5_E12_5,I_EXPR,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,,,,False,False,True,post-review sensitivity analysis; amended sample expansion
Stereo-seq,cross_stage,ST_DEV_E11_5_E12_5,forward,ST_DEV_E11_5_E12_5,Stereo-seq::shared_developmental_series,row_softmax,0.25,,baseline,1,ST_DEV_E11_5_E12_5,I_SPATIAL,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,,,,False,False,True,post-review sensitivity analysis; amended sample expansion
Stereo-seq,cross_stage,ST_DEV_E11_5_E12_5,reverse,ST_DEV_E11_5_E12_5__reverse,Stereo-seq::shared_developmental_series,balanced_ot,0.25,,baseline,1,ST_DEV_E11_5_E12_5__reverse,I_EXPR,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-3.4218645570809247,-1.7109322785404624,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion
Stereo-seq,cross_stage,ST_DEV_E11_5_E12_5,reverse,ST_DEV_E11_5_E12_5__reverse,Stereo-seq::shared_developmental_series,balanced_ot,0.25,,baseline,1,ST_DEV_E11_5_E12_5__reverse,I_SPATIAL,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-2.866989132537987,-1.4334945662689935,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion
Stereo-seq,cross_stage,ST_DEV_E11_5_E12_5,reverse,ST_DEV_E11_5_E12_5__reverse,Stereo-seq::shared_developmental_series,uot,0.25,2.0,baseline,1,ST_DEV_E11_5_E12_5__reverse,I_EXPR,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-4.9699786668532475,-2.4849893334266238,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion
Stereo-seq,cross_stage,ST_DEV_E11_5_E12_5,reverse,ST_DEV_E11_5_E12_5__reverse,Stereo-seq::shared_developmental_series,uot,0.25,2.0,baseline,1,ST_DEV_E11_5_E12_5__reverse,I_SPATIAL,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-3.903537177473262,-1.951768588736631,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion
Stereo-seq,cross_stage,ST_DEV_E11_5_E12_5,reverse,ST_DEV_E11_5_E12_5__reverse,Stereo-seq::shared_developmental_series,row_softmax,0.25,,baseline,1,ST_DEV_E11_5_E12_5__reverse,I_EXPR,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,,,,False,False,True,post-review sensitivity analysis; amended sample expansion
Stereo-seq,cross_stage,ST_DEV_E11_5_E12_5,reverse,ST_DEV_E11_5_E12_5__reverse,Stereo-seq::shared_developmental_series,row_softmax,0.25,,baseline,1,ST_DEV_E11_5_E12_5__reverse,I_SPATIAL,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,,,,False,False,True,post-review sensitivity analysis; amended sample expansion
Stereo-seq,cross_stage,ST_DEV_E12_5_E13_5,forward,ST_DEV_E12_5_E13_5,Stereo-seq::shared_developmental_series,balanced_ot,0.25,,baseline,1,ST_DEV_E12_5_E13_5,I_EXPR,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-3.421495013342485,-1.7107475066712425,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion
Stereo-seq,cross_stage,ST_DEV_E12_5_E13_5,forward,ST_DEV_E12_5_E13_5,Stereo-seq::shared_developmental_series,balanced_ot,0.25,,baseline,1,ST_DEV_E12_5_E13_5,I_SPATIAL,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-2.8206166097360237,-1.4103083048680118,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion
Stereo-seq,cross_stage,ST_DEV_E12_5_E13_5,forward,ST_DEV_E12_5_E13_5,Stereo-seq::shared_developmental_series,uot,0.25,2.0,baseline,1,ST_DEV_E12_5_E13_5,I_EXPR,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-4.96726736650718,-2.48363368325359,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion
Stereo-seq,cross_stage,ST_DEV_E12_5_E13_5,forward,ST_DEV_E12_5_E13_5,Stereo-seq::shared_developmental_series,uot,0.25,2.0,baseline,1,ST_DEV_E12_5_E13_5,I_SPATIAL,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-3.83570261458976,-1.91785130729488,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion
Stereo-seq,cross_stage,ST_DEV_E12_5_E13_5,forward,ST_DEV_E12_5_E13_5,Stereo-seq::shared_developmental_series,row_softmax,0.25,,baseline,1,ST_DEV_E12_5_E13_5,I_EXPR,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,,,,False,False,True,post-review sensitivity analysis; amended sample expansion
Stereo-seq,cross_stage,ST_DEV_E12_5_E13_5,forward,ST_DEV_E12_5_E13_5,Stereo-seq::shared_developmental_series,row_softmax,0.25,,baseline,1,ST_DEV_E12_5_E13_5,I_SPATIAL,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,,,,False,False,True,post-review sensitivity analysis; amended sample expansion
Stereo-seq,cross_stage,ST_DEV_E12_5_E13_5,reverse,ST_DEV_E12_5_E13_5__reverse,Stereo-seq::shared_developmental_series,balanced_ot,0.25,,baseline,1,ST_DEV_E12_5_E13_5__reverse,I_EXPR,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-3.421495013342486,-1.710747506671243,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion
Stereo-seq,cross_stage,ST_DEV_E12_5_E13_5,reverse,ST_DEV_E12_5_E13_5__reverse,Stereo-seq::shared_developmental_series,balanced_ot,0.25,,baseline,1,ST_DEV_E12_5_E13_5__reverse,I_SPATIAL,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-2.8206166097360255,-1.4103083048680127,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion
Stereo-seq,cross_stage,ST_DEV_E12_5_E13_5,reverse,ST_DEV_E12_5_E13_5__reverse,Stereo-seq::shared_developmental_series,uot,0.25,2.0,baseline,1,ST_DEV_E12_5_E13_5__reverse,I_EXPR,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-4.967267366507175,-2.4836336832535877,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion
Stereo-seq,cross_stage,ST_DEV_E12_5_E13_5,reverse,ST_DEV_E12_5_E13_5__reverse,Stereo-seq::shared_developmental_series,uot,0.25,2.0,baseline,1,ST_DEV_E12_5_E13_5__reverse,I_SPATIAL,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-3.835702614589758,-1.917851307294879,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion
Stereo-seq,cross_stage,ST_DEV_E12_5_E13_5,reverse,ST_DEV_E12_5_E13_5__reverse,Stereo-seq::shared_developmental_series,row_softmax,0.25,,baseline,1,ST_DEV_E12_5_E13_5__reverse,I_EXPR,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,,,,False,False,True,post-review sensitivity analysis; amended sample expansion
Stereo-seq,cross_stage,ST_DEV_E12_5_E13_5,reverse,ST_DEV_E12_5_E13_5__reverse,Stereo-seq::shared_developmental_series,row_softmax,0.25,,baseline,1,ST_DEV_E12_5_E13_5__reverse,I_SPATIAL,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,,,,False,False,True,post-review sensitivity analysis; amended sample expansion
Stereo-seq,cross_stage,ST_DEV_E13_5_E14_5,forward,ST_DEV_E13_5_E14_5,Stereo-seq::shared_developmental_series,balanced_ot,0.25,,baseline,1,ST_DEV_E13_5_E14_5,I_EXPR,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-3.423108982657703,-1.7115544913288514,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion
Stereo-seq,cross_stage,ST_DEV_E13_5_E14_5,forward,ST_DEV_E13_5_E14_5,Stereo-seq::shared_developmental_series,balanced_ot,0.25,,baseline,1,ST_DEV_E13_5_E14_5,I_SPATIAL,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-2.81298373995081,-1.406491869975405,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion
Stereo-seq,cross_stage,ST_DEV_E13_5_E14_5,forward,ST_DEV_E13_5_E14_5,Stereo-seq::shared_developmental_series,uot,0.25,2.0,baseline,1,ST_DEV_E13_5_E14_5,I_EXPR,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-4.969845251462008,-2.484922625731004,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion
Stereo-seq,cross_stage,ST_DEV_E13_5_E14_5,forward,ST_DEV_E13_5_E14_5,Stereo-seq::shared_developmental_series,uot,0.25,2.0,baseline,1,ST_DEV_E13_5_E14_5,I_SPATIAL,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-3.8333486076896004,-1.9166743038448002,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion
Stereo-seq,cross_stage,ST_DEV_E13_5_E14_5,forward,ST_DEV_E13_5_E14_5,Stereo-seq::shared_developmental_series,row_softmax,0.25,,baseline,1,ST_DEV_E13_5_E14_5,I_EXPR,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,,,,False,False,True,post-review sensitivity analysis; amended sample expansion
Stereo-seq,cross_stage,ST_DEV_E13_5_E14_5,forward,ST_DEV_E13_5_E14_5,Stereo-seq::shared_developmental_series,row_softmax,0.25,,baseline,1,ST_DEV_E13_5_E14_5,I_SPATIAL,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,,,,False,False,True,post-review sensitivity analysis; amended sample expansion
Stereo-seq,cross_stage,ST_DEV_E13_5_E14_5,reverse,ST_DEV_E13_5_E14_5__reverse,Stereo-seq::shared_developmental_series,balanced_ot,0.25,,baseline,1,ST_DEV_E13_5_E14_5__reverse,I_EXPR,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-3.423108982657699,-1.7115544913288494,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion
Stereo-seq,cross_stage,ST_DEV_E13_5_E14_5,reverse,ST_DEV_E13_5_E14_5__reverse,Stereo-seq::shared_developmental_series,balanced_ot,0.25,,baseline,1,ST_DEV_E13_5_E14_5__reverse,I_SPATIAL,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-2.812983739950809,-1.4064918699754045,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion
Stereo-seq,cross_stage,ST_DEV_E13_5_E14_5,reverse,ST_DEV_E13_5_E14_5__reverse,Stereo-seq::shared_developmental_series,uot,0.25,2.0,baseline,1,ST_DEV_E13_5_E14_5__reverse,I_EXPR,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-4.969845251462015,-2.4849226257310075,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion
Stereo-seq,cross_stage,ST_DEV_E13_5_E14_5,reverse,ST_DEV_E13_5_E14_5__reverse,Stereo-seq::shared_developmental_series,uot,0.25,2.0,baseline,1,ST_DEV_E13_5_E14_5__reverse,I_SPATIAL,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-3.8333486076896,-1.9166743038448,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion
Stereo-seq,cross_stage,ST_DEV_E13_5_E14_5,reverse,ST_DEV_E13_5_E14_5__reverse,Stereo-seq::shared_developmental_series,row_softmax,0.25,,baseline,1,ST_DEV_E13_5_E14_5__reverse,I_EXPR,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,,,,False,False,True,post-review sensitivity analysis; amended sample expansion
Stereo-seq,cross_stage,ST_DEV_E13_5_E14_5,reverse,ST_DEV_E13_5_E14_5__reverse,Stereo-seq::shared_developmental_series,row_softmax,0.25,,baseline,1,ST_DEV_E13_5_E14_5__reverse,I_SPATIAL,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,,,,False,False,True,post-review sensitivity analysis; amended sample expansion
Stereo-seq,cross_stage,ST_DEV_E14_5_E15_5,forward,ST_DEV_E14_5_E15_5,Stereo-seq::shared_developmental_series,balanced_ot,0.25,,baseline,1,ST_DEV_E14_5_E15_5,I_EXPR,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-3.424230482271985,-1.7121152411359926,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion
Stereo-seq,cross_stage,ST_DEV_E14_5_E15_5,forward,ST_DEV_E14_5_E15_5,Stereo-seq::shared_developmental_series,balanced_ot,0.25,,baseline,1,ST_DEV_E14_5_E15_5,I_SPATIAL,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-2.8311911203219884,-1.4155955601609942,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion
Stereo-seq,cross_stage,ST_DEV_E14_5_E15_5,forward,ST_DEV_E14_5_E15_5,Stereo-seq::shared_developmental_series,uot,0.25,2.0,baseline,1,ST_DEV_E14_5_E15_5,I_EXPR,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-4.971584586059029,-2.4857922930295144,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion
Stereo-seq,cross_stage,ST_DEV_E14_5_E15_5,forward,ST_DEV_E14_5_E15_5,Stereo-seq::shared_developmental_series,uot,0.25,2.0,baseline,1,ST_DEV_E14_5_E15_5,I_SPATIAL,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-3.8599580528500033,-1.9299790264250016,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion
Stereo-seq,cross_stage,ST_DEV_E14_5_E15_5,forward,ST_DEV_E14_5_E15_5,Stereo-seq::shared_developmental_series,row_softmax,0.25,,baseline,1,ST_DEV_E14_5_E15_5,I_EXPR,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,,,,False,False,True,post-review sensitivity analysis; amended sample expansion
Stereo-seq,cross_stage,ST_DEV_E14_5_E15_5,forward,ST_DEV_E14_5_E15_5,Stereo-seq::shared_developmental_series,row_softmax,0.25,,baseline,1,ST_DEV_E14_5_E15_5,I_SPATIAL,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,,,,False,False,True,post-review sensitivity analysis; amended sample expansion
Stereo-seq,cross_stage,ST_DEV_E14_5_E15_5,reverse,ST_DEV_E14_5_E15_5__reverse,Stereo-seq::shared_developmental_series,balanced_ot,0.25,,baseline,1,ST_DEV_E14_5_E15_5__reverse,I_EXPR,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-3.4242304822719825,-1.7121152411359912,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion
Stereo-seq,cross_stage,ST_DEV_E14_5_E15_5,reverse,ST_DEV_E14_5_E15_5__reverse,Stereo-seq::shared_developmental_series,balanced_ot,0.25,,baseline,1,ST_DEV_E14_5_E15_5__reverse,I_SPATIAL,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-2.831191120321987,-1.4155955601609935,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion
Stereo-seq,cross_stage,ST_DEV_E14_5_E15_5,reverse,ST_DEV_E14_5_E15_5__reverse,Stereo-seq::shared_developmental_series,uot,0.25,2.0,baseline,1,ST_DEV_E14_5_E15_5__reverse,I_EXPR,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-4.9715845860590315,-2.4857922930295158,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion
Stereo-seq,cross_stage,ST_DEV_E14_5_E15_5,reverse,ST_DEV_E14_5_E15_5__reverse,Stereo-seq::shared_developmental_series,uot,0.25,2.0,baseline,1,ST_DEV_E14_5_E15_5__reverse,I_SPATIAL,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-3.859958052850003,-1.9299790264250014,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion
Stereo-seq,cross_stage,ST_DEV_E14_5_E15_5,reverse,ST_DEV_E14_5_E15_5__reverse,Stereo-seq::shared_developmental_series,row_softmax,0.25,,baseline,1,ST_DEV_E14_5_E15_5__reverse,I_EXPR,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,,,,False,False,True,post-review sensitivity analysis; amended sample expansion
Stereo-seq,cross_stage,ST_DEV_E14_5_E15_5,reverse,ST_DEV_E14_5_E15_5__reverse,Stereo-seq::shared_developmental_series,row_softmax,0.25,,baseline,1,ST_DEV_E14_5_E15_5__reverse,I_SPATIAL,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,,,,False,False,True,post-review sensitivity analysis; amended sample expansion
Stereo-seq,cross_stage,ST_DEV_E15_5_E16_5,forward,ST_DEV_E15_5_E16_5,Stereo-seq::shared_developmental_series,balanced_ot,0.25,,baseline,1,ST_DEV_E15_5_E16_5,I_EXPR,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-3.42325651843095,-1.711628259215475,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion
Stereo-seq,cross_stage,ST_DEV_E15_5_E16_5,forward,ST_DEV_E15_5_E16_5,Stereo-seq::shared_developmental_series,balanced_ot,0.25,,baseline,1,ST_DEV_E15_5_E16_5,I_SPATIAL,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-2.8687137362914465,-1.4343568681457233,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion
Stereo-seq,cross_stage,ST_DEV_E15_5_E16_5,forward,ST_DEV_E15_5_E16_5,Stereo-seq::shared_developmental_series,uot,0.25,2.0,baseline,1,ST_DEV_E15_5_E16_5,I_EXPR,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-4.9706197197449695,-2.4853098598724848,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion
Stereo-seq,cross_stage,ST_DEV_E15_5_E16_5,forward,ST_DEV_E15_5_E16_5,Stereo-seq::shared_developmental_series,uot,0.25,2.0,baseline,1,ST_DEV_E15_5_E16_5,I_SPATIAL,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-3.911833482681571,-1.9559167413407854,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion
Stereo-seq,cross_stage,ST_DEV_E15_5_E16_5,forward,ST_DEV_E15_5_E16_5,Stereo-seq::shared_developmental_series,row_softmax,0.25,,baseline,1,ST_DEV_E15_5_E16_5,I_EXPR,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,,,,False,False,True,post-review sensitivity analysis; amended sample expansion
Stereo-seq,cross_stage,ST_DEV_E15_5_E16_5,forward,ST_DEV_E15_5_E16_5,Stereo-seq::shared_developmental_series,row_softmax,0.25,,baseline,1,ST_DEV_E15_5_E16_5,I_SPATIAL,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,,,,False,False,True,post-review sensitivity analysis; amended sample expansion
Stereo-seq,cross_stage,ST_DEV_E15_5_E16_5,reverse,ST_DEV_E15_5_E16_5__reverse,Stereo-seq::shared_developmental_series,balanced_ot,0.25,,baseline,1,ST_DEV_E15_5_E16_5__reverse,I_EXPR,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-3.4232565184309514,-1.7116282592154757,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion
Stereo-seq,cross_stage,ST_DEV_E15_5_E16_5,reverse,ST_DEV_E15_5_E16_5__reverse,Stereo-seq::shared_developmental_series,balanced_ot,0.25,,baseline,1,ST_DEV_E15_5_E16_5__reverse,I_SPATIAL,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-2.8687137362914483,-1.4343568681457242,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion
Stereo-seq,cross_stage,ST_DEV_E15_5_E16_5,reverse,ST_DEV_E15_5_E16_5__reverse,Stereo-seq::shared_developmental_series,uot,0.25,2.0,baseline,1,ST_DEV_E15_5_E16_5__reverse,I_EXPR,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-4.970619719744966,-2.485309859872483,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion
Stereo-seq,cross_stage,ST_DEV_E15_5_E16_5,reverse,ST_DEV_E15_5_E16_5__reverse,Stereo-seq::shared_developmental_series,uot,0.25,2.0,baseline,1,ST_DEV_E15_5_E16_5__reverse,I_SPATIAL,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-3.9118334826815673,-1.9559167413407836,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion
Stereo-seq,cross_stage,ST_DEV_E15_5_E16_5,reverse,ST_DEV_E15_5_E16_5__reverse,Stereo-seq::shared_developmental_series,row_softmax,0.25,,baseline,1,ST_DEV_E15_5_E16_5__reverse,I_EXPR,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,,,,False,False,True,post-review sensitivity analysis; amended sample expansion
Stereo-seq,cross_stage,ST_DEV_E15_5_E16_5,reverse,ST_DEV_E15_5_E16_5__reverse,Stereo-seq::shared_developmental_series,row_softmax,0.25,,baseline,1,ST_DEV_E15_5_E16_5__reverse,I_SPATIAL,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,,,,False,False,True,post-review sensitivity analysis; amended sample expansion
Stereo-seq,same_age_sections,ST_E15_5_S1_S2,forward,ST_E15_5_S1_S2,ST_E15_5_S1_S2,balanced_ot,0.25,,baseline,1,ST_E15_5_S1_S2,I_EXPR,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-3.4183249956145954,-1.7091624978072977,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion
Stereo-seq,same_age_sections,ST_E15_5_S1_S2,forward,ST_E15_5_S1_S2,ST_E15_5_S1_S2,balanced_ot,0.25,,baseline,1,ST_E15_5_S1_S2,I_SPATIAL,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-2.896227968978784,-1.448113984489392,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion
Stereo-seq,same_age_sections,ST_E15_5_S1_S2,forward,ST_E15_5_S1_S2,ST_E15_5_S1_S2,uot,0.25,2.0,baseline,1,ST_E15_5_S1_S2,I_EXPR,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-4.959848788488084,-2.479924394244042,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion
Stereo-seq,same_age_sections,ST_E15_5_S1_S2,forward,ST_E15_5_S1_S2,ST_E15_5_S1_S2,uot,0.25,2.0,baseline,1,ST_E15_5_S1_S2,I_SPATIAL,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-3.942628545004596,-1.971314272502298,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion
Stereo-seq,same_age_sections,ST_E15_5_S1_S2,forward,ST_E15_5_S1_S2,ST_E15_5_S1_S2,row_softmax,0.25,,baseline,1,ST_E15_5_S1_S2,I_EXPR,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,,,,False,False,True,post-review sensitivity analysis; amended sample expansion
Stereo-seq,same_age_sections,ST_E15_5_S1_S2,forward,ST_E15_5_S1_S2,ST_E15_5_S1_S2,row_softmax,0.25,,baseline,1,ST_E15_5_S1_S2,I_SPATIAL,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,,,,False,False,True,post-review sensitivity analysis; amended sample expansion
Stereo-seq,same_age_sections,ST_E15_5_S1_S2,reverse,ST_E15_5_S1_S2__reverse,ST_E15_5_S1_S2,balanced_ot,0.25,,baseline,1,ST_E15_5_S1_S2__reverse,I_EXPR,0.0,0.0,0.0,1e-07,True,1.0,0.0,0.0,-3.4183249956145967,-1.7091624978072983,0.5,False,False,True,post-review sensitivity analysis; amended sample expansion
