dataset	pair_id	pair_type	independent_unit_id	cohort_role	direction	pair_file_id	method	epsilon	tau	arm	intervention	mass_local_to_endpoint_n_estimable	mass_local_to_endpoint_spearman	mass_local_to_endpoint_top_overlap	mass_local_to_endpoint_raw_mae	mass_local_to_endpoint_rmae	mass_local_to_endpoint_intercept	mass_local_to_endpoint_slope	mass_local_to_endpoint_r2	shape_local_to_endpoint_n_estimable	shape_local_to_endpoint_spearman	shape_local_to_endpoint_top_overlap	shape_local_to_endpoint_raw_mae	shape_local_to_endpoint_rmae	shape_local_to_endpoint_intercept	shape_local_to_endpoint_slope	shape_local_to_endpoint_r2	local_mass_n_estimable	local_mass_median	local_mass_q90	local_mass_mean	local_mass_maximum	local_shape_n_estimable	local_shape_median	local_shape_q90	local_shape_mean	local_shape_maximum	endpoint_mass_n_estimable	endpoint_mass_median	endpoint_mass_q90	endpoint_mass_mean	endpoint_mass_maximum	endpoint_shape_n_estimable	endpoint_shape_median	endpoint_shape_q90	endpoint_shape_mean	endpoint_shape_maximum
spatialDLPFC	SDLPFC_Br6432_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6432	primary_expansion	forward	SDLPFC_Br6432_ANT_MID	uot	0.25	2.0	N	I_SPATIAL	1500	0.7073292032574238	0.82	0.01571341746383077	0.5116829874529861	-0.00015865492663274635	0.7505691160555797	0.7837913269892477	1500	0.4575982300436578	0.37333333333333335	0.17679683110304764	0.38315702467016166	-0.02863987288616015	1.7093276515847577	0.20057895983928542	1500	0.030244878562113088	0.09715750880835265	0.04112604271526212	0.16143591321393352	1500	0.28385904237889237	0.32362478785510485	0.28669823551570855	0.36643632047799624	1500	0.019827024117870344	0.0811864342244393	0.030709282601025564	0.1328350686988059	1500	0.47378501948017415	0.5885529606842133	0.4614213487413994	0.6936772476919795
spatialDLPFC	SDLPFC_Br6432_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6432	primary_expansion	reverse	SDLPFC_Br6432_ANT_MID__reverse	uot	0.25	2.0	R	I_EXPR	1500	0.9998626559389582	0.9933333333333333	0.0006261177811527129	0.010144364256547434	0.0010334144442941515	0.9933333479367514	0.999787056126353	1500	0.9970977515990007	0.9266666666666666	0.001340763291813615	0.025740453444044197	-0.0008561282375300151	1.0365393877997806	0.9893670464284696	1500	0.05681828963282323	0.08561565839978981	0.06109463329978371	0.12272174663224104	1500	0.04864293291718188	0.06814952595602955	0.05107757335733724	0.11971400356817805	1500	0.057332114948692156	0.08615839287128385	0.06172075108093642	0.12341895676682317	1500	0.04945844335458113	0.07043408365278114	0.052087788380582686	0.11504283991200584
spatialDLPFC	SDLPFC_Br6432_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6432	primary_expansion	reverse	SDLPFC_Br6432_ANT_MID__reverse	uot	0.25	2.0	R	I_SPATIAL	1500	0.4118809226137434	0.8266666666666667	0.01860880398862698	0.4438324258592991	0.013829438804860754	1.1997807864357795	0.4357759106244762	1500	0.6399045261797895	0.44	0.17752081631120703	0.38675075675219395	-0.3141449726242754	2.7295235295154496	0.39458266070354076	1500	0.023169955353007202	0.03473205896955128	0.023419366662550088	0.056576531716371524	1500	0.2831523621047527	0.3118616258220723	0.2832548251410302	0.36362461171215044	1500	0.03724346796788282	0.06487058987632435	0.04192754495708302	0.09956120725371737	1500	0.4716018687587647	0.5851105987460613	0.4590057374469507	0.6807491440577471
spatialDLPFC	SDLPFC_Br6432_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6432	primary_expansion	reverse	SDLPFC_Br6432_ANT_MID__reverse	uot	0.25	2.0	N	I_EXPR	1500	0.9943733699437202	0.9666666666666667	0.006590281820731567	0.148880611704848	0.007373535834097162	0.9792103918884766	0.9918892691076411	1500	0.4174662939850196	0.36666666666666664	0.07930688200045967	0.3810316003929529	0.11138813817261042	0.3365841319245005	0.24641645010321078	1500	0.034707008254456176	0.06333872556812238	0.0376752658907235	0.10588417139176329	1500	0.2863849521347388	0.31601063129074786	0.28744416488899577	0.3805484847666193	1500	0.04093830109967716	0.06930246696991968	0.04426554771145508	0.11173714323304365	1500	0.20897580004183391	0.2274783657499508	0.20813728288853606	0.2574998568804161
spatialDLPFC	SDLPFC_Br6432_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6432	primary_expansion	reverse	SDLPFC_Br6432_ANT_MID__reverse	uot	0.25	2.0	N	I_SPATIAL	1500	0.6241565938473751	0.72	0.016290223459120536	0.7097140577845208	-0.001056998063576829	0.6372939452802985	0.4976940635263267	1500	0.6724815433251304	0.44666666666666666	0.17552622958158046	0.3807395293073838	-0.3834657603390425	2.9378912535939596	0.4208390410949491	1500	0.034707008260455696	0.06333872557735304	0.037675265898202547	0.10588417140452822	1500	0.28638495206247794	0.3160106313366993	0.28744416487231367	0.38054848468349606	1500	0.02082987878649656	0.04423303178625803	0.02295322078017296	0.09197507835795948	1500	0.473445403083407	0.5892206705657324	0.46101393753594794	0.679348815789185
spatialDLPFC	SDLPFC_Br6471_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6471	primary_expansion	forward	SDLPFC_Br6471_ANT_MID	uot	0.25	2.0	R	I_EXPR	1500	0.9998338665928297	0.9866666666666667	0.000435599652750462	0.007321806563458686	-6.329210454260623e-06	1.0013793335443457	0.9996850135932104	1500	0.9921992463107762	0.92	0.003663268650468579	0.05366823973049032	0.0011522835312031024	1.0294626490593997	0.9815321509997672	1500	0.05078100891041867	0.11274920891304749	0.05941783858982778	0.16523954967082294	1500	0.05671798050727786	0.1057817801879252	0.06518486131877084	0.18602797401352228	1500	0.05074341416369943	0.1134099582304697	0.059493466397272966	0.16624227050725318	1500	0.06025555654340678	0.10856971943636261	0.06825766354299452	0.1999094663439197
spatialDLPFC	SDLPFC_Br6471_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6471	primary_expansion	forward	SDLPFC_Br6471_ANT_MID	uot	0.25	2.0	R	I_SPATIAL	1500	0.2435075322255699	0.7666666666666667	0.018276638819075274	0.45920472793492545	0.014870187025124154	1.153970116848576	0.21533877857088823	1500	0.5324728873212834	0.49333333333333335	0.18112910588971692	0.3976437764299187	-0.24296818759888278	2.523270134416678	0.2696547406315768	1500	0.021892698243810405	0.027648186009284127	0.021604065432035198	0.04290271591482119	1500	0.27351304504623886	0.30475088446289245	0.27681306390135313	0.3687143105959	1500	0.036385774409488134	0.05915993649361956	0.03980063293613406	0.08881060624415336	1500	0.4706432517670479	0.5802116751449401	0.4555059493597767	0.6729968309986216
spatialDLPFC	SDLPFC_Br6471_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6471	primary_expansion	forward	SDLPFC_Br6471_ANT_MID	uot	0.25	2.0	N	I_EXPR	1500	0.9842220480986881	0.9733333333333334	0.0049440135917200425	0.11327583825753912	0.00366657887642005	1.0098199433562016	0.9901587303936029	1500	0.736541881129725	0.6466666666666666	0.07185364716831277	0.3651075633004011	0.03400429251803519	0.6059706459580387	0.7054774593052271	1500	0.028230347838059947	0.09605160465676531	0.03959043654220116	0.149891325263915	1500	0.26531864658862553	0.303705570140519	0.2686549583183462	0.42178329638232925	1500	0.03355849134827561	0.09961372503273798	0.04364579126291296	0.15191610526016402	1500	0.1963684891175413	0.2192512720571053	0.19680131115003344	0.32383327183601857
spatialDLPFC	SDLPFC_Br6471_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6471	primary_expansion	forward	SDLPFC_Br6471_ANT_MID	uot	0.25	2.0	N	I_SPATIAL	1500	0.7178292825907924	0.74	0.014680548510510176	0.4537263764062207	0.0049792591789993125	0.6914864713014568	0.7703674280057742	1500	0.4442896267953897	0.62	0.17462499036817355	0.39603336069425715	0.039332852785766245	1.494862411845747	0.20183347012505504	1500	0.028230347836507977	0.09605160466462373	0.0395904365466938	0.14989132527389273	1500	0.26531864653664705	0.3037055700685243	0.268654958289485	0.42178329641972095	1500	0.024133844185001637	0.07691288411331966	0.03235551044395686	0.13471498291313067	1500	0.4525672190425802	0.5667308755267358	0.44093505168870434	0.6727096254565468
spatialDLPFC	SDLPFC_Br6471_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6471	primary_expansion	reverse	SDLPFC_Br6471_ANT_MID__reverse	uot	0.25	2.0	R	I_EXPR	1500	0.9997505883335949	0.9866666666666667	0.0007034286756821813	0.011907667538754543	0.0008038011993521318	0.9981816110395427	0.999505236645248	1500	0.9927383505503781	0.9266666666666666	0.003733907834787616	0.052670647135975926	-0.001099623766638556	1.0673698152374902	0.9855173115382089	1500	0.052120634525689796	0.09379704605465716	0.05837593943824792	0.13229580064610094	1500	0.06284290142249307	0.10044977866543382	0.06744733555207184	0.17659540277112587	1500	0.052700623654498124	0.0943451438761646	0.059073590473769214	0.13370014806559577	1500	0.06672767814768724	0.10677112944098086	0.07089162631983734	0.18337923969378317
spatialDLPFC	SDLPFC_Br6471_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6471	primary_expansion	reverse	SDLPFC_Br6471_ANT_MID__reverse	uot	0.25	2.0	R	I_SPATIAL	1500	0.19947428243301443	0.5933333333333334	0.018284466883702787	0.45739269346393674	0.02176290513530146	0.8364625355244973	0.1363777455120212	1500	0.4809852768823453	0.4266666666666667	0.1810113141668126	0.3975494717124924	-0.2048795752137637	2.385130739949998	0.2254578722827637	1500	0.021816117791431916	0.027970308927074077	0.021773263179624715	0.04111457195504404	1500	0.2748804822951637	0.3050944820444499	0.27679710461116463	0.34833652276759847	1500	0.03833606333426172	0.05673469275613836	0.03997542406117257	0.0793078627244497	1500	0.47013627769668775	0.578467014468353	0.4553177077234803	0.6536246184117966
spatialDLPFC	SDLPFC_Br6471_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6471	primary_expansion	reverse	SDLPFC_Br6471_ANT_MID__reverse	uot	0.25	2.0	N	I_EXPR	1500	0.9944520295342354	0.98	0.005837977482790334	0.13730084306446863	0.00545119592477094	1.008155324176985	0.9923381852854823	1500	0.809300206800092	0.4866666666666667	0.07175627376092625	0.3630988496920298	0.03478880219118195	0.6044776522452481	0.6700111155725168	1500	0.03082323325066818	0.07158751440406001	0.03676854869083175	0.1127500127668855	1500	0.26597211281820415	0.30736285243298395	0.2693781440086229	0.39509446172602936	1500	0.03721718576936071	0.07757845929383675	0.04251960404969366	0.12028246230981665	1500	0.1979087663279377	0.22542987498800018	0.1976218702476967	0.26925011081005645
spatialDLPFC	SDLPFC_Br6471_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6471	primary_expansion	reverse	SDLPFC_Br6471_ANT_MID__reverse	uot	0.25	2.0	N	I_SPATIAL	1500	0.7403784908348848	0.7933333333333333	0.015777032953887674	0.7029666493697925	-0.002740458041240608	0.6849321035879423	0.7156038972524534	1500	0.34042303485468217	0.3933333333333333	0.17438124865262944	0.39522447610431566	0.10751579483061258	1.2387975235345705	0.12439220743543888	1500	0.030823233252578644	0.07158751441041371	0.03676854869729344	0.11275001277342805	1500	0.26597211281557426	0.30736285239837424	0.26937814397992854	0.39509446173414964	1500	0.017131273319098493	0.04880680429137031	0.022443501363872295	0.09361524249646141	1500	0.45377793968357105	0.5691268118975579	0.44122077248728697	0.6465575333198506
spatialDLPFC	SDLPFC_Br6522_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6522	primary_expansion	forward	SDLPFC_Br6522_ANT_MID	uot	0.25	2.0	R	I_EXPR	1500	0.9998924515077563	0.9866666666666667	0.0004798788150664103	0.0074589983480133045	0.0002946400576762713	0.9957044180313314	0.9998501959173226	1500	0.9813128450279313	0.7533333333333333	0.005631416766153895	0.07429386959557398	0.010088441778453722	0.8933770647500674	0.9367014726365195	1500	0.046274982313169705	0.1387011205346471	0.06431719695974689	0.2247779812313074	1500	0.0690331093753491	0.1057011481399447	0.07355323159573794	0.2111770219634817	1500	0.04613476544155423	0.13863852729546808	0.0643355572258875	0.2260684094262441	1500	0.07362744093421397	0.1073345579545916	0.075799211924336	0.18697524097775808
spatialDLPFC	SDLPFC_Br6522_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6522	primary_expansion	forward	SDLPFC_Br6522_ANT_MID	uot	0.25	2.0	R	I_SPATIAL	1500	0.4213955721758099	0.58	0.01931915103341558	0.45955521352421624	0.017661168768753514	1.0651662359421579	0.2807681612207036	1500	0.6713277970345766	0.4866666666666667	0.18226657023278903	0.38936209895513013	-0.5001695053241738	3.3551154539041357	0.3917498248147617	1500	0.02346650823632479	0.031771153033959124	0.02288622497389079	0.04591890388085088	1500	0.2873627047974954	0.3140346903232734	0.2885997127240549	0.35603878662269206	1500	0.03912153446719026	0.06363355305805529	0.04203880287911815	0.08932007471804511	1500	0.4870845986494104	0.5909513189819128	0.46811585082859675	0.6879997704276881
spatialDLPFC	SDLPFC_Br6522_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6522	primary_expansion	forward	SDLPFC_Br6522_ANT_MID	uot	0.25	2.0	N	I_EXPR	1500	0.952732195880976	0.9733333333333334	0.006049476144733514	0.12503154845894643	0.004558071245841686	1.007530603843622	0.9887845672917527	1500	0.6977420345520153	0.3466666666666667	0.0847209853983311	0.39071439246749795	0.03118657179549367	0.6156364333998579	0.5241058888282144	1500	0.022604999471184745	0.11880868098097085	0.04349796057932363	0.20500307856965264	1500	0.3005522456020946	0.3386064933131937	0.30155708622197486	0.440245759704257	1500	0.029282642433498977	0.12323313471366237	0.0483835977342937	0.21363210314013228	1500	0.21812126229495726	0.251790666139739	0.21683610082364377	0.33079978727570647
spatialDLPFC	SDLPFC_Br6522_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6522	primary_expansion	forward	SDLPFC_Br6522_ANT_MID	uot	0.25	2.0	N	I_SPATIAL	1500	0.6525635646949177	0.8333333333333334	0.01720427753913058	0.44637184237041916	0.008923368070878752	0.6809310351705556	0.8069236896175814	1500	0.44188062661361194	0.5866666666666667	0.18447177904424333	0.381990550447017	0.03941849507807235	1.4707128024098632	0.20034847687637913	1500	0.022604999472703984	0.11880868098724365	0.04349796058468473	0.20500307857014768	1500	0.30055224560148547	0.3386064932229605	0.30155708620736854	0.4402457598776983	1500	0.02690904281442115	0.09393479145058548	0.038542479399616136	0.17737103020593695	1500	0.49974641114972684	0.6075179740527662	0.4829223624206641	0.6953255925224733
spatialDLPFC	SDLPFC_Br6522_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6522	primary_expansion	reverse	SDLPFC_Br6522_ANT_MID__reverse	uot	0.25	2.0	R	I_EXPR	1500	0.9996948905310625	0.9866666666666667	0.0008179317499181676	0.01286804133101893	0.0009611616453798863	0.9971527386281069	0.9996421641730685	1500	0.9817474229988546	0.82	0.005225054278462134	0.06556737898050695	0.007569590916006756	0.935340244759537	0.9537414073972182	1500	0.04840581737417362	0.12234970600368729	0.06278062530351505	0.18750525080783648	1500	0.07222993264749374	0.10945939525248766	0.07710590306300931	0.21269016683082706	1500	0.04910442335566169	0.12257910970684904	0.06356303409956497	0.18786594569010343	1500	0.07567154147998571	0.11339983080167622	0.07968984515936701	0.20794304926273813
spatialDLPFC	SDLPFC_Br6522_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6522	primary_expansion	reverse	SDLPFC_Br6522_ANT_MID__reverse	uot	0.25	2.0	R	I_SPATIAL	1500	0.3032825490144662	0.49333333333333335	0.019248603146664732	0.45836489923537427	0.021018869441384997	0.9163133487346568	0.19714716783038644	1500	0.7649686635416283	0.58	0.18155203761974903	0.3885193204928681	-0.8087682174452819	4.426755114482769	0.5318358732163635	1500	0.023416767710242942	0.030811145676708104	0.022890849218972685	0.046264019877180027	1500	0.2848704757014455	0.31343940927909486	0.28826089487372014	0.3518973762168519	1500	0.03826212934739565	0.06392645334153663	0.041994060144601976	0.09305709788523119	1500	0.4765149285517039	0.6078272065859385	0.4672921732423387	0.6877331150886314
spatialDLPFC	SDLPFC_Br6522_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6522	primary_expansion	reverse	SDLPFC_Br6522_ANT_MID__reverse	uot	0.25	2.0	N	I_EXPR	1500	0.9768255079224479	0.9733333333333334	0.0070261376514954834	0.14664275445334443	0.007136403169317204	0.9935653724685654	0.9883272595666055	1500	0.5657876932389748	0.46	0.08428960251820927	0.3870587574769406	0.04910607950090635	0.5583789099396546	0.37225000512163875	1500	0.026318057647948943	0.10135798678575626	0.04104097589071918	0.16857483603027168	1500	0.2996637423837901	0.3395429771203597	0.30205912946976243	0.42620580052007284	1500	0.03393358574722037	0.10619629380211462	0.04791329566665297	0.17797003700294178	1500	0.21610246685023432	0.25155363327636454	0.2177695269515531	0.3273864009945039
spatialDLPFC	SDLPFC_Br6522_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6522	primary_expansion	reverse	SDLPFC_Br6522_ANT_MID__reverse	uot	0.25	2.0	N	I_SPATIAL	1500	0.624179576968701	0.8466666666666667	0.01639850241679204	0.5370682377029706	0.0004989288213710063	0.7318159237582554	0.7583604457952602	1500	0.46625569166919634	0.38	0.18162862781875946	0.3773673002650971	-0.059527501379376166	1.7904842991562668	0.21768029101568032	1500	0.026318057648794184	0.10135798678360725	0.04104097589783197	0.16857483605491874	1500	0.2996637423174464	0.3395429771965858	0.30205912945413765	0.4262058006382546	1500	0.019327948793466904	0.08220805450576402	0.030533368509983175	0.14010885057398498	1500	0.4826975439248964	0.6234535598441883	0.4813046273250676	0.7519698827355445
spatialDLPFC	SDLPFC_Br8325_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8325	primary_expansion	forward	SDLPFC_Br8325_ANT_MID	uot	0.25	2.0	R	I_EXPR	1500	0.999975150211178	0.9866666666666667	0.0001802666388180077	0.0029512532790885587	0.00014078701032166889	0.9974273026847037	0.9999058565781999	1500	0.9945033220014765	0.8866666666666667	0.0013666574379194306	0.028181797012320334	0.0020128506772149027	0.9703947056222878	0.9853436912170299	1500	0.05583411012508287	0.10340342381453131	0.06109778444995516	0.14300970617068837	1500	0.04301408130857103	0.06552843418168407	0.047899562585701994	0.14742003241995366	1500	0.05568937644460013	0.10400910799502748	0.06108138535425187	0.1430328507010805	1500	0.043780950855816334	0.06671755870012083	0.04849433261200357	0.14355761451753185
spatialDLPFC	SDLPFC_Br8325_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8325	primary_expansion	forward	SDLPFC_Br8325_ANT_MID	uot	0.25	2.0	R	I_SPATIAL	1500	0.20850389711284317	0.7066666666666667	0.018736435841763287	0.4535067698032956	0.01576515621462487	1.1293756630264835	0.1995382828227109	1500	0.3448706350536156	0.32666666666666666	0.18099130575517006	0.3921851859590135	0.08545141782063743	1.3323498472856172	0.12699564387472662	1500	0.022779048038869265	0.0285039966445446	0.02262259729564641	0.042531873703590496	1500	0.28035927588756404	0.32085989761586337	0.28224049528153056	0.3581435017741347	1500	0.03903141183525357	0.05866758059211944	0.04131456703477667	0.09200578280342812	1500	0.47778839917863053	0.5876511728712536	0.46149449860680125	0.660966310719991
spatialDLPFC	SDLPFC_Br8325_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8325	primary_expansion	forward	SDLPFC_Br8325_ANT_MID	uot	0.25	2.0	N	I_EXPR	1500	0.996351344156153	0.98	0.005827999660692482	0.13111512368717276	0.0054701859409386445	1.0045750302737888	0.993129798735835	1500	0.825779776791012	0.58	0.07820761946423978	0.37571410823893775	0.050975575732532495	0.5488860391731563	0.7013219148506107	1500	0.03355520543241944	0.0809085352288285	0.03880177926441461	0.12016924313702662	1500	0.28528957622033885	0.32824864068076504	0.28636487986315773	0.3767252337321864	1500	0.03947388255723039	0.08673015467849014	0.044449484520164825	0.12598299224375098	1500	0.20946673717632563	0.23233095121199618	0.20815726039891788	0.27256416881400836
spatialDLPFC	SDLPFC_Br8325_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8325	primary_expansion	forward	SDLPFC_Br8325_ANT_MID	uot	0.25	2.0	N	I_SPATIAL	1500	0.6900961538205129	0.82	0.015519861261195273	0.5776937007100736	-0.00336540069579901	0.7791036641033071	0.702954771222723	1500	0.33957899536844244	0.3	0.1782004962967516	0.38467878093722874	0.13414890455011688	1.1492192378404251	0.1168964498876387	1500	0.033555205444763786	0.08090853523625209	0.03880177927108057	0.12016924314146356	1500	0.2852895762096389	0.32824864069642096	0.2863648798423619	0.37672523372945743	1500	0.018947333792754983	0.0668859656065699	0.02686520770802762	0.10721872145393775	1500	0.4792507156695286	0.5858023276479379	0.46324493350682133	0.6765585895823011
spatialDLPFC	SDLPFC_Br8325_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8325	primary_expansion	reverse	SDLPFC_Br8325_ANT_MID__reverse	uot	0.25	2.0	R	I_EXPR	1500	0.9999611022049343	0.9933333333333333	0.00030126006666792376	0.00493422821934711	0.0004002540240909156	0.9983116898808732	0.9998320145445005	1500	0.9967380358835716	0.9466666666666667	0.001319925797486143	0.025986960135436638	0.0025119235745517292	0.9633647053289325	0.9875183817694736	1500	0.055944700118287484	0.0915601528036929	0.06075747802140999	0.1363732722953969	1500	0.04555409540941834	0.0660793794451158	0.05011593925625145	0.15146531639563784	1500	0.056194011917781096	0.09160589244579148	0.06105515458054473	0.13661405584631234	1500	0.04647960280076817	0.06824528603440805	0.05079185062843309	0.14043570044373563
spatialDLPFC	SDLPFC_Br8325_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8325	primary_expansion	reverse	SDLPFC_Br8325_ANT_MID__reverse	uot	0.25	2.0	R	I_SPATIAL	1500	0.19047853799046136	0.48	0.01904022946360611	0.45819254293221273	0.023390343624100963	0.8033061807140145	0.17400454122578124	1500	0.3346011976005323	0.22	0.18402851564696804	0.3969465362596872	0.11265188236747375	1.2437531195865048	0.11606386134738678	1500	0.020991258877715448	0.03136125162935724	0.02261247391481265	0.05367916710952236	1500	0.27936302381928835	0.31947561061062746	0.2821769405621115	0.37788737263872163	1500	0.03903154816233788	0.0596350658635895	0.04155508368110438	0.10314052041752744	1500	0.47915052248499856	0.5866563196645445	0.4636103324669758	0.6890946232321709
spatialDLPFC	SDLPFC_Br8325_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8325	primary_expansion	reverse	SDLPFC_Br8325_ANT_MID__reverse	uot	0.25	2.0	N	I_EXPR	1500	0.9962599485599772	0.9666666666666667	0.006133382151364607	0.1382272500713597	0.005196542264681771	1.0198247567476426	0.9895346521967681	1500	0.7719137297394356	0.44666666666666666	0.07817878707554449	0.3757685878292887	0.04213784440339122	0.5796492567189194	0.6051373747828155	1500	0.03482372222295459	0.06865013605551093	0.038413646058495565	0.11491805752135259	1500	0.28338739721519685	0.3262454317094127	0.28622913936060845	0.44569096453938273	1500	0.04049993252840126	0.07481751231599792	0.04437172951207706	0.12524158142790826	1500	0.20726283319544148	0.24194183464297983	0.2080503522850639	0.2978132907394895
spatialDLPFC	SDLPFC_Br8325_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8325	primary_expansion	reverse	SDLPFC_Br8325_ANT_MID__reverse	uot	0.25	2.0	N	I_SPATIAL	1500	0.7009571790920797	0.6466666666666666	0.017841582026531765	0.8080566178402984	-0.00048710950533927195	0.5874664484413308	0.5952337996734357	1500	0.2149965293317908	0.24666666666666667	0.18355522640474564	0.39347941380979584	0.2653914158920601	0.702588014796476	0.053108703855660355	1500	0.034823722229762336	0.06865013607268036	0.038413646065685	0.11491805754921854	1500	0.283387397185139	0.32624543166365727	0.28622913933986777	0.44569096469477565	1500	0.018970454360528362	0.046379535549460664	0.022079618720550986	0.08621911541149371	1500	0.48108982656963684	0.5870845381734588	0.46649257867776145	0.6891426115367885
spatialDLPFC	SDLPFC_Br8492_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8492	primary_expansion	forward	SDLPFC_Br8492_ANT_MID	uot	0.25	2.0	R	I_EXPR	1500	0.9999941475529547	0.9933333333333333	9.015090332685446e-05	0.0015148585573259187	0.0002914191367662921	0.995337024904788	0.9999903441456657	1500	0.9953086343593931	0.9066666666666666	0.0005347544284443304	0.012920960498732856	0.0007625053298670047	0.9895683858148762	0.988661517312727	1500	0.056812394658834864	0.086925798485587	0.0594971172354242	0.13416227940480166	1500	0.03970455830895104	0.04790009693291945	0.04105232153226851	0.08423462054862085	1500	0.05680195960186531	0.0868823265227796	0.05951110279628482	0.1342251272084227	1500	0.03992843942963412	0.048376153195111384	0.04138658488250724	0.08155306239209673
spatialDLPFC	SDLPFC_Br8492_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8492	primary_expansion	forward	SDLPFC_Br8492_ANT_MID	uot	0.25	2.0	R	I_SPATIAL	1500	0.06479690702084756	0.4266666666666667	0.019034023147329913	0.46148794799175186	0.024553857493903698	0.7471557023030428	0.06331227474282464	1500	0.6705608313603696	0.5333333333333333	0.17972937589447952	0.38807399892945266	-0.5408173026666974	3.505427710149323	0.41041940984725656	1500	0.022082678911786495	0.027504966832380993	0.022339440133196126	0.03790545857631243	1500	0.2839660397930378	0.31436358050597163	0.286398436561312	0.3420566998938437	1500	0.03914883436721704	0.059100446803337106	0.04124489757567863	0.07980403874484643	1500	0.47903714583139234	0.5965112609754242	0.46313171299876815	0.7059250498260662
spatialDLPFC	SDLPFC_Br8492_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8492	primary_expansion	forward	SDLPFC_Br8492_ANT_MID	uot	0.25	2.0	N	I_EXPR	1500	0.9961491253996114	0.9733333333333334	0.006053078531959896	0.13989110917257164	0.00693645212285669	0.9745840461161341	0.9918225261424385	1500	0.6504283637459395	0.5266666666666666	0.0810530046852335	0.3872540305314268	0.06364583012237283	0.5016483893650262	0.46510865270565727	1500	0.03501997330716694	0.06577331968889442	0.0372810105393559	0.11411884903320052	1500	0.28788493096298584	0.3221950654413311	0.29035490549180454	0.365196617911162	1500	0.041002432924226784	0.07082247152526681	0.043269930217600415	0.11981188911779624	1500	0.20927139104841191	0.23199619931166834	0.209301900806571	0.26078681010711924
spatialDLPFC	SDLPFC_Br8492_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8492	primary_expansion	forward	SDLPFC_Br8492_ANT_MID	uot	0.25	2.0	N	I_SPATIAL	1500	0.6716723696321644	0.5866666666666667	0.015209423490032275	0.5934874669235042	0.0008960664338751794	0.6633708607481131	0.5477229207868839	1500	0.682441967307541	0.5266666666666666	0.17706374642651898	0.3811869326474057	-0.42061212367904327	3.0484019579435997	0.42343346146891536	1500	0.0350199733162955	0.06577331969324733	0.03728101054676535	0.11411884905971499	1500	0.2878849309741971	0.32219506536541986	0.2903549054696856	0.3651966178359961	1500	0.022041324766450498	0.05322983485731296	0.02562720248984238	0.0953804885026241	1500	0.4791832025547147	0.5977388610952936	0.464506338653275	0.7129784801541916
spatialDLPFC	SDLPFC_Br8492_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8492	primary_expansion	reverse	SDLPFC_Br8492_ANT_MID__reverse	uot	0.25	2.0	R	I_EXPR	1500	0.9999916124407168	1.0	0.00013883487902936127	0.002326110426561972	0.0004132906945443709	0.9952455180859572	0.9999845563932843	1500	0.9964971077764925	0.9533333333333334	0.0005219285167420809	0.012299301822129875	0.0012149375696619764	0.9787806276249688	0.9920106033195911	1500	0.05620946713721465	0.08484458455510853	0.059555284366801894	0.1259589153912205	1500	0.04055756076472035	0.05002445352166259	0.042114323433790075	0.07320885250543524	1500	0.056331586982089815	0.084898234502571	0.059685420538938654	0.12583529621968947	1500	0.04089721000273406	0.05064129913933878	0.04243562149218795	0.07212028870556092
