dataset	pair_id	biological_pair_id	independent_unit_id	direction	method	strategy	coverage	training_positive_precision	top1	top5	top10	mean_reciprocal_rank	median_true_rank	region_label_accuracy	true_pair_cosine
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED	HER2ST_A1_CONTROLLED	HER2ST::A	forward	row_softmax	random_gate	0.8	0.7751381352705277	0.00784313725490196	0.01771744595274007	0.03882017764370706	0.026074325533910748	125.85999999999999	0.871853257432005	0.817555696060223
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED	HER2ST_A1_CONTROLLED	HER2ST::A	forward	row_softmax	top2_margin_gate	0.8	0.8814171861933826	0.00784313725490196	0.015610859728506787	0.04498045702979289	0.026564040179856262	120.0	0.8681495537283013	0.8185769858190179
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED	HER2ST_A1_CONTROLLED	HER2ST::A	forward	uot	all_top1	1.0	0.838726943877583	0.00784313725490196	0.01931456343221049	0.045458354281883696	0.028345997824164547	114.8	0.871853257432005	0.8189083079605274
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED	HER2ST_A1_CONTROLLED	HER2ST::A	forward	uot	identity_no_training	0.0		0.822777696686615	0.9331078999010687	0.9662814836439125	0.8687341944097826	1.0	0.9864010120177102	0.4034914740492678
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED	HER2ST_A1_CONTROLLED	HER2ST::A	forward	uot	max_probability_gate	0.8	0.8171654403148769	0.00392156862745098	0.011689291101055807	0.04175465057817999	0.023236250257163898	118.2	0.871853257432005	0.8181356287680075
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED	HER2ST_A1_CONTROLLED	HER2ST::A	forward	uot	oracle_truth	0.8	1.0	0.00784313725490196	0.015468409586056645	0.04175465057817999	0.027386494255509725	122.1	0.871853257432005	0.8195923706650342
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED	HER2ST_A1_CONTROLLED	HER2ST::A	forward	uot	random_gate	0.8	0.8368182886141003	0.00784313725490196	0.018443103737221384	0.04323613205966147	0.02655895886620936	120.36000000000001	0.8711125166912643	0.818474377917326
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED	HER2ST_A1_CONTROLLED	HER2ST::A	forward	uot	top2_margin_gate	0.8	0.9119983033364001	0.00784313725490196	0.026721970839617897	0.04916205798558739	0.027943702998020587	118.6	0.871853257432005	0.8191196857132965
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED__reverse	HER2ST_A1_CONTROLLED	HER2ST::A	reverse	balanced_ot	all_top1	1.0	0.6189166640782601	0.00425531914893617	0.025633997941408065	0.036384913692323814	0.023895674460400338	139.9	0.8692307692307691	0.8454098647154386
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED__reverse	HER2ST_A1_CONTROLLED	HER2ST::A	reverse	balanced_ot	identity_no_training	0.0		0.9258850467214371	0.9788177339901477	0.9892857142857142	0.9501710690263515	1.0	0.9923076923076923	0.40358538116618403
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED__reverse	HER2ST_A1_CONTROLLED	HER2ST::A	reverse	balanced_ot	max_probability_gate	0.8	0.5895452958446395	0.00425531914893617	0.018339568233185256	0.032538759846169975	0.023683732460970646	142.8	0.8692307692307691	0.8426031904579642
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED__reverse	HER2ST_A1_CONTROLLED	HER2ST::A	reverse	balanced_ot	oracle_truth	0.8	1.0	0.00425531914893617	0.025908723216133345	0.036384913692323814	0.02389936754185876	139.6	0.8692307692307691	0.8487783547944847
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED__reverse	HER2ST_A1_CONTROLLED	HER2ST::A	reverse	balanced_ot	random_gate	0.8	0.6225738916571399	0.00425531914893617	0.02048810934724361	0.036384913692323814	0.023414745531485728	142.68	0.8692307692307691	0.8450475918760099
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED__reverse	HER2ST_A1_CONTROLLED	HER2ST::A	reverse	balanced_ot	top2_margin_gate	0.8	0.742783505994898	0.00425531914893617	0.022185722079339103	0.036384913692323814	0.02475544247272927	142.9	0.8692307692307691	0.8456783642862264
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED__reverse	HER2ST_A1_CONTROLLED	HER2ST::A	reverse	row_softmax	all_top1	1.0	0.8424237646225518	0.00425531914893617	0.025908723216133345	0.036384913692323814	0.02434478567731681	138.7	0.8692307692307691	0.8487716941395524
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED__reverse	HER2ST_A1_CONTROLLED	HER2ST::A	reverse	row_softmax	identity_no_training	0.0		0.9258850467214371	0.9788177339901477	0.9892857142857142	0.9501710690263515	1.0	0.9923076923076923	0.40358538116618403
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED__reverse	HER2ST_A1_CONTROLLED	HER2ST::A	reverse	row_softmax	max_probability_gate	0.8	0.8354081403997556	0.00425531914893617	0.018339568233185256	0.036384913692323814	0.023184756618303576	141.0	0.8692307692307691	0.8471391357296241
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED__reverse	HER2ST_A1_CONTROLLED	HER2ST::A	reverse	row_softmax	oracle_truth	0.8	1.0	0.00425531914893617	0.025908723216133345	0.036384913692323814	0.024013883356301002	141.0	0.8692307692307691	0.8486034291819318
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED__reverse	HER2ST_A1_CONTROLLED	HER2ST::A	reverse	row_softmax	random_gate	0.8	0.8438393817537616	0.00425531914893617	0.02526832912746339	0.036384913692323814	0.023841219574640964	141.6	0.8692307692307691	0.8480633423049504
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED__reverse	HER2ST_A1_CONTROLLED	HER2ST::A	reverse	row_softmax	top2_margin_gate	0.8	0.9279653132998804	0.00425531914893617	0.029480151787561915	0.036384913692323814	0.024681691126038647	141.8	0.8692307692307691	0.8482165040836286
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED__reverse	HER2ST_A1_CONTROLLED	HER2ST::A	reverse	uot	all_top1	1.0	0.706524687959034	0.00425531914893617	0.03281348512089525	0.036384913692323814	0.024725388881014866	144.1	0.8692307692307691	0.8467920772019506
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED__reverse	HER2ST_A1_CONTROLLED	HER2ST::A	reverse	uot	identity_no_training	0.0		0.9258850467214371	0.9788177339901477	0.9892857142857142	0.9501710690263515	1.0	0.9923076923076923	0.40358538116618403
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED__reverse	HER2ST_A1_CONTROLLED	HER2ST::A	reverse	uot	max_probability_gate	0.8	0.6601782527535311	0.00425531914893617	0.018339568233185256	0.036384913692323814	0.024150654747506366	144.8	0.8692307692307691	0.8442787321510087
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED__reverse	HER2ST_A1_CONTROLLED	HER2ST::A	reverse	uot	oracle_truth	0.8	1.0	0.00425531914893617	0.029480151787561915	0.036384913692323814	0.024535933686222044	141.1	0.8692307692307691	0.84870237295254
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED__reverse	HER2ST_A1_CONTROLLED	HER2ST::A	reverse	uot	random_gate	0.8	0.7134896416272838	0.00425531914893617	0.025793149135042014	0.036384913692323814	0.023609397237213243	145.16	0.8692307692307691	0.8464110494273488
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED__reverse	HER2ST_A1_CONTROLLED	HER2ST::A	reverse	uot	top2_margin_gate	0.8	0.7984714343634918	0.00425531914893617	0.025633997941408065	0.036384913692323814	0.024302584631994337	144.5	0.8692307692307691	0.8467349697877559
HER2ST_manual_controlled	HER2ST_B1_CONTROLLED	HER2ST_B1_CONTROLLED	HER2ST::B	forward	balanced_ot	all_top1	1.0	0.5542566738063799	0.0	0.027336773403077212	0.06812044956527885	0.02674068555131426	100.0	0.34495880171288384	0.8013106307444975
HER2ST_manual_controlled	HER2ST_B1_CONTROLLED	HER2ST_B1_CONTROLLED	HER2ST::B	forward	balanced_ot	identity_no_training	0.0		0.6674621024695245	0.7817605617209773	0.8657501001390167	0.7228305914040828	2.9	0.8973624346954381	0.40578803860723756
HER2ST_manual_controlled	HER2ST_B1_CONTROLLED	HER2ST_B1_CONTROLLED	HER2ST::B	forward	balanced_ot	max_probability_gate	0.8	0.5818646972399595	0.0	0.018826135105204873	0.05456280483494733	0.025619809181473836	100.4	0.33015693691101905	0.7985331124574735
HER2ST_manual_controlled	HER2ST_B1_CONTROLLED	HER2ST_B1_CONTROLLED	HER2ST::B	forward	balanced_ot	oracle_truth	0.8	1.0	0.0047619047619047615	0.013668386701538606	0.045656322895313496	0.028044189599217444	100.0	0.2948422515963337	0.8054578424841775
HER2ST_manual_controlled	HER2ST_B1_CONTROLLED	HER2ST_B1_CONTROLLED	HER2ST::B	forward	balanced_ot	random_gate	0.8	0.5538367503035099	0.0	0.021119672015268254	0.05848636931269291	0.026288313562049852	102.32000000000001	0.334142950897033	0.8008492417070784
HER2ST_manual_controlled	HER2ST_B1_CONTROLLED	HER2ST_B1_CONTROLLED	HER2ST::B	forward	balanced_ot	top2_margin_gate	0.8	0.6818988777817988	0.0	0.022685610612379538	0.06397587238754979	0.02767202372576838	100.9	0.34041334716742927	0.7991685812461247
HER2ST_manual_controlled	HER2ST_B1_CONTROLLED	HER2ST_B1_CONTROLLED	HER2ST::B	forward	row_softmax	all_top1	1.0	0.7905434087883801	0.0	0.014064230343300111	0.05983129520982069	0.02429824000081037	98.5	0.29997045672453887	0.8032966122887378
HER2ST_manual_controlled	HER2ST_B1_CONTROLLED	HER2ST_B1_CONTROLLED	HER2ST::B	forward	row_softmax	identity_no_training	0.0		0.6674621024695245	0.7817605617209773	0.8657501001390167	0.7228305914040828	2.9	0.8973624346954381	0.40578803860723756
HER2ST_manual_controlled	HER2ST_B1_CONTROLLED	HER2ST_B1_CONTROLLED	HER2ST::B	forward	row_softmax	max_probability_gate	0.8	0.8229713341624721	0.0	0.023081454254141043	0.046162908508282086	0.024180677845730386	98.9	0.305098661852744	0.8038363601245875
HER2ST_manual_controlled	HER2ST_B1_CONTROLLED	HER2ST_B1_CONTROLLED	HER2ST::B	forward	row_softmax	oracle_truth	0.8	1.0	0.0047619047619047615	0.013668386701538606	0.04940505643128107	0.02720576362232831	100.5	0.29997045672453887	0.8051448481621115
HER2ST_manual_controlled	HER2ST_B1_CONTROLLED	HER2ST_B1_CONTROLLED	HER2ST::B	forward	row_softmax	random_gate	0.8	0.7942617350654702	0.0	0.015753634457246528	0.05163026318889752	0.024070337731478975	100.32	0.29596330108947627	0.8026038656827847
HER2ST_manual_controlled	HER2ST_B1_CONTROLLED	HER2ST_B1_CONTROLLED	HER2ST::B	forward	row_softmax	top2_margin_gate	0.8	0.9230067194367921	0.0	0.0047619047619047615	0.03209867816498198	0.022250669577401107	99.7	0.29997045672453887	0.8043690559320756
HER2ST_manual_controlled	HER2ST_B1_CONTROLLED	HER2ST_B1_CONTROLLED	HER2ST::B	forward	uot	all_top1	1.0	0.7209773952166464	0.0047619047619047615	0.01843029146344337	0.06862703517824745	0.02960529100672988	97.4	0.35463246138654353	0.80367279435459
HER2ST_manual_controlled	HER2ST_B1_CONTROLLED	HER2ST_B1_CONTROLLED	HER2ST::B	forward	uot	identity_no_training	0.0		0.6674621024695245	0.7817605617209773	0.8657501001390167	0.7228305914040828	2.9	0.8973624346954381	0.40578803860723756
HER2ST_manual_controlled	HER2ST_B1_CONTROLLED	HER2ST_B1_CONTROLLED	HER2ST::B	forward	uot	max_probability_gate	0.8	0.7363454648904584	0.0	0.01843029146344337	0.054673546806154424	0.027463194772189677	98.7	0.33983059658467873	0.8018250130120821
HER2ST_manual_controlled	HER2ST_B1_CONTROLLED	HER2ST_B1_CONTROLLED	HER2ST::B	forward	uot	oracle_truth	0.8	1.0	0.0047619047619047615	0.017923705850474776	0.054166961193185835	0.027563081498569196	100.5	0.2948422515963337	0.8053737579747093
HER2ST_manual_controlled	HER2ST_B1_CONTROLLED	HER2ST_B1_CONTROLLED	HER2ST::B	forward	uot	random_gate	0.8	0.7159317238449237	0.0019047619047619045	0.017557079239414717	0.0521552272566622	0.026517386599758653	100.5	0.3564739532280353	0.8029035483858253
HER2ST_manual_controlled	HER2ST_B1_CONTROLLED	HER2ST_B1_CONTROLLED	HER2ST::B	forward	uot	top2_margin_gate	0.8	0.8492663696817585	0.0	0.027447515374284297	0.054673546806154424	0.028349647688979705	99.1	0.34041334716742927	0.803275329324799
HER2ST_manual_controlled	HER2ST_B1_CONTROLLED__reverse	HER2ST_B1_CONTROLLED	HER2ST::B	reverse	balanced_ot	all_top1	1.0	0.5257613510520487	0.0	0.031055963663583652	0.0523325594082645	0.024574297410166066	128.4	0.27608317791395476	0.7618912526918464
HER2ST_manual_controlled	HER2ST_B1_CONTROLLED__reverse	HER2ST_B1_CONTROLLED	HER2ST::B	reverse	balanced_ot	identity_no_training	0.0		0.8630913865946027	0.9694210786739237	0.9783275606135575	0.9095969663411523	1.0	0.9430162778010377	0.4058010853579124
HER2ST_manual_controlled	HER2ST_B1_CONTROLLED__reverse	HER2ST_B1_CONTROLLED	HER2ST::B	reverse	balanced_ot	max_probability_gate	0.8	0.5336019460718814	0.0	0.031055963663583652	0.056587878557200676	0.02524629526112025	129.0	0.27608317791395476	0.7590361486558375
HER2ST_manual_controlled	HER2ST_B1_CONTROLLED__reverse	HER2ST_B1_CONTROLLED	HER2ST::B	reverse	balanced_ot	oracle_truth	0.8	1.0	0.00851063829787234	0.02127659574468085	0.05193671576650301	0.029439987682610264	127.8	0.27608317791395476	0.7647045854028507
HER2ST_manual_controlled	HER2ST_B1_CONTROLLED__reverse	HER2ST_B1_CONTROLLED	HER2ST::B	reverse	balanced_ot	random_gate	0.8	0.5265437352245863	0.0	0.03080221773937756	0.051481495578477275	0.024301649167755617	129.24	0.27608317791395476	0.7605745215720094
HER2ST_manual_controlled	HER2ST_B1_CONTROLLED__reverse	HER2ST_B1_CONTROLLED	HER2ST::B	reverse	balanced_ot	top2_margin_gate	0.8	0.6350292938637064	0.00425531914893617	0.03531128281251982	0.056587878557200676	0.027987030088882026	128.6	0.27608317791395476	0.760430167212376
HER2ST_manual_controlled	HER2ST_B1_CONTROLLED__reverse	HER2ST_B1_CONTROLLED	HER2ST::B	reverse	row_softmax	all_top1	1.0	0.8423286016309272	0.0	0.030660120021822147	0.05193671576650301	0.02518227532495112	127.2	0.27608317791395476	0.7664150752004619
HER2ST_manual_controlled	HER2ST_B1_CONTROLLED__reverse	HER2ST_B1_CONTROLLED	HER2ST::B	reverse	row_softmax	identity_no_training	0.0		0.8630913865946027	0.9694210786739237	0.9783275606135575	0.9095969663411523	1.0	0.9430162778010377	0.4058010853579124
HER2ST_manual_controlled	HER2ST_B1_CONTROLLED__reverse	HER2ST_B1_CONTROLLED	HER2ST::B	reverse	row_softmax	max_probability_gate	0.8	0.8107308048103608	0.00851063829787234	0.030660120021822147	0.04768139661756683	0.030659535546481202	126.8	0.27608317791395476	0.76419911808947
HER2ST_manual_controlled	HER2ST_B1_CONTROLLED__reverse	HER2ST_B1_CONTROLLED	HER2ST::B	reverse	row_softmax	oracle_truth	0.8	1.0	0.00851063829787234	0.02553191489361702	0.04807724025932834	0.030003483896295556	129.0	0.27608317791395476	0.7651384168300192
HER2ST_manual_controlled	HER2ST_B1_CONTROLLED__reverse	HER2ST_B1_CONTROLLED	HER2ST::B	reverse	row_softmax	random_gate	0.8	0.842942131770994	0.003404255319148936	0.026557555919258048	0.0520950532232076	0.027276113601281193	127.75999999999999	0.27608317791395476	0.7648421339780631
HER2ST_manual_controlled	HER2ST_B1_CONTROLLED__reverse	HER2ST_B1_CONTROLLED	HER2ST::B	reverse	row_softmax	top2_margin_gate	0.8	0.9481207386850311	0.0	0.02553191489361702	0.056587878557200676	0.024546295867080015	127.4	0.27608317791395476	0.7617047707671405
HER2ST_manual_controlled	HER2ST_B1_CONTROLLED__reverse	HER2ST_B1_CONTROLLED	HER2ST::B	reverse	uot	all_top1	1.0	0.6418428470754052	0.00425531914893617	0.02640480087288598	0.0523325594082645	0.026937176426921543	128.8	0.27608317791395476	0.7643181901425768
HER2ST_manual_controlled	HER2ST_B1_CONTROLLED__reverse	HER2ST_B1_CONTROLLED	HER2ST::B	reverse	uot	identity_no_training	0.0		0.8630913865946027	0.9694210786739237	0.9783275606135575	0.9095969663411523	1.0	0.9430162778010377	0.4058010853579124
HER2ST_manual_controlled	HER2ST_B1_CONTROLLED__reverse	HER2ST_B1_CONTROLLED	HER2ST::B	reverse	uot	max_probability_gate	0.8	0.6291300921643197	0.0	0.03531128281251982	0.060843197706136845	0.0267120187190704	128.8	0.27608317791395476	0.7618392765868112
HER2ST_manual_controlled	HER2ST_B1_CONTROLLED__reverse	HER2ST_B1_CONTROLLED	HER2ST::B	reverse	uot	oracle_truth	0.8	1.0	0.00425531914893617	0.02127659574468085	0.04768139661756683	0.028639113945299	127.8	0.27608317791395476	0.7646215151871713
HER2ST_manual_controlled	HER2ST_B1_CONTROLLED__reverse	HER2ST_B1_CONTROLLED	HER2ST::B	reverse	uot	random_gate	0.8	0.637892486380923	0.002553191489361702	0.028688006698892397	0.05403468706783897	0.025957080186662866	129.28	0.27608317791395476	0.7627005106002777
HER2ST_manual_controlled	HER2ST_B1_CONTROLLED__reverse	HER2ST_B1_CONTROLLED	HER2ST::B	reverse	uot	top2_margin_gate	0.8	0.747795936547093	0.0	0.02127659574468085	0.056587878557200676	0.02447865087523041	129.2	0.27608317791395476	0.7611204760508689
HER2ST_manual_controlled	HER2ST_C1_CONTROLLED	HER2ST_C1_CONTROLLED	HER2ST::C	forward	balanced_ot	all_top1	1.0	0.5439948862634456	0.0	0.026666666666666665	0.05766917293233083	0.035124676420589536	65.9	0.7673015873015874	0.8095628441674515
HER2ST_manual_controlled	HER2ST_C1_CONTROLLED	HER2ST_C1_CONTROLLED	HER2ST::C	forward	balanced_ot	identity_no_training	0.0		0.29005291005291	0.6064383180172653	0.7301810080757449	0.4435399607627133	4.1	0.9438095238095239	0.4241330038187998
HER2ST_manual_controlled	HER2ST_C1_CONTROLLED	HER2ST_C1_CONTROLLED	HER2ST::C	forward	balanced_ot	max_probability_gate	0.8	0.5535234923089559	0.0	0.006666666666666666	0.0681954887218045	0.029571599702941154	68.8	0.7819047619047619	0.8074842513153259
HER2ST_manual_controlled	HER2ST_C1_CONTROLLED	HER2ST_C1_CONTROLLED	HER2ST::C	forward	balanced_ot	oracle_truth	0.8	1.0	0.0	0.013333333333333332	0.05147869674185464	0.028852520010491805	67.2	0.7665608465608466	0.8115144927930513
HER2ST_manual_controlled	HER2ST_C1_CONTROLLED	HER2ST_C1_CONTROLLED	HER2ST::C	forward	balanced_ot	random_gate	0.8	0.5474584236121143	0.0026666666666666666	0.022666666666666665	0.054040100250626555	0.03504480112581099	67.64000000000001	0.7426666666666667	0.8089812560645833
HER2ST_manual_controlled	HER2ST_C1_CONTROLLED	HER2ST_C1_CONTROLLED	HER2ST::C	forward	balanced_ot	top2_margin_gate	0.8	0.6460521478561091	0.0	0.013333333333333332	0.07100250626566415	0.032427528859023086	67.8	0.7895238095238095	0.8078545739409817
HER2ST_manual_controlled	HER2ST_C1_CONTROLLED	HER2ST_C1_CONTROLLED	HER2ST::C	forward	row_softmax	all_top1	1.0	0.5228078046553815	0.0	0.024600389863547754	0.06301030353661932	0.03308339417329954	66.9	0.8028571428571428	0.8057000649960588
HER2ST_manual_controlled	HER2ST_C1_CONTROLLED	HER2ST_C1_CONTROLLED	HER2ST::C	forward	row_softmax	identity_no_training	0.0		0.29005291005291	0.6064383180172653	0.7301810080757449	0.4435399607627133	4.1	0.9438095238095239	0.4241330038187998
HER2ST_manual_controlled	HER2ST_C1_CONTROLLED	HER2ST_C1_CONTROLLED	HER2ST::C	forward	row_softmax	max_probability_gate	0.8	0.5635843862317425	0.0	0.010526315789473684	0.04819548872180451	0.02967278705883366	70.1	0.6565413533834586	0.8041573917798568
HER2ST_manual_controlled	HER2ST_C1_CONTROLLED	HER2ST_C1_CONTROLLED	HER2ST::C	forward	row_softmax	oracle_truth	0.8	1.0	0.0	0.013333333333333332	0.04433583959899749	0.030288167721731117	65.4	0.6865608465608466	0.8113717406588965
HER2ST_manual_controlled	HER2ST_C1_CONTROLLED	HER2ST_C1_CONTROLLED	HER2ST::C	forward	row_softmax	random_gate	0.8	0.5307419825361894	0.0014814814814814814	0.021637426900584796	0.0611901977165135	0.03243716942369075	67.94	0.789453634085213	0.8053054309099477
HER2ST_manual_controlled	HER2ST_C1_CONTROLLED	HER2ST_C1_CONTROLLED	HER2ST::C	forward	row_softmax	top2_margin_gate	0.8	0.5849295754702285	0.0	0.007407407407407407	0.04893622946254525	0.029572525657572013	66.4	0.8028571428571428	0.8049242595065376
HER2ST_manual_controlled	HER2ST_C1_CONTROLLED	HER2ST_C1_CONTROLLED	HER2ST::C	forward	uot	all_top1	1.0	0.767744079040875	0.0	0.013333333333333332	0.0643358395989975	0.02998867947590314	66.1	0.6954497354497355	0.8107333212638281
HER2ST_manual_controlled	HER2ST_C1_CONTROLLED	HER2ST_C1_CONTROLLED	HER2ST::C	forward	uot	identity_no_training	0.0		0.29005291005291	0.6064383180172653	0.7301810080757449	0.4435399607627133	4.1	0.9438095238095239	0.4241330038187998
HER2ST_manual_controlled	HER2ST_C1_CONTROLLED	HER2ST_C1_CONTROLLED	HER2ST::C	forward	uot	max_probability_gate	0.8	0.7505251888419675	0.0	0.023859649122807018	0.0643358395989975	0.0309085634495316	68.5	0.6606349206349206	0.8092107204350535
HER2ST_manual_controlled	HER2ST_C1_CONTROLLED	HER2ST_C1_CONTROLLED	HER2ST::C	forward	uot	oracle_truth	0.8	1.0	0.0	0.006666666666666666	0.0681954887218045	0.028100202193560166	65.8	0.6806349206349206	0.8112494420887328
HER2ST_manual_controlled	HER2ST_C1_CONTROLLED	HER2ST_C1_CONTROLLED	HER2ST::C	forward	uot	random_gate	0.8	0.7679639904495671	0.0013333333333333333	0.011438596491228071	0.053669172932330825	0.031090252299553978	68.2	0.6847830687830687	0.8100734109878213
HER2ST_manual_controlled	HER2ST_C1_CONTROLLED	HER2ST_C1_CONTROLLED	HER2ST::C	forward	uot	top2_margin_gate	0.8	0.8431645863603278	0.0	0.023859649122807018	0.0643358395989975	0.03275566667823549	66.8	0.6954497354497355	0.8102590711641303
HER2ST_manual_controlled	HER2ST_C1_CONTROLLED__reverse	HER2ST_C1_CONTROLLED	HER2ST::C	reverse	balanced_ot	all_top1	1.0	0.4768676183629454	0.008333333333333333	0.062126436781609194	0.08712643678160918	0.04377069732027279	75.4	0.8087037037037037	0.8881866459118484
HER2ST_manual_controlled	HER2ST_C1_CONTROLLED__reverse	HER2ST_C1_CONTROLLED	HER2ST::C	reverse	balanced_ot	identity_no_training	0.0		0.8125989782886334	0.95	0.9666666666666666	0.8693071350115622	1.0	0.9716219667943806	0.424419761591498
