independent_unit_id	method	metric	max_probability	top2_margin	raw_margin_minus_max	beneficial_margin_effect
HER2ST::B	row_softmax	top10	0.04692215256292446	0.04434327836109132	-0.0025788742018331354	-0.0025788742018331354
HER2ST::C	row_softmax	top10	0.05932762941837352	0.055531333122077225	-0.0037962962962962976	-0.0037962962962962976
HER2ST::D	row_softmax	top10	0.0411042343766775	0.04152090104334417	0.00041666666666666935	0.00041666666666666935
HER2ST::E	row_softmax	top10	0.03895231161383032	0.047401736668002535	0.008449425054172212	0.008449425054172212
HER2ST::F	row_softmax	top10	0.04091607030759054	0.039101325215481056	-0.0018147450921094863	-0.0018147450921094863
HER2ST::G	row_softmax	top10	0.04262523978367583	0.04108677824521429	-0.0015384615384615372	-0.0015384615384615372
HER2ST::H	row_softmax	top10	0.04813194817244264	0.048596885022716224	0.0004649368502735868	0.0004649368502735868
HER2ST::A	uot	top10	0.039069782135251904	0.0427734858389556	0.003703703703703695	0.003703703703703695
HER2ST::B	uot	top10	0.057758372256145635	0.05563071268167755	-0.002127659574468088	-0.002127659574468088
HER2ST::C	uot	top10	0.07156447152363668	0.06739780485697	-0.00416666666666668	-0.00416666666666668
HER2ST::D	uot	top10	0.046174837714289825	0.04848228315716531	0.0023074454428754845	0.0023074454428754845
HER2ST::E	uot	top10	0.041391954396610364	0.052460609778991224	0.01106865538238086	0.01106865538238086
HER2ST::F	uot	top10	0.036692785214997345	0.04790539700280026	0.011212611787802917	0.011212611787802917
HER2ST::G	uot	top10	0.042883116837327526	0.04050305687201923	-0.0023800599653082954	-0.0023800599653082954
HER2ST::H	uot	top10	0.03897073530492115	0.04972394849632702	0.010753213191405868	0.010753213191405868
HER2ST::A	balanced_ot	mean_reciprocal_rank	0.022781932198704204	0.026059661910865103	0.0032777297121608998	0.0032777297121608998
HER2ST::B	balanced_ot	mean_reciprocal_rank	0.02543305222129704	0.0278295269073252	0.0023964746860281605	0.0023964746860281605
HER2ST::C	balanced_ot	mean_reciprocal_rank	0.03508120837760513	0.0395886191083323	0.00450741073072717	0.00450741073072717
HER2ST::D	balanced_ot	mean_reciprocal_rank	0.025514803647317445	0.027639269761210297	0.002124466113892852	0.002124466113892852
HER2ST::E	balanced_ot	mean_reciprocal_rank	0.02042763052650613	0.021972718971038755	0.001545088444532626	0.001545088444532626
HER2ST::F	balanced_ot	mean_reciprocal_rank	0.021022482244521155	0.022089654594008332	0.001067172349487177	0.001067172349487177
HER2ST::G	balanced_ot	mean_reciprocal_rank	0.02283074557380687	0.02440915540822532	0.0015784098344184504	0.0015784098344184504
HER2ST::H	balanced_ot	mean_reciprocal_rank	0.020222477540456224	0.024129777244833523	0.003907299704377299	0.003907299704377299
HER2ST::A	row_softmax	mean_reciprocal_rank	0.02258708584486507	0.025622865652947455	0.0030357798080823846	0.0030357798080823846
HER2ST::B	row_softmax	mean_reciprocal_rank	0.027420106696105794	0.02339848272224056	-0.0040216239738652335	-0.0040216239738652335
HER2ST::C	row_softmax	mean_reciprocal_rank	0.034007223336158104	0.035538298053405123	0.001531074717247019	0.001531074717247019
HER2ST::D	row_softmax	mean_reciprocal_rank	0.0231723490308669	0.025621506487062413	0.0024491574561955123	0.0024491574561955123
HER2ST::E	row_softmax	mean_reciprocal_rank	0.020210444981941862	0.021737417833950737	0.0015269728520088746	0.0015269728520088746
HER2ST::F	row_softmax	mean_reciprocal_rank	0.020499236170814193	0.02098724071915415	0.000488004548339957	0.000488004548339957
HER2ST::G	row_softmax	mean_reciprocal_rank	0.023244538714885146	0.022398453907981876	-0.0008460848069032703	-0.0008460848069032703
HER2ST::H	row_softmax	mean_reciprocal_rank	0.023497815743679186	0.023848444688056088	0.00035062894437690173	0.00035062894437690173
HER2ST::A	uot	mean_reciprocal_rank	0.023693452502335132	0.026123143815007462	0.00242969131267233	0.00242969131267233
HER2ST::B	uot	mean_reciprocal_rank	0.027087606745630037	0.02641414928210506	-0.0006734574635249777	-0.0006734574635249777
HER2ST::C	uot	mean_reciprocal_rank	0.03577955057468664	0.038279684901948774	0.002500134327262135	0.002500134327262135
HER2ST::D	uot	mean_reciprocal_rank	0.02500181936191958	0.0254481181181402	0.00044629875622062207	0.00044629875622062207
