dataset	pair_type	biological_pair_id	independent_unit_id	cohort_role	pair_id	direction	method	epsilon	tau	branch	witness	score	n_estimable	spearman	aurc	oracle_aurc	random_aurc	normalized_excess_aurc	retained_loss_at_80pct_coverage	retained_loss_at_90pct_coverage
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br2743_ANT_MID	spatialDLPFC::Br2743	primary_expansion	SDLPFC_Br2743_ANT_MID__reverse	reverse	row_softmax	0.25		main21	heldout_expression_loss	local_reference	1500	-0.37404051468467325	0.2756495234082825	0.21944587490931466	0.2688928959155499	1.1366437725718734	0.26933257794298915	0.27058124594964694
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br2743_ANT_MID	spatialDLPFC::Br2743	primary_expansion	SDLPFC_Br2743_ANT_MID__reverse	reverse	row_softmax	0.25		main21	heldout_expression_loss	endpoint_response	1500	-0.401468164208073	0.28005205540870715	0.21944587490931466	0.2688928959155499	1.2256791059617143	0.2780651389511523	0.2754206861191153
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br2743_ANT_MID	spatialDLPFC::Br2743	primary_expansion	SDLPFC_Br2743_ANT_MID__reverse	reverse	row_softmax	0.25		main21	heldout_expression_loss	source_boundary_proximity	1500	0.18112863875211552	0.2553881659550413	0.21944587490931466	0.2688928959155499	0.7268848621071505	0.2550153103641766	0.2602465766344885
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br2743_ANT_MID	spatialDLPFC::Br2743	primary_expansion	SDLPFC_Br2743_ANT_MID__reverse	reverse	balanced_ot	0.25		main21	heldout_expression_loss	finite_response_h001	1500	0.37567334385481954	0.24970742955508882	0.22939237343084165	0.27651382940832525	0.4311211464678524	0.24458219320136138	0.2545469963543645
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br2743_ANT_MID	spatialDLPFC::Br2743	primary_expansion	SDLPFC_Br2743_ANT_MID__reverse	reverse	balanced_ot	0.25		main21	heldout_expression_loss	local_reference	1500	0.37585615993607113	0.2497053989688014	0.22939237343084165	0.27651382940832525	0.4310780538628957	0.24458219320136138	0.2545469963543645
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br2743_ANT_MID	spatialDLPFC::Br2743	primary_expansion	SDLPFC_Br2743_ANT_MID__reverse	reverse	balanced_ot	0.25		main21	heldout_expression_loss	endpoint_response	1500	0.36023526766011904	0.2502391113434386	0.22939237343084165	0.27651382940832525	0.44240436718590204	0.2456821456923349	0.2546985740702286
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br2743_ANT_MID	spatialDLPFC::Br2743	primary_expansion	SDLPFC_Br2743_ANT_MID__reverse	reverse	balanced_ot	0.25		main21	heldout_expression_loss	source_boundary_proximity	1500	0.1985832131037121	0.2629097853381231	0.22939237343084165	0.27651382940832525	0.7112983080000185	0.2627318416112434	0.26809203645777274
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br3942_ANT_MID	spatialDLPFC::Br3942	primary_expansion	SDLPFC_Br3942_ANT_MID	forward	uot	0.25	2.0	main21	heldout_expression_loss	finite_response_h001	1500	0.780600727378101	0.17577452401812477	0.17141728464765518	0.20982414839924177	0.11344949690898902	0.1771679549039953	0.18960622470203609
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br3942_ANT_MID	spatialDLPFC::Br3942	primary_expansion	SDLPFC_Br3942_ANT_MID	forward	uot	0.25	2.0	main21	heldout_expression_loss	local_reference	1500	0.7807875683500305	0.17577535518228776	0.17141728464765518	0.20982414839924177	0.11347113794087257	0.17716795490399528	0.18960622470203603
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br3942_ANT_MID	spatialDLPFC::Br3942	primary_expansion	SDLPFC_Br3942_ANT_MID	forward	uot	0.25	2.0	main21	heldout_expression_loss	endpoint_response	1500	0.7605325193477864	0.17632495902545256	0.17141728464765518	0.20982414839924177	0.1277811801958092	0.17743408358040813	0.1896052985725853
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br3942_ANT_MID	spatialDLPFC::Br3942	primary_expansion	SDLPFC_Br3942_ANT_MID	forward	uot	0.25	2.0	main21	heldout_expression_loss	source_boundary_proximity	1500	-0.17854353442577636	0.2165668979736923	0.17141728464765518	0.20982414839924177	1.1755610564315342	0.2156351582520461	0.21364485395582275
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br3942_ANT_MID	spatialDLPFC::Br3942	primary_expansion	SDLPFC_Br3942_ANT_MID	forward	row_softmax	0.25		main21	heldout_expression_loss	finite_response_h001	1500	-0.12927362545494467	0.21118875518403862	0.16820314446211704	0.207179376302772	1.102867278131401	0.21087105686380536	0.2082490062839998
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br3942_ANT_MID	spatialDLPFC::Br3942	primary_expansion	SDLPFC_Br3942_ANT_MID	forward	row_softmax	0.25		main21	heldout_expression_loss	local_reference	1500	-0.13044867664385632	0.2112218695840774	0.16820314446211704	0.207179376302772	1.1037168830951174	0.21087105686380536	0.20844502002916498
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br3942_ANT_MID	spatialDLPFC::Br3942	primary_expansion	SDLPFC_Br3942_ANT_MID	forward	row_softmax	0.25		main21	heldout_expression_loss	endpoint_response	1500	-0.06447941710196316	0.20864559611126662	0.16820314446211704	0.207179376302772	1.0376183058046482	0.20831998184937842	0.20793134382477352
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br3942_ANT_MID	spatialDLPFC::Br3942	primary_expansion	SDLPFC_Br3942_ANT_MID	forward	row_softmax	0.25		main21	heldout_expression_loss	source_boundary_proximity	1500	-0.17574907602515588	0.21397999757789002	0.16820314446211704	0.207179376302772	1.1744812403343847	0.21308540209113988	0.21108543074135958
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br3942_ANT_MID	spatialDLPFC::Br3942	primary_expansion	SDLPFC_Br3942_ANT_MID	forward	balanced_ot	0.25		main21	heldout_expression_loss	finite_response_h001	1500	0.5381915031962237	0.18484523628807348	0.17204269530421176	0.21035937925161813	0.3341244508902319	0.18612617398839823	0.19117056493683507
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br3942_ANT_MID	spatialDLPFC::Br3942	primary_expansion	SDLPFC_Br3942_ANT_MID	forward	balanced_ot	0.25		main21	heldout_expression_loss	local_reference	1500	0.538545853575935	0.1848412737667605	0.17204269530421176	0.21035937925161813	0.33402103585258336	0.1861261739883982	0.19117056493683507
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br3942_ANT_MID	spatialDLPFC::Br3942	primary_expansion	SDLPFC_Br3942_ANT_MID	forward	balanced_ot	0.25		main21	heldout_expression_loss	endpoint_response	1500	0.5082417156629848	0.18596826554723975	0.17204269530421176	0.21035937925161813	0.36343359624079885	0.18733265602668472	0.19144910406474508
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br3942_ANT_MID	spatialDLPFC::Br3942	primary_expansion	SDLPFC_Br3942_ANT_MID	forward	balanced_ot	0.25		main21	heldout_expression_loss	source_boundary_proximity	1500	-0.17776210723100988	0.21705062579737958	0.17204269530421176	0.21035937925161813	1.1746301051245949	0.21612127326040276	0.21414557558442138
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br3942_ANT_MID	spatialDLPFC::Br3942	primary_expansion	SDLPFC_Br3942_ANT_MID__reverse	reverse	uot	0.25	2.0	main21	heldout_expression_loss	finite_response_h001	1500	0.8202274329899704	0.20698233832880072	0.20240418363069848	0.2569885158135831	0.08387305505109324	0.2078493817942667	0.22702714180237113
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br3942_ANT_MID	spatialDLPFC::Br3942	primary_expansion	SDLPFC_Br3942_ANT_MID__reverse	reverse	uot	0.25	2.0	main21	heldout_expression_loss	local_reference	1500	0.8204196819643031	0.20698233832880078	0.20240418363069848	0.2569885158135831	0.08387305505109426	0.20784938179426674	0.22702714180237119
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br3942_ANT_MID	spatialDLPFC::Br3942	primary_expansion	SDLPFC_Br3942_ANT_MID__reverse	reverse	uot	0.25	2.0	main21	heldout_expression_loss	endpoint_response	1500	0.8002988232439214	0.20756140024490644	0.20240418363069848	0.2569885158135831	0.0944816288477931	0.20855510795130197	0.22698869645803496
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br3942_ANT_MID	spatialDLPFC::Br3942	primary_expansion	SDLPFC_Br3942_ANT_MID__reverse	reverse	uot	0.25	2.0	main21	heldout_expression_loss	source_boundary_proximity	1500	0.16418130984358556	0.24400858579873635	0.20240418363069848	0.2569885158135831	0.7622041070071619	0.2452479141905495	0.24677859394401813
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br3942_ANT_MID	spatialDLPFC::Br3942	primary_expansion	SDLPFC_Br3942_ANT_MID__reverse	reverse	row_softmax	0.25		main21	heldout_expression_loss	finite_response_h001	1500	-0.47086882083058706	0.2785689650901285	0.2035732232418358	0.2589338768632636	1.3546758743336986	0.27351165689926815	0.2665297784589546
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br3942_ANT_MID	spatialDLPFC::Br3942	primary_expansion	SDLPFC_Br3942_ANT_MID__reverse	reverse	row_softmax	0.25		main21	heldout_expression_loss	local_reference	1500	-0.4708050305800136	0.2785494876276676	0.2035732232418358	0.2589338768632636	1.3543240457119832	0.27351165689926815	0.2665297784589546
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br3942_ANT_MID	spatialDLPFC::Br3942	primary_expansion	SDLPFC_Br3942_ANT_MID__reverse	reverse	row_softmax	0.25		main21	heldout_expression_loss	endpoint_response	1500	-0.49072352476601105	0.2797010138089581	0.2035732232418358	0.2589338768632636	1.3751244898173756	0.274544721660378	0.2675679899332082
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br3942_ANT_MID	spatialDLPFC::Br3942	primary_expansion	SDLPFC_Br3942_ANT_MID__reverse	reverse	row_softmax	0.25		main21	heldout_expression_loss	source_boundary_proximity	1500	0.16380296575012415	0.24594878208772403	0.2035732232418358	0.2589338768632636	0.7654454215021484	0.24725676852573505	0.24875424380182515
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br3942_ANT_MID	spatialDLPFC::Br3942	primary_expansion	SDLPFC_Br3942_ANT_MID__reverse	reverse	balanced_ot	0.25		main21	heldout_expression_loss	finite_response_h001	1500	0.4045174988966662	0.22146008738005213	0.2022689520177163	0.25675542733298257	0.35221833035250066	0.2186889081585214	0.2303445301834795
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br3942_ANT_MID	spatialDLPFC::Br3942	primary_expansion	SDLPFC_Br3942_ANT_MID__reverse	reverse	balanced_ot	0.25		main21	heldout_expression_loss	local_reference	1500	0.4049358350825934	0.22144922708779272	0.2022689520177163	0.25675542733298257	0.35201900947155595	0.2186889081585214	0.2303445301834795
