independent_unit_id	cohort_role	method	epsilon	tau	split	score	local_fidelity_n_estimable	local_fidelity_spearman	local_fidelity_top_overlap	local_fidelity_raw_mae	local_fidelity_rmae	local_fidelity_intercept	local_fidelity_slope	local_fidelity_r2	endpoint_transfer_n_estimable	endpoint_transfer_spearman	endpoint_transfer_top_overlap	endpoint_transfer_raw_mae	endpoint_transfer_rmae	endpoint_transfer_intercept	endpoint_transfer_slope	endpoint_transfer_r2	heldout_aurc	heldout_oracle_aurc	heldout_random_aurc	heldout_normalized_excess_aurc	heldout_retained_loss_at_80pct_coverage	heldout_retained_loss_at_90pct_coverage
Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	random_20260723	endpoint_response	1500.0	0.9999991893329732	1.0	6.276690875092178e-05	0.0007119234525218138	6.655720164564377e-05	0.9985052669385576	0.9999993141236281	1500.0	0.9983692792752353	0.9533333333333334	0.006365680219376862	0.06885025888898968	-0.007501284148683594	1.162333725628265	0.993438974126591	0.16814058411336308	0.15296990468868915	0.18415314607429223	0.28470359854922817	0.16954733873914712	0.1709930948484289
Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	random_20260723	finite_response_h001	1500.0	0.9999991893329732	1.0	6.276690875092178e-05	0.0007119234525218138	6.655720164564377e-05	0.9985052669385576	0.9999993141236281	1500.0	0.9983692792752353	0.9533333333333334	0.006365680219376862	0.06885025888898968	-0.007501284148683594	1.162333725628265	0.993438974126591	0.16817094751011807	0.15296990468868915	0.18415314607429223	0.28922424997370105	0.16957225505683204	0.17117319604570846
Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	random_20260723	local_reference	1500.0	0.9999991893329732	1.0	6.276690875092178e-05	0.0007119234525218138	6.655720164564377e-05	0.9985052669385576	0.9999993141236281	1500.0	0.9983692792752353	0.9533333333333334	0.006365680219376862	0.06885025888898968	-0.007501284148683594	1.162333725628265	0.993438974126591	0.16817042726862813	0.15296990468868915	0.18415314607429223	0.2893181800856933	0.16957225505683204	0.17117319604570846
Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	random_20260724	endpoint_response	1500.0	0.9999991875551946	1.0	6.1033430568846714e-05	0.0007128839397807494	6.825444330438101e-05	0.9984733847009039	0.999999410051239	1500.0	0.9982089680928748	0.9533333333333334	0.0062323010324313	0.0691769169270175	-0.007868521338055372	1.1682484100220403	0.9942817420770291	0.14375568665487298	0.13467036712014688	0.16006372602299385	0.2967342675848651	0.14474888164024774	0.1478623312694546
Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	random_20260724	finite_response_h001	1500.0	0.9999991875551946	1.0	6.1033430568846714e-05	0.0007128839397807494	6.825444330438101e-05	0.9984733847009039	0.999999410051239	1500.0	0.9982089680928748	0.9533333333333334	0.0062323010324313	0.0691769169270175	-0.007868521338055372	1.1682484100220403	0.9942817420770291	0.14382136630051434	0.13467036712014688	0.16006372602299385	0.30148362118039357	0.14489686315982636	0.14800546573250237
Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	random_20260724	local_reference	1500.0	0.9999991875551946	1.0	6.1033430568846714e-05	0.0007128839397807494	6.825444330438101e-05	0.9984733847009039	0.999999410051239	1500.0	0.9982089680928748	0.9533333333333334	0.0062323010324313	0.0691769169270175	-0.007868521338055372	1.1682484100220403	0.9942817420770291	0.1438195997220238	0.13467036712014688	0.16006372602299385	0.3015805686859827	0.14489686315982636	0.14807498298344046
Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	source_only	endpoint_response	1500.0	0.9999991662218518	1.0	6.208792655846287e-05	0.0007090751488576554	6.721649248591902e-05	0.9984881025058885	0.9999994450536112	1500.0	0.9981403636179396	0.95	0.0062909374178166215	0.06851173209282355	-0.007469069217003522	1.1628603952911798	0.9944001228952831	0.1651429421965	0.15908364443375342	0.1864726672053917	0.31049898900956885	0.16727527389175126	0.17328767341702608
Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	source_only	finite_response_h001	1500.0	0.9999991662218518	1.0	6.208792655846287e-05	0.0007090751488576554	6.721649248591902e-05	0.9984881025058885	0.9999994450536112	1500.0	0.9981403636179396	0.95	0.0062909374178166215	0.06851173209282355	-0.007469069217003522	1.1628603952911798	0.9944001228952831	0.16527835445121347	0.15908364443375342	0.1864726672053917	0.32555236164838103	0.16747615508566818	0.17344402540884002
Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	source_only	local_reference	1500.0	0.9999991662218518	1.0	6.208792655846287e-05	0.0007090751488576554	6.721649248591902e-05	0.9984881025058885	0.9999994450536112	1500.0	0.9981403636179396	0.95	0.0062909374178166215	0.06851173209282355	-0.007469069217003522	1.1628603952911798	0.9944001228952831	0.16528152167878918	0.15908364443375342	0.1864726672053917	0.32574276461775836	0.16747615508566818	0.17344174907426943
spatialDLPFC::Br2720	primary_expansion	balanced_ot	0.25		historical	endpoint_response	1500.0	0.9999996124442723	1.0	2.4141149026289202e-06	6.924847253000526e-05	-5.050441303523249e-07	1.0000265428210189	0.999999851468173	1500.0	0.9993937437305529	0.9866666666666667	0.00024256675549793618	0.00697316830686023	0.00018407913186809587	0.9925424518739692	0.9986338752507782	0.3403973064208423	0.31813977211721656	0.3458910317156193	0.8138544823170526	0.3416921445018662	0.3439702079295528
