independent_unit_id	cohort_role	method	epsilon	tau	branch	witness	score	n_estimable	spearman	aurc	oracle_aurc	random_aurc	normalized_excess_aurc	retained_loss_at_80pct_coverage	retained_loss_at_90pct_coverage
HER2ST::A	manual_truth_controlled	balanced_ot	0.25		main21	heldout_expression_loss	assigned_raw_cost	307.0	-0.001493779919016891	0.1720388526164215	0.13653178762655915	0.17405059152905028	0.9601627561468289	0.16868741661006637	0.16790017162587284
HER2ST::A	manual_truth_controlled	balanced_ot	0.25		main21	heldout_expression_loss	barycentric_displacement	307.0	0.12803818520735072	0.16778984029016103	0.13653178762655915	0.17405059152905028	0.8535821153936395	0.16952514302200805	0.16881753501091043
HER2ST::A	manual_truth_controlled	balanced_ot	0.25		main21	heldout_expression_loss	conditional_entropy	307.0	-0.08653174529139787	0.17881894918585362	0.13653178762655915	0.17405059152905028	1.1212338889640745	0.18068835581432585	0.17836993622976252
HER2ST::A	manual_truth_controlled	balanced_ot	0.25		main21	heldout_expression_loss	endpoint_response	307.0	0.5837029650295944	0.14840495194224937	0.13653178762655915	0.17405059152905028	0.32645140644448695	0.14866366609173443	0.15970797976799922
HER2ST::A	manual_truth_controlled	balanced_ot	0.25		main21	heldout_expression_loss	finite_response_h001	307.0	0.5912962450425245	0.14809828431585703	0.13653178762655915	0.17405059152905028	0.3162334616326048	0.14805788784042237	0.15910869750702322
HER2ST::A	manual_truth_controlled	balanced_ot	0.25		main21	heldout_expression_loss	local_reference	307.0	0.5916061611937994	0.14807597663390287	0.13653178762655915	0.17405059152905028	0.3155930636296857	0.14805788784042237	0.15910869750702322
HER2ST::A	manual_truth_controlled	balanced_ot	0.25		main21	heldout_expression_loss	low_max_probability	307.0	-0.2622830718050545	0.18717006186232976	0.13653178762655915	0.17405059152905028	1.3474652533648257	0.1858798432193699	0.18032067893693227
HER2ST::A	manual_truth_controlled	balanced_ot	0.25		main21	heldout_expression_loss	probability_margin_risk	307.0	-0.47002790593275334	0.18674890044011105	0.13653178762655915	0.17405059152905028	1.3411196359773405	0.1829220633325811	0.1785042496199279
HER2ST::A	manual_truth_controlled	balanced_ot	0.25		main21	heldout_expression_loss	source_boundary_proximity	307.0	0.0875304529049007	0.17188241881566355	0.13653178762655915	0.17405059152905028	0.9495880288093721	0.17269203413965878	0.17326337117683885
HER2ST::A	manual_truth_controlled	balanced_ot	0.25		main21	heldout_expression_loss	transported_mass_deficit	307.0	0.005245165583977109	0.17567565057051948	0.13653178762655915	0.17405059152905028	1.039843862792217	0.17583069652279387	0.17584124203247403
