independent_unit_id	pair_id	direction	method	fold	repeat	strategy	coverage	n_train_available	n_train_selected	n_test	training_positive_precision	macro_f1	balanced_accuracy	accuracy
HER2ST::B	HER2ST_B1_CONTROLLED	forward	row_softmax	2	1	oracle_truth	0.8	143	115	72	1.0	0.12891156462585035	0.08409090909090909	0.08333333333333333
HER2ST::B	HER2ST_B1_CONTROLLED	forward	row_softmax	2	2	max_probability_gate	0.8	143	115	72	0.7304347826086957	0.24097709209911172	0.4022727272727272	0.2361111111111111
HER2ST::B	HER2ST_B1_CONTROLLED	forward	row_softmax	2	2	top2_margin_gate	0.8	143	115	72	0.8521739130434782	0.14254338065768718	0.34659090909090906	0.2222222222222222
HER2ST::B	HER2ST_B1_CONTROLLED	forward	row_softmax	2	2	random_gate	0.8	143	115	72	0.7130434782608696	0.2769909781268255	0.44772727272727275	0.3333333333333333
HER2ST::B	HER2ST_B1_CONTROLLED	forward	row_softmax	2	2	oracle_truth	0.8	143	115	72	1.0	0.2832326892109501	0.4579545454545454	0.2777777777777778
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	balanced_ot	0	0	max_probability_gate	0.8	146	117	69	0.6837606837606838	0.0625	0.05555555555555555	0.014492753623188406
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	balanced_ot	0	0	top2_margin_gate	0.8	146	117	69	0.7863247863247863	0.0	0.0	0.0
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	balanced_ot	0	0	random_gate	0.8	146	117	69	0.6666666666666666	0.0625	0.05555555555555555	0.014492753623188406
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	balanced_ot	0	0	oracle_truth	0.8	146	117	69	1.0	0.18253968253968253	0.2078853046594982	0.2898550724637681
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	balanced_ot	0	1	max_probability_gate	0.8	146	117	69	0.6837606837606838	0.0625	0.05555555555555555	0.014492753623188406
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	balanced_ot	0	1	top2_margin_gate	0.8	146	117	69	0.7863247863247863	0.0625	0.05555555555555555	0.014492753623188406
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	balanced_ot	0	1	random_gate	0.8	146	117	69	0.6153846153846154	0.125	0.1111111111111111	0.028985507246376812
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	balanced_ot	0	1	oracle_truth	0.8	146	117	69	1.0	0.125	0.1111111111111111	0.028985507246376812
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	balanced_ot	0	2	max_probability_gate	0.8	146	117	69	0.6837606837606838	0.11538461538461539	0.16666666666666666	0.043478260869565216
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	balanced_ot	0	2	top2_margin_gate	0.8	146	117	69	0.7863247863247863	0.08	0.2222222222222222	0.057971014492753624
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	balanced_ot	0	2	random_gate	0.8	146	117	69	0.6581196581196581	0.08333333333333333	0.16666666666666666	0.043478260869565216
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	balanced_ot	0	2	oracle_truth	0.8	146	117	69	1.0	0.1612658227848101	0.25268817204301075	0.2753623188405797
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	balanced_ot	1	0	max_probability_gate	0.8	136	109	79	0.1926605504587156	0.24716765744809166	0.27609427609427606	0.24050632911392406
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	balanced_ot	1	0	top2_margin_gate	0.8	136	109	79	0.28440366972477066	0.24048892284186404	0.27048260381593714	0.26582278481012656
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	balanced_ot	1	0	random_gate	0.8	136	109	79	0.24770642201834864	0.2767143614202438	0.3035914702581369	0.27848101265822783
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	balanced_ot	1	0	oracle_truth	0.8	136	109	79	1.0	0.16666666666666666	0.10718294051627385	0.16455696202531644
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	balanced_ot	1	1	max_probability_gate	0.8	136	109	79	0.1926605504587156	0.2319463037334523	0.27104377104377103	0.3037974683544304
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	balanced_ot	1	1	top2_margin_gate	0.8	136	109	79	0.28440366972477066	0.2227630346736336	0.26487093153759816	0.2911392405063291
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	balanced_ot	1	1	random_gate	0.8	136	109	79	0.25688073394495414	0.18514223871366728	0.234006734006734	0.22784810126582278
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	balanced_ot	1	1	oracle_truth	0.8	136	109	79	1.0	0.16919911364355808	0.22839506172839505	0.25316455696202533
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	balanced_ot	1	2	max_probability_gate	0.8	136	109	79	0.1926605504587156	0.21428571428571427	0.44949494949494956	0.20253164556962025
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	balanced_ot	1	2	top2_margin_gate	0.8	136	109	79	0.28440366972477066	0.1898339187668383	0.4343434343434343	0.189873417721519
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	balanced_ot	1	2	random_gate	0.8	136	109	79	0.22935779816513763	0.17629357364328588	0.42817059483726144	0.17721518987341772
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	balanced_ot	1	2	oracle_truth	0.8	136	109	79	1.0	0.189987696604928	0.4343434343434343	0.189873417721519
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	balanced_ot	2	0	max_probability_gate	0.8	148	119	67	0.6890756302521008	0.25834500466853405	0.23652597402597403	0.3283582089552239
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	balanced_ot	2	0	top2_margin_gate	0.8	148	119	67	0.7983193277310925	0.2668165168165168	0.2538961038961039	0.34328358208955223
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	balanced_ot	2	0	random_gate	0.8	148	119	67	0.6638655462184874	0.2710938612733229	0.2508116883116883	0.3582089552238806
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	balanced_ot	2	0	oracle_truth	0.8	148	119	67	1.0	0.29097744360902256	0.2686688311688312	0.373134328358209
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	balanced_ot	2	1	max_probability_gate	0.8	148	119	67	0.6890756302521008	0.18382352941176472	0.1926948051948052	0.23880597014925373
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	balanced_ot	2	1	top2_margin_gate	0.8	148	119	67	0.7983193277310925	0.20168067226890757	0.21412337662337663	0.2835820895522388
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	balanced_ot	2	1	random_gate	0.8	148	119	67	0.680672268907563	0.1943573667711599	0.20162337662337662	0.26865671641791045
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	balanced_ot	2	1	oracle_truth	0.8	148	119	67	1.0	0.21042563366810138	0.24350649350649348	0.26865671641791045
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	balanced_ot	2	2	max_probability_gate	0.8	148	119	67	0.6890756302521008	0.17734677603098656	0.16558441558441558	0.26865671641791045
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	balanced_ot	2	2	top2_margin_gate	0.8	148	119	67	0.7983193277310925	0.16111111111111112	0.1512987012987013	0.23880597014925373
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	balanced_ot	2	2	random_gate	0.8	148	119	67	0.6470588235294118	0.19999999999999998	0.19366883116883116	0.2835820895522388
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	balanced_ot	2	2	oracle_truth	0.8	148	119	67	1.0	0.18655144555369613	0.17938311688311687	0.2537313432835821
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	uot	0	0	max_probability_gate	0.8	146	117	69	0.7863247863247863	0.0928030303030303	0.07706093189964157	0.07246376811594203
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	uot	0	0	top2_margin_gate	0.8	146	117	69	0.9145299145299145	0.12414383561643835	0.1039426523297491	0.14492753623188406
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	uot	0	0	random_gate	0.8	146	117	69	0.7863247863247863	0.065625	0.06630824372759857	0.043478260869565216
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	uot	0	0	oracle_truth	0.8	146	117	69	1.0	0.1794871794871795	0.19175627240143367	0.2463768115942029
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	uot	0	1	max_probability_gate	0.8	146	117	69	0.7863247863247863	0.05555555555555555	0.05555555555555555	0.014492753623188406
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	uot	0	1	top2_margin_gate	0.8	146	117	69	0.9145299145299145	0.07863247863247863	0.07168458781362007	0.057971014492753624
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	uot	0	1	random_gate	0.8	146	117	69	0.7606837606837606	0.05555555555555555	0.05555555555555555	0.014492753623188406
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	uot	0	1	oracle_truth	0.8	146	117	69	1.0	0.06307692307692309	0.12724014336917563	0.07246376811594203
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	uot	0	2	max_probability_gate	0.8	146	117	69	0.7863247863247863	0.03731343283582089	0.026881720430107527	0.07246376811594203
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	uot	0	2	top2_margin_gate	0.8	146	117	69	0.9145299145299145	0.07522624434389141	0.08243727598566308	0.08695652173913043
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	uot	0	2	random_gate	0.8	146	117	69	0.7692307692307693	0.049479166666666664	0.06093189964157706	0.028985507246376812
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	uot	0	2	oracle_truth	0.8	146	117	69	1.0	0.12604846225535882	0.22580645161290325	0.2028985507246377
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	uot	1	0	max_probability_gate	0.8	136	109	79	0.3853211009174312	0.16296296296296295	0.13580246913580246	0.27848101265822783
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	uot	1	0	top2_margin_gate	0.8	136	109	79	0.48623853211009177	0.21993127147766323	0.19753086419753085	0.4050632911392405
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	uot	1	0	random_gate	0.8	136	109	79	0.43119266055045874	0.20817369093231164	0.16947250280583614	0.3291139240506329
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	uot	1	0	oracle_truth	0.8	136	109	79	1.0	0.17582417582417584	0.14814814814814814	0.3037974683544304
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	uot	1	1	max_probability_gate	0.8	136	109	79	0.3853211009174312	0.23931034482758617	0.20931537598204267	0.3924050632911392
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	uot	1	1	top2_margin_gate	0.8	136	109	79	0.48623853211009177	0.2529663608562691	0.24354657687991021	0.4810126582278481
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	uot	1	1	random_gate	0.8	136	109	79	0.44036697247706424	0.27420523972248106	0.2648709315375982	0.5063291139240507
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	uot	1	1	oracle_truth	0.8	136	109	79	1.0	0.23793490460157127	0.2031425364758698	0.379746835443038
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	uot	1	2	max_probability_gate	0.8	136	109	79	0.3853211009174312	0.11597222222222221	0.28058361391694725	0.12658227848101267
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	uot	1	2	top2_margin_gate	0.8	136	109	79	0.48623853211009177	0.11021984551396317	0.38271604938271603	0.13924050632911392
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	uot	1	2	random_gate	0.8	136	109	79	0.43119266055045874	0.21079431834580575	0.25813692480359146	0.24050632911392406
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	uot	1	2	oracle_truth	0.8	136	109	79	1.0	0.15516536603493125	0.41021324354657684	0.17721518987341772
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	uot	2	0	max_probability_gate	0.8	148	119	67	0.7058823529411765	0.18560606060606064	0.2448051948051948	0.23880597014925373
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	uot	2	0	top2_margin_gate	0.8	148	119	67	0.8151260504201681	0.21172807472755578	0.24935064935064932	0.26865671641791045
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	uot	2	0	random_gate	0.8	148	119	67	0.7226890756302521	0.22733153850175128	0.2823051948051948	0.2835820895522388
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	uot	2	0	oracle_truth	0.8	148	119	67	1.0	0.25200345694531745	0.30194805194805197	0.31343283582089554
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	uot	2	1	max_probability_gate	0.8	148	119	67	0.7058823529411765	0.1785556397625363	0.18068181818181817	0.22388059701492538
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	uot	2	1	top2_margin_gate	0.8	148	119	67	0.8151260504201681	0.17716977072960846	0.18068181818181817	0.22388059701492538
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	uot	2	1	random_gate	0.8	148	119	67	0.680672268907563	0.24690026954177896	0.2685064935064935	0.29850746268656714
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	uot	2	1	oracle_truth	0.8	148	119	67	1.0	0.2794796601248214	0.2868506493506493	0.3582089552238806
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	uot	2	2	max_probability_gate	0.8	148	119	67	0.7058823529411765	0.14903289684697876	0.1418831168831169	0.208955223880597
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	uot	2	2	top2_margin_gate	0.8	148	119	67	0.8151260504201681	0.1885629583398346	0.19318181818181818	0.2835820895522388
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	uot	2	2	random_gate	0.8	148	119	67	0.6722689075630253	0.16972515501927266	0.17175324675324674	0.23880597014925373
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	uot	2	2	oracle_truth	0.8	148	119	67	1.0	0.1492343863033518	0.16769480519480517	0.208955223880597
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	row_softmax	0	0	max_probability_gate	0.8	146	117	69	1.0	0.20514950166112955	0.2903225806451613	0.37681159420289856
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	row_softmax	0	0	top2_margin_gate	0.8	146	117	69	1.0	0.17683946488294316	0.2114695340501792	0.43478260869565216
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	row_softmax	0	0	random_gate	0.8	146	117	69	1.0	0.12411764705882353	0.23118279569892475	0.21739130434782608
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	row_softmax	0	0	oracle_truth	0.8	146	117	69	1.0	0.12411764705882353	0.23118279569892475	0.21739130434782608
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	row_softmax	0	1	max_probability_gate	0.8	146	117	69	1.0	0.09967320261437909	0.08781362007168458	0.10144927536231885
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	row_softmax	0	1	top2_margin_gate	0.8	146	117	69	1.0	0.10722610722610723	0.13261648745519714	0.08695652173913043
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	row_softmax	0	1	random_gate	0.8	146	117	69	1.0	0.08485958485958486	0.1164874551971326	0.043478260869565216
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	row_softmax	0	1	oracle_truth	0.8	146	117	69	1.0	0.08485958485958486	0.1164874551971326	0.043478260869565216
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	row_softmax	0	2	max_probability_gate	0.8	146	117	69	1.0	0.15126582278481013	0.19713261648745517	0.2608695652173913
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	row_softmax	0	2	top2_margin_gate	0.8	146	117	69	1.0	0.11441441441441441	0.23118279569892475	0.21739130434782608
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	row_softmax	0	2	random_gate	0.8	146	117	69	1.0	0.1524390243902439	0.26881720430107525	0.3188405797101449
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	row_softmax	0	2	oracle_truth	0.8	146	117	69	1.0	0.1524390243902439	0.26881720430107525	0.3188405797101449
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	row_softmax	1	0	max_probability_gate	0.8	136	109	79	0.6972477064220184	0.21375706753065246	0.2519640852974186	0.22784810126582278
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	row_softmax	1	0	top2_margin_gate	0.8	136	109	79	0.8899082568807339	0.12348484848484849	0.18462401795735128	0.12658227848101267
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	row_softmax	1	0	random_gate	0.8	136	109	79	0.7706422018348624	0.12590420332355814	0.18462401795735128	0.12658227848101267
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	row_softmax	1	0	oracle_truth	0.8	136	109	79	1.0	0.1337238538490344	0.19079685746352412	0.13924050632911392
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	row_softmax	1	1	max_probability_gate	0.8	136	109	79	0.6972477064220184	0.21625142484937307	0.37654320987654316	0.34177215189873417
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	row_softmax	1	1	top2_margin_gate	0.8	136	109	79	0.8899082568807339	0.21484172288531397	0.2839506172839506	0.3670886075949367
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	row_softmax	1	1	random_gate	0.8	136	109	79	0.7706422018348624	0.20175867122618465	0.2654320987654321	0.3291139240506329
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	row_softmax	1	1	oracle_truth	0.8	136	109	79	1.0	0.18443152454780362	0.24691358024691357	0.2911392405063291
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	row_softmax	1	2	max_probability_gate	0.8	136	109	79	0.6972477064220184	0.10862068965517242	0.20370370370370372	0.20253164556962025
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	row_softmax	1	2	top2_margin_gate	0.8	136	109	79	0.8899082568807339	0.10833333333333334	0.20370370370370372	0.20253164556962025
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	row_softmax	1	2	random_gate	0.8	136	109	79	0.7155963302752294	0.1386065694505818	0.19753086419753085	0.189873417721519
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	row_softmax	1	2	oracle_truth	0.8	136	109	79	1.0	0.12454212454212454	0.1851851851851852	0.16455696202531644
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	row_softmax	2	0	max_probability_gate	0.8	148	119	67	0.7478991596638656	0.1856248590119558	0.23944805194805197	0.23880597014925373
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	row_softmax	2	0	top2_margin_gate	0.8	148	119	67	0.8991596638655462	0.18080357142857142	0.22386363636363638	0.23880597014925373
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	row_softmax	2	0	random_gate	0.8	148	119	67	0.7394957983193278	0.18345203183912862	0.22386363636363638	0.23880597014925373
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	row_softmax	2	0	oracle_truth	0.8	148	119	67	1.0	0.16493055555555555	0.1939935064935065	0.208955223880597
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	row_softmax	2	1	max_probability_gate	0.8	148	119	67	0.7478991596638656	0.19594470046082949	0.22126623376623378	0.2537313432835821
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	row_softmax	2	1	top2_margin_gate	0.8	148	119	67	0.8991596638655462	0.21586578678315826	0.23555194805194804	0.2835820895522388
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	row_softmax	2	1	random_gate	0.8	148	119	67	0.7815126050420168	0.21851984451718495	0.23246753246753246	0.29850746268656714
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	row_softmax	2	1	oracle_truth	0.8	148	119	67	1.0	0.19278846153846155	0.19724025974025972	0.26865671641791045
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	row_softmax	2	2	max_probability_gate	0.8	148	119	67	0.7478991596638656	0.18863404037822643	0.1878246753246753	0.23880597014925373
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	row_softmax	2	2	top2_margin_gate	0.8	148	119	67	0.8991596638655462	0.1793478260869565	0.17224025974025975	0.23880597014925373
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	row_softmax	2	2	random_gate	0.8	148	119	67	0.7563025210084033	0.19505494505494503	0.17938311688311687	0.2537313432835821
HER2ST::B	HER2ST_B1_CONTROLLED__reverse	reverse	row_softmax	2	2	oracle_truth	0.8	148	119	67	1.0	0.174512987012987	0.15665584415584416	0.23880597014925373
HER2ST::C	HER2ST_C1_CONTROLLED	forward	balanced_ot	0	0	max_probability_gate	0.8	85	68	49	0.6911764705882353	0.2682926829268293	0.673469387755102	0.673469387755102
HER2ST::C	HER2ST_C1_CONTROLLED	forward	balanced_ot	0	0	top2_margin_gate	0.8	85	68	49	0.8235294117647058	0.24786324786324787	0.5918367346938775	0.5918367346938775
HER2ST::C	HER2ST_C1_CONTROLLED	forward	balanced_ot	0	0	random_gate	0.8	85	68	49	0.6911764705882353	0.2823529411764706	0.7346938775510204	0.7346938775510204
HER2ST::C	HER2ST_C1_CONTROLLED	forward	balanced_ot	0	0	oracle_truth	0.8	85	68	49	1.0	0.4431818181818182	0.7959183673469388	0.7959183673469388
HER2ST::C	HER2ST_C1_CONTROLLED	forward	balanced_ot	0	1	max_probability_gate	0.8	85	68	49	0.6911764705882353	0.2868217054263566	0.7551020408163265	0.7551020408163265
HER2ST::C	HER2ST_C1_CONTROLLED	forward	balanced_ot	0	1	top2_margin_gate	0.8	85	68	49	0.8235294117647058	0.2777777777777778	0.7142857142857143	0.7142857142857143
HER2ST::C	HER2ST_C1_CONTROLLED	forward	balanced_ot	0	1	random_gate	0.8	85	68	49	0.6323529411764706	0.29545454545454547	0.7959183673469388	0.7959183673469388
HER2ST::C	HER2ST_C1_CONTROLLED	forward	balanced_ot	0	1	oracle_truth	0.8	85	68	49	1.0	0.2633744855967078	0.6530612244897959	0.6530612244897959
HER2ST::C	HER2ST_C1_CONTROLLED	forward	balanced_ot	0	2	max_probability_gate	0.8	85	68	49	0.6911764705882353	0.23111111111111113	0.5306122448979592	0.5306122448979592
HER2ST::C	HER2ST_C1_CONTROLLED	forward	balanced_ot	0	2	top2_margin_gate	0.8	85	68	49	0.8235294117647058	0.1932367149758454	0.40816326530612246	0.40816326530612246
HER2ST::C	HER2ST_C1_CONTROLLED	forward	balanced_ot	0	2	random_gate	0.8	85	68	49	0.6617647058823529	0.2823529411764706	0.7346938775510204	0.7346938775510204
HER2ST::C	HER2ST_C1_CONTROLLED	forward	balanced_ot	0	2	oracle_truth	0.8	85	68	49	1.0	0.29545454545454547	0.7959183673469388	0.7959183673469388
HER2ST::C	HER2ST_C1_CONTROLLED	forward	balanced_ot	1	0	max_probability_gate	0.8	92	74	42	0.5	0.5931623931623932	0.6180555555555556	0.5952380952380952
HER2ST::C	HER2ST_C1_CONTROLLED	forward	balanced_ot	1	0	top2_margin_gate	0.8	92	74	42	0.5540540540540541	0.36790986790986785	0.5694444444444444	0.5476190476190477
HER2ST::C	HER2ST_C1_CONTROLLED	forward	balanced_ot	1	0	random_gate	0.8	92	74	42	0.4594594594594595	0.35475475475475476	0.5486111111111112	0.5238095238095238
HER2ST::C	HER2ST_C1_CONTROLLED	forward	balanced_ot	1	0	oracle_truth	0.8	92	74	42	1.0	0.3693379790940767	0.5555555555555556	0.5476190476190477
HER2ST::C	HER2ST_C1_CONTROLLED	forward	balanced_ot	1	1	max_probability_gate	0.8	92	74	42	0.5	0.3666666666666667	0.5416666666666666	0.5238095238095238
HER2ST::C	HER2ST_C1_CONTROLLED	forward	balanced_ot	1	1	top2_margin_gate	0.8	92	74	42	0.5540540540540541	0.33804022250748816	0.48611111111111116	0.47619047619047616
HER2ST::C	HER2ST_C1_CONTROLLED	forward	balanced_ot	1	1	random_gate	0.8	92	74	42	0.4864864864864865	0.35000000000000003	0.5069444444444444	0.5
HER2ST::C	HER2ST_C1_CONTROLLED	forward	balanced_ot	1	1	oracle_truth	0.8	92	74	42	1.0	0.3072463768115942	0.4444444444444444	0.4523809523809524
HER2ST::C	HER2ST_C1_CONTROLLED	forward	balanced_ot	1	2	max_probability_gate	0.8	92	74	42	0.5	0.33464052287581697	0.4722222222222222	0.47619047619047616
HER2ST::C	HER2ST_C1_CONTROLLED	forward	balanced_ot	1	2	top2_margin_gate	0.8	92	74	42	0.5540540540540541	0.2998423955870764	0.4444444444444444	0.4523809523809524
HER2ST::C	HER2ST_C1_CONTROLLED	forward	balanced_ot	1	2	random_gate	0.8	92	74	42	0.47297297297297297	0.2952127659574468	0.41666666666666663	0.42857142857142855
HER2ST::C	HER2ST_C1_CONTROLLED	forward	balanced_ot	1	2	oracle_truth	0.8	92	74	42	1.0	0.29820261437908496	0.4375	0.4523809523809524
HER2ST::C	HER2ST_C1_CONTROLLED	forward	balanced_ot	2	0	max_probability_gate	0.8	91	73	43	0.4931506849315068	0.4661904761904762	0.5587301587301586	0.5581395348837209
HER2ST::C	HER2ST_C1_CONTROLLED	forward	balanced_ot	2	0	top2_margin_gate	0.8	91	73	43	0.6027397260273972	0.37471264367816093	0.5333333333333333	0.6046511627906976
HER2ST::C	HER2ST_C1_CONTROLLED	forward	balanced_ot	2	0	random_gate	0.8	91	73	43	0.5342465753424658	0.38026819923371646	0.5333333333333333	0.6046511627906976
HER2ST::C	HER2ST_C1_CONTROLLED	forward	balanced_ot	2	0	oracle_truth	0.8	91	73	43	1.0	0.37471264367816093	0.5333333333333333	0.6046511627906976
HER2ST::C	HER2ST_C1_CONTROLLED	forward	balanced_ot	2	1	max_probability_gate	0.8	91	73	43	0.4931506849315068	0.3535947712418301	0.3904761904761905	0.6744186046511628
HER2ST::C	HER2ST_C1_CONTROLLED	forward	balanced_ot	2	1	top2_margin_gate	0.8	91	73	43	0.6027397260273972	0.2642543859649123	0.27619047619047615	0.5348837209302325
HER2ST::C	HER2ST_C1_CONTROLLED	forward	balanced_ot	2	1	random_gate	0.8	91	73	43	0.5616438356164384	0.2751131221719457	0.28571428571428575	0.5581395348837209
HER2ST::C	HER2ST_C1_CONTROLLED	forward	balanced_ot	2	1	oracle_truth	0.8	91	73	43	1.0	0.2892985151049667	0.3333333333333333	0.5348837209302325
HER2ST::C	HER2ST_C1_CONTROLLED	forward	balanced_ot	2	2	max_probability_gate	0.8	91	73	43	0.4931506849315068	0.2980225988700565	0.38095238095238093	0.5116279069767442
HER2ST::C	HER2ST_C1_CONTROLLED	forward	balanced_ot	2	2	top2_margin_gate	0.8	91	73	43	0.6027397260273972	0.27171717171717175	0.3142857142857143	0.4883720930232558
HER2ST::C	HER2ST_C1_CONTROLLED	forward	balanced_ot	2	2	random_gate	0.8	91	73	43	0.5068493150684932	0.25367965367965367	0.29523809523809524	0.4418604651162791
HER2ST::C	HER2ST_C1_CONTROLLED	forward	balanced_ot	2	2	oracle_truth	0.8	91	73	43	1.0	0.20512820512820515	0.20000000000000004	0.3488372093023256
HER2ST::C	HER2ST_C1_CONTROLLED	forward	uot	0	0	max_probability_gate	0.8	85	68	49	0.8970588235294118	0.1641025641025641	0.32653061224489793	0.32653061224489793
