dataset	pair_type	biological_pair_id	independent_unit_id	cohort_role	pair_id	direction	method	epsilon	tau	branch	witness	score	n_estimable	spearman	aurc	oracle_aurc	random_aurc	normalized_excess_aurc	retained_loss_at_80pct_coverage	retained_loss_at_90pct_coverage
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br6522_ANT_MID	spatialDLPFC::Br6522	primary_expansion	SDLPFC_Br6522_ANT_MID	forward	uot	0.25	2.0	main21	heldout_expression_loss	finite_response_h001	1500	0.5740717218096543	0.14126389758005423	0.1325845772940422	0.1855245704075977	0.16394638109217397	0.13939740536389653	0.1590437063511115
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br6522_ANT_MID	spatialDLPFC::Br6522	primary_expansion	SDLPFC_Br6522_ANT_MID	forward	uot	0.25	2.0	main21	heldout_expression_loss	local_reference	1500	0.5747052936467972	0.14123435616368477	0.1325845772940422	0.1855245704075977	0.1633883640877876	0.1393974053638965	0.1590437063511115
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br6522_ANT_MID	spatialDLPFC::Br6522	primary_expansion	SDLPFC_Br6522_ANT_MID	forward	uot	0.25	2.0	main21	heldout_expression_loss	endpoint_response	1500	0.5207928252412557	0.14269305383944583	0.1325845772940422	0.1855245704075977	0.1909421582983796	0.13935634724435084	0.15904804456208027
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br6522_ANT_MID	spatialDLPFC::Br6522	primary_expansion	SDLPFC_Br6522_ANT_MID	forward	uot	0.25	2.0	main21	heldout_expression_loss	conditional_entropy	1500	0.06626130589391374	0.18778954552985047	0.1325845772940422	0.1855245704075977	1.042783819737083	0.18956883432404006	0.1900515578319722
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br6522_ANT_MID	spatialDLPFC::Br6522	primary_expansion	SDLPFC_Br6522_ANT_MID	forward	uot	0.25	2.0	main21	heldout_expression_loss	low_max_probability	1500	-0.1700699920311076	0.19724238149147647	0.1325845772940422	0.1855245704075977	1.2213413790731749	0.1964328472109015	0.1904430719377648
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br6522_ANT_MID	spatialDLPFC::Br6522	primary_expansion	SDLPFC_Br6522_ANT_MID	forward	uot	0.25	2.0	main21	heldout_expression_loss	probability_margin_risk	1500	-0.3098676150522734	0.19873532129208615	0.1325845772940422	0.1855245704075977	1.2495419834330461	0.19371380554824996	0.19003300774213475
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br6522_ANT_MID	spatialDLPFC::Br6522	primary_expansion	SDLPFC_Br6522_ANT_MID	forward	uot	0.25	2.0	main21	heldout_expression_loss	assigned_raw_cost	1500	0.9209320110808938	0.13647209572778243	0.1325845772940422	0.1855245704075977	0.07343254513466925	0.14167497286456532	0.16287909934783282
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br6522_ANT_MID	spatialDLPFC::Br6522	primary_expansion	SDLPFC_Br6522_ANT_MID	forward	uot	0.25	2.0	main21	heldout_expression_loss	barycentric_displacement	1500	0.021891835507482454	0.18483918601045277	0.1325845772940422	0.1855245704075977	0.9870535608934667	0.18580398248760985	0.18654943379706398
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br6522_ANT_MID	spatialDLPFC::Br6522	primary_expansion	SDLPFC_Br6522_ANT_MID	forward	uot	0.25	2.0	main21	heldout_expression_loss	transported_mass_deficit	1500	0.8813114174717412	0.13535266707005178	0.1325845772940422	0.1855245704075977	0.052287308955104674	0.13948224106406934	0.15893610298163208
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br6522_ANT_MID	spatialDLPFC::Br6522	primary_expansion	SDLPFC_Br6522_ANT_MID	forward	uot	0.25	2.0	main21	heldout_expression_loss	source_boundary_proximity	1500	0.09888509744221298	0.17795384058552602	0.1325845772940422	0.1855245704075977	0.8569941290730322	0.1801286412613853	0.18246266560822427
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br6522_ANT_MID	spatialDLPFC::Br6522	primary_expansion	SDLPFC_Br6522_ANT_MID	forward	row_softmax	0.25		main21	heldout_expression_loss	finite_response_h001	1500	-0.6661706142980509	0.21813679876818123	0.13331845418600374	0.18814310146178992	1.5470841819649666	0.20958593303961442	0.19913747618762903
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br6522_ANT_MID	spatialDLPFC::Br6522	primary_expansion	SDLPFC_Br6522_ANT_MID	forward	row_softmax	0.25		main21	heldout_expression_loss	local_reference	1500	-0.6656071509365116	0.21810979146864112	0.13331845418600374	0.18814310146178992	1.5465915695929389	0.20963275449844504	0.1991374761876291
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br6522_ANT_MID	spatialDLPFC::Br6522	primary_expansion	SDLPFC_Br6522_ANT_MID	forward	row_softmax	0.25		main21	heldout_expression_loss	endpoint_response	1500	-0.7214427988634662	0.22047734258898916	0.13331845418600374	0.18814310146178992	1.5897756343884397	0.21084767165794982	0.1999954748767007
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br6522_ANT_MID	spatialDLPFC::Br6522	primary_expansion	SDLPFC_Br6522_ANT_MID	forward	row_softmax	0.25		main21	heldout_expression_loss	conditional_entropy	1500	0.20566666918518633	0.1844855449943269	0.13331845418600374	0.18814310146178992	0.9332862745278726	0.190066859303832	0.19101180531640408
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br6522_ANT_MID	spatialDLPFC::Br6522	primary_expansion	SDLPFC_Br6522_ANT_MID	forward	row_softmax	0.25		main21	heldout_expression_loss	low_max_probability	1500	0.32558267625896725	0.1750852436312554	0.13331845418600374	0.18814310146178992	0.7618250462269434	0.1797453540015636	0.18296085885112331
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br6522_ANT_MID	spatialDLPFC::Br6522	primary_expansion	SDLPFC_Br6522_ANT_MID	forward	row_softmax	0.25		main21	heldout_expression_loss	probability_margin_risk	1500	0.08424910411071294	0.1864034820458463	0.13331845418600374	0.18814310146178992	0.9682693915531686	0.18710612153201217	0.188198351417202
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br6522_ANT_MID	spatialDLPFC::Br6522	primary_expansion	SDLPFC_Br6522_ANT_MID	forward	row_softmax	0.25		main21	heldout_expression_loss	assigned_raw_cost	1500	0.9651013604894936	0.1347193814198105	0.13331845418600374	0.18814310146178992	0.02555287272090633	0.13995607485050993	0.1604180313722386
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br6522_ANT_MID	spatialDLPFC::Br6522	primary_expansion	SDLPFC_Br6522_ANT_MID	forward	row_softmax	0.25		main21	heldout_expression_loss	barycentric_displacement	1500	0.02541830107480048	0.18641690446036477	0.13331845418600374	0.18814310146178992	0.9685142160105142	0.18835542049039736	0.18970723398101158
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br6522_ANT_MID	spatialDLPFC::Br6522	primary_expansion	SDLPFC_Br6522_ANT_MID	forward	row_softmax	0.25		main21	heldout_expression_loss	transported_mass_deficit	1500	0.00885413315226939	0.18968468130053762	0.13331845418600374	0.18814310146178992	1.028118372216661	0.19097022684861412	0.19171261179651294
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br6522_ANT_MID	spatialDLPFC::Br6522	primary_expansion	SDLPFC_Br6522_ANT_MID	forward	row_softmax	0.25		main21	heldout_expression_loss	source_boundary_proximity	1500	0.09462023534410864	0.1806514639840911	0.13331845418600374	0.18814310146178992	0.8633527464387797	0.1829170209105874	0.18517299370940657
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br6522_ANT_MID	spatialDLPFC::Br6522	primary_expansion	SDLPFC_Br6522_ANT_MID	forward	balanced_ot	0.25		main21	heldout_expression_loss	finite_response_h001	1500	0.289081984480882	0.15154159748319693	0.1326015471034125	0.18528115226958308	0.35953288412167567	0.1430511737629737	0.16110092932841016
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br6522_ANT_MID	spatialDLPFC::Br6522	primary_expansion	SDLPFC_Br6522_ANT_MID	forward	balanced_ot	0.25		main21	heldout_expression_loss	local_reference	1500	0.289313849472822	0.15153754852383647	0.1326015471034125	0.18528115226958308	0.35945602402852034	0.1430511737629737	0.16110092932841014
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br6522_ANT_MID	spatialDLPFC::Br6522	primary_expansion	SDLPFC_Br6522_ANT_MID	forward	balanced_ot	0.25		main21	heldout_expression_loss	endpoint_response	1500	0.28455331046813803	0.15216825638540815	0.1326015471034125	0.18528115226958308	0.37142854849187196	0.14474971285073474	0.16175879417596936
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br6522_ANT_MID	spatialDLPFC::Br6522	primary_expansion	SDLPFC_Br6522_ANT_MID	forward	balanced_ot	0.25		main21	heldout_expression_loss	conditional_entropy	1500	0.06653793179463635	0.18738318265094814	0.1326015471034125	0.18528115226958308	1.0399021665924506	0.18982228653298067	0.18995841193522955
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br6522_ANT_MID	spatialDLPFC::Br6522	primary_expansion	SDLPFC_Br6522_ANT_MID	forward	balanced_ot	0.25		main21	heldout_expression_loss	low_max_probability	1500	-0.23318274185899643	0.19935627994142394	0.1326015471034125	0.18528115226958308	1.2671836212029834	0.19745366893405913	0.19081859788044106
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br6522_ANT_MID	spatialDLPFC::Br6522	primary_expansion	SDLPFC_Br6522_ANT_MID	forward	balanced_ot	0.25		main21	heldout_expression_loss	probability_margin_risk	1500	-0.3922615076717812	0.20274197677213054	0.1326015471034125	0.18528115226958308	1.331453215100411	0.19752821535711226	0.19136061419324069
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br6522_ANT_MID	spatialDLPFC::Br6522	primary_expansion	SDLPFC_Br6522_ANT_MID	forward	balanced_ot	0.25		main21	heldout_expression_loss	assigned_raw_cost	1500	0.8796628762946116	0.13912586716645706	0.1326015471034125	0.18528115226958308	0.12384906915047096	0.1444024536684772	0.16332705608833392
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br6522_ANT_MID	spatialDLPFC::Br6522	primary_expansion	SDLPFC_Br6522_ANT_MID	forward	balanced_ot	0.25		main21	heldout_expression_loss	barycentric_displacement	1500	0.04653226601434046	0.18379977006113266	0.1326015471034125	0.18528115226958308	0.9718793980369137	0.18502397620072977	0.18605448234580096
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br6522_ANT_MID	spatialDLPFC::Br6522	primary_expansion	SDLPFC_Br6522_ANT_MID	forward	balanced_ot	0.25		main21	heldout_expression_loss	transported_mass_deficit	1500	-0.08647727497002529	0.18905275979848069	0.1326015471034125	0.18528115226958308	1.0715952125495356	0.1884931486940498	0.18612527252300118
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br6522_ANT_MID	spatialDLPFC::Br6522	primary_expansion	SDLPFC_Br6522_ANT_MID	forward	balanced_ot	0.25		main21	heldout_expression_loss	source_boundary_proximity	1500	0.09944743104231618	0.17769235394212834	0.1326015471034125	0.18528115226958308	0.8559442823552509	0.17985443543454596	0.18220446712404362
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br6522_ANT_MID	spatialDLPFC::Br6522	primary_expansion	SDLPFC_Br6522_ANT_MID__reverse	reverse	uot	0.25	2.0	main21	heldout_expression_loss	finite_response_h001	1500	0.545232974770211	0.12608125791960975	0.11597130094769825	0.1583255965405946	0.23869968394910895	0.12142366293855238	0.13677040751960823
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br6522_ANT_MID	spatialDLPFC::Br6522	primary_expansion	SDLPFC_Br6522_ANT_MID__reverse	reverse	uot	0.25	2.0	main21	heldout_expression_loss	local_reference	1500	0.5457455367757943	0.12607769629523233	0.11597130094769825	0.1583255965405946	0.23861559272937394	0.12142366293855238	0.13677040751960823
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br6522_ANT_MID	spatialDLPFC::Br6522	primary_expansion	SDLPFC_Br6522_ANT_MID__reverse	reverse	uot	0.25	2.0	main21	heldout_expression_loss	endpoint_response	1500	0.5022418054408025	0.12708342138024856	0.11597130094769825	0.1583255965405946	0.26236112009413337	0.12239837499518055	0.1367929650921725
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br6522_ANT_MID	spatialDLPFC::Br6522	primary_expansion	SDLPFC_Br6522_ANT_MID__reverse	reverse	uot	0.25	2.0	main21	heldout_expression_loss	conditional_entropy	1500	0.1432148263177006	0.15376524595643568	0.11597130094769825	0.1583255965405946	0.8923284989085312	0.15485782656830016	0.15908718124543775
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br6522_ANT_MID	spatialDLPFC::Br6522	primary_expansion	SDLPFC_Br6522_ANT_MID__reverse	reverse	uot	0.25	2.0	main21	heldout_expression_loss	low_max_probability	1500	-0.06522745298997912	0.16322207605754338	0.11597130094769825	0.1583255965405946	1.1156076248797302	0.16334559077021232	0.16084202010447404
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br6522_ANT_MID	spatialDLPFC::Br6522	primary_expansion	SDLPFC_Br6522_ANT_MID__reverse	reverse	uot	0.25	2.0	main21	heldout_expression_loss	probability_margin_risk	1500	-0.32474476655322965	0.1696455652239003	0.11597130094769825	0.1583255965405946	1.2672684913027874	0.16651760604974572	0.16288326511156956
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br6522_ANT_MID	spatialDLPFC::Br6522	primary_expansion	SDLPFC_Br6522_ANT_MID__reverse	reverse	uot	0.25	2.0	main21	heldout_expression_loss	assigned_raw_cost	1500	0.885377012167561	0.11968315277290284	0.11597130094769825	0.1583255965405946	0.08763814326845132	0.12239813564652392	0.13878023919970928
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br6522_ANT_MID	spatialDLPFC::Br6522	primary_expansion	SDLPFC_Br6522_ANT_MID__reverse	reverse	uot	0.25	2.0	main21	heldout_expression_loss	barycentric_displacement	1500	-0.12774391455285092	0.15938934021896234	0.11597130094769825	0.1583255965405946	1.025115367012411	0.1579041517557826	0.15918947744136488
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br6522_ANT_MID	spatialDLPFC::Br6522	primary_expansion	SDLPFC_Br6522_ANT_MID__reverse	reverse	uot	0.25	2.0	main21	heldout_expression_loss	transported_mass_deficit	1500	0.8060051262245006	0.11983905900876678	0.11597130094769825	0.1583255965405946	0.09131914501057652	0.12080537880831836	0.1367176132442742
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br6522_ANT_MID	spatialDLPFC::Br6522	primary_expansion	SDLPFC_Br6522_ANT_MID__reverse	reverse	uot	0.25	2.0	main21	heldout_expression_loss	source_boundary_proximity	1500	-0.09736298839649184	0.1590479723018438	0.11597130094769825	0.1583255965405946	1.0170555489387092	0.15877062960786592	0.15724922686516374
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br6522_ANT_MID	spatialDLPFC::Br6522	primary_expansion	SDLPFC_Br6522_ANT_MID__reverse	reverse	row_softmax	0.25		main21	heldout_expression_loss	finite_response_h001	1500	-0.40339668062074696	0.1756600229829973	0.1133581254412429	0.15809306046207305	1.3926900198411922	0.17148747028100345	0.16505888335783084
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br6522_ANT_MID	spatialDLPFC::Br6522	primary_expansion	SDLPFC_Br6522_ANT_MID__reverse	reverse	row_softmax	0.25		main21	heldout_expression_loss	local_reference	1500	-0.40278198879199506	0.17561912679757863	0.1133581254412429	0.15809306046207305	1.3917758308432733	0.17145023988908664	0.16505888335783087
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br6522_ANT_MID	spatialDLPFC::Br6522	primary_expansion	SDLPFC_Br6522_ANT_MID__reverse	reverse	row_softmax	0.25		main21	heldout_expression_loss	endpoint_response	1500	-0.4828238056994692	0.17926668797126033	0.1133581254412429	0.15809306046207305	1.473313027040904	0.17435887830895422	0.16586118959482204
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br6522_ANT_MID	spatialDLPFC::Br6522	primary_expansion	SDLPFC_Br6522_ANT_MID__reverse	reverse	row_softmax	0.25		main21	heldout_expression_loss	conditional_entropy	1500	0.3026455887313728	0.14651767393893353	0.1133581254412429	0.15809306046207305	0.7412450355019043	0.14784317080370182	0.15083331368876024
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br6522_ANT_MID	spatialDLPFC::Br6522	primary_expansion	SDLPFC_Br6522_ANT_MID__reverse	reverse	row_softmax	0.25		main21	heldout_expression_loss	low_max_probability	1500	0.38670883675948303	0.13792244508082038	0.1133581254412429	0.15809306046207305	0.5491081998473782	0.1354909085186472	0.1422719465654419
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br6522_ANT_MID	spatialDLPFC::Br6522	primary_expansion	SDLPFC_Br6522_ANT_MID__reverse	reverse	row_softmax	0.25		main21	heldout_expression_loss	probability_margin_risk	1500	0.16281074258255226	0.15172697822737755	0.1133581254412429	0.15809306046207305	0.857693271897428	0.15290968568028665	0.15533536293316202
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br6522_ANT_MID	spatialDLPFC::Br6522	primary_expansion	SDLPFC_Br6522_ANT_MID__reverse	reverse	row_softmax	0.25		main21	heldout_expression_loss	assigned_raw_cost	1500	0.9425304491246441	0.11479796551537402	0.1133581254412429	0.15809306046207305	0.03218603253722598	0.11768989195005362	0.134887651457554
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br6522_ANT_MID	spatialDLPFC::Br6522	primary_expansion	SDLPFC_Br6522_ANT_MID__reverse	reverse	row_softmax	0.25		main21	heldout_expression_loss	barycentric_displacement	1500	-0.17179559990915555	0.15928787096963892	0.1133581254412429	0.15809306046207305	1.0267086675549997	0.1575962506540183	0.15856128522203453
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br6522_ANT_MID	spatialDLPFC::Br6522	primary_expansion	SDLPFC_Br6522_ANT_MID__reverse	reverse	row_softmax	0.25		main21	heldout_expression_loss	transported_mass_deficit	1500	0.009237170008820543	0.15815651406790535	0.1133581254412429	0.15809306046207305	1.0014184351850013	0.1587882586856633	0.15979728694147521
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br6522_ANT_MID	spatialDLPFC::Br6522	primary_expansion	SDLPFC_Br6522_ANT_MID__reverse	reverse	row_softmax	0.25		main21	heldout_expression_loss	source_boundary_proximity	1500	-0.0938984613589556	0.1586800949361306	0.1133581254412429	0.15809306046207305	1.0131225064657905	0.15845387208660178	0.15693054738353185
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br6522_ANT_MID	spatialDLPFC::Br6522	primary_expansion	SDLPFC_Br6522_ANT_MID__reverse	reverse	balanced_ot	0.25		main21	heldout_expression_loss	finite_response_h001	1500	0.33243839130595165	0.13164661832714353	0.11690656283466425	0.15885328188108275	0.3513994855275294	0.12566422711033276	0.1400953826400439
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br6522_ANT_MID	spatialDLPFC::Br6522	primary_expansion	SDLPFC_Br6522_ANT_MID__reverse	reverse	balanced_ot	0.25		main21	heldout_expression_loss	local_reference	1500	0.3328627612723383	0.13164298209614878	0.11690656283466425	0.15885328188108275	0.35131279862859155	0.12566422711033276	0.1400953826400439
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br6522_ANT_MID	spatialDLPFC::Br6522	primary_expansion	SDLPFC_Br6522_ANT_MID__reverse	reverse	balanced_ot	0.25		main21	heldout_expression_loss	endpoint_response	1500	0.30465036828905256	0.1320345986026112	0.11690656283466425	0.15885328188108275	0.3606488448168297	0.12670732873186472	0.14022695732667723
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br6522_ANT_MID	spatialDLPFC::Br6522	primary_expansion	SDLPFC_Br6522_ANT_MID__reverse	reverse	balanced_ot	0.25		main21	heldout_expression_loss	conditional_entropy	1500	0.12281336302816136	0.1544563020142528	0.11690656283466425	0.15885328188108275	0.8951770253600952	0.15556659514535046	0.15920510917119002
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br6522_ANT_MID	spatialDLPFC::Br6522	primary_expansion	SDLPFC_Br6522_ANT_MID__reverse	reverse	balanced_ot	0.25		main21	heldout_expression_loss	low_max_probability	1500	-0.17516463607317162	0.16695000665018914	0.11690656283466425	0.15885328188108275	1.1930240303215731	0.16600583336820657	0.16267552174396332
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br6522_ANT_MID	spatialDLPFC::Br6522	primary_expansion	SDLPFC_Br6522_ANT_MID__reverse	reverse	balanced_ot	0.25		main21	heldout_expression_loss	probability_margin_risk	1500	-0.38381185413860186	0.17216717371961213	0.11690656283466425	0.15885328188108275	1.3174000766018468	0.16812652227612274	0.1628842221532599
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br6522_ANT_MID	spatialDLPFC::Br6522	primary_expansion	SDLPFC_Br6522_ANT_MID__reverse	reverse	balanced_ot	0.25		main21	heldout_expression_loss	assigned_raw_cost	1500	0.8080762844783487	0.12437255280508709	0.11690656283466425	0.15885328188108275	0.17798745980969177	0.1274288535852308	0.14147496888149794
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br6522_ANT_MID	spatialDLPFC::Br6522	primary_expansion	SDLPFC_Br6522_ANT_MID__reverse	reverse	balanced_ot	0.25		main21	heldout_expression_loss	barycentric_displacement	1500	-0.0742866072384921	0.15886028154508944	0.11690656283466425	0.15885328188108275	1.0001668703575826	0.15816974262246336	0.15968781554741684
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br6522_ANT_MID	spatialDLPFC::Br6522	primary_expansion	SDLPFC_Br6522_ANT_MID__reverse	reverse	balanced_ot	0.25		main21	heldout_expression_loss	transported_mass_deficit	1500	0.1101945438530905	0.15543091276303428	0.11690656283466425	0.15885328188108275	0.9184115183296874	0.15644201025002832	0.15885145076095192
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br6522_ANT_MID	spatialDLPFC::Br6522	primary_expansion	SDLPFC_Br6522_ANT_MID__reverse	reverse	balanced_ot	0.25		main21	heldout_expression_loss	source_boundary_proximity	1500	-0.09632740421088203	0.15954692530232567	0.11690656283466425	0.15885328188108275	1.0165362974032686	0.15926983498745714	0.15776673703047395
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8325_ANT_MID	spatialDLPFC::Br8325	primary_expansion	SDLPFC_Br8325_ANT_MID	forward	uot	0.25	2.0	main21	heldout_expression_loss	finite_response_h001	1500	0.8301660898515956	0.25621104347347917	0.25120744511210585	0.3044222417415702	0.09402644900089485	0.2592406689833094	0.2797997193343322
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8325_ANT_MID	spatialDLPFC::Br8325	primary_expansion	SDLPFC_Br8325_ANT_MID	forward	uot	0.25	2.0	main21	heldout_expression_loss	local_reference	1500	0.8303836472816211	0.256203332488063	0.25120744511210585	0.3044222417415702	0.09388154596819365	0.2592406689833094	0.2797997193343322
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8325_ANT_MID	spatialDLPFC::Br8325	primary_expansion	SDLPFC_Br8325_ANT_MID	forward	uot	0.25	2.0	main21	heldout_expression_loss	endpoint_response	1500	0.8125801087022705	0.2569417660793353	0.25120744511210585	0.3044222417415702	0.10775801713868442	0.25925596177362126	0.2795841292554968
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8325_ANT_MID	spatialDLPFC::Br8325	primary_expansion	SDLPFC_Br8325_ANT_MID	forward	uot	0.25	2.0	main21	heldout_expression_loss	conditional_entropy	1500	0.06393969775097678	0.29208814049155746	0.25120744511210585	0.3044222417415702	0.7682204568797789	0.29140463938340233	0.29639301231987186
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8325_ANT_MID	spatialDLPFC::Br8325	primary_expansion	SDLPFC_Br8325_ANT_MID	forward	uot	0.25	2.0	main21	heldout_expression_loss	low_max_probability	1500	-0.05401358133936949	0.30141346105268646	0.25120744511210585	0.3044222417415702	0.9434596976883344	0.30209545475200517	0.3043217658666251
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8325_ANT_MID	spatialDLPFC::Br8325	primary_expansion	SDLPFC_Br8325_ANT_MID	forward	uot	0.25	2.0	main21	heldout_expression_loss	probability_margin_risk	1500	-0.2155073811143916	0.31206387773008676	0.25120744511210585	0.3044222417415702	1.1435998344920013	0.30874510602276783	0.3053259649900709
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8325_ANT_MID	spatialDLPFC::Br8325	primary_expansion	SDLPFC_Br8325_ANT_MID	forward	uot	0.25	2.0	main21	heldout_expression_loss	assigned_raw_cost	1500	0.8627812545694465	0.25951104078518566	0.25120744511210585	0.3044222417415702	0.1560392259111298	0.26659293991858846	0.28432207740445525
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8325_ANT_MID	spatialDLPFC::Br8325	primary_expansion	SDLPFC_Br8325_ANT_MID	forward	uot	0.25	2.0	main21	heldout_expression_loss	barycentric_displacement	1500	-0.13696040220462322	0.3069522067424311	0.25120744511210585	0.3044222417415702	1.0475425099991857	0.3042220554271949	0.3030629279164537
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8325_ANT_MID	spatialDLPFC::Br8325	primary_expansion	SDLPFC_Br8325_ANT_MID	forward	uot	0.25	2.0	main21	heldout_expression_loss	transported_mass_deficit	1500	0.8456768985230662	0.2578741567430365	0.25120744511210585	0.3044222417415702	0.12527928420644124	0.2617960093468831	0.28111424666892365
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8325_ANT_MID	spatialDLPFC::Br8325	primary_expansion	SDLPFC_Br8325_ANT_MID	forward	uot	0.25	2.0	main21	heldout_expression_loss	source_boundary_proximity	1500	-0.10098541961099487	0.3058295173231812	0.25120744511210585	0.3044222417415702	1.0264451932685172	0.3024002934119434	0.3012803132833113
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8325_ANT_MID	spatialDLPFC::Br8325	primary_expansion	SDLPFC_Br8325_ANT_MID	forward	row_softmax	0.25		main21	heldout_expression_loss	finite_response_h001	1500	-0.7911864067495142	0.3426405814225237	0.2526496008677611	0.30674880533099813	1.6634436947389073	0.33202118924865603	0.3203276686913318
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8325_ANT_MID	spatialDLPFC::Br8325	primary_expansion	SDLPFC_Br8325_ANT_MID	forward	row_softmax	0.25		main21	heldout_expression_loss	local_reference	1500	-0.7913273277010345	0.3426491051029457	0.2526496008677611	0.30674880533099813	1.6636012512225304	0.3320211892486561	0.32032766869133183
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8325_ANT_MID	spatialDLPFC::Br8325	primary_expansion	SDLPFC_Br8325_ANT_MID	forward	row_softmax	0.25		main21	heldout_expression_loss	endpoint_response	1500	-0.7795214984539994	0.3417312590777136	0.2526496008677611	0.30674880533099813	1.646635271143178	0.33226301372505895	0.3197333184477892
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8325_ANT_MID	spatialDLPFC::Br8325	primary_expansion	SDLPFC_Br8325_ANT_MID	forward	row_softmax	0.25		main21	heldout_expression_loss	conditional_entropy	1500	0.12695181464525096	0.29077730694271564	0.2526496008677611	0.30674880533099813	0.7047738770514476	0.28945307517722235	0.2958525906414214
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8325_ANT_MID	spatialDLPFC::Br8325	primary_expansion	SDLPFC_Br8325_ANT_MID	forward	row_softmax	0.25		main21	heldout_expression_loss	low_max_probability	1500	0.2271314893917731	0.28750547204705074	0.2526496008677611	0.30674880533099813	0.644295448059238	0.2836043397958241	0.290312615636731
