independent_unit_id	cohort_role	method	epsilon	tau	branch	score	reference	amplitude_comparable	n_estimable	spearman	top_overlap	raw_mae	rmae	intercept	slope	r2
spatialDLPFC::Br6423	primary_expansion	uot	0.25	2.0	main21	transported_mass_deficit	local_reference	False	1500.0	0.5973376325945035	0.5633333333333334	0.9872294804513265	10.896973140194138	0.23785196847073325	0.16414761476234213	0.5389950151930268
spatialDLPFC::Br6432	primary_expansion	balanced_ot	0.25		main21	assigned_raw_cost	endpoint_response	False	1500.0	0.33770568431363746	0.5633333333333334	0.5237735420256198	12.128356359206041	0.020859568982094644	0.0394147307853218	0.31132776672963985
spatialDLPFC::Br6432	primary_expansion	balanced_ot	0.25		main21	assigned_raw_cost	local_reference	False	1500.0	0.34530450546866914	0.5700000000000001	0.5234333634286268	12.025751444229162	0.02002419780633887	0.041492167677615044	0.32370366814793106
spatialDLPFC::Br6432	primary_expansion	balanced_ot	0.25		main21	barycentric_displacement	endpoint_response	False	1500.0	0.075076008478226	0.2533333333333333	0.04609998734765089	1.0674786522146453	0.039110594649629765	0.05223296033305397	0.05735613130314937
spatialDLPFC::Br6432	primary_expansion	balanced_ot	0.25		main21	barycentric_displacement	local_reference	False	1500.0	0.07798370577053587	0.2633333333333333	0.046080287220346454	1.0586831472887817	0.03932509313766894	0.05387380945636409	0.05468999724520146
spatialDLPFC::Br6432	primary_expansion	balanced_ot	0.25		main21	conditional_entropy	endpoint_response	False	1500.0	-0.14994261597449599	0.030000000000000002	0.8695960236223974	20.13612681208152	0.13844588390619345	-0.10436230359819705	0.057567600342082526
spatialDLPFC::Br6432	primary_expansion	balanced_ot	0.25		main21	conditional_entropy	local_reference	False	1500.0	-0.1520720071431143	0.030000000000000002	0.8692558450254043	19.970937017170595	0.14146427190673777	-0.10729642120217207	0.0567501270232858
spatialDLPFC::Br6432	primary_expansion	balanced_ot	0.25		main21	endpoint_response	endpoint_response	True	1500.0	1.0	1.0	0.0	0.0	2.6757168989526007e-17	0.9999999999999993	1.0
spatialDLPFC::Br6432	primary_expansion	balanced_ot	0.25		main21	endpoint_response	local_reference	True	1500.0	0.9993948121754721	0.98	0.000514780139692051	0.011826945779328892	-0.001044894837345473	1.032072380232039	0.9984912623595573
spatialDLPFC::Br6432	primary_expansion	balanced_ot	0.25		main21	finite_response_h001	endpoint_response	True	1500.0	0.9994072370698832	0.98	0.0005102187949243595	0.01181448635621349	0.0010685284596013635	0.9676822037453203	0.998521142139184
spatialDLPFC::Br6432	primary_expansion	balanced_ot	0.25		main21	finite_response_h001	local_reference	True	1500.0	0.999999473777544	1.0	4.691509672265759e-06	0.00010778626881424898	-7.074270853641799e-06	1.0002110043957309	0.9999998441095101
spatialDLPFC::Br6432	primary_expansion	balanced_ot	0.25		main21	local_reference	endpoint_response	True	1500.0	0.9993948121754721	0.98	0.000514780139692051	0.011920107603529292	0.0010760051884596534	0.9674635294707874	0.9984912623595573
spatialDLPFC::Br6432	primary_expansion	balanced_ot	0.25		main21	local_reference	local_reference	True	1500.0	1.0	1.0	0.0	0.0	2.2776023717572534e-17	0.9999999999999996	1.0
spatialDLPFC::Br6432	primary_expansion	balanced_ot	0.25		main21	low_max_probability	endpoint_response	False	1500.0	-0.2777541625574056	0.0	0.9529580480298184	22.06643496573121	3.7483218456914886	-3.7194400288541773	0.18767861357828602
spatialDLPFC::Br6432	primary_expansion	balanced_ot	0.25		main21	low_max_probability	local_reference	False	1500.0	-0.28099438088639156	0.0	0.9526178694328253	21.88615881129703	3.876029660532306	-3.847301523216486	0.18817119494344609
spatialDLPFC::Br6432	primary_expansion	balanced_ot	0.25		main21	probability_margin_risk	endpoint_response	False	1500.0	-0.25391970396431285	0.043333333333333335	0.9566249823286403	22.15134548975255	21.411500840078286	-21.372289811804936	0.15613641316751686
spatialDLPFC::Br6432	primary_expansion	balanced_ot	0.25		main21	probability_margin_risk	local_reference	False	1500.0	-0.2569135417393519	0.043333333333333335	0.9562848037316473	21.970405715527775	22.350597051550583	-22.311224250355615	0.15983934212449935
spatialDLPFC::Br6432	primary_expansion	balanced_ot	0.25		main21	source_boundary_proximity	endpoint_response	False	1500.0	0.0985885142270191	0.16666666666666666	0.4733255459495467	10.960196410438497	0.04719822502938974	0.009166428903992553	0.027950588422616274
spatialDLPFC::Br6432	primary_expansion	balanced_ot	0.25		main21	source_boundary_proximity	local_reference	False	1500.0	0.10116810554432869	0.16999999999999998	0.4736657245465398	10.882352308870608	0.04764548667305476	0.009417347195636505	0.027392482167742982
spatialDLPFC::Br6432	primary_expansion	balanced_ot	0.25		main21	transported_mass_deficit	endpoint_response	False	1500.0	0.024866855137205802	0.043464912280701755	0.043185863484960174	1.0000000000000018	0.043185863484960105	-3.241145542602128e-18	0.0
spatialDLPFC::Br6432	primary_expansion	balanced_ot	0.25		main21	transported_mass_deficit	local_reference	False	1500.0	0.023714102689644065	0.046672514619883046	0.043526042081953285	1.0000000000000018	0.0435260420819532	-3.266676312496198e-18	5.551115123125783e-17
spatialDLPFC::Br6432	primary_expansion	row_softmax	0.25		main21	assigned_raw_cost	endpoint_response	False	1500.0	-0.6249117710718983	0.0	0.2366927720373547	2.088517676753568	0.20169467710313577	-0.13238198241304933	0.41371749213206427
spatialDLPFC::Br6432	primary_expansion	row_softmax	0.25		main21	assigned_raw_cost	local_reference	False	1500.0	-0.620204122757388	0.0	0.2535905966731151	2.4417077320936516	0.16605576381873738	-0.09482836806404277	0.4039585292151635
spatialDLPFC::Br6432	primary_expansion	row_softmax	0.25		main21	barycentric_displacement	endpoint_response	False	1500.0	0.1696379296168576	0.2566666666666667	0.07837572406884455	0.49097262623233784	0.14377659141671564	0.09820842700087414	0.0371651198545786
spatialDLPFC::Br6432	primary_expansion	row_softmax	0.25		main21	barycentric_displacement	local_reference	False	1500.0	0.18486495505109113	0.26666666666666666	0.059385673342258166	0.45233972530374567	0.12362332209648291	0.07119852649212205	0.04579934316074458
spatialDLPFC::Br6432	primary_expansion	row_softmax	0.25		main21	conditional_entropy	endpoint_response	False	1500.0	-0.07652569267808565	0.0	0.7513246613377024	5.811209829451094	0.22928803480550844	-0.0853846882636348	0.02046731627074555
spatialDLPFC::Br6432	primary_expansion	row_softmax	0.25		main21	conditional_entropy	local_reference	False	1500.0	-0.08918056763580785	0.0	0.7740090951431549	6.714522145466039	0.1832951844975099	-0.05942552950902266	0.02896591523097891
spatialDLPFC::Br6432	primary_expansion	row_softmax	0.25		main21	endpoint_response	endpoint_response	True	1500.0	1.0	1.0	0.0	0.0	1.4860305655374123e-16	0.9999999999999993	1.0
spatialDLPFC::Br6432	primary_expansion	row_softmax	0.25		main21	endpoint_response	local_reference	True	1500.0	0.9960867555941137	0.9433333333333334	0.022684433805452486	0.15500970799531166	0.021843308984774545	0.7464262214317491	0.9928045544651256
spatialDLPFC::Br6432	primary_expansion	row_softmax	0.25		main21	finite_response_h001	endpoint_response	True	1500.0	0.9961506631780725	0.9433333333333334	0.022488814090026888	0.13063308417180963	-0.03072755250838192	1.3512226889399628	0.9929376823053371
spatialDLPFC::Br6432	primary_expansion	row_softmax	0.25		main21	finite_response_h001	local_reference	True	1500.0	0.9999987199994311	1.0	0.00019561971542559467	0.0013506372991385933	0.00027346151697693074	0.9968660907952827	0.9999991656142291
spatialDLPFC::Br6432	primary_expansion	row_softmax	0.25		main21	local_reference	endpoint_response	True	1500.0	0.9960867555941137	0.9433333333333334	0.022684433805452486	0.13178363543226895	-0.031119251206848296	1.3556406998917732	0.9928045544651256
spatialDLPFC::Br6432	primary_expansion	row_softmax	0.25		main21	local_reference	local_reference	True	1500.0	1.0	1.0	0.0	0.0	5.1248425831831583e-17	0.9999999999999996	1.0
spatialDLPFC::Br6432	primary_expansion	row_softmax	0.25		main21	low_max_probability	endpoint_response	False	1500.0	-0.3112710930093747	0.0	0.8423338710480405	6.4776365912180625	5.245509506652159	-5.1159943877770875	0.08325307784055086
spatialDLPFC::Br6432	primary_expansion	row_softmax	0.25		main21	low_max_probability	local_reference	False	1500.0	-0.3274106201824979	0.0	0.865018304853493	7.47213541674415	4.1594298267208005	-4.047378770149917	0.09439064161607869
spatialDLPFC::Br6432	primary_expansion	row_softmax	0.25		main21	probability_margin_risk	endpoint_response	False	1500.0	-0.17551243178330303	0.03333333333333333	0.8467406978676245	6.508540409452586	23.18977322535217	-23.0410914855668	0.040290213601959834
spatialDLPFC::Br6432	primary_expansion	row_softmax	0.25		main21	probability_margin_risk	local_reference	False	1500.0	-0.18409129959613316	0.03333333333333333	0.869425131673077	7.507474439026986	19.69593234157779	-19.56917890805731	0.04329899594146963
spatialDLPFC::Br6432	primary_expansion	row_softmax	0.25		main21	source_boundary_proximity	endpoint_response	False	1500.0	0.07666867754095075	0.15999999999999998	0.5831102396531309	4.185716785963801	0.1564890358533795	0.00814241523634766	0.006555605791644492
spatialDLPFC::Br6432	primary_expansion	row_softmax	0.25		main21	source_boundary_proximity	local_reference	False	1500.0	0.09162374818009707	0.17333333333333334	0.5604258058476784	4.616173276960771	0.1332491458906524	0.0068329554469336775	0.009246125901669566
spatialDLPFC::Br6432	primary_expansion	row_softmax	0.25		main21	transported_mass_deficit	endpoint_response	False	1500.0	0.010188353254919342	0.0853908718155542	0.15297055718854433	1.0000000000000002	0.1529705571885442	-2.3853612897136404e-18	0.0
spatialDLPFC::Br6432	primary_expansion	row_softmax	0.25		main21	transported_mass_deficit	local_reference	False	1500.0	0.008214529443158388	0.08686832022585197	0.1302861233830918	1.0	0.13028612338309178	-2.054002953263601e-18	1.1102230246251565e-16
spatialDLPFC::Br6432	primary_expansion	uot	0.25	2.0	main21	assigned_raw_cost	endpoint_response	False	1500.0	0.7249282670792299	0.7166666666666666	0.411854508278929	5.260241370150881	0.020624850653301937	0.11407279605524023	0.6979118946376939
spatialDLPFC::Br6432	primary_expansion	uot	0.25	2.0	main21	assigned_raw_cost	local_reference	False	1500.0	0.7432872192387641	0.7166666666666666	0.41827164733997924	5.82007785941882	0.02218566074395821	0.09838204204116464	0.713243074489271
spatialDLPFC::Br6432	primary_expansion	uot	0.25	2.0	main21	barycentric_displacement	endpoint_response	False	1500.0	0.09006709780759903	0.27666666666666667	0.042376233243508234	0.5411903083982045	0.07224523050841258	0.07602601467717872	0.03802075687012779
spatialDLPFC::Br6432	primary_expansion	uot	0.25	2.0	main21	barycentric_displacement	local_reference	False	1500.0	0.08695259331226371	0.27666666666666667	0.04169643046135884	0.5802687042102987	0.0667409794335242	0.06441394460981213	0.03599955008256728
spatialDLPFC::Br6432	primary_expansion	uot	0.25	2.0	main21	conditional_entropy	endpoint_response	False	1500.0	-0.13794559019804012	0.05333333333333334	0.8349930999363753	10.676763380669712	0.21269371334947162	-0.14725126344950334	0.041700000817647354
spatialDLPFC::Br6432	primary_expansion	uot	0.25	2.0	main21	conditional_entropy	local_reference	False	1500.0	-0.13534164948517757	0.05333333333333334	0.8414102389974255	11.720008610123177	0.18502802219005862	-0.12398369212265663	0.04037426660323423
spatialDLPFC::Br6432	primary_expansion	uot	0.25	2.0	main21	endpoint_response	endpoint_response	True	1500.0	1.0	1.0	0.0	0.0	-1.5055561277623397e-18	0.9999999999999999	1.0
spatialDLPFC::Br6432	primary_expansion	uot	0.25	2.0	main21	endpoint_response	local_reference	True	1500.0	0.9985601504711781	0.9966666666666666	0.006417139061050219	0.08935781907013013	0.004713267039905105	0.8578553988853808	0.9984567196874876
spatialDLPFC::Br6432	primary_expansion	uot	0.25	2.0	main21	finite_response_h001	endpoint_response	True	1500.0	0.9985930855969269	0.9966666666666666	0.006356650689337744	0.08125383335698624	-0.005324471985451379	1.162359652780557	0.9984886337648486
spatialDLPFC::Br6432	primary_expansion	uot	0.25	2.0	main21	finite_response_h001	local_reference	True	1500.0	0.9999991413329519	1.0	6.048837171247466e-05	0.0008423007212975456	4.90116510390524e-05	0.998477793897109	0.9999998315755504
spatialDLPFC::Br6432	primary_expansion	uot	0.25	2.0	main21	local_reference	endpoint_response	True	1500.0	0.9985601504711781	0.9966666666666666	0.006417139061050219	0.08202703358940402	-0.005380327267208022	1.1641150128369748	0.9984567196874876
spatialDLPFC::Br6432	primary_expansion	uot	0.25	2.0	main21	local_reference	local_reference	True	1500.0	1.0	1.0	0.0	0.0	-2.047927196897164e-17	1.0000000000000002	1.0
spatialDLPFC::Br6432	primary_expansion	uot	0.25	2.0	main21	low_max_probability	endpoint_response	False	1500.0	-0.23577251545445133	0.006666666666666667	0.9180469566061827	11.738742271829079	6.140105074719139	-6.084668225410296	0.13918199240776769
