dataset	pair_id	pair_type	independent_unit_id	cohort_role	direction	pair_file_id	method	epsilon	tau	arm	intervention	reference_type	h001_n_estimable	h001_spearman	h001_top_overlap	h001_raw_mae	h001_rmae	h001_intercept	h001_slope	h001_r2	vector_relative_l1_n_estimable	vector_relative_l1_median	vector_relative_l1_q90	vector_relative_l1_mean	vector_relative_l1_maximum	direction_cosine_n_estimable	direction_cosine_median	direction_cosine_q90	direction_cosine_mean	direction_cosine_maximum	vector_rows_estimable	direction_rows_estimable	reference_rows_estimable	analytic_relative_l1_n_estimable	analytic_relative_l1_median	analytic_relative_l1_q90	analytic_relative_l1_mean	analytic_relative_l1_maximum	analytic_scalar_n_estimable	analytic_scalar_spearman	analytic_scalar_top_overlap	analytic_scalar_raw_mae	analytic_scalar_rmae	analytic_scalar_intercept	analytic_scalar_slope	analytic_scalar_r2
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	forward	SDLPFC_Br6423_ANT_MID	row_softmax	0.25		N	I_SPATIAL	richardson_vector	1500	0.999955800869245	1.0	0.0010695927678014971	0.0035544251391757707	0.0006997986064425768	0.9941408598068201	0.9999506093991485	1500	0.006273008788461588	0.007653851938559051	0.006274451738248218	0.009097197626171363	1500	0.9999881386820066	0.9999910668810543	0.9999866011742902	0.9999929274623085	1500	1500	1500	1500.0	2.948606384992783e-07	3.988762164373387e-07	2.9127692700494505e-07	4.871744314010576e-07	1500.0	1.0	1.0	1.955104701114226e-08	6.497120326148445e-08	-4.052849749953653e-09	1.0000000691541773	0.9999999999998127
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	forward	SDLPFC_Br6423_ANT_MID	balanced_ot	0.25		R	I_EXPR	richardson_vector	1500	0.9999992533330017	1.0	6.8708537532163695e-06	0.00013105509510279704	-3.1543363641788385e-06	1.000070329057252	0.9999995977270618	1500	0.0008005031101177551	0.0011689610277852175	0.0008508390727732172	0.0021128949180687297	1500	0.9999994373768828	0.9999997556174891	0.9999993450495063	0.9999999147698458	1500	1500	1500													
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	forward	SDLPFC_Br6423_ANT_MID	balanced_ot	0.25		R	I_SPATIAL	richardson_vector	1500	0.9998847252821003	0.9933333333333333	0.0012058971972131187	0.004256258915180141	0.0013360866925458724	0.9910659989354783	0.9998108408861752	1500	0.006098422977580953	0.0073495670503454956	0.0060883141688963405	0.008167164364220162	1500	0.9999920394940189	0.9999934563647095	0.9999918608600543	0.9999949229534398	1500	1500	1500													
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	forward	SDLPFC_Br6423_ANT_MID	balanced_ot	0.25		N	I_EXPR	richardson_vector	1500	0.9998678008301338	1.0	0.0011762819193508148	0.004050573830788062	-0.000998941669492414	1.007520933515533	0.9998255928764123	1500	0.006116034651548888	0.007265283573214542	0.006078510462724199	0.008256637928555716	1500	0.9999904641817415	0.9999927751114563	0.9999901586062976	0.9999939984017623	1500	1500	1500													
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	forward	SDLPFC_Br6423_ANT_MID	balanced_ot	0.25		N	I_SPATIAL	richardson_vector	1500	0.999874172388521	1.0	0.0011877339966482854	0.004090009517081054	0.0010928959544010482	0.9921785493645969	0.9998235646370951	1500	0.006190506424302047	0.007359276101510101	0.006143270682491805	0.00838150530705506	1500	0.9999903323383725	0.9999926682178577	0.9999900123091032	0.9999939576752659	1500	1500	1500													
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	reverse	SDLPFC_Br6423_ANT_MID__reverse	uot	0.25	2.0	R	I_EXPR	richardson_vector	1500	0.9999987591105597	0.9933333333333333	9.974806097116962e-05	0.0011375058447744893	1.9935257441622153e-05	0.9986367074380988	0.9999990987682987	1500	0.0013083134832350047	0.002022663595665373	0.001430470716712741	0.0029785525160781283	1500	0.9999995720741872	0.9999997977692117	0.999999500012024	0.9999999149044605	1500	1500	1500													
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	reverse	SDLPFC_Br6423_ANT_MID__reverse	uot	0.25	2.0	R	I_SPATIAL	richardson_vector	1500	0.9998989795106576	0.9933333333333333	0.0012300918694280877	0.004434137231273097	0.0011721984273820225	0.9913786434857825	0.999865000403508	1500	0.006314534505922263	0.00759533474757326	0.006225803407705494	0.008287090890242568	1500	0.9999914687845992	0.9999933899802461	0.9999913302954537	0.9999949179240917	1500	1500	1500													
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	reverse	SDLPFC_Br6423_ANT_MID__reverse	uot	0.25	2.0	N	I_EXPR	richardson_vector	1500	0.9999541155351626	1.0	0.0009469901696909316	0.0030732343311553607	-0.00028632715982667925	1.0040147802861867	0.9999507586259683	1500	0.005131362076434536	0.006225992130375738	0.00513304681515827	0.006984117877757689	1500	0.999992726147486	0.9999947151083233	0.9999922666931209	0.9999967831861155	1500	1500	1500													
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	reverse	SDLPFC_Br6423_ANT_MID__reverse	uot	0.25	2.0	N	I_SPATIAL	richardson_vector	1500	0.9999524550899801	1.0	0.0009567891799965973	0.0031050347193620036	0.00031543897970620963	0.9958840622371316	0.9999497699505032	1500	0.0051839344081979905	0.006288567053096157	0.005183770042963551	0.007082782024584612	1500	0.9999926294592605	0.9999946319208072	0.9999921619879958	0.9999967255855752	1500	1500	1500													
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	reverse	SDLPFC_Br6423_ANT_MID__reverse	row_softmax	0.25		R	I_EXPR	richardson_vector	1500	0.9999963662206073	1.0	0.0007310951647739054	0.003944870281392997	0.0004966266256744643	0.9934014438847514	0.9999953312347712	1500	0.005002317497191985	0.0070577751725052875	0.004917095350787716	0.007956911584419399	1500	0.9999930330110927	0.9999973550195806	0.9999929461591749	0.999998284976119	1500	1500	1500	1500.0	1.9549751823949348e-07	3.2349905343004944e-07	2.0350015532950862e-07	4.1847970336039204e-07	1500.0	1.0	1.0	1.653981748672706e-08	8.924615014829362e-08	5.618805736100906e-09	1.0000000557381103	0.9999999999999726
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	reverse	SDLPFC_Br6423_ANT_MID__reverse	row_softmax	0.25		R	I_SPATIAL	richardson_vector	1500	0.9999886364393942	0.9933333333333333	0.0010427899888474609	0.0036238733513513062	0.000199561068867085	0.9956982069962911	0.9999883452653037	1500	0.005553402232095461	0.006801064604786386	0.00546641398381089	0.007647384924683156	1500	0.9999929435434561	0.9999950828955819	0.9999923192269641	0.9999964444179341	1500	1500	1500	1500.0	2.6742994783985527e-07	3.727092035320915e-07	2.633915866762401e-07	4.5899800325345897e-07	1500.0	1.0	1.0	1.6984927952971387e-08	5.902552370520786e-08	4.9071357777838205e-08	0.999999871338257	0.9999999999999354
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	reverse	SDLPFC_Br6423_ANT_MID__reverse	row_softmax	0.25		N	I_EXPR	richardson_vector	1500	0.9999851342156154	0.9933333333333333	0.000577997795516585	0.0016213294229251015	0.0011679496991117936	0.9977915303182735	0.9999792700561576	1500	0.007570216118340769	0.010865245596732942	0.007684328803857753	0.01326753956069011	1500	0.9999768657628857	0.9999903165273448	0.9999670881252611	0.9999940163771724	1500	1500	1500	1500.0	3.328672412788294e-07	5.826155169709719e-07	3.5442949743805e-07	6.813511810443306e-07	1500.0	1.0	1.0	3.783607994672922e-08	1.0613319532704315e-07	1.1723914971198348e-07	0.9999996179211974	0.9999999999999566
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	reverse	SDLPFC_Br6423_ANT_MID__reverse	row_softmax	0.25		N	I_SPATIAL	richardson_vector	1500	0.9999856497714	0.9933333333333333	0.0005805161417942107	0.0016283935830633438	-0.001163626977917664	1.0021599444960185	0.9999792525267642	1500	0.007604789239851471	0.010862069522937928	0.007703998634645641	0.013260859268499573	1500	0.9999768255265622	0.9999902373001537	0.9999671706012165	0.9999939781494604	1500	1500	1500	1500.0	3.3327199360381066e-07	5.827868530247341e-07	3.547139351896573e-07	6.813880349053019e-07	1500.0	1.0	1.0	3.782833458049195e-08	1.0611146896244891e-07	1.1719965283764834e-07	0.9999996181064167	0.9999999999999565
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	reverse	SDLPFC_Br6423_ANT_MID__reverse	balanced_ot	0.25		R	I_EXPR	richardson_vector	1500	0.9999992888885729	1.0	1.1824985768300901e-05	0.0002255505196465761	3.7261490426015765e-07	1.0000030550842622	0.9999986868437077	1500	0.0007354399976909043	0.0010271148395054254	0.0008098510277345413	0.003052662024668735	1500	0.9999996384487648	0.9999997783914752	0.9999995585097368	0.9999998888318704	1500	1500	1500													
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	reverse	SDLPFC_Br6423_ANT_MID__reverse	balanced_ot	0.25		R	I_SPATIAL	richardson_vector	1500	0.9998620337164595	1.0	0.0012058971971731721	0.0042562589150385395	0.0010805558916718464	0.9919640819078291	0.9998359541421806	1500	0.0061645875349549024	0.00735858434070225	0.006087673844254963	0.008795354900806043	1500	0.9999920177805408	0.9999935522622635	0.9999918937160014	0.9999946081158485	1500	1500	1500													
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	reverse	SDLPFC_Br6423_ANT_MID__reverse	balanced_ot	0.25		N	I_EXPR	richardson_vector	1500	0.99991801951912	1.0	0.0011763040150195117	0.004050649918106938	-0.0007690701631080894	1.0067261424303608	0.9998889231630547	1500	0.006171030739009847	0.00727330584903811	0.0060655245066354125	0.010570254714154445	1500	0.9999906982340023	0.9999929891338585	0.9999904775335229	0.9999948027051931	1500	1500	1500													
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	reverse	SDLPFC_Br6423_ANT_MID__reverse	balanced_ot	0.25		N	I_SPATIAL	richardson_vector	1500	0.9999152355178825	0.9933333333333333	0.0011877433623509765	0.004090041768255947	0.0008251121794588026	0.9930969173681217	0.9998874566911203	1500	0.006238685930438425	0.007366563754686269	0.006130236267993584	0.010762734827662407	1500	0.999990561723296	0.9999929072249933	0.9999903382501728	0.9999947331248042	1500	1500	1500													
spatialDLPFC	SDLPFC_Br6432_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6432	primary_expansion	forward	SDLPFC_Br6432_ANT_MID	uot	0.25	2.0	R	I_EXPR	richardson_vector	1500	0.9999993919997299	1.0	6.190194241745472e-05	0.0008520311340685615	5.804426814088267e-05	0.9983504410338023	0.9999998318244362	1500	0.0009572471534795154	0.0013254204910713974	0.000996135996888895	0.0019301491084632195	1500	0.999999756569865	0.999999866546023	0.9999997406759935	0.9999999202140158	1500	1500	1500													
spatialDLPFC	SDLPFC_Br6432_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6432	primary_expansion	forward	SDLPFC_Br6432_ANT_MID	uot	0.25	2.0	R	I_SPATIAL	richardson_vector	1500	0.9998617492718885	0.9933333333333333	0.0012419276089644215	0.004481601558764447	0.0017418892964432694	0.9892806822598056	0.9998104302683944	1500	0.006439930842760945	0.007477834562897505	0.006283411097555745	0.008127614868175002	1500	0.9999914627502284	0.9999929950627141	0.9999913241435904	0.9999949346181571	1500	1500	1500													
spatialDLPFC	SDLPFC_Br6432_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6432	primary_expansion	forward	SDLPFC_Br6432_ANT_MID	uot	0.25	2.0	N	I_EXPR	richardson_vector	1500	0.9999169777408792	0.9933333333333333	0.001016550447308003	0.0033857784497847575	-0.0004600611493554974	1.004934402338105	0.9998593684763248	1500	0.005234651133125672	0.006205584317497622	0.0052202589168022125	0.007422924323310825	1500	0.9999930838301763	0.9999946393036803	0.9999929643665861	0.9999965472002218	1500	1500	1500													
spatialDLPFC	SDLPFC_Br6432_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6432	primary_expansion	forward	SDLPFC_Br6432_ANT_MID	uot	0.25	2.0	N	I_SPATIAL	richardson_vector	1500	0.9999108550714912	0.9933333333333333	0.0010272180045559746	0.00342130839888292	0.0005532045430108078	0.994754511988589	0.9998577987699351	1500	0.005292937186933956	0.00628039949458361	0.005274277807023345	0.0075238796880648905	1500	0.9999929747569538	0.9999945583041743	0.9999928610876448	0.9999964891616686	1500	1500	1500													
spatialDLPFC	SDLPFC_Br6432_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6432	primary_expansion	forward	SDLPFC_Br6432_ANT_MID	row_softmax	0.25		R	I_EXPR	richardson_vector	1500	0.9999993813330584	1.0	7.776260950270431e-05	0.0008689040789666195	7.121893796119645e-05	0.9983367547393271	0.9999997896636953	1500	0.0016371026643475354	0.0020840809710573507	0.0016210817116929536	0.002604758157618145	1500	0.9999985751901352	0.9999991609828491	0.9999985498907448	0.9999995501368547	1500	1500	1500	1500.0	2.0469820662543827e-08	2.9087416122219404e-08	1.9937132151338673e-08	4.5503549750730946e-08	1500.0	1.0	1.0	2.2806738943226267e-10	2.548380081625062e-09	7.049355333109827e-10	0.9999999911395935	0.9999999999999999
spatialDLPFC	SDLPFC_Br6432_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6432	primary_expansion	forward	SDLPFC_Br6432_ANT_MID	row_softmax	0.25		R	I_SPATIAL	richardson_vector	1500	0.9999657848736823	1.0	0.0011169089455822555	0.00392231277167489	0.0004848073443030862	0.9943971378369094	0.9999695163090155	1500	0.005908478013271811	0.00674920964789557	0.005734126247963578	0.007071195659857116	1500	0.9999923641575506	0.9999941081577218	0.9999925762214671	0.99999575137552	1500	1500	1500	1500.0	2.929845724815716e-07	3.846618359387543e-07	2.830981652756929e-07	4.267704330478619e-07	1500.0	1.0	1.0	2.1366431350718547e-08	7.503370874967602e-08	2.000824665437467e-08	1.0000000019183743	0.9999999999998178
spatialDLPFC	SDLPFC_Br6432_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6432	primary_expansion	forward	SDLPFC_Br6432_ANT_MID	row_softmax	0.25		N	I_EXPR	richardson_vector	1500	0.9999803484357106	1.0	0.0010313619078583702	0.003455021606021527	7.350211021608844e-05	1.0032199173273812	0.9999797091082545	1500	0.006228893877943013	0.0070288219238381425	0.006080349171987035	0.007765882268007659	1500	0.9999886997610514	0.9999919186849001	0.9999879935776014	0.9999942257668945	1500	1500	1500	1500.0	2.9972377540795396e-07	3.8248272616897366e-07	2.892964195950005e-07	4.565147917249665e-07	1500.0	1.0	1.0	1.90076548875114e-08	6.367488923395026e-08	7.06801921550713e-08	0.9999998100197725	0.9999999999998997
spatialDLPFC	SDLPFC_Br6432_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6432	primary_expansion	forward	SDLPFC_Br6432_ANT_MID	row_softmax	0.25		N	I_SPATIAL	richardson_vector	1500	0.9999789617684275	1.0	0.0010405341297856422	0.0034857481866943565	-7.116852972707456e-05	0.99676394365107	0.9999791738860155	1500	0.006285603857068915	0.00709941973505729	0.006135580316050561	0.007868552395280948	1500	0.9999885685676869	0.9999918411286242	0.9999878741042469	0.9999941774811398	1500	1500	1500	1500.0	3.003236876839922e-07	3.83242100165295e-07	2.898631390292462e-07	4.576818323771921e-07	1500.0	1.0	1.0	1.9034258846417627e-08	6.376401144005953e-08	7.091751583132118e-08	0.9999998092054835	0.9999999999998994
spatialDLPFC	SDLPFC_Br6432_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6432	primary_expansion	forward	SDLPFC_Br6432_ANT_MID	balanced_ot	0.25		R	I_EXPR	richardson_vector	1500	0.9999994026664013	1.0	4.907151078485203e-06	0.00011274057653220336	-7.701007527705221e-06	1.0002254042131302	0.999999819134041	1500	0.0006192752133834546	0.0009082952047133493	0.0006685094153505639	0.0014609059436295937	1500	0.9999997011694892	0.9999998121215847	0.9999996464615681	0.9999999058735854	1500	1500	1500													
spatialDLPFC	SDLPFC_Br6432_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6432	primary_expansion	forward	SDLPFC_Br6432_ANT_MID	balanced_ot	0.25		R	I_SPATIAL	richardson_vector	1500	0.9998519714897651	0.9933333333333333	0.0012068298078431918	0.00426599097034395	0.0016963929359272384	0.9897810680955738	0.9997673210630873	1500	0.00622899086670355	0.007254580651531419	0.006098215079051844	0.007956711535297258	1500	0.9999919902579333	0.9999935691088688	0.9999919115817584	0.9999948841485214	1500	1500	1500													
spatialDLPFC	SDLPFC_Br6432_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6432	primary_expansion	forward	SDLPFC_Br6432_ANT_MID	balanced_ot	0.25		N	I_EXPR	richardson_vector	1500	0.9998866381718393	0.9733333333333334	0.001182397356058342	0.004126611072528248	-0.0012241594268727661	1.0084337762513245	0.9998124971456609	1500	0.0061821168042937805	0.007161277151363624	0.006064153877178536	0.008439728474443247	1500	0.9999910896444391	0.9999927132824955	0.9999907926507656	0.999994004616283	1500	1500	1500													
spatialDLPFC	SDLPFC_Br6432_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6432	primary_expansion	forward	SDLPFC_Br6432_ANT_MID	balanced_ot	0.25		N	I_SPATIAL	richardson_vector	1500	0.9998836479482881	1.0	0.0011939756713049109	0.004167019826686811	0.0013265751720342408	0.9912396875168763	0.9998110841830359	1500	0.006250380017590231	0.00725553793672255	0.006128827972332016	0.008573642366889539	1500	0.9999909624021188	0.9999926157329079	0.9999906574425435	0.9999939597724177	1500	1500	1500													
spatialDLPFC	SDLPFC_Br6432_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6432	primary_expansion	reverse	SDLPFC_Br6432_ANT_MID__reverse	uot	0.25	2.0	R	I_EXPR	richardson_vector	1500	0.9999988906661738	1.0	5.90748010074946e-05	0.0008325703085265297	3.997903393722214e-05	0.9986051467604156	0.9999998313266646	1500	0.0009934037623936806	0.0013418770350789274	0.0010347779332304076	0.0017668470158745408	1500	0.9999997644690731	0.9999998549254405	0.9999997372396072	0.9999999056743594	1500	1500	1500													
spatialDLPFC	SDLPFC_Br6432_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6432	primary_expansion	reverse	SDLPFC_Br6432_ANT_MID__reverse	uot	0.25	2.0	R	I_SPATIAL	richardson_vector	1500	0.9999031999569779	0.9933333333333333	0.0012427197460691784	0.004481295637143951	0.002205364263387305	0.9876215467423877	0.9998519409968853	1500	0.006365031084151925	0.007535280149251888	0.006264261824731444	0.008277401146916361	1500	0.999991495344858	0.9999927164422436	0.999991451327028	0.9999942757907403	1500	1500	1500													
spatialDLPFC	SDLPFC_Br6432_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6432	primary_expansion	reverse	SDLPFC_Br6432_ANT_MID__reverse	uot	0.25	2.0	N	I_EXPR	richardson_vector	1500	0.9999266701896313	0.9933333333333333	0.0010234713171812216	0.0034163193985485667	-0.002078249232439966	1.0103889507418335	0.9998749551347972	1500	0.005231647208248349	0.006156921003502427	0.005220053296161044	0.007199097133492325	1500	0.9999930779104793	0.9999942583736614	0.9999929058051621	0.99999546805421	1500	1500	1500													
spatialDLPFC	SDLPFC_Br6432_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6432	primary_expansion	reverse	SDLPFC_Br6432_ANT_MID__reverse	uot	0.25	2.0	N	I_SPATIAL	richardson_vector	1500	0.9999283626348279	0.9933333333333333	0.0010341409535241542	0.0034519343544423143	0.002146495844034437	0.9894196436395319	0.9998755705103757	1500	0.005288859700979059	0.006227489319940686	0.005273804165117748	0.007280720817928639	1500	0.9999929742037021	0.9999941760360155	0.999992804303709	0.9999953916897125	1500	1500	1500													
spatialDLPFC	SDLPFC_Br6432_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6432	primary_expansion	reverse	SDLPFC_Br6432_ANT_MID__reverse	row_softmax	0.25		R	I_EXPR	richardson_vector	1500	0.9999980586658039	1.0	0.000313476821348485	0.001832370519310567	0.00047570409599266507	0.9953954268512383	0.9999985415647628	1500	0.0034243594549851738	0.0038965145990172215	0.00335123686705568	0.004433369685261525	1500	0.9999954783860779	0.9999969063348755	0.9999955499046762	0.9999980311002779	1500	1500	1500	1500.0	7.72640340856322e-08	9.986042796367418e-08	7.649073049932744e-08	1.2773630888538766e-07	1500.0	1.0	1.0	9.152090333549208e-10	5.34968434799479e-09	-3.2534393568597936e-09	1.0000000232506014	0.9999999999999987
spatialDLPFC	SDLPFC_Br6432_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6432	primary_expansion	reverse	SDLPFC_Br6432_ANT_MID__reverse	row_softmax	0.25		R	I_SPATIAL	richardson_vector	1500	0.9999784604348714	1.0	0.0011509070031788704	0.003988354813863577	0.0008991179483944515	0.9929240618832192	0.9999687138808406	1500	0.005932038576248631	0.006782918445795196	0.005742378331842302	0.007621399567960138	1500	0.9999929091085691	0.9999944282595391	0.9999927806245063	0.9999960514151293	1500	1500	1500	1500.0	2.866555814567198e-07	3.7813701540892797e-07	2.752638654215874e-07	4.6302484754292814e-07	1500.0	1.0	1.0	2.0589326326462636e-08	7.135027663308779e-08	-1.510459276936755e-08	1.0000001219094359	0.9999999999998747
spatialDLPFC	SDLPFC_Br6432_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6432	primary_expansion	reverse	SDLPFC_Br6432_ANT_MID__reverse	row_softmax	0.25		N	I_EXPR	richardson_vector	1500	0.9999364230828547	0.9933333333333333	0.0008555804845584446	0.0025949051467498664	-0.0004862781192230306	1.00407559772706	0.9999361100416903	1500	0.007064369160765103	0.00825722356805119	0.007078910504646532	0.010137836096542115	1500	0.9999772382893279	0.9999853075594021	0.9999765667423786	0.99998897533141	1500	1500	1500	1500.0	3.1572009632768566e-07	3.9369046169157895e-07	3.04594280611496e-07	5.174344730329849e-07	1500.0	1.0	1.0	1.1759941462075041e-08	3.566693347300481e-08	3.383779315486692e-08	0.9999999105418951	0.9999999999998936
spatialDLPFC	SDLPFC_Br6432_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6432	primary_expansion	reverse	SDLPFC_Br6432_ANT_MID__reverse	row_softmax	0.25		N	I_SPATIAL	richardson_vector	1500	0.9999416248629446	0.9933333333333333	0.0008656503665872277	0.0026254462694793833	0.0005283762981280919	0.9957875564543731	0.9999360507089834	1500	0.007110234370513368	0.008297610192294956	0.007121170972393287	0.010195537095097367	1500	0.999977182088175	0.9999852219026146	0.9999764633641781	0.9999888453706248	1500	1500	1500	1500.0	3.1635507747716367e-07	3.9423026813743874e-07	3.0504121498067293e-07	5.183878390499341e-07	1500.0	1.0	1.0	1.1765853736189768e-08	3.5684864913242344e-08	3.3951183292377773e-08	0.9999999101446708	0.9999999999998935
spatialDLPFC	SDLPFC_Br6432_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6432	primary_expansion	reverse	SDLPFC_Br6432_ANT_MID__reverse	balanced_ot	0.25		R	I_EXPR	richardson_vector	1500	0.9999995448886867	1.0	4.475868266046315e-06	0.00010283196109629461	-6.447534179578377e-06	1.0001966045783315	0.9999998690849793	1500	0.0006116800938748175	0.0008952735401785241	0.0006516377232052086	0.0016467616607593295	1500	0.9999997384810376	0.9999998450899137	0.9999996884106997	0.9999999153441845	1500	1500	1500													
spatialDLPFC	SDLPFC_Br6432_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6432	primary_expansion	reverse	SDLPFC_Br6432_ANT_MID__reverse	balanced_ot	0.25		R	I_SPATIAL	richardson_vector	1500	0.9998859306159692	0.9733333333333334	0.001206829807666374	0.004265990969716348	0.0021021398099124048	0.9883528967012915	0.9998194165996839	1500	0.006114561679819101	0.007407585581398982	0.006082377438065506	0.007850852734919587	1500	0.9999920516292431	0.9999935270733691	0.9999920067607627	0.9999945923323581	1500	1500	1500													
spatialDLPFC	SDLPFC_Br6432_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6432	primary_expansion	reverse	SDLPFC_Br6432_ANT_MID__reverse	balanced_ot	0.25		N	I_EXPR	richardson_vector	1500	0.9998747803887914	1.0	0.001182397356405041	0.004126611073733179	-0.0016995838655768014	1.010099900803966	0.9998018854985834	1500	0.006105039032594233	0.007336983915392234	0.006053270982151499	0.00800962242664376	1500	0.9999912278564023	0.9999926464978108	0.9999909383686927	0.9999939563292259	1500	1500	1500													
spatialDLPFC	SDLPFC_Br6432_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6432	primary_expansion	reverse	SDLPFC_Br6432_ANT_MID__reverse	balanced_ot	0.25		N	I_SPATIAL	richardson_vector	1500	0.9998837332816592	0.9933333333333333	0.001193975671465482	0.004167019827249628	0.0018019255687295197	0.9895875811820873	0.9998018165983827	1500	0.006165955231326478	0.0074308841671113434	0.006117665680388633	0.008116231718300096	1500	0.9999910812709161	0.9999925364715297	0.9999908062569193	0.9999938996364447	1500	1500	1500													
spatialDLPFC	SDLPFC_Br6471_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6471	primary_expansion	forward	SDLPFC_Br6471_ANT_MID	uot	0.25	2.0	R	I_EXPR	richardson_vector	1500	0.9999982684436749	1.0	8.949720411521736e-05	0.0011143378800328038	5.6893651871821454e-05	0.9981793029248079	0.9999992974703946	1500	0.001405940931750582	0.0021422266025412145	0.0014671004620599544	0.0037122490914380498	1500	0.9999994388042364	0.9999997431862899	0.9999993513607747	0.9999999059460448	1500	1500	1500													
spatialDLPFC	SDLPFC_Br6471_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6471	primary_expansion	forward	SDLPFC_Br6471_ANT_MID	uot	0.25	2.0	R	I_SPATIAL	richardson_vector	1500	0.999812721694543	0.9866666666666667	0.0012058344378083694	0.004446449855995054	0.0008883397695436514	0.9923120290367212	0.9997881944748546	1500	0.006421628545145289	0.007508645053353669	0.006225269770092777	0.008217828090898176	1500	0.9999920684628466	0.9999934170726323	0.9999919021113507	0.9999950769171353	1500	1500	1500													
spatialDLPFC	SDLPFC_Br6471_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6471	primary_expansion	forward	SDLPFC_Br6471_ANT_MID	uot	0.25	2.0	N	I_EXPR	richardson_vector	1500	0.9999160746293666	0.9933333333333333	0.0009280897467661544	0.0032881801597040112	-0.00021521109583456642	1.0040640266281005	0.9999159849687148	1500	0.0051248918916438155	0.006059687127905393	0.005056750233053395	0.006876165731063981	1500	0.999993331499271	0.9999950266897462	0.999993151032662	0.9999964444295862	1500	1500	1500													
