dataset	pair_id	pair_type	independent_unit_id	cohort_role	direction	pair_file_id	method	epsilon	tau	stage	arm	intervention	h	converged	iterations	seconds	last_log_scaling_error	row_mass_l1	col_mass_l1	transported_mass
spatialDLPFC	SDLPFC_Br3942_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br3942	primary_expansion	reverse	SDLPFC_Br3942_ANT_MID__reverse	row_softmax	0.25		finite_step	R	I_SPATIAL	0.02	True	1	0.03709389999858104				0.9999999999999997
spatialDLPFC	SDLPFC_Br3942_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br3942	primary_expansion	reverse	SDLPFC_Br3942_ANT_MID__reverse	row_softmax	0.25		finite_step	R	I_SPATIAL	0.01	True	1	0.03813250000530388				0.9999999999999999
spatialDLPFC	SDLPFC_Br3942_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br3942	primary_expansion	reverse	SDLPFC_Br3942_ANT_MID__reverse	row_softmax	0.25		finite_step	R	I_SPATIAL	0.005	True	1	0.04200079999282025				0.9999999999999999
spatialDLPFC	SDLPFC_Br3942_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br3942	primary_expansion	reverse	SDLPFC_Br3942_ANT_MID__reverse	row_softmax	0.25		finite_step	R	I_SPATIAL	0.0025	True	1	0.045790599993779324				1.0
spatialDLPFC	SDLPFC_Br3942_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br3942	primary_expansion	reverse	SDLPFC_Br3942_ANT_MID__reverse	row_softmax	0.25		finite_step	R	I_SPATIAL	0.00125	True	1	0.04225369999767281				1.0000000000000002
spatialDLPFC	SDLPFC_Br3942_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br3942	primary_expansion	reverse	SDLPFC_Br3942_ANT_MID__reverse	row_softmax	0.25		finite_step	R	I_SPATIAL	0.000625	True	1	0.038342300002113916				1.0000000000000004
spatialDLPFC	SDLPFC_Br3942_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br3942	primary_expansion	reverse	SDLPFC_Br3942_ANT_MID__reverse	row_softmax	0.25		finite_step	N	I_EXPR	0.02	True	1	0.04001569999672938				0.9999999999999998
spatialDLPFC	SDLPFC_Br3942_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br3942	primary_expansion	reverse	SDLPFC_Br3942_ANT_MID__reverse	row_softmax	0.25		finite_step	N	I_EXPR	0.01	True	1	0.03802600000926759				1.0000000000000002
spatialDLPFC	SDLPFC_Br3942_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br3942	primary_expansion	reverse	SDLPFC_Br3942_ANT_MID__reverse	row_softmax	0.25		finite_step	N	I_EXPR	0.005	True	1	0.037021800002548844				1.0000000000000002
spatialDLPFC	SDLPFC_Br3942_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br3942	primary_expansion	reverse	SDLPFC_Br3942_ANT_MID__reverse	row_softmax	0.25		finite_step	N	I_EXPR	0.0025	True	1	0.03735100000631064				1.0000000000000002
spatialDLPFC	SDLPFC_Br3942_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br3942	primary_expansion	reverse	SDLPFC_Br3942_ANT_MID__reverse	row_softmax	0.25		finite_step	N	I_EXPR	0.00125	True	1	0.03898939999635331				1.0000000000000007
spatialDLPFC	SDLPFC_Br3942_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br3942	primary_expansion	reverse	SDLPFC_Br3942_ANT_MID__reverse	row_softmax	0.25		finite_step	N	I_EXPR	0.000625	True	1	0.037696400002459995				0.9999999999999994
spatialDLPFC	SDLPFC_Br3942_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br3942	primary_expansion	reverse	SDLPFC_Br3942_ANT_MID__reverse	row_softmax	0.25		finite_step	N	I_SPATIAL	0.02	True	1	0.03852210000331979				0.9999999999999997
spatialDLPFC	SDLPFC_Br3942_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br3942	primary_expansion	reverse	SDLPFC_Br3942_ANT_MID__reverse	row_softmax	0.25		finite_step	N	I_SPATIAL	0.01	True	1	0.037324000004446134				0.9999999999999994
spatialDLPFC	SDLPFC_Br3942_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br3942	primary_expansion	reverse	SDLPFC_Br3942_ANT_MID__reverse	row_softmax	0.25		finite_step	N	I_SPATIAL	0.005	True	1	0.03770770000119228				1.0
spatialDLPFC	SDLPFC_Br3942_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br3942	primary_expansion	reverse	SDLPFC_Br3942_ANT_MID__reverse	row_softmax	0.25		finite_step	N	I_SPATIAL	0.0025	True	1	0.038069799993536435				1.0
spatialDLPFC	SDLPFC_Br3942_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br3942	primary_expansion	reverse	SDLPFC_Br3942_ANT_MID__reverse	row_softmax	0.25		finite_step	N	I_SPATIAL	0.00125	True	1	0.03685839999525342				0.9999999999999998
spatialDLPFC	SDLPFC_Br3942_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br3942	primary_expansion	reverse	SDLPFC_Br3942_ANT_MID__reverse	row_softmax	0.25		finite_step	N	I_SPATIAL	0.000625	True	1	0.044108899994171225				1.0000000000000007
spatialDLPFC	SDLPFC_Br3942_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br3942	primary_expansion	reverse	SDLPFC_Br3942_ANT_MID__reverse	balanced_ot	0.25		base	BASE	NONE	0.0	True	200	8.293968099998892	3.552713678800501e-15	6.035753494226803e-16	1.2778406804914155e-15	1.0000000000000002
spatialDLPFC	SDLPFC_Br3942_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br3942	primary_expansion	reverse	SDLPFC_Br3942_ANT_MID__reverse	balanced_ot	0.25		finite_step	R	I_EXPR	0.02	True	200	8.421579300003941	1.7763568394002505e-15	9.70252524157278e-16	1.3737925727563827e-15	1.0000000000000009
spatialDLPFC	SDLPFC_Br3942_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br3942	primary_expansion	reverse	SDLPFC_Br3942_ANT_MID__reverse	balanced_ot	0.25		finite_step	R	I_EXPR	0.01	True	200	8.38857100000314	3.552713678800501e-15	9.749145934989656e-16	1.3578548008208458e-15	1.0000000000000002
spatialDLPFC	SDLPFC_Br3942_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br3942	primary_expansion	reverse	SDLPFC_Br3942_ANT_MID__reverse	balanced_ot	0.25		finite_step	R	I_EXPR	0.005	True	200	8.381644700013567	3.552713678800501e-15	9.81094545882133e-16	1.3684799821112037e-15	1.0000000000000002
spatialDLPFC	SDLPFC_Br3942_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br3942	primary_expansion	reverse	SDLPFC_Br3942_ANT_MID__reverse	balanced_ot	0.25		finite_step	R	I_EXPR	0.0025	True	200	8.356304400003864	0.0	6.17886818099489e-16	1.2608187063833931e-15	0.9999999999999998
spatialDLPFC	SDLPFC_Br3942_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br3942	primary_expansion	reverse	SDLPFC_Br3942_ANT_MID__reverse	balanced_ot	0.25		finite_step	R	I_EXPR	0.00125	True	200	8.449495499997283	3.552713678800501e-15	9.55290534176978e-16	1.3467959386614936e-15	0.9999999999999993
spatialDLPFC	SDLPFC_Br3942_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br3942	primary_expansion	reverse	SDLPFC_Br3942_ANT_MID__reverse	balanced_ot	0.25		finite_step	R	I_EXPR	0.000625	True	200	8.297265900007915	1.7763568394002505e-15	9.636388909051163e-16	1.392982951209376e-15	1.0000000000000002
spatialDLPFC	SDLPFC_Br3942_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br3942	primary_expansion	reverse	SDLPFC_Br3942_ANT_MID__reverse	balanced_ot	0.25		finite_step	R	I_SPATIAL	0.02	True	200	8.560339599993313	1.7763568394002505e-15	9.494358424455562e-16	1.3482054014857248e-15	0.9999999999999998
spatialDLPFC	SDLPFC_Br3942_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br3942	primary_expansion	reverse	SDLPFC_Br3942_ANT_MID__reverse	balanced_ot	0.25		finite_step	R	I_SPATIAL	0.01	True	200	8.50589570000011	1.7763568394002505e-15	5.894807211803688e-16	1.2715523078909996e-15	1.0000000000000004
spatialDLPFC	SDLPFC_Br3942_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br3942	primary_expansion	reverse	SDLPFC_Br3942_ANT_MID__reverse	balanced_ot	0.25		finite_step	R	I_SPATIAL	0.005	True	200	8.396943899992038	3.552713678800501e-15	5.979374981257557e-16	1.2989826228548829e-15	1.0000000000000004
spatialDLPFC	SDLPFC_Br3942_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br3942	primary_expansion	reverse	SDLPFC_Br3942_ANT_MID__reverse	balanced_ot	0.25		finite_step	R	I_SPATIAL	0.0025	True	200	8.354766999997082	1.7763568394002505e-15	9.669999176398214e-16	1.3721662694976544e-15	1.0000000000000004
spatialDLPFC	SDLPFC_Br3942_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br3942	primary_expansion	reverse	SDLPFC_Br3942_ANT_MID__reverse	balanced_ot	0.25		finite_step	R	I_SPATIAL	0.00125	True	200	8.498696000009659	1.7763568394002505e-15	6.043342909434202e-16	1.2178843003529671e-15	0.9999999999999998
spatialDLPFC	SDLPFC_Br3942_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br3942	primary_expansion	reverse	SDLPFC_Br3942_ANT_MID__reverse	balanced_ot	0.25		finite_step	R	I_SPATIAL	0.000625	True	200	8.611684200004674	1.7763568394002505e-15	5.921912266115825e-16	1.2667818183320634e-15	0.9999999999999999
spatialDLPFC	SDLPFC_Br3942_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br3942	primary_expansion	reverse	SDLPFC_Br3942_ANT_MID__reverse	balanced_ot	0.25		finite_step	N	I_EXPR	0.02	True	200	8.443909100009478	0.0	6.054184931159057e-16	1.3012594474171024e-15	1.0
spatialDLPFC	SDLPFC_Br3942_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br3942	primary_expansion	reverse	SDLPFC_Br3942_ANT_MID__reverse	balanced_ot	0.25		finite_step	N	I_EXPR	0.01	True	200	8.444991399999708	1.7763568394002505e-15	9.76974577626688e-16	1.360673726469308e-15	1.0000000000000004
spatialDLPFC	SDLPFC_Br3942_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br3942	primary_expansion	reverse	SDLPFC_Br3942_ANT_MID__reverse	balanced_ot	0.25		finite_step	N	I_EXPR	0.005	True	200	8.388036099990131	0.0	9.461832359280997e-16	1.3590474232105798e-15	0.9999999999999996
spatialDLPFC	SDLPFC_Br3942_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br3942	primary_expansion	reverse	SDLPFC_Br3942_ANT_MID__reverse	balanced_ot	0.25		finite_step	N	I_EXPR	0.0025	True	200	8.307331299991347	1.7763568394002505e-15	9.538810713527468e-16	1.356120077344869e-15	1.0000000000000009
spatialDLPFC	SDLPFC_Br3942_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br3942	primary_expansion	reverse	SDLPFC_Br3942_ANT_MID__reverse	balanced_ot	0.25		finite_step	N	I_EXPR	0.00125	True	200	8.51860699999088	1.7763568394002505e-15	9.553989543942265e-16	1.3890798233884283e-15	0.9999999999999992
spatialDLPFC	SDLPFC_Br3942_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br3942	primary_expansion	reverse	SDLPFC_Br3942_ANT_MID__reverse	balanced_ot	0.25		finite_step	N	I_EXPR	0.000625	True	200	8.324672100003227	1.7763568394002505e-15	6.198383820099629e-16	1.2720944089772424e-15	1.0000000000000009
spatialDLPFC	SDLPFC_Br3942_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br3942	primary_expansion	reverse	SDLPFC_Br3942_ANT_MID__reverse	balanced_ot	0.25		finite_step	N	I_SPATIAL	0.02	True	200	8.344195399986347	3.552713678800501e-15	6.198383820099629e-16	1.2925858300372184e-15	1.0000000000000002
spatialDLPFC	SDLPFC_Br3942_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br3942	primary_expansion	reverse	SDLPFC_Br3942_ANT_MID__reverse	balanced_ot	0.25		finite_step	N	I_SPATIAL	0.01	True	200	8.585627499996917	1.7763568394002505e-15	9.45641134841857e-16	1.3137277724006857e-15	0.9999999999999992
spatialDLPFC	SDLPFC_Br3942_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br3942	primary_expansion	reverse	SDLPFC_Br3942_ANT_MID__reverse	balanced_ot	0.25		finite_step	N	I_SPATIAL	0.005	True	200	8.745869399994262	1.7763568394002505e-15	6.042258707261716e-16	1.2514945677000178e-15	1.0
spatialDLPFC	SDLPFC_Br3942_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br3942	primary_expansion	reverse	SDLPFC_Br3942_ANT_MID__reverse	balanced_ot	0.25		finite_step	N	I_SPATIAL	0.0025	True	200	8.516241899997112	1.7763568394002505e-15	6.074784772436281e-16	1.3128604106626973e-15	1.0000000000000004
spatialDLPFC	SDLPFC_Br3942_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br3942	primary_expansion	reverse	SDLPFC_Br3942_ANT_MID__reverse	balanced_ot	0.25		finite_step	N	I_SPATIAL	0.00125	True	200	8.872285000004922	1.7763568394002505e-15	9.634220504706192e-16	1.3697810247181863e-15	1.0
spatialDLPFC	SDLPFC_Br3942_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br3942	primary_expansion	reverse	SDLPFC_Br3942_ANT_MID__reverse	balanced_ot	0.25		finite_step	N	I_SPATIAL	0.000625	True	200	8.848519999999553	0.0	9.578926193909432e-16	1.4133659520521036e-15	0.9999999999999989
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	forward	SDLPFC_Br6423_ANT_MID	uot	0.25	2.0	base	BASE	NONE	0.0	True	85	3.813550999999279	3.119723146483011e-09	0.8965428887705214	0.8965428887705214	1.896542888770521
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	forward	SDLPFC_Br6423_ANT_MID	uot	0.25	2.0	finite_step	R	I_EXPR	0.02	True	85	3.778367100007017	3.131674475298496e-09	0.9015972981113054	0.9015972981113055	1.9015972981113038
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	forward	SDLPFC_Br6423_ANT_MID	uot	0.25	2.0	finite_step	R	I_EXPR	0.01	True	85	3.6386462999944342	3.1256952581770747e-09	0.8990675022657891	0.8990675022657892	1.8990675022657897
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	forward	SDLPFC_Br6423_ANT_MID	uot	0.25	2.0	finite_step	R	I_EXPR	0.005	True	85	3.6233343000058085	3.122708314151623e-09	0.8978045485984041	0.8978045485984043	1.8978045485984039
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	forward	SDLPFC_Br6423_ANT_MID	uot	0.25	2.0	finite_step	R	I_EXPR	0.0025	True	85	3.7287849000131246	3.1212152862281073e-09	0.8971735570636385	0.8971735570636384	1.897173557063637
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	forward	SDLPFC_Br6423_ANT_MID	uot	0.25	2.0	finite_step	R	I_EXPR	0.00125	True	85	3.894830199991702	3.120469216355559e-09	0.8968581825255044	0.8968581825255044	1.8968581825255055
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	forward	SDLPFC_Br6423_ANT_MID	uot	0.25	2.0	finite_step	R	I_EXPR	0.000625	True	85	4.031132200005231	3.120097069597705e-09	0.8967005255518222	0.8967005255518221	1.8967005255518221
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	forward	SDLPFC_Br6423_ANT_MID	uot	0.25	2.0	finite_step	R	I_SPATIAL	0.02	True	85	3.8606923000043025	3.1240423581380128e-09	0.8982708949279194	0.8982708949279194	1.8982708949279194
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	forward	SDLPFC_Br6423_ANT_MID	uot	0.25	2.0	finite_step	R	I_SPATIAL	0.01	True	85	3.7902570000005653	3.1218743146155248e-09	0.8974032414964512	0.8974032414964512	1.8974032414964512
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	forward	SDLPFC_Br6423_ANT_MID	uot	0.25	2.0	finite_step	R	I_SPATIAL	0.005	True	85	3.9406746000022395	3.1207969541924285e-09	0.8969721600812168	0.8969721600812168	1.896972160081217
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	forward	SDLPFC_Br6423_ANT_MID	uot	0.25	2.0	finite_step	R	I_SPATIAL	0.0025	True	85	3.8294505000085337	3.12025960624851e-09	0.8967572990951843	0.8967572990951842	1.8967572990951846
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	forward	SDLPFC_Br6423_ANT_MID	uot	0.25	2.0	finite_step	R	I_SPATIAL	0.00125	True	85	3.8624611999985063	3.1199913763657605e-09	0.8966500377161353	0.8966500377161353	1.896650037716136
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	forward	SDLPFC_Br6423_ANT_MID	uot	0.25	2.0	finite_step	R	I_SPATIAL	0.000625	True	85	3.7650143000064418	3.1198581496028055e-09	0.8965964492036063	0.8965964492036063	1.896596449203607
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	forward	SDLPFC_Br6423_ANT_MID	uot	0.25	2.0	finite_step	N	I_EXPR	0.02	True	85	3.657165199998417	3.1274227652033915e-09	0.8998938787925026	0.8998938787925028	1.8998938787925024
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	forward	SDLPFC_Br6423_ANT_MID	uot	0.25	2.0	finite_step	N	I_EXPR	0.01	True	85	3.6910305000055814	3.1235609654345353e-09	0.8982132922426911	0.8982132922426911	1.8982132922426924
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	forward	SDLPFC_Br6423_ANT_MID	uot	0.25	2.0	finite_step	N	I_EXPR	0.005	True	85	3.81161579999025	3.1216389473343042e-09	0.8973768125010715	0.8973768125010716	1.8973768125010722
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	forward	SDLPFC_Br6423_ANT_MID	uot	0.25	2.0	finite_step	N	I_EXPR	0.0025	True	85	3.706374200002756	3.120680602819448e-09	0.8969595304869263	0.8969595304869263	1.8969595304869264
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	forward	SDLPFC_Br6423_ANT_MID	uot	0.25	2.0	finite_step	N	I_EXPR	0.00125	True	85	3.690877200002433	3.1202018746512294e-09	0.8967511295101045	0.8967511295101044	1.896751129510103
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	forward	SDLPFC_Br6423_ANT_MID	uot	0.25	2.0	finite_step	N	I_EXPR	0.000625	True	85	3.605250499997055	3.11996295465633e-09	0.8966469891004535	0.8966469891004536	1.8966469891004532
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	forward	SDLPFC_Br6423_ANT_MID	uot	0.25	2.0	finite_step	N	I_SPATIAL	0.02	True	85	3.5931886000034865	3.1121221155672174e-09	0.8932329642591088	0.8932329642591088	1.8932329642591088
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	forward	SDLPFC_Br6423_ANT_MID	uot	0.25	2.0	finite_step	N	I_SPATIAL	0.01	True	85	3.605312999992748	3.1159101965272384e-09	0.8948827511248076	0.8948827511248079	1.8948827511248074
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	forward	SDLPFC_Br6423_ANT_MID	uot	0.25	2.0	finite_step	N	I_SPATIAL	0.005	True	85	3.6455809000035515	3.117813562880656e-09	0.8957115314621396	0.8957115314621397	1.8957115314621396
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	forward	SDLPFC_Br6423_ANT_MID	uot	0.25	2.0	finite_step	N	I_SPATIAL	0.0025	True	85	3.6841480000002775	3.1187683546818334e-09	0.8961268886575056	0.8961268886575056	1.8961268886575056
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	forward	SDLPFC_Br6423_ANT_MID	uot	0.25	2.0	finite_step	N	I_SPATIAL	0.00125	True	85	3.654824400000507	3.119246194671632e-09	0.8963348084316509	0.896334808431651	1.8963348084316494
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	forward	SDLPFC_Br6423_ANT_MID	uot	0.25	2.0	finite_step	N	I_SPATIAL	0.000625	True	85	3.6171761000005063	3.1194842264881117e-09	0.896438828540759	0.896438828540759	1.896438828540758
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	forward	SDLPFC_Br6423_ANT_MID	row_softmax	0.25		base	BASE	NONE	0.0	True	1	0.036622500003431924				1.0000000000000004
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	forward	SDLPFC_Br6423_ANT_MID	row_softmax	0.25		finite_step	R	I_EXPR	0.02	True	1	0.03938499999640044				1.0000000000000002
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	forward	SDLPFC_Br6423_ANT_MID	row_softmax	0.25		finite_step	R	I_EXPR	0.01	True	1	0.03899860000819899				0.9999999999999997
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	forward	SDLPFC_Br6423_ANT_MID	row_softmax	0.25		finite_step	R	I_EXPR	0.005	True	1	0.03880350000690669				1.0000000000000002
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	forward	SDLPFC_Br6423_ANT_MID	row_softmax	0.25		finite_step	R	I_EXPR	0.0025	True	1	0.04269909999857191				1.0000000000000002
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	forward	SDLPFC_Br6423_ANT_MID	row_softmax	0.25		finite_step	R	I_EXPR	0.00125	True	1	0.044450900008087046				0.9999999999999997
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	forward	SDLPFC_Br6423_ANT_MID	row_softmax	0.25		finite_step	R	I_EXPR	0.000625	True	1	0.0388045999861788				1.0000000000000002
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	forward	SDLPFC_Br6423_ANT_MID	row_softmax	0.25		finite_step	R	I_SPATIAL	0.02	True	1	0.04114510001090821				1.0000000000000002
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	forward	SDLPFC_Br6423_ANT_MID	row_softmax	0.25		finite_step	R	I_SPATIAL	0.01	True	1	0.038550100012798794				1.0000000000000002
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	forward	SDLPFC_Br6423_ANT_MID	row_softmax	0.25		finite_step	R	I_SPATIAL	0.005	True	1	0.03759719998924993				0.9999999999999994
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	forward	SDLPFC_Br6423_ANT_MID	row_softmax	0.25		finite_step	R	I_SPATIAL	0.0025	True	1	0.03851020000001881				0.9999999999999999
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	forward	SDLPFC_Br6423_ANT_MID	row_softmax	0.25		finite_step	R	I_SPATIAL	0.00125	True	1	0.03827080001065042				0.9999999999999999
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	forward	SDLPFC_Br6423_ANT_MID	row_softmax	0.25		finite_step	R	I_SPATIAL	0.000625	True	1	0.041567100008251145				1.0000000000000002
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	forward	SDLPFC_Br6423_ANT_MID	row_softmax	0.25		finite_step	N	I_EXPR	0.02	True	1	0.04332589999830816				1.0
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	forward	SDLPFC_Br6423_ANT_MID	row_softmax	0.25		finite_step	N	I_EXPR	0.01	True	1	0.03979039999831002				1.0
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	forward	SDLPFC_Br6423_ANT_MID	row_softmax	0.25		finite_step	N	I_EXPR	0.005	True	1	0.040273899998283014				1.0000000000000004
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	forward	SDLPFC_Br6423_ANT_MID	row_softmax	0.25		finite_step	N	I_EXPR	0.0025	True	1	0.038729799998691306				1.0000000000000004
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	forward	SDLPFC_Br6423_ANT_MID	row_softmax	0.25		finite_step	N	I_EXPR	0.00125	True	1	0.03737819999514613				1.0000000000000002
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	forward	SDLPFC_Br6423_ANT_MID	row_softmax	0.25		finite_step	N	I_EXPR	0.000625	True	1	0.039363500007311814				0.9999999999999999
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	forward	SDLPFC_Br6423_ANT_MID	row_softmax	0.25		finite_step	N	I_SPATIAL	0.02	True	1	0.03799129999242723				1.0000000000000007
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	forward	SDLPFC_Br6423_ANT_MID	row_softmax	0.25		finite_step	N	I_SPATIAL	0.01	True	1	0.03930519999994431				0.9999999999999999
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	forward	SDLPFC_Br6423_ANT_MID	row_softmax	0.25		finite_step	N	I_SPATIAL	0.005	True	1	0.03735210000013467				0.9999999999999997
