dataset	pair_type	biological_pair_id	independent_unit_id	cohort_role	pair_id	direction	method	epsilon	tau	score	n_estimable	spearman	aurc	oracle_aurc	random_aurc	normalized_excess_aurc	retained_loss_at_80pct_coverage	retained_loss_at_90pct_coverage	auroc	auprc	prevalence	precision_at_prevalence	recall_at_prevalence
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_A1_CONTROLLED	HER2ST::A	manual_truth_controlled	HER2ST_A1_CONTROLLED	forward	uot	0.25	2.0	transported_mass_deficit	341	0.5879753297416583	0.07586785833006916	0.04329529310352105	0.19941348973607037	0.20864041430873795	0.07692307692307693	0.11400651465798045	0.9248006895065719	0.81896193479859	0.19941348973607037	0.6911764705882353	0.6911764705882353
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_A1_CONTROLLED	HER2ST::A	manual_truth_controlled	HER2ST_A1_CONTROLLED	forward	uot	0.25	2.0	source_boundary_proximity	341	0.3441061530621215	0.14669890503859068	0.04329529310352105	0.19941348973607037	0.6623418292388271	0.16483516483516483	0.18892508143322476	0.7485994397759104	0.33573907748349546	0.19941348973607037	0.3382352941176471	0.3382352941176471
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_A1_CONTROLLED	HER2ST::A	manual_truth_controlled	HER2ST_A1_CONTROLLED	forward	uot	0.25	2.0	uot_local_mass	341	0.20921364129534528	0.15626200717960426	0.04329529310352105	0.19941348973607037	0.7235973545221608	0.16483516483516483	0.1758957654723127	0.6511527687998276	0.37162482612535114	0.19941348973607037	0.3382352941176471	0.3382352941176471
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_A1_CONTROLLED	HER2ST::A	manual_truth_controlled	HER2ST_A1_CONTROLLED	forward	uot	0.25	2.0	uot_local_shape	341	-0.05845455979171444	0.20835208702134497	0.04329529310352105	0.19941348973607037	1.0572553198671202	0.20512820512820512	0.20846905537459284	0.4577677224736048	0.1820723722089025	0.19941348973607037	0.17647058823529413	0.17647058823529413
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_A1_CONTROLLED	HER2ST::A	manual_truth_controlled	HER2ST_A1_CONTROLLED	forward	uot	0.25	2.0	uot_observed_mass_h001	341	0.20913908190785588	0.15626200717960426	0.04329529310352105	0.19941348973607037	0.7235973545221608	0.16483516483516483	0.1758957654723127	0.6510989010989011	0.371608039298161	0.19941348973607037	0.3382352941176471	0.3382352941176471
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_A1_CONTROLLED	HER2ST::A	manual_truth_controlled	HER2ST_A1_CONTROLLED	forward	uot	0.25	2.0	uot_observed_shape_h001	341	-0.05785808469179898	0.20828694044154042	0.04329529310352105	0.19941348973607037	1.056838029754822	0.20512820512820512	0.20521172638436483	0.458198664081017	0.18223811477262652	0.19941348973607037	0.17647058823529413	0.17647058823529413
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_A1_CONTROLLED	HER2ST::A	manual_truth_controlled	HER2ST_A1_CONTROLLED	forward	uot	0.25	2.0	uot_observed_combined_h001	341	0.010289195473541572	0.19356980319962946	0.04329529310352105	0.19941348973607037	0.9625688314207536	0.20146520146520147	0.19543973941368079	0.5074337427278603	0.20826902369101868	0.19941348973607037	0.19117647058823528	0.19117647058823528
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_A1_CONTROLLED	HER2ST::A	manual_truth_controlled	HER2ST_A1_CONTROLLED	forward	uot	0.25	2.0	uot_endpoint_mass	341	0.20660406273321522	0.15682209356316534	0.04329529310352105	0.19941348973607037	0.7271849336490152	0.16483516483516483	0.1758957654723127	0.6492673992673993	0.36940172367189017	0.19941348973607037	0.3382352941176471	0.3382352941176471
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_A1_CONTROLLED	HER2ST::A	manual_truth_controlled	HER2ST_A1_CONTROLLED	forward	uot	0.25	2.0	uot_endpoint_shape	341	-0.016477624635164403	0.20226505441875542	0.04329529310352105	0.19941348973607037	1.0182654216112725	0.1978021978021978	0.20195439739413681	0.48809523809523814	0.19528210730496526	0.19941348973607037	0.20588235294117646	0.20588235294117646
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_A1_CONTROLLED	HER2ST::A	manual_truth_controlled	HER2ST_A1_CONTROLLED	forward	uot	0.25	2.0	uot_endpoint_combined	341	0.031314942745561306	0.1890422052316474	0.04329529310352105	0.19941348973607037	0.933567740800686	0.1978021978021978	0.18892508143322476	0.5226244343891402	0.2207173075981228	0.19941348973607037	0.20588235294117646	0.20588235294117646
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_A1_CONTROLLED	HER2ST::A	manual_truth_controlled	HER2ST_A1_CONTROLLED	forward	row_softmax	0.25		finite_response_h001	341	-0.46241732120945533	0.27001385803568834	0.04329529310352105	0.19941348973607037	1.4522238267060432	0.2490842490842491	0.22149837133550487	0.16591251885369535	0.11958566555348381	0.19941348973607037	0.0	0.0
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_A1_CONTROLLED	HER2ST::A	manual_truth_controlled	HER2ST_A1_CONTROLLED	forward	row_softmax	0.25		local_reference	341	-0.4622682024344764	0.27001385803568834	0.04329529310352105	0.19941348973607037	1.4522238267060432	0.2490842490842491	0.22149837133550487	0.1660202542555484	0.11959054640570833	0.19941348973607037	0.0	0.0
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_A1_CONTROLLED	HER2ST::A	manual_truth_controlled	HER2ST_A1_CONTROLLED	forward	row_softmax	0.25		endpoint_response	341	-0.45011502227369904	0.2716540581491025	0.04329529310352105	0.19941348973607037	1.4627299698001415	0.2490842490842491	0.22149837133550487	0.17480068950657185	0.12088023743487736	0.19941348973607037	0.0	0.0
