independent_unit_id	cohort_role	method	epsilon	tau	arm	intervention	h	h_spearman	h_top_overlap	h_rmae	scalar_gate_pass
HER2ST::F	manual_truth_controlled	row_softmax	0.25		N	I_SPATIAL	0.01	0.9999341848473581	1.0	0.0038744393592431885	True
HER2ST::F	manual_truth_controlled	row_softmax	0.25		N	I_SPATIAL	0.02	0.999794106956873	1.0	0.007784789746541634	True
HER2ST::F	manual_truth_controlled	row_softmax	0.25		R	I_EXPR	0.000625	0.9999994414318876	1.0	4.628026435300231e-06	True
HER2ST::F	manual_truth_controlled	row_softmax	0.25		R	I_EXPR	0.00125	0.9999991097351937	1.0	9.256910690343919e-06	True
HER2ST::F	manual_truth_controlled	row_softmax	0.25		R	I_EXPR	0.0025	0.9999985511670811	1.0	1.851450141635753e-05	True
HER2ST::F	manual_truth_controlled	row_softmax	0.25		R	I_EXPR	0.005	0.9999974512517247	1.0	3.702570554143835e-05	True
HER2ST::F	manual_truth_controlled	row_softmax	0.25		R	I_EXPR	0.01	0.9999947967421272	1.0	7.403036632272883e-05	True
HER2ST::F	manual_truth_controlled	row_softmax	0.25		R	I_EXPR	0.02	0.9999885718128381	1.0	0.00014799481951060042	True
HER2ST::F	manual_truth_controlled	row_softmax	0.25		R	I_SPATIAL	0.000625	0.9999983336561289	1.0	0.00024257422476639296	True
HER2ST::F	manual_truth_controlled	row_softmax	0.25		R	I_SPATIAL	0.00125	0.9999967464922447	1.0	0.00048521310181242835	True
HER2ST::F	manual_truth_controlled	row_softmax	0.25		R	I_SPATIAL	0.0025	0.9999926483939798	1.0	0.000970904166061485	True
HER2ST::F	manual_truth_controlled	row_softmax	0.25		R	I_SPATIAL	0.005	0.999983507833927	1.0	0.0019438989094054263	True
HER2ST::F	manual_truth_controlled	row_softmax	0.25		R	I_SPATIAL	0.01	0.9999504338452412	1.0	0.003896231890839661	True
HER2ST::F	manual_truth_controlled	row_softmax	0.25		R	I_SPATIAL	0.02	0.9998371001888773	1.0	0.007826826630865704	True
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	N	I_EXPR	0.000625	0.9999980345290786	1.0	0.0002101665529837018	True
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	N	I_EXPR	0.00125	0.999996001482759	1.0	0.000420288733322596	True
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	N	I_EXPR	0.0025	0.9999900863490618	1.0	0.0008401064298342643	True
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	N	I_EXPR	0.005	0.9999759851233587	1.0	0.0016782054390992146	True
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	N	I_EXPR	0.01	0.9999343422115367	1.0	0.0033483754747431088	True
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	N	I_EXPR	0.02	0.9997842179920711	1.0	0.006665381220519037	True
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	N	I_SPATIAL	0.000625	0.999997789500745	1.0	0.00021045601567629593	True
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	N	I_SPATIAL	0.00125	0.9999948937070005	1.0	0.0004209586194203594	True
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	N	I_SPATIAL	0.0025	0.9999891365612483	1.0	0.0008423173352094938	True
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	N	I_SPATIAL	0.005	0.9999748517023119	1.0	0.001686510320032569	True
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	N	I_SPATIAL	0.01	0.9999303483745288	0.9829902801600915	0.003381075122654273	True
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	N	I_SPATIAL	0.02	0.9997810496645609	0.9678387650085764	0.006794128338004314	True
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	R	I_EXPR	0.000625	0.9999998961107717	1.0	3.234208836642835e-05	True
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	R	I_EXPR	0.00125	0.9999997721925348	1.0	6.468417673285282e-05	True
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	R	I_EXPR	0.0025	0.9999996473382511	1.0	0.00012937498605153228	True
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	R	I_EXPR	0.005	0.9999988800556351	1.0	0.00025878313724114136	True
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	R	I_EXPR	0.01	0.9999973454904028	1.0	0.0005177056008144633	True
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	R	I_EXPR	0.02	0.9999950436425543	1.0	0.0010359753837188446	True
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	R	I_SPATIAL	0.000625	0.9999980918079638	1.0	0.0002642198091481999	True
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	R	I_SPATIAL	0.00125	0.9999957890240688	1.0	0.0005284942075033703	True
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	R	I_SPATIAL	0.0025	0.999989568402984	1.0	0.0010574957652098246	True
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	R	I_SPATIAL	0.005	0.9999744664709196	1.0	0.002117313937304358	True
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	R	I_SPATIAL	0.01	0.9999263895552255	1.0	0.004244853452251308	True
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	R	I_SPATIAL	0.02	0.9997625231918916	0.9924242424242424	0.008531791416473793	True
HER2ST::G	manual_truth_controlled	balanced_ot	0.25		N	I_EXPR	0.000625	0.9999949179386004	1.0	0.0002590962160220941	True
HER2ST::G	manual_truth_controlled	balanced_ot	0.25		N	I_EXPR	0.00125	0.9999893640856854	1.0	0.0005181206720924424	True
HER2ST::G	manual_truth_controlled	balanced_ot	0.25		N	I_EXPR	0.0025	0.9999712697954533	1.0	0.0010357600398391595	True
HER2ST::G	manual_truth_controlled	balanced_ot	0.25		N	I_EXPR	0.005	0.9999304959455466	1.0	0.0020691044244694427	True
HER2ST::G	manual_truth_controlled	balanced_ot	0.25		N	I_EXPR	0.01	0.9997829035178327	1.0	0.004126926478711809	True
HER2ST::G	manual_truth_controlled	balanced_ot	0.25		N	I_EXPR	0.02	0.9992135373512455	1.0	0.008213468606536867	True
HER2ST::G	manual_truth_controlled	balanced_ot	0.25		N	I_SPATIAL	0.000625	0.9999933978489337	1.0	0.00025946753220830487	True
HER2ST::G	manual_truth_controlled	balanced_ot	0.25		N	I_SPATIAL	0.00125	0.9999843170249048	1.0	0.0005190048200268548	True
HER2ST::G	manual_truth_controlled	balanced_ot	0.25		N	I_SPATIAL	0.0025	0.9999626284057328	1.0	0.0010386230386943592	True
HER2ST::G	manual_truth_controlled	balanced_ot	0.25		N	I_SPATIAL	0.005	0.9999079787453775	1.0	0.002079742747205954	True
HER2ST::G	manual_truth_controlled	balanced_ot	0.25		N	I_SPATIAL	0.01	0.9997457242836014	1.0	0.004169843558492576	True
HER2ST::G	manual_truth_controlled	balanced_ot	0.25		N	I_SPATIAL	0.02	0.9991797950865369	1.0	0.008382702204877433	True
HER2ST::G	manual_truth_controlled	balanced_ot	0.25		R	I_EXPR	0.000625	0.999999820283553	1.0	1.99810532865677e-05	True
HER2ST::G	manual_truth_controlled	balanced_ot	0.25		R	I_EXPR	0.00125	0.9999995482088383	1.0	3.996210657313871e-05	True
HER2ST::G	manual_truth_controlled	balanced_ot	0.25		R	I_EXPR	0.0025	0.9999989167012298	1.0	7.990981418178546e-05	True
HER2ST::G	manual_truth_controlled	balanced_ot	0.25		R	I_EXPR	0.005	0.9999970121782269	1.0	0.00015974194222127233	True
HER2ST::G	manual_truth_controlled	balanced_ot	0.25		R	I_EXPR	0.01	0.9999943837893479	1.0	0.0003192329791082908	True
HER2ST::G	manual_truth_controlled	balanced_ot	0.25		R	I_EXPR	0.02	0.9999881934287359	1.0	0.0006373037588170088	True
HER2ST::G	manual_truth_controlled	balanced_ot	0.25		R	I_SPATIAL	0.000625	0.999995010296868	1.0	0.0002620279108005636	True
HER2ST::G	manual_truth_controlled	balanced_ot	0.25		R	I_SPATIAL	0.00125	0.999987823995665	1.0	0.0005240947000665304	True
HER2ST::G	manual_truth_controlled	balanced_ot	0.25		R	I_SPATIAL	0.0025	0.9999715792274633	1.0	0.0010487462199796956	True
HER2ST::G	manual_truth_controlled	balanced_ot	0.25		R	I_SPATIAL	0.005	0.9999147703263321	1.0	0.0021000804724366955	True
HER2ST::G	manual_truth_controlled	balanced_ot	0.25		R	I_SPATIAL	0.01	0.9997367999587825	1.0	0.004209933069258628	True
HER2ST::G	manual_truth_controlled	balanced_ot	0.25		R	I_SPATIAL	0.02	0.9991315444196198	0.9848484848484849	0.008460583408891113	True
HER2ST::G	manual_truth_controlled	row_softmax	0.25		N	I_EXPR	0.000625	0.9999976336856587	1.0	0.00024573282253059493	True
HER2ST::G	manual_truth_controlled	row_softmax	0.25		N	I_EXPR	0.00125	0.9999963556701763	1.0	0.0004914202770858146	True
HER2ST::G	manual_truth_controlled	row_softmax	0.25		N	I_EXPR	0.0025	0.9999922645492793	1.0	0.0009824434615022268	True
HER2ST::G	manual_truth_controlled	row_softmax	0.25		N	I_EXPR	0.005	0.9999842670240207	1.0	0.001962813596535216	True
HER2ST::G	manual_truth_controlled	row_softmax	0.25		N	I_EXPR	0.01	0.9999591935061509	1.0	0.003916895759311227	True
HER2ST::G	manual_truth_controlled	row_softmax	0.25		N	I_EXPR	0.02	0.9998681681921193	1.0	0.007800448369827889	True
HER2ST::G	manual_truth_controlled	row_softmax	0.25		N	I_SPATIAL	0.000625	0.9999992661339469	1.0	0.0002459919835971443	True
HER2ST::G	manual_truth_controlled	row_softmax	0.25		N	I_SPATIAL	0.00125	0.999997721043838	1.0	0.0004920418135835057	True
HER2ST::G	manual_truth_controlled	row_softmax	0.25		N	I_SPATIAL	0.0025	0.9999925516242592	1.0	0.0009845621565616103	True
HER2ST::G	manual_truth_controlled	row_softmax	0.25		N	I_SPATIAL	0.005	0.9999829890085381	1.0	0.001971173817401506	True
HER2ST::G	manual_truth_controlled	row_softmax	0.25		N	I_SPATIAL	0.01	0.99995757870154	1.0	0.003951154721624262	True
HER2ST::G	manual_truth_controlled	row_softmax	0.25		N	I_SPATIAL	0.02	0.9998781902425025	1.0	0.007938054594250808	True
HER2ST::G	manual_truth_controlled	row_softmax	0.25		R	I_EXPR	0.000625	0.9999993684923913	1.0	1.0871983266854488e-05	True
HER2ST::G	manual_truth_controlled	row_softmax	0.25		R	I_EXPR	0.00125	0.9999988243429621	1.0	2.174472571183645e-05	True
HER2ST::G	manual_truth_controlled	row_softmax	0.25		R	I_EXPR	0.0025	0.9999981828351765	1.0	4.3490207205222854e-05	True
HER2ST::G	manual_truth_controlled	row_softmax	0.25		R	I_EXPR	0.005	0.999995729162656	1.0	8.697158964903989e-05	True
HER2ST::G	manual_truth_controlled	row_softmax	0.25		R	I_EXPR	0.01	0.9999914683254889	1.0	0.00017387179863167325	True
HER2ST::G	manual_truth_controlled	row_softmax	0.25		R	I_EXPR	0.02	0.9999770757227293	1.0	0.0003475454880012307	True
HER2ST::G	manual_truth_controlled	row_softmax	0.25		R	I_SPATIAL	0.000625	0.9999984599099796	1.0	0.0002476110026955273	True
HER2ST::G	manual_truth_controlled	row_softmax	0.25		R	I_SPATIAL	0.00125	0.9999967251032471	1.0	0.0004952759616252422	True
HER2ST::G	manual_truth_controlled	row_softmax	0.25		R	I_SPATIAL	0.0025	0.9999943637889943	1.0	0.0009909859271578576	True
HER2ST::G	manual_truth_controlled	row_softmax	0.25		R	I_SPATIAL	0.005	0.9999868954128998	1.0	0.001984103603535606	True
HER2ST::G	manual_truth_controlled	row_softmax	0.25		R	I_SPATIAL	0.01	0.9999685864056017	1.0	0.003976731370890978	True
HER2ST::G	manual_truth_controlled	row_softmax	0.25		R	I_SPATIAL	0.02	0.9999048682780707	1.0	0.007988513510408048	True
HER2ST::G	manual_truth_controlled	uot	0.25	2.0	N	I_EXPR	0.000625	0.9999964580286208	1.0	0.00021876727453948425	True
HER2ST::G	manual_truth_controlled	uot	0.25	2.0	N	I_EXPR	0.00125	0.9999916480419359	1.0	0.00043746847538324974	True
HER2ST::G	manual_truth_controlled	uot	0.25	2.0	N	I_EXPR	0.0025	0.9999749241254539	1.0	0.0008744341010293174	True
HER2ST::G	manual_truth_controlled	uot	0.25	2.0	N	I_EXPR	0.005	0.9999423225171644	1.0	0.001746767880178216	True
HER2ST::G	manual_truth_controlled	uot	0.25	2.0	N	I_EXPR	0.01	0.9998291262187976	1.0	0.003484907778464734	True
HER2ST::G	manual_truth_controlled	uot	0.25	2.0	N	I_EXPR	0.02	0.9993935549504767	0.9726533628972653	0.006935460990491277	True
HER2ST::G	manual_truth_controlled	uot	0.25	2.0	N	I_SPATIAL	0.000625	0.999996268311997	1.0	0.000219092056499143	True
HER2ST::G	manual_truth_controlled	uot	0.25	2.0	N	I_SPATIAL	0.00125	0.9999919351169158	1.0	0.0004382534342907676	True
HER2ST::G	manual_truth_controlled	uot	0.25	2.0	N	I_SPATIAL	0.0025	0.9999802009035658	1.0	0.0008770365876298434	True
HER2ST::G	manual_truth_controlled	uot	0.25	2.0	N	I_SPATIAL	0.005	0.9999350562145468	1.0	0.001756293169916765	True
HER2ST::G	manual_truth_controlled	uot	0.25	2.0	N	I_SPATIAL	0.01	0.9998116207920548	1.0	0.0035220509298450526	True
HER2ST::G	manual_truth_controlled	uot	0.25	2.0	N	I_SPATIAL	0.02	0.9994159471484356	1.0	0.007081280002653663	True
HER2ST::G	manual_truth_controlled	uot	0.25	2.0	R	I_EXPR	0.000625	0.9999999076417323	1.0	2.8512360802781343e-05	True
HER2ST::G	manual_truth_controlled	uot	0.25	2.0	R	I_EXPR	0.00125	0.9999997279252852	1.0	5.702510609340327e-05	True
HER2ST::G	manual_truth_controlled	uot	0.25	2.0	R	I_EXPR	0.0025	0.99999954320875	1.0	0.00011405978912359073	True
HER2ST::G	manual_truth_controlled	uot	0.25	2.0	R	I_EXPR	0.005	0.9999988143427853	1.0	0.00022816030202411387	True
HER2ST::G	manual_truth_controlled	uot	0.25	2.0	R	I_EXPR	0.01	0.9999970695358757	1.0	0.00045648590882118017	True
HER2ST::G	manual_truth_controlled	uot	0.25	2.0	R	I_EXPR	0.02	0.9999935999224105	1.0	0.0009136399366001943	True
HER2ST::G	manual_truth_controlled	uot	0.25	2.0	R	I_SPATIAL	0.000625	0.9999935125642314	0.9878048780487805	0.00027478755448109935	True
HER2ST::G	manual_truth_controlled	uot	0.25	2.0	R	I_SPATIAL	0.00125	0.9999880510695842	0.9878048780487805	0.000549639941549688	True
HER2ST::G	manual_truth_controlled	uot	0.25	2.0	R	I_SPATIAL	0.0025	0.9999719286601804	0.9878048780487805	0.0010997939384973978	True
HER2ST::G	manual_truth_controlled	uot	0.25	2.0	R	I_SPATIAL	0.005	0.999922468133022	0.9878048780487805	0.0022019685567747586	True
HER2ST::G	manual_truth_controlled	uot	0.25	2.0	R	I_SPATIAL	0.01	0.9998088171133459	0.9878048780487805	0.004414877660794462	True
HER2ST::G	manual_truth_controlled	uot	0.25	2.0	R	I_SPATIAL	0.02	0.9993971766993262	0.9878048780487805	0.008874539852918861	True
HER2ST::H	manual_truth_controlled	balanced_ot	0.25		N	I_EXPR	0.000625	0.9999972531728996	1.0	0.0002526157632521673	True
HER2ST::H	manual_truth_controlled	balanced_ot	0.25		N	I_EXPR	0.00125	0.9999939975334413	1.0	0.0005051715148233235	True
HER2ST::H	manual_truth_controlled	balanced_ot	0.25		N	I_EXPR	0.0025	0.9999888092932607	1.0	0.0010098866661187084	True
HER2ST::H	manual_truth_controlled	balanced_ot	0.25		N	I_EXPR	0.005	0.9999737798309716	1.0	0.0020176839460546046	True
HER2ST::H	manual_truth_controlled	balanced_ot	0.25		N	I_EXPR	0.01	0.9999344879903054	1.0	0.004026288527036117	True
HER2ST::H	manual_truth_controlled	balanced_ot	0.25		N	I_EXPR	0.02	0.9997996315153705	0.9905660377358491	0.008016625842513954	True
HER2ST::H	manual_truth_controlled	balanced_ot	0.25		N	I_SPATIAL	0.000625	0.9999976946044669	1.0	0.00025292250777281245	True
HER2ST::H	manual_truth_controlled	balanced_ot	0.25		N	I_SPATIAL	0.00125	0.9999947173001069	0.9883720930232558	0.000505926681064969	True
HER2ST::H	manual_truth_controlled	balanced_ot	0.25		N	I_SPATIAL	0.0025	0.999989571250788	0.9883720930232558	0.0010123183572534077	True
HER2ST::H	manual_truth_controlled	balanced_ot	0.25		N	I_SPATIAL	0.005	0.9999764145644003	0.9883720930232558	0.00202665636432307	True
HER2ST::H	manual_truth_controlled	balanced_ot	0.25		N	I_SPATIAL	0.01	0.9999384866872779	0.9883720930232558	0.004062012472042738	True
HER2ST::H	manual_truth_controlled	balanced_ot	0.25		N	I_SPATIAL	0.02	0.9998007146016205	0.9883720930232558	0.008160012891039728	True
HER2ST::H	manual_truth_controlled	balanced_ot	0.25		R	I_EXPR	0.000625	0.9999997216649017	1.0	2.1538962458435394e-05	True
HER2ST::H	manual_truth_controlled	balanced_ot	0.25		R	I_EXPR	0.00125	0.9999996026482869	1.0	4.307701943320985e-05	True
HER2ST::H	manual_truth_controlled	balanced_ot	0.25		R	I_EXPR	0.0025	0.9999992821223269	1.0	8.61404670412042e-05	True
HER2ST::H	manual_truth_controlled	balanced_ot	0.25		R	I_EXPR	0.005	0.9999985296097621	1.0	0.00017219224773846326	True
HER2ST::H	manual_truth_controlled	balanced_ot	0.25		R	I_EXPR	0.01	0.9999958287515083	1.0	0.00034406467554958686	True
HER2ST::H	manual_truth_controlled	balanced_ot	0.25		R	I_EXPR	0.02	0.9999921430144378	1.0	0.0006868402679455449	True
HER2ST::H	manual_truth_controlled	balanced_ot	0.25		R	I_SPATIAL	0.000625	0.9999971360452774	1.0	0.0002544258309734737	True
HER2ST::H	manual_truth_controlled	balanced_ot	0.25		R	I_SPATIAL	0.00125	0.9999947040771597	1.0	0.0005088978671242727	True
HER2ST::H	manual_truth_controlled	balanced_ot	0.25		R	I_SPATIAL	0.0025	0.9999910876098723	1.0	0.0010182964309734493	True
HER2ST::H	manual_truth_controlled	balanced_ot	0.25		R	I_SPATIAL	0.005	0.9999751305715678	1.0	0.002038677630051451	True
HER2ST::H	manual_truth_controlled	balanced_ot	0.25		R	I_SPATIAL	0.01	0.9999342996938195	1.0	0.004085880230090922	True
HER2ST::H	manual_truth_controlled	balanced_ot	0.25		R	I_SPATIAL	0.02	0.999792140371412	1.0	0.008207251937222155	True
HER2ST::H	manual_truth_controlled	row_softmax	0.25		N	I_EXPR	0.000625	0.9999993627260649	1.0	0.00024293113669315793	True
HER2ST::H	manual_truth_controlled	row_softmax	0.25		N	I_EXPR	0.00125	0.9999974276033232	1.0	0.00048581048426729243	True
HER2ST::H	manual_truth_controlled	row_softmax	0.25		N	I_EXPR	0.0025	0.9999942928694723	1.0	0.0009712122104233057	True
HER2ST::H	manual_truth_controlled	row_softmax	0.25		N	I_EXPR	0.005	0.9999874132067565	1.0	0.0019404448172598552	True
HER2ST::H	manual_truth_controlled	row_softmax	0.25		N	I_EXPR	0.01	0.9999742376304442	1.0	0.0038722106351506288	True
HER2ST::H	manual_truth_controlled	row_softmax	0.25		N	I_EXPR	0.02	0.9999284376558197	0.9905660377358491	0.007710321764509118	True
HER2ST::H	manual_truth_controlled	row_softmax	0.25		N	I_SPATIAL	0.000625	0.99999935894808	1.0	0.00024321168543289166	True
HER2ST::H	manual_truth_controlled	row_softmax	0.25		N	I_SPATIAL	0.00125	0.9999982437186937	1.0	0.000486475462671927	True
HER2ST::H	manual_truth_controlled	row_softmax	0.25		N	I_SPATIAL	0.0025	0.9999955353044699	1.0	0.0009734483596651136	True
HER2ST::H	manual_truth_controlled	row_softmax	0.25		N	I_SPATIAL	0.005	0.9999890511044751	1.0	0.001949044892435004	True
HER2ST::H	manual_truth_controlled	row_softmax	0.25		N	I_SPATIAL	0.01	0.9999728698889155	1.0	0.003906632963048931	True
HER2ST::H	manual_truth_controlled	row_softmax	0.25		N	I_SPATIAL	0.02	0.9999281838877117	1.0	0.007847731169533276	True
HER2ST::H	manual_truth_controlled	row_softmax	0.25		R	I_EXPR	0.000625	0.9999999596981309	1.0	8.043253991450118e-06	True
HER2ST::H	manual_truth_controlled	row_softmax	0.25		R	I_EXPR	0.00125	0.9999996410611633	1.0	1.6085529052525397e-05	True
HER2ST::H	manual_truth_controlled	row_softmax	0.25		R	I_EXPR	0.0025	0.9999992399314652	1.0	3.216605425451833e-05	True
HER2ST::H	manual_truth_controlled	row_softmax	0.25		R	I_EXPR	0.005	0.9999972185380079	1.0	6.431831610696106e-05	True
HER2ST::H	manual_truth_controlled	row_softmax	0.25		R	I_EXPR	0.01	0.9999931146703072	1.0	0.00012856954751511529	True
HER2ST::H	manual_truth_controlled	row_softmax	0.25		R	I_EXPR	0.02	0.9999841506443554	1.0	0.00025684775546622315	True
HER2ST::H	manual_truth_controlled	row_softmax	0.25		R	I_SPATIAL	0.000625	0.9999985296097621	1.0	0.0002468701905494578	True
HER2ST::H	manual_truth_controlled	row_softmax	0.25		R	I_SPATIAL	0.00125	0.9999969383139171	1.0	0.0004937956203402039	True
HER2ST::H	manual_truth_controlled	row_softmax	0.25		R	I_SPATIAL	0.0025	0.999993438974252	1.0	0.0009880882333578582	True
HER2ST::H	manual_truth_controlled	row_softmax	0.25		R	I_SPATIAL	0.005	0.9999854806060342	1.0	0.001978267437516182	True
HER2ST::H	manual_truth_controlled	row_softmax	0.25		R	I_SPATIAL	0.01	0.9999636413737515	1.0	0.003965017567440628	True
HER2ST::H	manual_truth_controlled	row_softmax	0.25		R	I_SPATIAL	0.02	0.9998915450272843	1.0	0.007965199854457171	True
HER2ST::H	manual_truth_controlled	uot	0.25	2.0	N	I_EXPR	0.000625	0.9999984546730014	1.0	0.00021109201350898437	True
HER2ST::H	manual_truth_controlled	uot	0.25	2.0	N	I_EXPR	0.00125	0.9999962242142288	1.0	0.00042214815536555805	True
HER2ST::H	manual_truth_controlled	uot	0.25	2.0	N	I_EXPR	0.0025	0.9999912280384312	0.9883720930232558	0.0008438898546854237	True
HER2ST::H	manual_truth_controlled	uot	0.25	2.0	N	I_EXPR	0.005	0.999976931565755	0.9883720930232558	0.0016860951964768642	True
HER2ST::H	manual_truth_controlled	uot	0.25	2.0	N	I_EXPR	0.01	0.9999432505069118	0.9883720930232558	0.0033649846945381446	True
HER2ST::H	manual_truth_controlled	uot	0.25	2.0	N	I_EXPR	0.02	0.9998309700318577	0.9883720930232558	0.006699406567464146	True
HER2ST::H	manual_truth_controlled	uot	0.25	2.0	N	I_SPATIAL	0.000625	0.9999978501449656	1.0	0.00021135541154697216	True
HER2ST::H	manual_truth_controlled	uot	0.25	2.0	N	I_SPATIAL	0.00125	0.9999960189268986	1.0	0.0004227451432048597	True
HER2ST::H	manual_truth_controlled	uot	0.25	2.0	N	I_SPATIAL	0.0025	0.9999909648152726	1.0	0.0008458705403326717	True
HER2ST::H	manual_truth_controlled	uot	0.25	2.0	N	I_SPATIAL	0.005	0.9999765568819518	1.0	0.0016936322280976558	True
HER2ST::H	manual_truth_controlled	uot	0.25	2.0	N	I_SPATIAL	0.01	0.9999431157453303	1.0	0.003395291783190788	True
HER2ST::H	manual_truth_controlled	uot	0.25	2.0	N	I_SPATIAL	0.02	0.9998281306239495	0.9905660377358491	0.006822924745073779	True
HER2ST::H	manual_truth_controlled	uot	0.25	2.0	R	I_EXPR	0.000625	0.9999999212852544	1.0	2.7241058264526588e-05	True
HER2ST::H	manual_truth_controlled	uot	0.25	2.0	R	I_EXPR	0.00125	0.9999997638557631	1.0	5.448211652905804e-05	True
HER2ST::H	manual_truth_controlled	uot	0.25	2.0	R	I_EXPR	0.0025	0.999999406805919	1.0	0.00010897276513487274	True
HER2ST::H	manual_truth_controlled	uot	0.25	2.0	R	I_EXPR	0.005	0.9999988482467297	1.0	0.0002179881881695598	True
HER2ST::H	manual_truth_controlled	uot	0.25	2.0	R	I_EXPR	0.01	0.9999977311283509	1.0	0.00043615552295190083	True
HER2ST::H	manual_truth_controlled	uot	0.25	2.0	R	I_EXPR	0.02	0.9999944547099753	1.0	0.0008730368049735455	True
HER2ST::H	manual_truth_controlled	uot	0.25	2.0	R	I_SPATIAL	0.000625	0.9999982456076862	1.0	0.0002665403063361873	True
HER2ST::H	manual_truth_controlled	uot	0.25	2.0	R	I_SPATIAL	0.00125	0.9999957752266918	1.0	0.0005331354306170816	True
HER2ST::H	manual_truth_controlled	uot	0.25	2.0	R	I_SPATIAL	0.0025	0.9999900107933626	1.0	0.0010668204026403486	True
HER2ST::H	manual_truth_controlled	uot	0.25	2.0	R	I_SPATIAL	0.005	0.9999782980513179	1.0	0.002136149710226896	True
HER2ST::H	manual_truth_controlled	uot	0.25	2.0	R	I_SPATIAL	0.01	0.9999392329099264	1.0	0.0042823639069255424	True
HER2ST::H	manual_truth_controlled	uot	0.25	2.0	R	I_SPATIAL	0.02	0.9998092070023894	1.0	0.0086053807039306	True
STAR_8M_D1_D2	legacy_replication	balanced_ot	0.25		N	I_EXPR	0.000625	0.9999978026656902	1.0	0.0002643495195639077	True
STAR_8M_D1_D2	legacy_replication	balanced_ot	0.25		N	I_EXPR	0.00125	0.9999943822197255	1.0	0.0005286320354132009	True
STAR_8M_D1_D2	legacy_replication	balanced_ot	0.25		N	I_EXPR	0.0025	0.9999839662150962	1.0	0.00105671452703674	True
STAR_8M_D1_D2	legacy_replication	balanced_ot	0.25		N	I_EXPR	0.005	0.9999472213098763	0.9966666666666666	0.0021108813479698177	True
STAR_8M_D1_D2	legacy_replication	balanced_ot	0.25		N	I_EXPR	0.01	0.9998166292518353	0.99	0.00421141989780404	True
STAR_8M_D1_D2	legacy_replication	balanced_ot	0.25		N	I_EXPR	0.02	0.9993319072586255	0.9866666666666666	0.008380657105579954	True
STAR_8M_D1_D2	legacy_replication	balanced_ot	0.25		N	I_SPATIAL	0.000625	0.9999977119989832	1.0	0.0002647267180039361	True
STAR_8M_D1_D2	legacy_replication	balanced_ot	0.25		N	I_SPATIAL	0.00125	0.9999943271085898	1.0	0.0005295237172703351	True
STAR_8M_D1_D2	legacy_replication	balanced_ot	0.25		N	I_SPATIAL	0.0025	0.9999839608817604	0.9966666666666666	0.0010596644380818764	True
STAR_8M_D1_D2	legacy_replication	balanced_ot	0.25		N	I_SPATIAL	0.005	0.9999481439769529	0.9966666666666666	0.0021219906567346725	True
STAR_8M_D1_D2	legacy_replication	balanced_ot	0.25		N	I_SPATIAL	0.01	0.9998108568048254	0.9733333333333334	0.004254831599021373	True
STAR_8M_D1_D2	legacy_replication	balanced_ot	0.25		N	I_SPATIAL	0.02	0.9992991125773836	0.96	0.008553079926957492	True
STAR_8M_D1_D2	legacy_replication	balanced_ot	0.25		R	I_EXPR	0.000625	0.9999999395555288	1.0	2.002070053704353e-05	True
STAR_8M_D1_D2	legacy_replication	balanced_ot	0.25		R	I_EXPR	0.00125	0.9999998648888289	1.0	4.003934528396398e-05	True
STAR_8M_D1_D2	legacy_replication	balanced_ot	0.25		R	I_EXPR	0.0025	0.9999997191109864	1.0	8.008661915904824e-05	True
STAR_8M_D1_D2	legacy_replication	balanced_ot	0.25		R	I_EXPR	0.005	0.9999994382219727	1.0	0.0001602197022786878	True
STAR_8M_D1_D2	legacy_replication	balanced_ot	0.25		R	I_EXPR	0.01	0.9999986719994098	1.0	0.0003206042004797026	True
STAR_8M_D1_D2	legacy_replication	balanced_ot	0.25		R	I_EXPR	0.02	0.99999651199845	1.0	0.0006418700328904264	True
STAR_8M_D1_D2	legacy_replication	balanced_ot	0.25		R	I_SPATIAL	0.000625	0.9999977279989903	1.0	0.0002803218840085066	True
STAR_8M_D1_D2	legacy_replication	balanced_ot	0.25		R	I_SPATIAL	0.00125	0.9999936586638485	1.0	0.0005607054571773124	True
