independent_unit_id	method	metric	max_probability	top2_margin	raw_margin_minus_max	beneficial_margin_effect
HER2ST::A	uot	top10	0.5270786645903136	0.6782505501352476	0.151171885544934	0.151171885544934
HER2ST::B	uot	top10	0.6160015310435895	0.7901774211274458	0.17417589008385637	0.17417589008385637
HER2ST::C	uot	top10	0.2250630167372454	0.2297998588425086	0.004736842105263178	0.004736842105263178
HER2ST::D	uot	top10	0.29212132908378097	0.352918884601148	0.06079755551736704	0.06079755551736704
HER2ST::E	uot	top10	1.0	1.0	0.0	0.0
HER2ST::F	uot	top10	1.0	1.0	0.0	0.0
HER2ST::G	uot	top10	0.8975431415258587	0.982905767609715	0.08536262608385636	0.08536262608385636
HER2ST::H	uot	top10	1.0	1.0	0.0	0.0
HER2ST::A	balanced_ot	mean_reciprocal_rank	0.18908836805209475	0.2772241609625066	0.08813579291041188	0.08813579291041188
HER2ST::B	balanced_ot	mean_reciprocal_rank	0.3136164431314835	0.436501137116972	0.12288469398548851	0.12288469398548851
HER2ST::C	balanced_ot	mean_reciprocal_rank	0.08395332376348902	0.0890719566754164	0.005118632911927379	0.005118632911927379
HER2ST::D	balanced_ot	mean_reciprocal_rank	0.10390105487777321	0.1291516215833965	0.025250566705623284	0.025250566705623284
HER2ST::E	balanced_ot	mean_reciprocal_rank	0.9759136051864898	1.0	0.02408639481351016	0.02408639481351016
HER2ST::F	balanced_ot	mean_reciprocal_rank	0.9622226425753462	1.0	0.037777357424653824	0.037777357424653824
HER2ST::G	balanced_ot	mean_reciprocal_rank	0.6160032186325689	0.8131576224722004	0.19715440383963145	0.19715440383963145
HER2ST::H	balanced_ot	mean_reciprocal_rank	1.0	1.0	0.0	0.0
HER2ST::A	row_softmax	mean_reciprocal_rank	0.28397991279689005	0.392210696691301	0.10823078389441093	0.10823078389441093
HER2ST::B	row_softmax	mean_reciprocal_rank	0.6690840676842127	0.8753217957433885	0.20623772805917584	0.20623772805917584
HER2ST::C	row_softmax	mean_reciprocal_rank	0.08498811841448634	0.08760573595258189	0.002617617538095557	0.002617617538095557
HER2ST::D	row_softmax	mean_reciprocal_rank	0.1603314316352929	0.1944308429139601	0.0340994112786672	0.0340994112786672
HER2ST::E	row_softmax	mean_reciprocal_rank	1.0	1.0	0.0	0.0
HER2ST::F	row_softmax	mean_reciprocal_rank	1.0	1.0	0.0	0.0
HER2ST::G	row_softmax	mean_reciprocal_rank	0.6787793403074701	0.8545305328857993	0.17575119257832916	0.17575119257832916
HER2ST::H	row_softmax	mean_reciprocal_rank	1.0	1.0	0.0	0.0
HER2ST::A	uot	mean_reciprocal_rank	0.2536347337055137	0.3540048388567827	0.10037010515126898	0.10037010515126898
HER2ST::B	uot	mean_reciprocal_rank	0.4877034579665829	0.6975188545673239	0.209815396600741	0.209815396600741
HER2ST::C	uot	mean_reciprocal_rank	0.09808465896497297	0.1064693984403595	0.008384739475386538	0.008384739475386538
HER2ST::D	uot	mean_reciprocal_rank	0.1333193014211851	0.16657211686100354	0.03325281543981845	0.03325281543981845
HER2ST::E	uot	mean_reciprocal_rank	1.0	1.0	0.0	0.0
HER2ST::F	uot	mean_reciprocal_rank	0.9995867768595041	1.0	0.0004132231404958553	0.0004132231404958553
HER2ST::G	uot	mean_reciprocal_rank	0.7245347305319065	0.9103905104499059	0.1858557799179994	0.1858557799179994
HER2ST::H	uot	mean_reciprocal_rank	1.0	1.0	0.0	0.0
HER2ST::A	balanced_ot	median_true_rank	16.85	10.100000000000001	-6.75	6.75
HER2ST::B	balanced_ot	median_true_rank	30.65	17.450000000000003	-13.199999999999996	13.199999999999996
HER2ST::C	balanced_ot	median_true_rank	56.5	54.7	-1.7999999999999972	1.7999999999999972
HER2ST::D	balanced_ot	median_true_rank	50.9	43.55	-7.350000000000001	7.350000000000001
HER2ST::E	balanced_ot	median_true_rank	1.0	1.0	0.0	-0.0
