dataset	pair_id	biological_pair_id	independent_unit_id	direction	method	strategy	coverage	training_positive_precision	top1	top5	top10	mean_reciprocal_rank	median_true_rank	region_label_accuracy	true_pair_cosine
HER2ST_manual_controlled	HER2ST_C1_CONTROLLED__reverse	HER2ST_C1_CONTROLLED	HER2ST::C	reverse	row_softmax	oracle_truth	0.8	1.0	0.016666666666666666	0.1342528735632184	0.1811494252873563	0.09247569730911219	53.1	0.8087037037037037	0.8976765063062556
HER2ST_manual_controlled	HER2ST_C1_CONTROLLED__reverse	HER2ST_C1_CONTROLLED	HER2ST::C	reverse	row_softmax	random_gate	0.8	0.8090612101077218	0.013333333333333332	0.12654022988505748	0.16739080459770114	0.08636036527937876	56.160000000000004	0.8046117496807152	0.8931641127631
HER2ST_manual_controlled	HER2ST_C1_CONTROLLED__reverse	HER2ST_C1_CONTROLLED	HER2ST::C	reverse	row_softmax	top2_margin_gate	0.8	0.9068307661330917	0.016666666666666666	0.15091954022988505	0.21304597701149425	0.10105712109203495	51.4	0.8018071519795658	0.8964802860025287
HER2ST_manual_controlled	HER2ST_C1_CONTROLLED__reverse	HER2ST_C1_CONTROLLED	HER2ST::C	reverse	uot	all_top1	1.0	0.6706423483058996	0.016666666666666666	0.14258620689655171	0.20471264367816092	0.09465790735573124	53.2	0.7951404853128992	0.8950555145409277
HER2ST_manual_controlled	HER2ST_C1_CONTROLLED__reverse	HER2ST_C1_CONTROLLED	HER2ST::C	reverse	uot	identity_no_training	0.0		1.0	1.0	1.0	1.0	1.0	0.9933333333333334	0.9859259259259261
HER2ST_manual_controlled	HER2ST_C1_CONTROLLED__reverse	HER2ST_C1_CONTROLLED	HER2ST::C	reverse	uot	max_probability_gate	0.8	0.6270436927413672	0.016666666666666666	0.10402298850574712	0.16614942528735632	0.08404754661944482	57.6	0.7951404853128992	0.8900337431347527
HER2ST_manual_controlled	HER2ST_C1_CONTROLLED__reverse	HER2ST_C1_CONTROLLED	HER2ST::C	reverse	uot	oracle_truth	0.8	1.0	0.008333333333333333	0.1342528735632184	0.20471264367816092	0.0954915628610724	50.6	0.8087037037037037	0.8976893507815124
HER2ST_manual_controlled	HER2ST_C1_CONTROLLED__reverse	HER2ST_C1_CONTROLLED	HER2ST::C	reverse	uot	random_gate	0.8	0.6675702204771972	0.015	0.11059770114942528	0.1580574712643678	0.0809234473156917	58.7	0.7978991060025543	0.8905584470811624
HER2ST_manual_controlled	HER2ST_C1_CONTROLLED__reverse	HER2ST_C1_CONTROLLED	HER2ST::C	reverse	uot	top2_margin_gate	0.8	0.7455904560555723	0.016666666666666666	0.12068965517241378	0.172816091954023	0.09244273861859653	55.8	0.7951404853128992	0.8938147896097837
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED	HER2ST_D1_CONTROLLED	HER2ST::D	forward	balanced_ot	all_top1	1.0	0.6466628230606276	0.04904945290054404	0.2150513478818999	0.35904395134176903	0.1440195569125234	31.7	0.5010498807995598	0.8978605031558751
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED	HER2ST_D1_CONTROLLED	HER2ST::D	forward	balanced_ot	identity_no_training	0.0		1.0	1.0	1.0	1.0	1.0	1.0	1.0
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED	HER2ST_D1_CONTROLLED	HER2ST::D	forward	balanced_ot	max_probability_gate	0.8	0.6908281804126911	0.029537257778592823	0.16420456629378324	0.2875296472889541	0.11450187821228061	35.8	0.5010498807995598	0.8922762363758452
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED	HER2ST_D1_CONTROLLED	HER2ST::D	forward	balanced_ot	oracle_truth	0.8	1.0	0.08885277217433829	0.2454778715080384	0.352017238217495	0.17387806003219036	26.3	0.5010498807995598	0.907006467017364
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED	HER2ST_D1_CONTROLLED	HER2ST::D	forward	balanced_ot	random_gate	0.8	0.6462712560891711	0.03148847729078795	0.14472269087352527	0.2503058255394584	0.10241900932941164	42.18	0.49909866128736474	0.8892110092317729
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED	HER2ST_D1_CONTROLLED	HER2ST::D	forward	balanced_ot	top2_margin_gate	0.8	0.7566437456807367	0.045007641053854144	0.2043929946818265	0.33721391894370073	0.13793009958598784	33.1	0.49617183201907206	0.8967994810963944
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED	HER2ST_D1_CONTROLLED	HER2ST::D	forward	row_softmax	all_top1	1.0	0.8575201229647235	0.11074164068708356	0.2968847423436641	0.45560838070786724	0.21453386490819887	20.8	0.5063130386942967	0.9111273186154243
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED	HER2ST_D1_CONTROLLED	HER2ST::D	forward	row_softmax	identity_no_training	0.0		1.0	1.0	1.0	1.0	1.0	1.0	1.0
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED	HER2ST_D1_CONTROLLED	HER2ST::D	forward	row_softmax	max_probability_gate	0.8	0.8714474760179437	0.07016810318479125	0.20086588422275203	0.3160793752674369	0.15577830379595953	31.0	0.5063130386942967	0.9025542575951799
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED	HER2ST_D1_CONTROLLED	HER2ST::D	forward	row_softmax	oracle_truth	0.8	1.0	0.099764197078061	0.2621888562870591	0.35895286997982756	0.18695727707031065	23.7	0.5063130386942967	0.906853171714007
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED	HER2ST_D1_CONTROLLED	HER2ST::D	forward	row_softmax	random_gate	0.8	0.8561101028000904	0.06455724677547528	0.1971064857265114	0.3048194877437497	0.1452373562684149	33.7	0.5001512928663121	0.9009321018725733
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED	HER2ST_D1_CONTROLLED	HER2ST::D	forward	row_softmax	top2_margin_gate	0.8	0.9570436897397027	0.09988034109664405	0.27900544043034414	0.4012561892536219	0.19542461846921494	24.0	0.5063130386942967	0.9081862599695828
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED	HER2ST_D1_CONTROLLED	HER2ST::D	forward	uot	all_top1	1.0	0.7937722685749242	0.10470826456384863	0.29100128369704753	0.4050377468060395	0.203578572428801	22.0	0.5010498807995598	0.9068326055630116
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED	HER2ST_D1_CONTROLLED	HER2ST::D	forward	uot	identity_no_training	0.0		1.0	1.0	1.0	1.0	1.0	1.0	1.0
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED	HER2ST_D1_CONTROLLED	HER2ST::D	forward	uot	max_probability_gate	0.8	0.796435498819239	0.0697829940705422	0.2278395684332783	0.3217435356684394	0.15449136304441896	29.9	0.5010498807995598	0.8993990050712959
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED	HER2ST_D1_CONTROLLED	HER2ST::D	forward	uot	oracle_truth	0.8	1.0	0.08447597652668255	0.2731750106974754	0.362308362369338	0.17414811270180697	25.4	0.5010498807995598	0.9066283222644923
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED	HER2ST_D1_CONTROLLED	HER2ST::D	forward	uot	random_gate	0.8	0.8003349377104119	0.05422027630050737	0.2000602420685861	0.2940018644171404	0.1345018077786778	33.84	0.4981230515312672	0.8975875253538701
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED	HER2ST_D1_CONTROLLED	HER2ST::D	forward	uot	top2_margin_gate	0.8	0.8988878078412501	0.10137783483097988	0.28945366464942845	0.40215844489271957	0.19716273313805766	23.4	0.5010498807995598	0.9055719664189882
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED__reverse	HER2ST_D1_CONTROLLED	HER2ST::D	reverse	balanced_ot	all_top1	1.0	0.621288361514579	0.04349339735894357	0.16552220888355343	0.25887203530060676	0.11614507913738863	57.1	0.4599207594585746	0.8943670522710102
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED__reverse	HER2ST_D1_CONTROLLED	HER2ST::D	reverse	balanced_ot	identity_no_training	0.0		1.0	1.0	1.0	1.0	1.0	1.0	1.0
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED__reverse	HER2ST_D1_CONTROLLED	HER2ST::D	reverse	balanced_ot	max_probability_gate	0.8	0.6132682928294528	0.0376110444177671	0.12151260504201682	0.22438499724214012	0.0933002315432658	66.0	0.4599207594585746	0.886397176134462
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED__reverse	HER2ST_D1_CONTROLLED	HER2ST::D	reverse	balanced_ot	oracle_truth	0.8	1.0	0.08708447015169704	0.22032901121136414	0.3227342189947232	0.1656029447849235	36.5	0.46580311239975103	0.9062864188826509
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED__reverse	HER2ST_D1_CONTROLLED	HER2ST::D	reverse	balanced_ot	random_gate	0.8	0.6261415765424215	0.035258103241296516	0.10722448979591837	0.21172353265630575	0.08664317703071416	70.76	0.4599207594585746	0.8863593065540891
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED__reverse	HER2ST_D1_CONTROLLED	HER2ST::D	reverse	balanced_ot	top2_margin_gate	0.8	0.7449631867508242	0.04349339735894357	0.17909087959508127	0.27383602089484443	0.12037314358080511	54.0	0.46580311239975103	0.8951373002986032
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED__reverse	HER2ST_D1_CONTROLLED	HER2ST::D	reverse	row_softmax	all_top1	1.0	0.936342841807476	0.127875150060024	0.317688928151113	0.4677532290557501	0.23278107355775565	21.8	0.4811725033993941	0.9144640491456627
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED__reverse	HER2ST_D1_CONTROLLED	HER2ST::D	reverse	row_softmax	identity_no_training	0.0		1.0	1.0	1.0	1.0	1.0	1.0	1.0
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED__reverse	HER2ST_D1_CONTROLLED	HER2ST::D	reverse	row_softmax	max_probability_gate	0.8	0.9344208760943429	0.07665666266506603	0.23747672041789686	0.33629361326840324	0.1648845594746263	31.9	0.46580311239975103	0.9068736533832842
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED__reverse	HER2ST_D1_CONTROLLED	HER2ST::D	reverse	row_softmax	oracle_truth	0.8	1.0	0.07665666266506603	0.23665278396370834	0.31142405856691574	0.1598542897212482	36.0	0.46580311239975103	0.906312097379964
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED__reverse	HER2ST_D1_CONTROLLED	HER2ST::D	reverse	row_softmax	random_gate	0.8	0.9370961318665427	0.06938415366146458	0.21469524910701382	0.29579882075680397	0.14663003939637637	42.0	0.46580311239975103	0.9039818993631854
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED__reverse	HER2ST_D1_CONTROLLED	HER2ST::D	reverse	row_softmax	top2_margin_gate	0.8	0.995474374451273	0.10070228091236495	0.2606399857240193	0.397541021322534	0.19343706735870525	27.4	0.4698847450528123	0.9100404177342561
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED__reverse	HER2ST_D1_CONTROLLED	HER2ST::D	reverse	uot	all_top1	1.0	0.6852213534702244	0.05937575030012006	0.2417019240128484	0.28378688084570436	0.1395675227146314	46.5	0.46580311239975103	0.900315453540433
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED__reverse	HER2ST_D1_CONTROLLED	HER2ST::D	reverse	uot	identity_no_training	0.0		1.0	1.0	1.0	1.0	1.0	1.0	1.0
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED__reverse	HER2ST_D1_CONTROLLED	HER2ST::D	reverse	uot	max_probability_gate	0.8	0.6914835766505578	0.0376110444177671	0.16460384153661467	0.2624991224991225	0.1121472397979512	55.2	0.4599207594585746	0.894026307385956
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED__reverse	HER2ST_D1_CONTROLLED	HER2ST::D	reverse	uot	oracle_truth	0.8	1.0	0.07665666266506603	0.25116222410340056	0.3254696768142146	0.1646146425428698	37.3	0.46580311239975103	0.9066726345046681
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED__reverse	HER2ST_D1_CONTROLLED	HER2ST::D	reverse	uot	random_gate	0.8	0.6928328935471856	0.040963985594237695	0.12846938775510205	0.22863392138182054	0.10216452915186909	60.92	0.46109723004680986	0.8923672208120349
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED__reverse	HER2ST_D1_CONTROLLED	HER2ST::D	reverse	uot	top2_margin_gate	0.8	0.8154935509295853	0.04349339735894357	0.21993721813049544	0.30367932430957645	0.13598150058394945	45.2	0.46580311239975103	0.9003606629032959
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	HER2ST_E1_CONTROLLED	HER2ST::E	forward	balanced_ot	all_top1	1.0	0.80653408751868	1.0	1.0	1.0	1.0	1.0	1.0	0.9152914597675395
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	HER2ST_E1_CONTROLLED	HER2ST::E	forward	balanced_ot	identity_no_training	0.0		1.0	1.0	1.0	1.0	1.0	1.0	1.0
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	HER2ST_E1_CONTROLLED	HER2ST::E	forward	balanced_ot	max_probability_gate	0.8	0.8217664828371521	1.0	1.0	1.0	1.0	1.0	1.0	0.8986864096590812
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	HER2ST_E1_CONTROLLED	HER2ST::E	forward	balanced_ot	oracle_truth	0.8	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9455979529902677
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	HER2ST_E1_CONTROLLED	HER2ST::E	forward	balanced_ot	random_gate	0.8	0.8045454148878713	0.9990516273849608	1.0	1.0	0.9995258136924804	1.0	0.9995061728395062	0.8957482870511742
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	HER2ST_E1_CONTROLLED	HER2ST::E	forward	balanced_ot	top2_margin_gate	0.8	0.9398711276403005	1.0	1.0	1.0	1.0	1.0	1.0	0.9306991160417493
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	HER2ST_E1_CONTROLLED	HER2ST::E	forward	row_softmax	all_top1	1.0	0.9483833979021682	1.0	1.0	1.0	1.0	1.0	1.0	0.9532114096966613
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	HER2ST_E1_CONTROLLED	HER2ST::E	forward	row_softmax	identity_no_training	0.0		1.0	1.0	1.0	1.0	1.0	1.0	1.0
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	HER2ST_E1_CONTROLLED	HER2ST::E	forward	row_softmax	max_probability_gate	0.8	0.9385184143238214	1.0	1.0	1.0	1.0	1.0	1.0	0.9346956427514892
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	HER2ST_E1_CONTROLLED	HER2ST::E	forward	row_softmax	oracle_truth	0.8	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9449207292842983
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	HER2ST_E1_CONTROLLED	HER2ST::E	forward	row_softmax	random_gate	0.8	0.9481912087918364	1.0	1.0	1.0	1.0	1.0	1.0	0.9360070443575028
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	HER2ST_E1_CONTROLLED	HER2ST::E	forward	row_softmax	top2_margin_gate	0.8	0.9809398815577912	1.0	1.0	1.0	1.0	1.0	1.0	0.9455374614827623
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	HER2ST_E1_CONTROLLED	HER2ST::E	forward	uot	all_top1	1.0	0.9696919003719122	1.0	1.0	1.0	1.0	1.0	1.0	0.9565354649206729
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	HER2ST_E1_CONTROLLED	HER2ST::E	forward	uot	identity_no_training	0.0		1.0	1.0	1.0	1.0	1.0	1.0	1.0
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	HER2ST_E1_CONTROLLED	HER2ST::E	forward	uot	max_probability_gate	0.8	0.9795965826607136	1.0	1.0	1.0	1.0	1.0	1.0	0.9418091185218657
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	HER2ST_E1_CONTROLLED	HER2ST::E	forward	uot	oracle_truth	0.8	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9459074876026662
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	HER2ST_E1_CONTROLLED	HER2ST::E	forward	uot	random_gate	0.8	0.9720948779938586	1.0	1.0	1.0	1.0	1.0	1.0	0.9401368663648382
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED	HER2ST_E1_CONTROLLED	HER2ST::E	forward	uot	top2_margin_gate	0.8	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9470457783673749
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST_E1_CONTROLLED	HER2ST::E	reverse	balanced_ot	all_top1	1.0	0.7294014595831442	0.9913978494623656	1.0	1.0	0.9956989247311828	1.0	1.0	0.8949800767312276
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST_E1_CONTROLLED	HER2ST::E	reverse	balanced_ot	identity_no_training	0.0		1.0	1.0	1.0	1.0	1.0	1.0	1.0
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST_E1_CONTROLLED	HER2ST::E	reverse	balanced_ot	max_probability_gate	0.8	0.7096665314990457	0.9267760347621152	0.9818570481661512	0.9904591987037856	0.9518272103729798	1.0	0.9663908528501988	0.8700817636337866
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST_E1_CONTROLLED	HER2ST::E	reverse	balanced_ot	oracle_truth	0.8	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9452577528791704
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST_E1_CONTROLLED	HER2ST::E	reverse	balanced_ot	random_gate	0.8	0.7259267503892683	0.9569849756959787	0.9952688172043012	0.9965591397849461	0.9725193058967401	1.0	0.9808824569155987	0.8753520080160776
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST_E1_CONTROLLED	HER2ST::E	reverse	balanced_ot	top2_margin_gate	0.8	0.8766905288615975	1.0	1.0	1.0	1.0	1.0	1.0	0.9168506617653532
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST_E1_CONTROLLED	HER2ST::E	reverse	row_softmax	all_top1	1.0	0.9742217793383251	1.0	1.0	1.0	1.0	1.0	1.0	0.9578621986944249
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST_E1_CONTROLLED	HER2ST::E	reverse	row_softmax	identity_no_training	0.0		1.0	1.0	1.0	1.0	1.0	1.0	1.0
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST_E1_CONTROLLED	HER2ST::E	reverse	row_softmax	max_probability_gate	0.8	0.9685989235734815	1.0	1.0	1.0	1.0	1.0	1.0	0.9404270906547652
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST_E1_CONTROLLED	HER2ST::E	reverse	row_softmax	oracle_truth	0.8	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.945645928937647
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST_E1_CONTROLLED	HER2ST::E	reverse	row_softmax	random_gate	0.8	0.9754216175518383	1.0	1.0	1.0	1.0	1.0	1.0	0.9413734649507987
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST_E1_CONTROLLED	HER2ST::E	reverse	row_softmax	top2_margin_gate	0.8	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9490032375316032
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST_E1_CONTROLLED	HER2ST::E	reverse	uot	all_top1	1.0	0.8458453098202563	1.0	1.0	1.0	1.0	1.0	1.0	0.9293358347434776
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST_E1_CONTROLLED	HER2ST::E	reverse	uot	identity_no_training	0.0		1.0	1.0	1.0	1.0	1.0	1.0	1.0
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST_E1_CONTROLLED	HER2ST::E	reverse	uot	max_probability_gate	0.8	0.8426541221651351	1.0	1.0	1.0	1.0	1.0	1.0	0.9100902432258259
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST_E1_CONTROLLED	HER2ST::E	reverse	uot	oracle_truth	0.8	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9449442333464801
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST_E1_CONTROLLED	HER2ST::E	reverse	uot	random_gate	0.8	0.8438173380417382	1.0	1.0	1.0	1.0	1.0	1.0	0.9106358174313554
HER2ST_manual_controlled	HER2ST_E1_CONTROLLED__reverse	HER2ST_E1_CONTROLLED	HER2ST::E	reverse	uot	top2_margin_gate	0.8	0.9687855639387678	1.0	1.0	1.0	1.0	1.0	1.0	0.9413203786793962
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED	HER2ST_F1_CONTROLLED	HER2ST::F	forward	balanced_ot	all_top1	1.0	0.8338155289010274	1.0	1.0	1.0	1.0	1.0	1.0	0.9497002583128795
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED	HER2ST_F1_CONTROLLED	HER2ST::F	forward	balanced_ot	identity_no_training	0.0		1.0	1.0	1.0	1.0	1.0	1.0	1.0
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED	HER2ST_F1_CONTROLLED	HER2ST::F	forward	balanced_ot	max_probability_gate	0.8	0.8181486642265107	0.975064120832146	0.9966942148760332	0.9983471074380166	0.9841617544859584	1.0	0.9983471074380166	0.9360194076380701
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED	HER2ST_F1_CONTROLLED	HER2ST::F	forward	balanced_ot	oracle_truth	0.8	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9549309399178945
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED	HER2ST_F1_CONTROLLED	HER2ST::F	forward	balanced_ot	random_gate	0.8	0.8352820614311753	0.9790738102023369	0.9957024793388429	0.9986776859504133	0.9865784404316751	1.0	1.0	0.9374485046735241
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED	HER2ST_F1_CONTROLLED	HER2ST::F	forward	balanced_ot	top2_margin_gate	0.8	0.9525063970625312	1.0	1.0	1.0	1.0	1.0	1.0	0.9531560146234366
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED	HER2ST_F1_CONTROLLED	HER2ST::F	forward	row_softmax	all_top1	1.0	0.9829114145492308	1.0	1.0	1.0	1.0	1.0	1.0	0.964810094690215
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED	HER2ST_F1_CONTROLLED	HER2ST::F	forward	row_softmax	identity_no_training	0.0		1.0	1.0	1.0	1.0	1.0	1.0	1.0
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED	HER2ST_F1_CONTROLLED	HER2ST::F	forward	row_softmax	max_probability_gate	0.8	0.9839936903842883	1.0	1.0	1.0	1.0	1.0	1.0	0.9540282834087211
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED	HER2ST_F1_CONTROLLED	HER2ST::F	forward	row_softmax	oracle_truth	0.8	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9547877759816379
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED	HER2ST_F1_CONTROLLED	HER2ST::F	forward	row_softmax	random_gate	0.8	0.9831856396701909	1.0	1.0	1.0	1.0	1.0	1.0	0.9532504461614636
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED	HER2ST_F1_CONTROLLED	HER2ST::F	forward	row_softmax	top2_margin_gate	0.8	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9571223602242946
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED	HER2ST_F1_CONTROLLED	HER2ST::F	forward	uot	all_top1	1.0	0.9254922946460222	1.0	1.0	1.0	1.0	1.0	1.0	0.9600514697916032
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED	HER2ST_F1_CONTROLLED	HER2ST::F	forward	uot	identity_no_training	0.0		1.0	1.0	1.0	1.0	1.0	1.0	1.0
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED	HER2ST_F1_CONTROLLED	HER2ST::F	forward	uot	max_probability_gate	0.8	0.9195214716787407	0.9983471074380166	1.0	1.0	0.9991735537190083	1.0	1.0	0.9482965466991204
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED	HER2ST_F1_CONTROLLED	HER2ST::F	forward	uot	oracle_truth	0.8	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9547396495134018
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED	HER2ST_F1_CONTROLLED	HER2ST::F	forward	uot	random_gate	0.8	0.92354440398571	0.99900826446281	1.0	1.0	0.999504132231405	1.0	1.0	0.9477635046617088
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED	HER2ST_F1_CONTROLLED	HER2ST::F	forward	uot	top2_margin_gate	0.8	0.9920788805454812	1.0	1.0	1.0	1.0	1.0	1.0	0.9576451316795194
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED__reverse	HER2ST_F1_CONTROLLED	HER2ST::F	reverse	balanced_ot	all_top1	1.0	0.7708190698348059	1.0	1.0	1.0	1.0	1.0	1.0	0.9366781373494331
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED__reverse	HER2ST_F1_CONTROLLED	HER2ST::F	reverse	balanced_ot	identity_no_training	0.0		1.0	1.0	1.0	1.0	1.0	1.0	1.0
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED__reverse	HER2ST_F1_CONTROLLED	HER2ST::F	reverse	balanced_ot	max_probability_gate	0.8	0.7280044246278053	0.9079457258912704	0.9777703731911652	0.9899038461538462	0.9402835306647338	1.0	0.9921934501142422	0.9186210183137898
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED__reverse	HER2ST_F1_CONTROLLED	HER2ST::F	reverse	balanced_ot	oracle_truth	0.8	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9548258216449629
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED__reverse	HER2ST_F1_CONTROLLED	HER2ST::F	reverse	balanced_ot	random_gate	0.8	0.7635651264018024	0.9530688082544518	0.9916370180974141	0.9975641025641024	0.970434444190533	1.0	0.9932739908606244	0.9236249890473959
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED__reverse	HER2ST_F1_CONTROLLED	HER2ST::F	reverse	balanced_ot	top2_margin_gate	0.8	0.8796481742548632	1.0	1.0	1.0	1.0	1.0	1.0	0.9410421710515354
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED__reverse	HER2ST_F1_CONTROLLED	HER2ST::F	reverse	row_softmax	all_top1	1.0	0.9790517766055018	1.0	1.0	1.0	1.0	1.0	1.0	0.964039546661262
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED__reverse	HER2ST_F1_CONTROLLED	HER2ST::F	reverse	row_softmax	identity_no_training	0.0		1.0	1.0	1.0	1.0	1.0	1.0	1.0
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED__reverse	HER2ST_F1_CONTROLLED	HER2ST::F	reverse	row_softmax	max_probability_gate	0.8	0.9809604204176356	1.0	1.0	1.0	1.0	1.0	1.0	0.9528814399066047
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED__reverse	HER2ST_F1_CONTROLLED	HER2ST::F	reverse	row_softmax	oracle_truth	0.8	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9544820040961977
HER2ST_manual_controlled	HER2ST_F1_CONTROLLED__reverse	HER2ST_F1_CONTROLLED	HER2ST::F	reverse	row_softmax	random_gate	0.8	0.9791764108341111	1.0	1.0	1.0	1.0	1.0	1.0	0.9520451862774667
