dataset	pair_id	biological_pair_id	independent_unit_id	direction	method	representation_features	model	ridge_alpha	fold	strategy	coverage	repeat	source_ids_sha256	n_train_available	n_train_selected	n_test	training_positive_precision	top1	top5	top10	mean_reciprocal_rank	median_true_rank	region_label_accuracy	true_pair_cosine
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED	HER2ST_A1_CONTROLLED	HER2ST::A	forward	balanced_ot	heldout_expression_100	multioutput_ridge	1.0	3	top2_margin_gate	0.8	0	82fad5edfdf5d0f55f26aeca5eef79e1bc88f32665ac60a4b3887c8aa2009dd3	219	176	54	0.8806818181818182	0.35185185185185186	0.6851851851851852	0.7592592592592593	0.5002883560213052	3.0	1.0	0.9067177360029456
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED	HER2ST_A1_CONTROLLED	HER2ST::A	forward	balanced_ot	heldout_expression_100	multioutput_ridge	1.0	3	oracle_truth	0.8	0	82fad5edfdf5d0f55f26aeca5eef79e1bc88f32665ac60a4b3887c8aa2009dd3	219	176	54	1.0	0.37037037037037035	0.7222222222222222	0.7962962962962963	0.5129697731869869	2.5	1.0	0.9099401377286954
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED	HER2ST_A1_CONTROLLED	HER2ST::A	forward	balanced_ot	heldout_expression_100	multioutput_ridge	1.0	3	random_gate	0.8	0	82fad5edfdf5d0f55f26aeca5eef79e1bc88f32665ac60a4b3887c8aa2009dd3	219	176	54	0.8068181818181818	0.12962962962962962	0.5185185185185185	0.6851851851851852	0.3100820010863061	5.0	1.0	0.8999112121944631
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED	HER2ST_A1_CONTROLLED	HER2ST::A	forward	balanced_ot	heldout_expression_100	multioutput_ridge	1.0	3	random_gate	0.8	1	82fad5edfdf5d0f55f26aeca5eef79e1bc88f32665ac60a4b3887c8aa2009dd3	219	176	54	0.7670454545454546	0.09259259259259259	0.42592592592592593	0.6851851851851852	0.25817770955493824	7.0	1.0	0.8969536965450414
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED	HER2ST_A1_CONTROLLED	HER2ST::A	forward	balanced_ot	heldout_expression_100	multioutput_ridge	1.0	3	random_gate	0.8	2	82fad5edfdf5d0f55f26aeca5eef79e1bc88f32665ac60a4b3887c8aa2009dd3	219	176	54	0.7897727272727273	0.12962962962962962	0.5370370370370371	0.6481481481481481	0.2922885402699244	5.0	1.0	0.8989132165577558
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED	HER2ST_A1_CONTROLLED	HER2ST::A	forward	balanced_ot	heldout_expression_100	multioutput_ridge	1.0	3	random_gate	0.8	3	82fad5edfdf5d0f55f26aeca5eef79e1bc88f32665ac60a4b3887c8aa2009dd3	219	176	54	0.7784090909090909	0.07407407407407407	0.5	0.7037037037037037	0.26367717734475793	5.5	1.0	0.8973873318953015
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED	HER2ST_A1_CONTROLLED	HER2ST::A	forward	balanced_ot	heldout_expression_100	multioutput_ridge	1.0	3	random_gate	0.8	4	82fad5edfdf5d0f55f26aeca5eef79e1bc88f32665ac60a4b3887c8aa2009dd3	219	176	54	0.7784090909090909	0.05555555555555555	0.5	0.6481481481481481	0.2358711592495397	5.5	1.0	0.8976396384508959
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED	HER2ST_A1_CONTROLLED	HER2ST::A	forward	balanced_ot	heldout_expression_100	multioutput_ridge	1.0	4	identity_no_training	0.0	0	82fad5edfdf5d0f55f26aeca5eef79e1bc88f32665ac60a4b3887c8aa2009dd3	222	0	51		1.0	1.0	1.0	1.0	1.0	1.0	1.0
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED	HER2ST_A1_CONTROLLED	HER2ST::A	forward	balanced_ot	heldout_expression_100	multioutput_ridge	1.0	4	all_top1	1.0	0	82fad5edfdf5d0f55f26aeca5eef79e1bc88f32665ac60a4b3887c8aa2009dd3	222	222	51	0.7567567567567568	0.19607843137254902	0.45098039215686275	0.6666666666666666	0.33115491692421306	6.0	0.8431372549019608	0.9105809214559136
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED	HER2ST_A1_CONTROLLED	HER2ST::A	forward	balanced_ot	heldout_expression_100	multioutput_ridge	1.0	4	max_probability_gate	0.8	0	82fad5edfdf5d0f55f26aeca5eef79e1bc88f32665ac60a4b3887c8aa2009dd3	222	178	51	0.7247191011235955	0.09803921568627451	0.27450980392156865	0.49019607843137253	0.21157225787899736	12.0	0.8431372549019608	0.8989710067732187
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED	HER2ST_A1_CONTROLLED	HER2ST::A	forward	balanced_ot	heldout_expression_100	multioutput_ridge	1.0	4	top2_margin_gate	0.8	0	82fad5edfdf5d0f55f26aeca5eef79e1bc88f32665ac60a4b3887c8aa2009dd3	222	178	51	0.8426966292134831	0.17647058823529413	0.43137254901960786	0.6078431372549019	0.30238207796389494	8.0	0.8431372549019608	0.9090347444324864
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED	HER2ST_A1_CONTROLLED	HER2ST::A	forward	balanced_ot	heldout_expression_100	multioutput_ridge	1.0	4	oracle_truth	0.8	0	82fad5edfdf5d0f55f26aeca5eef79e1bc88f32665ac60a4b3887c8aa2009dd3	222	178	51	1.0	0.29411764705882354	0.6274509803921569	0.7450980392156863	0.4319103412483333	4.0	0.8431372549019608	0.9191402509483699
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED	HER2ST_A1_CONTROLLED	HER2ST::A	forward	balanced_ot	heldout_expression_100	multioutput_ridge	1.0	4	random_gate	0.8	0	82fad5edfdf5d0f55f26aeca5eef79e1bc88f32665ac60a4b3887c8aa2009dd3	222	178	51	0.7528089887640449	0.09803921568627451	0.29411764705882354	0.37254901960784315	0.2020870400474494	15.0	0.8431372549019608	0.8984347903301387
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED	HER2ST_A1_CONTROLLED	HER2ST::A	forward	balanced_ot	heldout_expression_100	multioutput_ridge	1.0	4	random_gate	0.8	1	82fad5edfdf5d0f55f26aeca5eef79e1bc88f32665ac60a4b3887c8aa2009dd3	222	178	51	0.7808988764044944	0.11764705882352941	0.3137254901960784	0.47058823529411764	0.22520857236348624	11.0	0.8431372549019608	0.9019234242159604
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED	HER2ST_A1_CONTROLLED	HER2ST::A	forward	balanced_ot	heldout_expression_100	multioutput_ridge	1.0	4	random_gate	0.8	2	82fad5edfdf5d0f55f26aeca5eef79e1bc88f32665ac60a4b3887c8aa2009dd3	222	178	51	0.7808988764044944	0.13725490196078433	0.29411764705882354	0.37254901960784315	0.22839352017375966	14.0	0.8431372549019608	0.9011654363888179
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED	HER2ST_A1_CONTROLLED	HER2ST::A	forward	balanced_ot	heldout_expression_100	multioutput_ridge	1.0	4	random_gate	0.8	3	82fad5edfdf5d0f55f26aeca5eef79e1bc88f32665ac60a4b3887c8aa2009dd3	222	178	51	0.7359550561797753	0.09803921568627451	0.27450980392156865	0.37254901960784315	0.1984211642520603	16.0	0.8431372549019608	0.8977049644264758
