independent_unit_id	method	strategy	coverage	training_positive_precision	top1	top5	top10	mean_reciprocal_rank	median_true_rank	region_label_accuracy	true_pair_cosine
HER2ST::G	balanced_ot	max_probability_gate	0.8	0.6670996866768153	0.500794641664041	0.7563156489406673	0.8253246631251772	0.6160032186325689	2.7	0.6564741874445944	0.8813622405728234
HER2ST::H	balanced_ot	max_probability_gate	0.8	0.8404539815730959	1.0	1.0	1.0	1.0	1.0	1.0	0.9141869428272003
HER2ST::A	balanced_ot	oracle_truth	0.8	1.0	0.31393812998669113	0.6134374914315357	0.7596297880807926	0.4524307351426834	3.8	0.881993626234613	0.914961537429442
HER2ST::B	balanced_ot	oracle_truth	0.8	1.0	0.63581423524521	0.7434383404818833	0.808118588487218	0.6936551322065038	3.05	0.6891222664849581	0.8540341624461675
HER2ST::C	balanced_ot	oracle_truth	0.8	1.0	0.018859649122807017	0.14330577401357802	0.2125435235598575	0.10288139266874775	50.7	0.8124470899470899	0.8986032631676981
HER2ST::D	balanced_ot	oracle_truth	0.8	1.0	0.08796862116301767	0.23290344135970126	0.3373757286061091	0.16974050240855693	31.4	0.4834264965996554	0.9066464429500074
HER2ST::E	balanced_ot	oracle_truth	0.8	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9454278529347191
HER2ST::F	balanced_ot	oracle_truth	0.8	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9548783807814287
HER2ST::G	balanced_ot	oracle_truth	0.8	1.0	0.9417196664392888	0.9950424108318845	0.9963937621832357	0.9658185157430199	1.0	0.9612443824057565	0.9203895459485245
HER2ST::H	balanced_ot	oracle_truth	0.8	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9494079712321692
HER2ST::A	balanced_ot	random_gate	0.8	0.6827878345396421	0.08729381489510252	0.2611475286743329	0.4115903218819517	0.18791113710167948	17.580000000000002	0.8721549165571936	0.8886545334604471
HER2ST::B	balanced_ot	random_gate	0.8	0.5401902427640481	0.18663249252808878	0.2970691546619305	0.3378022686533325	0.2520750259042665	39.92	0.36473902396465485	0.7563593555991386
HER2ST::C	balanced_ot	random_gate	0.8	0.5094875426225275	0.009429824561403509	0.09754389325804932	0.1508084627277005	0.07772601279660492	58.239999999999995	0.8027255062944718	0.8868824971084395
HER2ST::D	balanced_ot	random_gate	0.8	0.6362064163157963	0.03337329026604223	0.12597359033472183	0.2310146790978821	0.09453109318006289	56.47	0.47950971037296963	0.887785157892931
HER2ST::E	balanced_ot	random_gate	0.8	0.7652360826385698	0.9780183015404698	0.9976344086021506	0.9982795698924731	0.9860225597946102	1.0	0.9901943148775525	0.8855501475336258
HER2ST::F	balanced_ot	random_gate	0.8	0.7994235939164889	0.9660713092283943	0.9936697487181285	0.9981208942572579	0.9785064423111041	1.0	0.9966369954303123	0.93053674686046
HER2ST::G	balanced_ot	random_gate	0.8	0.6974527139906214	0.4849275402184365	0.7595119375055622	0.825703828954613	0.6099091978946501	3.12	0.6465816987163112	0.8842591256287773
HER2ST::H	balanced_ot	random_gate	0.8	0.8350533961673143	1.0	1.0	1.0	1.0	1.0	1.0	0.9104193991579647
HER2ST::A	balanced_ot	top2_margin_gate	0.8	0.7867907250060595	0.14549572116500886	0.4158798703894701	0.5817196263409202	0.2772241609625066	10.100000000000001	0.8738215832238602	0.8996026853160526
HER2ST::B	balanced_ot	top2_margin_gate	0.8	0.6584640858227526	0.3539426555631405	0.5171647707397337	0.5698191343540181	0.436501137116972	17.450000000000003	0.46888910611077855	0.7911308011155302
HER2ST::C	balanced_ot	top2_margin_gate	0.8	0.5948573434337426	0.01276315789473684	0.12236522820461114	0.19851129259931438	0.0890719566754164	54.7	0.805410052910053	0.8891641690487576
HER2ST::D	balanced_ot	top2_margin_gate	0.8	0.7508034662157804	0.04425051920639886	0.1917419371384539	0.3055249699192726	0.1291516215833965	43.55	0.4809874722094115	0.8959683906974988
HER2ST::E	balanced_ot	top2_margin_gate	0.8	0.9082808282509489	1.0	1.0	1.0	1.0	1.0	1.0	0.9237748889035513
HER2ST::F	balanced_ot	top2_margin_gate	0.8	0.9160772856586972	1.0	1.0	1.0	1.0	1.0	1.0	0.9470990928374861
HER2ST::G	balanced_ot	top2_margin_gate	0.8	0.8121717384751184	0.7284569368593594	0.9154585367428214	0.9557404223626889	0.8131576224722004	1.2999999999999998	0.780721142730538	0.900845288684778
HER2ST::H	balanced_ot	top2_margin_gate	0.8	0.9492213060595693	1.0	1.0	1.0	1.0	1.0	1.0	0.9420607890267075
HER2ST::A	row_softmax	all_top1	1.0	0.807692575111784	0.3053804177405113	0.6099526980144925	0.7667890436823794	0.44541984537517243	3.85	0.8788215832238603	0.9132245898964292
HER2ST::B	row_softmax	all_top1	1.0	0.8164360052096536	0.8253124205499267	0.8885898861158633	0.9386822397460695	0.8631070799661379	1.1	0.8412916170090836	0.8677448962448835
HER2ST::C	row_softmax	all_top1	1.0	0.6680462708625827	0.01692982456140351	0.13240908785373395	0.19713215029911946	0.09337813297106459	52.05	0.808998814085021	0.8943627639159945
HER2ST::D	row_softmax	all_top1	1.0	0.8969314823860997	0.11930839537355378	0.30728683524738853	0.4616808048818087	0.22365746923297725	21.3	0.4937427710468454	0.9127956838805436
HER2ST::E	row_softmax	all_top1	1.0	0.9613025886202466	1.0	1.0	1.0	1.0	1.0	1.0	0.9555368041955431
HER2ST::F	row_softmax	all_top1	1.0	0.9809815955773663	1.0	1.0	1.0	1.0	1.0	1.0	0.9644248206757384
