dataset	pair_type	biological_pair_id	independent_unit_id	cohort_role	pair_id	direction	method	epsilon	tau	n_truth	top1	top5	top10	median_true_probability	median_reciprocal_rank	median_normalized_barycentric_error	metric	score	n_estimable	spearman	aurc	oracle_aurc	random_aurc	normalized_excess_aurc	retained_loss_at_80pct_coverage	retained_loss_at_90pct_coverage	auroc	auprc	prevalence	precision_at_prevalence	recall_at_prevalence
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	HER2ST_B1_CONTROLLED	forward	row_softmax	0.25									barycentric_error_ranking	probability_margin_risk	215.0	-0.2110108913521215	0.10565833739485143	0.08720086634823149	0.10505716683886647	1.0336671392991095	0.10141138003910435	0.10303727791336627					
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	HER2ST_B1_CONTROLLED	forward	row_softmax	0.25									top1_error_detection	assigned_raw_cost	215.0	-0.2599280549428907	0.26028858477262706	0.04811542449798906	0.20930232558139536	1.3163176340542015	0.25	0.23195876288659795	0.3155555555555556	0.14839798042077856	0.20930232558139536	0.044444444444444446	0.044444444444444446
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	HER2ST_B1_CONTROLLED	forward	row_softmax	0.25									barycentric_error_ranking	assigned_raw_cost	215.0	0.17688304474872613	0.10161399267060209	0.08720086634823149	0.10505716683886647	0.8071731504479213	0.10198132831495874	0.10338718339067274					
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	HER2ST_B1_CONTROLLED	forward	row_softmax	0.25									top1_error_detection	barycentric_displacement	215.0	-0.20779507156313295	0.2604584021268769	0.04811542449798906	0.20930232558139536	1.3173711771964074	0.2558139534883721	0.23195876288659795	0.35254901960784313	0.1552938486158008	0.20930232558139536	0.022222222222222223	0.022222222222222223
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	HER2ST_B1_CONTROLLED	forward	row_softmax	0.25									barycentric_error_ranking	barycentric_displacement	215.0	0.42877273056581905	0.09788399530919854	0.08720086634823149	0.10505716683886647	0.5982834443545566	0.09874594684159281	0.10360327242097427					
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	HER2ST_B1_CONTROLLED	forward	row_softmax	0.25									top1_error_detection	transported_mass_deficit	215.0	0.08432690086767598	0.18705580600168134	0.04811542449798906	0.20930232558139536	0.8619830803236143	0.1816860465116279	0.18213058419243988	0.558562091503268	0.3436795598054421	0.20930232558139536	0.3333333333333333	0.3333333333333333
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	HER2ST_B1_CONTROLLED	forward	row_softmax	0.25									barycentric_error_ranking	transported_mass_deficit	215.0	0.12423533928137223	0.10375855242472024	0.08720086634823149	0.10505716683886647	0.9272741621464472	0.1048822654034225	0.10469625708941538					
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	HER2ST_B1_CONTROLLED	forward	row_softmax	0.25									top1_error_detection	source_boundary_proximity	215.0	0.3763772402745988	0.14211311884803599	0.04811542449798906	0.20930232558139536	0.5831596346740839	0.16279069767441862	0.17525773195876287	0.7670588235294118	0.4089525227815867	0.20930232558139536	0.4	0.4
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	HER2ST_B1_CONTROLLED	forward	row_softmax	0.25									barycentric_error_ranking	source_boundary_proximity	215.0	0.7774333602051816	0.09021700976012344	0.08720086634823149	0.10505716683886647	0.16891199907135376	0.09314773049560347	0.09823486950064668					
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	HER2ST_B1_CONTROLLED__reverse	reverse	balanced_ot	0.25		215.0	0.5255813953488372	0.6372093023255814	0.7395348837209302	0.015490491783839872	1.0	0.10728918560423908															
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	HER2ST_B1_CONTROLLED__reverse	reverse	balanced_ot	0.25									top1_error_detection	finite_response_h001	215.0	-0.6915602514955043	0.6206691827311324	0.27477589675213476	0.4744186046511628	1.732561582734781	0.5872093023255814	0.5257731958762887	0.10020822488287351	0.3021641064941117	0.4744186046511628	0.14705882352941177	0.14705882352941177
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	HER2ST_B1_CONTROLLED__reverse	reverse	balanced_ot	0.25									barycentric_error_ranking	finite_response_h001	215.0	-0.45635127629259337	0.10765158979306243	0.09069805689802407	0.10323565062919796	1.3522158444873305	0.10447055074066516	0.10262651929491014					
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	HER2ST_B1_CONTROLLED__reverse	reverse	balanced_ot	0.25									top1_error_detection	local_reference	215.0	-0.6918604078546604	0.6206691827311324	0.27477589675213476	0.4744186046511628	1.732561582734781	0.5872093023255814	0.5257731958762887	0.10003470414714559	0.30214195438870634	0.4744186046511628	0.14705882352941177	0.14705882352941177
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	HER2ST_B1_CONTROLLED__reverse	reverse	balanced_ot	0.25									barycentric_error_ranking	local_reference	215.0	-0.4564261392450917	0.1076544224242154	0.09069805689802407	0.10323565062919796	1.3524417754924107	0.10447055074066516	0.10262651929491014					
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	HER2ST_B1_CONTROLLED__reverse	reverse	balanced_ot	0.25									top1_error_detection	endpoint_response	215.0	-0.6723502445095181	0.6139601926536007	0.27477589675213476	0.4744186046511628	1.698956598369788	0.5813953488372093	0.5257731958762887	0.11131355196946037	0.3040541120469463	0.4744186046511628	0.13725490196078433	0.13725490196078433
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	HER2ST_B1_CONTROLLED__reverse	reverse	balanced_ot	0.25									barycentric_error_ranking	endpoint_response	215.0	-0.46058827791059914	0.10777383279247922	0.09069805689802407	0.10323565062919796	1.3619659609800068	0.10534705820108246	0.10306585894060569					
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	HER2ST_B1_CONTROLLED__reverse	reverse	balanced_ot	0.25									top1_error_detection	conditional_entropy	215.0	-0.19945390065918517	0.5243178008419882	0.27477589675213476	0.4744186046511628	1.2499424933469776	0.5290697674418605	0.5051546391752577	0.3846954711087974	0.3900408251863291	0.4744186046511628	0.4215686274509804	0.4215686274509804
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	HER2ST_B1_CONTROLLED__reverse	reverse	balanced_ot	0.25									barycentric_error_ranking	conditional_entropy	215.0	-0.554502644352677	0.11092080930986632	0.09069805689802407	0.10323565062919796	1.6129691905361183	0.10981553185634724	0.10622789148817					
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	HER2ST_B1_CONTROLLED__reverse	reverse	balanced_ot	0.25									top1_error_detection	low_max_probability	215.0	0.23517250739875328	0.4363112486821401	0.27477589675213476	0.4744186046511628	0.8091222245477856	0.47674418604651164	0.4793814432989691	0.6359534964428251	0.5591991687164184	0.4744186046511628	0.6176470588235294	0.6176470588235294
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	HER2ST_B1_CONTROLLED__reverse	reverse	balanced_ot	0.25									barycentric_error_ranking	low_max_probability	215.0	-0.2379120481054843	0.1056110587626165	0.09069805689802407	0.10323565062919796	1.1894628414631316	0.1058942291536799	0.10423637379252898					
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	HER2ST_B1_CONTROLLED__reverse	reverse	balanced_ot	0.25									top1_error_detection	probability_margin_risk	215.0	0.7116707275589585	0.32520211333190535	0.27477589675213476	0.4744186046511628	0.25258231122207736	0.36046511627906974	0.4329896907216495	0.9114176644108971	0.8764257123880659	0.4744186046511628	0.8235294117647058	0.8235294117647058
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	HER2ST_B1_CONTROLLED__reverse	reverse	balanced_ot	0.25									barycentric_error_ranking	probability_margin_risk	215.0	0.2994506025260209	0.09794928916183622	0.09069805689802407	0.10323565062919796	0.5783591667819358	0.09894011505336267	0.10180137833581339					
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	HER2ST_B1_CONTROLLED__reverse	reverse	balanced_ot	0.25									top1_error_detection	assigned_raw_cost	215.0	0.5558895771569766	0.32940130847897614	0.27477589675213476	0.4744186046511628	0.27361586256618453	0.3430232558139535	0.4175257731958763	0.8213604025681068	0.8651554296354571	0.4744186046511628	0.7254901960784313	0.7254901960784313
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	HER2ST_B1_CONTROLLED__reverse	reverse	balanced_ot	0.25									barycentric_error_ranking	assigned_raw_cost	215.0	0.3605496389673742	0.09636311896887942	0.09069805689802407	0.10323565062919796	0.4518460393854964	0.09701523179136357	0.10022640064510512					
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	HER2ST_B1_CONTROLLED__reverse	reverse	balanced_ot	0.25									top1_error_detection	barycentric_displacement	215.0	0.21896406400432744	0.4435724935544782	0.27477589675213476	0.4744186046511628	0.8454934246219229	0.46511627906976744	0.4639175257731959	0.6265833767135173	0.5463870640022382	0.4744186046511628	0.5784313725490197	0.5784313725490197
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	HER2ST_B1_CONTROLLED__reverse	reverse	balanced_ot	0.25									barycentric_error_ranking	barycentric_displacement	215.0	0.6578026515974789	0.09470833213370616	0.09069805689802407	0.10323565062919796	0.31986004026520753	0.09659725900183345	0.0998104238809674					
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	HER2ST_B1_CONTROLLED__reverse	reverse	balanced_ot	0.25									top1_error_detection	transported_mass_deficit	215.0	0.02604476931844941	0.45556797236758156	0.27477589675213476	0.4744186046511628	0.9055781576900108	0.4551495016611296	0.4484536082474227	0.5149227832726011	0.5204901021509309	0.4744186046511628	0.5	0.5
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	HER2ST_B1_CONTROLLED__reverse	reverse	balanced_ot	0.25									barycentric_error_ranking	transported_mass_deficit	215.0	0.09029520310755992	0.10135161389908147	0.09069805689802407	0.10323565062919796	0.849729001392671	0.10111788071813063	0.10142618465480686					
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	HER2ST_B1_CONTROLLED__reverse	reverse	balanced_ot	0.25									top1_error_detection	source_boundary_proximity	215.0	0.038726717457093336	0.4824769857598927	0.27477589675213476	0.4744186046511628	1.040364014260944	0.4883720930232558	0.4896907216494845	0.5223841749089015	0.4661369217863452	0.4744186046511628	0.5	0.5
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	HER2ST_B1_CONTROLLED__reverse	reverse	balanced_ot	0.25									barycentric_error_ranking	source_boundary_proximity	215.0	0.46987465045293675	0.09647840333481515	0.09069805689802407	0.10323565062919796	0.46104113442586975	0.09766805353559514	0.10041424343203739					
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	HER2ST_B1_CONTROLLED__reverse	reverse	uot	0.25	2.0	215.0	0.641860465116279	0.7906976744186046	0.8790697674418605	0.01704984220514468	1.0	0.08400151318651872															
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	HER2ST_B1_CONTROLLED__reverse	reverse	uot	0.25	2.0								top1_error_detection	finite_response_h001	215.0	-0.5930199195098983	0.4829329415315802	0.14864037794709442	0.35813953488372097	1.5956749825280165	0.4476744186046512	0.39690721649484534	0.1429512516469038	0.22502752458067837	0.3581395348837209	0.0	0.0
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	HER2ST_B1_CONTROLLED__reverse	reverse	uot	0.25	2.0								barycentric_error_ranking	finite_response_h001	215.0	-0.17229225530681735	0.08154664160128436	0.06823427992909063	0.08071607523990179	1.0665422193442933	0.07875044887557212	0.0788578799469875					
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	HER2ST_B1_CONTROLLED__reverse	reverse	uot	0.25	2.0								top1_error_detection	local_reference	215.0	-0.5930199195098983	0.4829329415315802	0.14864037794709442	0.35813953488372097	1.5956749825280165	0.4476744186046512	0.39690721649484534	0.1429512516469038	0.22502752458067837	0.3581395348837209	0.0	0.0
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	HER2ST_B1_CONTROLLED__reverse	reverse	uot	0.25	2.0								barycentric_error_ranking	local_reference	215.0	-0.17225361636359246	0.08154654236498854	0.06823427992909063	0.08071607523990179	1.0665342688617425	0.07875044887557212	0.0788578799469875					
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	HER2ST_B1_CONTROLLED__reverse	reverse	uot	0.25	2.0								top1_error_detection	endpoint_response	215.0	-0.5909879587946562	0.48310838012807145	0.14864037794709442	0.35813953488372097	1.5965124016329744	0.4476744186046512	0.39690721649484534	0.14417466591379635	0.22526943514213593	0.3581395348837209	0.0	0.0
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	HER2ST_B1_CONTROLLED__reverse	reverse	uot	0.25	2.0								barycentric_error_ranking	endpoint_response	215.0	-0.17683112366876766	0.08163906180842127	0.06823427992909063	0.08071607523990179	1.0739466194995229	0.07899153443480895	0.07898433296716313					
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	HER2ST_B1_CONTROLLED__reverse	reverse	uot	0.25	2.0								top1_error_detection	conditional_entropy	215.0	-0.2822862347482541	0.4290187522354706	0.14864037794709442	0.35813953488372097	1.338326981302319	0.42441860465116277	0.39690721649484534	0.33003952569169964	0.26638280248689306	0.3581395348837209	0.19480519480519481	0.19480519480519481
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	HER2ST_B1_CONTROLLED__reverse	reverse	uot	0.25	2.0								barycentric_error_ranking	conditional_entropy	215.0	-0.6620420681494361	0.08975046828377664	0.06823427992909063	0.08071607523990179	1.7238055759534587	0.08854502986515234	0.08502083380122125					
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	HER2ST_B1_CONTROLLED__reverse	reverse	uot	0.25	2.0								top1_error_detection	low_max_probability	215.0	0.15958706848170956	0.3461307722111319	0.14864037794709442	0.35813953488372097	0.9426787064531162	0.37209302325581395	0.3556701030927835	0.5960850743459438	0.3976190171098576	0.3581395348837209	0.38961038961038963	0.38961038961038963
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	HER2ST_B1_CONTROLLED__reverse	reverse	uot	0.25	2.0								barycentric_error_ranking	low_max_probability	215.0	-0.43394672655702865	0.08589605688868203	0.06823427992909063	0.08071607523990179	1.415002931853367	0.08499633538538677	0.0823824731848235					
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	HER2ST_B1_CONTROLLED__reverse	reverse	uot	0.25	2.0								top1_error_detection	probability_margin_risk	215.0	0.6697655126778898	0.20723147107610235	0.14864037794709442	0.35813953488372097	0.27967221436949136	0.2441860465116279	0.30927835051546393	0.9032561641257294	0.7656081276344053	0.3581395348837209	0.7792207792207793	0.7792207792207793
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	HER2ST_B1_CONTROLLED__reverse	reverse	uot	0.25	2.0								barycentric_error_ranking	probability_margin_risk	215.0	0.09836629718177207	0.07718847461213024	0.06823427992909063	0.08071607523990179	0.7173803495466631	0.07906265794105334	0.08030908397956618					
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	HER2ST_B1_CONTROLLED__reverse	reverse	uot	0.25	2.0								top1_error_detection	assigned_raw_cost	215.0	0.39248102738253937	0.2620049038404012	0.14864037794709442	0.35813953488372097	0.5411216329027975	0.2441860465116279	0.28865979381443296	0.7363071710897798	0.7189812689065461	0.3581395348837209	0.5714285714285714	0.5714285714285714
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	HER2ST_B1_CONTROLLED__reverse	reverse	uot	0.25	2.0								barycentric_error_ranking	assigned_raw_cost	215.0	0.0975995556521529	0.07864512720095963	0.06823427992909063	0.08071607523990179	0.8340825187905142	0.07715948023804825	0.07863312185183073					
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	HER2ST_B1_CONTROLLED__reverse	reverse	uot	0.25	2.0								top1_error_detection	barycentric_displacement	215.0	0.21554414048607004	0.3292728424187856	0.14864037794709442	0.35813953488372097	0.8622109373276976	0.3372093023255814	0.3556701030927835	0.6297760210803689	0.43526677320239804	0.3581395348837209	0.4155844155844156	0.4155844155844156
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	HER2ST_B1_CONTROLLED__reverse	reverse	uot	0.25	2.0								barycentric_error_ranking	barycentric_displacement	215.0	0.6962254582337173	0.07163627637130239	0.06823427992909063	0.08071607523990179	0.27255666011964674	0.07291022597462982	0.07662389464673504					
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	HER2ST_B1_CONTROLLED__reverse	reverse	uot	0.25	2.0								top1_error_detection	transported_mass_deficit	215.0	-0.20538433690985936	0.3813450665166373	0.14864037794709442	0.35813953488372097	1.1107667065215732	0.3953488372093023	0.38144329896907214	0.37634105025409376	0.30365368377297597	0.3581395348837209	0.3116883116883117	0.3116883116883117
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	HER2ST_B1_CONTROLLED__reverse	reverse	uot	0.25	2.0								barycentric_error_ranking	transported_mass_deficit	215.0	0.16137313144485496	0.07604895049426963	0.06823427992909063	0.08071607523990179	0.6260854605114609	0.07541306371391551	0.07689897767076567					
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	HER2ST_B1_CONTROLLED__reverse	reverse	uot	0.25	2.0								top1_error_detection	source_boundary_proximity	215.0	0.1435119495125987	0.34506458107694316	0.14864037794709442	0.35813953488372097	0.9375894681488719	0.36046511627906974	0.36597938144329895	0.5863918690005646	0.39073426110477394	0.3581395348837209	0.38961038961038963	0.38961038961038963
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	HER2ST_B1_CONTROLLED__reverse	reverse	uot	0.25	2.0								barycentric_error_ranking	source_boundary_proximity	215.0	0.6832170041133209	0.07151764155276599	0.06823427992909063	0.08071607523990179	0.26305203233315827	0.07351690012103455	0.07698152821452778					
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	HER2ST_B1_CONTROLLED__reverse	reverse	row_softmax	0.25		215.0	0.8418604651162791	0.9720930232558139	1.0	0.018577334122498155	1.0	0.07847763952100145															
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	HER2ST_B1_CONTROLLED__reverse	reverse	row_softmax	0.25									top1_error_detection	finite_response_h001	215.0	-0.1425402726814496	0.1603982143485371	0.027107030732113926	0.1581395348837209	1.0172375509377647	0.1511627906976744	0.14432989690721648	0.3872278193045174	0.21821196447276928	0.15813953488372093	0.20588235294117646	0.20588235294117646
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	HER2ST_B1_CONTROLLED__reverse	reverse	row_softmax	0.25									barycentric_error_ranking	finite_response_h001	215.0	0.06258180588760898	0.07572258332206683	0.06393598883400027	0.07803271177508736	0.8361230150670477	0.07690027415728393	0.07674473708845374					
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	HER2ST_B1_CONTROLLED__reverse	reverse	row_softmax	0.25									top1_error_detection	local_reference	215.0	-0.1431564410071619	0.16062537007569283	0.027107030732113926	0.1581395348837209	1.0189711339798235	0.1511627906976744	0.14432989690721648	0.3867403314917127	0.21785510780984454	0.15813953488372093	0.20588235294117646	0.20588235294117646
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	HER2ST_B1_CONTROLLED__reverse	reverse	row_softmax	0.25									barycentric_error_ranking	local_reference	215.0	0.0632229708517472	0.07570663449313113	0.06393598883400027	0.07803271177508736	0.8349916294959222	0.07690027415728393	0.07674473708845374					
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	HER2ST_B1_CONTROLLED__reverse	reverse	row_softmax	0.25									top1_error_detection	endpoint_response	215.0	-0.067778515828355	0.14412601371518866	0.027107030732113926	0.1581395348837209	0.8930530919845785	0.13953488372093023	0.13402061855670103	0.4463763405914851	0.29899932543276525	0.15813953488372093	0.2647058823529412	0.2647058823529412
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	HER2ST_B1_CONTROLLED__reverse	reverse	row_softmax	0.25									barycentric_error_ranking	endpoint_response	215.0	-0.04809461711222198	0.0781110404329085	0.06393598883400027	0.07803271177508736	1.0055565153793888	0.07877247537739573	0.07828765298950252					
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	HER2ST_B1_CONTROLLED__reverse	reverse	row_softmax	0.25									top1_error_detection	conditional_entropy	215.0	-0.4120112204596367	0.21597012619771716	0.027107030732113926	0.1581395348837209	1.4413453874550488	0.19767441860465115	0.17525773195876287	0.17403314917127072	0.09639463693739617	0.15813953488372093	0.0	0.0
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	HER2ST_B1_CONTROLLED__reverse	reverse	row_softmax	0.25									barycentric_error_ranking	conditional_entropy	215.0	-0.38359173126614987	0.08151247201918231	0.06393598883400027	0.07803271177508736	1.246848878185202	0.08006075156581509	0.07937955841080224					
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	HER2ST_B1_CONTROLLED__reverse	reverse	row_softmax	0.25									top1_error_detection	low_max_probability	215.0	-0.09571147992731341	0.1905938620568207	0.027107030732113926	0.1581395348837209	1.2476814999700345	0.19186046511627908	0.17010309278350516	0.424276893077673	0.13123773130377472	0.15813953488372093	0.029411764705882353	0.029411764705882353
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	HER2ST_B1_CONTROLLED__reverse	reverse	row_softmax	0.25									barycentric_error_ranking	low_max_probability	215.0	-0.6567328358569393	0.08723170607885261	0.06393598883400027	0.07803271177508736	1.6525626092113475	0.08555113615798488	0.08119650451398308					
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	HER2ST_B1_CONTROLLED__reverse	reverse	row_softmax	0.25									top1_error_detection	probability_margin_risk	215.0	0.5496221465353877	0.04890612134374122	0.027107030732113926	0.1581395348837209	0.16636399306240346	0.05232558139534884	0.08762886597938144	0.9348391290217746	0.731140479733506	0.15813953488372093	0.7058823529411765	0.7058823529411765
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	HER2ST_B1_CONTROLLED__reverse	reverse	row_softmax	0.25									barycentric_error_ranking	probability_margin_risk	215.0	-0.4100135236301287	0.08228937020299203	0.06393598883400027	0.07803271177508736	1.301960849035202	0.0809424059413061	0.07868952162055709					
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	HER2ST_B1_CONTROLLED__reverse	reverse	row_softmax	0.25									top1_error_detection	assigned_raw_cost	215.0	-0.055044370430300416	0.1793165920632847	0.027107030732113926	0.1581395348837209	1.161616824135953	0.1686046511627907	0.17525773195876287	0.45645108872278195	0.13829543801670652	0.15813953488372093	0.08823529411764706	0.08823529411764706
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	HER2ST_B1_CONTROLLED__reverse	reverse	row_softmax	0.25									barycentric_error_ranking	assigned_raw_cost	215.0	0.2406191890651791	0.07473658963712523	0.06393598883400027	0.07803271177508736	0.766178128651797	0.07608152740494285	0.07671415178690201					
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	HER2ST_B1_CONTROLLED__reverse	reverse	row_softmax	0.25									top1_error_detection	barycentric_displacement	215.0	0.3158889616485151	0.10896330834056919	0.027107030732113926	0.1581395348837209	0.6247020778428082	0.12790697674418605	0.14432989690721648	0.7499187520311993	0.28881921192987936	0.15813953488372093	0.2647058823529412	0.2647058823529412
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	HER2ST_B1_CONTROLLED__reverse	reverse	row_softmax	0.25									barycentric_error_ranking	barycentric_displacement	215.0	0.5866659421864812	0.06964759967783155	0.06393598883400027	0.07803271177508736	0.4051729517350375	0.07014142755539239	0.07348469581300711					
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	HER2ST_B1_CONTROLLED__reverse	reverse	row_softmax	0.25									top1_error_detection	transported_mass_deficit	215.0	-0.10606632635328325	0.1761666468509369	0.027107030732113926	0.1581395348837209	1.1375774055753243	0.17275747508305647	0.16672591539281906	0.4188332791680208	0.13780267008461825	0.15813953488372093	0.08823529411764706	0.08823529411764706
